update_index,anchor_update_index,od_along,od_lat,od_dyaw,gt_along,gt_lat,gt_dyaw,residual_along,residual_lat,residual_yaw,gt_anchor_gap,gt_cur_gap
410,405,0.1348596423202222,-0.01350848967562173,-0.204861413,0.13576564624240317,-0.030092161290883136,-0.20422166799999997,-0.000906003922180959,0.016583671615261406,-0.0006397450000000249,0.01999999999999602,0.01999999999999602
427,410,0.2432404926625541,-0.026284796937943902,-0.20598778299999998,0.2462665294322341,-0.03505111094104095,-0.182203208,-0.003026036769679996,0.008766314003097048,-0.023784574999999974,0.01999999999999602,0.020000000000010232
438,427,0.03252946364969048,-0.002882894523672016,-0.206835898,0.034745323073950486,-0.007311089447416784,-0.16182950400000018,-0.0022158594242600096,0.004428194923744768,-0.04500639399999982,0.020000000000010232,0.01999999999999602
454,438,0.01564242457652007,-0.0015888634942306905,-0.20438678100000002,0.016291358117754437,-0.0022307980851380502,-0.14732638299999978,-0.0006489335412343672,0.0006419345909073598,-0.05706039800000024,0.01999999999999602,0.01999999999999602
463,454,0.01190851157784491,-0.0012729382483603622,-0.22090076599999997,0.012843307710049288,-0.001158773250855589,-0.16648058999999993,-0.0009347961322043793,-0.00011416499750477316,-0.054420176000000035,0.01999999999999602,0.01999999999999602
472,463,0.008970769888092367,-0.0010164571917795036,-0.20857706,0.00824967652629383,-0.0022147757551045887,-0.1515031659999999,0.0007210933617985364,0.001198318563325085,-0.0570738940000001,0.01999999999999602,0.020000000000010232
484,472,0.0007599808552063745,-5.595308379158028e-05,0.21085908899999997,0.0012309232762480011,0.00159140511869743,0.15075225999999997,-0.0004709424210416266,-0.0016473582024890104,0.060106829,0.020000000000010232,0.01999999999999602
491,484,0.0,-0.0,0.20828571400000004,-0.0009607833404181917,2.954846786035344e-05,0.15888335499999995,0.0009607833404181917,-2.954846786035344e-05,0.04940235900000009,0.01999999999999602,0.01999999999999602
498,491,0.0006851603857545206,9.881669608784044e-05,0.204050595,0.0005575684805926737,0.0007460368887685946,0.14411239799999986,0.00012759190516184698,-0.0006472201926807542,0.05993819700000014,0.01999999999999602,0.01999999999999602
515,498,0.0007710391016315203,-2.7712861639647322e-05,-0.223753945,0.001237421743638075,-0.0007301516547879377,-0.15955574299999986,-0.0004663826420065547,0.0007024387931482904,-0.06419820200000015,0.01999999999999602,0.01999999999999602
522,515,0.0,0.0,-0.209,0.0008375626738014776,-0.00033776684849076976,-0.1583682930000001,-0.0008375626738014776,0.00033776684849076976,-0.05063170699999989,0.01999999999999602,0.020000000000010232
529,522,0.004333489823008838,-0.0006072088623157843,-0.206593439,0.0034311396422085742,-0.0022227691293402424,-0.15001952400000018,0.0009023501808002642,0.001615560267024458,-0.05657391499999981,0.020000000000010232,0.01999999999999602
536,529,0.004437279950471287,-0.00046494695421147605,-0.20951054,0.0007259092563196294,-0.006798126926173417,-0.17061214999999974,0.003711370694151658,0.006333179971961941,-0.038898390000000255,0.01999999999999602,0.01999999999999602
542,536,0.001708514638686188,-0.00011548285449799041,-0.231656212,-0.0033199134750456607,-0.01343510518717954,-0.21124604900000016,0.005028428113731848,0.01331962233268155,-0.020410162999999842,0.01999999999999602,0.020000000000010232
547,542,0.004031156685099183,-0.0005125317281077918,-0.25,0.0007280754589757054,-0.02238871415013507,-0.2555152071795866,0.003303081226123478,0.02187618242202728,0.00551520717958659,0.020000000000010232,0.020000000000010232
552,547,0.00106173091229907,-3.208029883876751e-05,-0.250669572,0.0028929431287956233,-0.01713967998557859,-0.23272308100000005,-0.0018312122164965534,0.017107599686739822,-0.017946490999999953,0.020000000000010232,0.020000000000010232
556,552,0.0,0.0,-0.202142857,0.0026966790074188446,-0.007662240557549443,-0.1657013789999997,-0.0026966790074188446,0.007662240557549443,-0.036441478000000305,0.020000000000010232,0.01999999999999602
561,556,-0.00030650365313706615,5.330407873355512e-05,-0.245986931,0.0009462319146524016,-0.0027190377279308247,-0.18290967200000008,-0.0012527355677894678,0.0027723418066643796,-0.06307725899999991,0.01999999999999602,0.01999999999999602
566,561,-0.0,0.0,-0.24909090900000003,0.0010890275034290131,-8.468829214095647e-05,-0.18784459799999986,-0.0010890275034290131,8.468829214095647e-05,-0.061246311000000164,0.01999999999999602,0.01999999999999602
571,566,0.0009647441447557292,-0.00014365263776741595,-0.239810812,0.0014623219771425669,-0.0008678703435802315,-0.16930118400000005,-0.0004975778323868376,0.0007242177058128156,-0.07050962799999996,0.01999999999999602,0.01999999999999602
575,571,0.00012564187443701668,-7.264277318008642e-06,-0.212222775,-0.0028264080548196006,-0.00530716719270239,-0.1725034980000002,0.0029520499292566174,0.005299902915384382,-0.0397192769999998,0.01999999999999602,0.01999999999999602
578,575,5.4032172313162586e-05,-2.0101920606513923e-06,-0.28575246,-0.004922980691877529,-0.013611262821980141,-0.2650102709999999,0.0049770128641906915,0.01360925262991949,-0.020742189000000077,0.01999999999999602,0.01999999999999602
581,578,-2.025602394376834e-06,2.6615773498968037e-07,-0.285897729,-0.0020663571980416573,-0.023140399975186222,-0.28751429500000003,0.0020643315956472806,0.023140666132921213,0.0016165660000000415,0.01999999999999602,0.01999999999999602
584,581,0.0,0.0,-0.24046181800000002,0.0027529772187093802,-0.01367087443786764,-0.21505601099999988,-0.0027529772187093802,0.01367087443786764,-0.02540580700000014,0.01999999999999602,0.01999999999999602
589,584,-2.7468435886080443e-05,6.768948143713921e-06,-0.252119957,0.002611103237541916,-0.006048340544180038,-0.19580555900000007,-0.0026385716734279962,0.006055109492323752,-0.05631439799999993,0.01999999999999602,0.01999999999999602
594,589,-0.00028264516670836704,1.1117237804393123e-05,-0.245814904,0.0003809547670684388,5.2430408370344496e-05,-0.1815391489999999,-0.0006635999337768058,-4.131317056595137e-05,-0.0642757550000001,0.01999999999999602,0.01999999999999602
599,594,0.00039507180843817023,-8.253015043239488e-05,-0.24645295900000003,0.0010412250073078997,-0.0010300486924632827,-0.1785349450000001,-0.0006461531988697295,0.0009475185420308878,-0.06791801399999992,0.01999999999999602,0.01999999999999602
604,599,0.0028651956570667062,-0.0001375656556560764,-0.239121101,0.002176250438563942,-0.0019821122405107323,-0.18422727599999994,0.0006889452185027643,0.0018445465848546559,-0.05489382500000006,0.01999999999999602,0.01999999999999602
628,604,0.34763838105975253,-0.035827159189702584,-0.170923336,0.3447115626970999,-0.03820486907826687,-0.14778561,0.002926818362652628,0.0023777098885642833,-0.023137725999999997,0.01999999999999602,0.020000000000010232
639,628,0.31909001655801306,-0.020400550511612353,-0.111902391,0.31776264721310216,-0.025140856426495335,-0.10229569799999999,0.0013273693449109003,0.004740305914882982,-0.009606693000000015,0.020000000000010232,0.01999999999998181
649,639,0.2934405367596199,-0.008119701659473164,-0.056085203,0.29155153990537197,-0.01172133843517368,-0.053501732999999996,0.0018889968542479263,0.003601636775700516,-0.0025834700000000044,0.01999999999998181,0.01999999999998181
659,649,0.29493304293938477,-0.01063563888691653,-0.055733592,0.295866713692799,-0.015263376110498519,-0.056360419,-0.0009336707534142175,0.0046277372235819896,0.0006268270000000035,0.01999999999998181,0.01999999999998181
669,659,0.289671034560268,-0.004273950187947045,-0.031729346,0.2896422282588328,-0.007136170594056924,-0.03253243099999999,2.8806301435202464e-05,0.0028622204061098788,0.0008030849999999881,0.01999999999998181,0.01999999999998181
678,669,0.2655886082050806,-0.011889523143202074,-0.075345348,0.26447548143950333,-0.018035288297359925,-0.077910638,0.001113126765577288,0.006145765154157851,0.002565289999999998,0.01999999999998181,0.020000000000010232
687,678,0.26268021173433226,-0.017070466026259654,-0.138614139,0.2643459906468689,-0.027534346764073674,-0.13551925699999998,-0.001665778912536664,0.01046388073781402,-0.003094882000000021,0.020000000000010232,0.020000000000010232
696,687,0.2423025097180246,-0.024629662304918455,-0.21489698300000004,0.2449921941762997,-0.03425804125738102,-0.190598893,-0.0026896844582750823,0.009628378952462567,-0.02429809000000005,0.020000000000010232,0.020000000000010232
