t_rel,v_nav,w_nav,v_smoothed,w_smoothed,v_cmdvel,w_cmdvel,v_gated,w_gated,v_wheel,w_wheel,cm_action,cm_polygon,x,y,yaw,v_act,w_act,scan_min,arbiter_active
24.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
24.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
24.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
24.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
25.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
25.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
25.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
25.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
25.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
25.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
25.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
25.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
25.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
25.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
26.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
26.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
26.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
26.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
26.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
26.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
26.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
26.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7299,-0.0049,-3.1378,0.0,0.0,0.2617,nav
26.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1378,0.0,0.0,0.2617,nav
26.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
27.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
27.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1378,0.0,0.0,0.2617,nav
27.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1378,0.0,0.0,0.2617,nav
27.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1378,-0.0,0.0001,0.2617,nav
27.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1378,0.0,0.0,0.2617,nav
27.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1378,0.0,0.0,0.2617,nav
27.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
27.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
27.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
27.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
28.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
28.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
28.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
28.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
28.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
28.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
28.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
28.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
28.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
28.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
29.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
29.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
29.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
29.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
29.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
29.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
29.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
29.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
29.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
29.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
30.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
30.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
30.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
30.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
30.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
30.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,0.0,0.0,0.2617,nav
30.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1377,-0.0,0.0001,0.2617,nav
30.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1376,0.0,0.0,0.2617,nav
30.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1376,0.0,0.0,0.2617,nav
30.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.0049,-3.1376,-0.0,0.0001,0.2617,nav
31.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
31.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
31.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
31.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
31.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
31.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
31.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
31.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
31.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
31.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
32.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
32.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
32.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
32.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
32.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
32.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
32.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
32.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
32.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
32.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
33.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
33.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
33.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
33.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
33.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
33.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,-0.0,0.0001,0.2617,nav
33.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1376,0.0,0.0,0.2617,nav
33.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
33.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
33.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
34.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
34.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
34.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
34.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
34.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
34.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
34.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
34.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
34.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
34.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
35.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
35.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
35.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
35.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
35.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
35.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
35.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
35.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
35.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
35.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
36.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
36.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
36.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
36.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
36.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
36.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
36.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,0.0,0.0,0.2617,nav
36.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1375,-0.0,0.0001,0.2617,nav
36.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
36.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
37.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
37.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
37.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
37.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
37.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
37.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
37.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
37.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
37.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
37.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
38.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
38.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
38.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
38.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
38.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
38.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
38.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
38.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
38.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
38.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
39.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
39.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
39.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
39.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
39.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,-0.0,0.0001,0.2617,nav
39.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
39.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
39.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1374,0.0,0.0,0.2617,nav
39.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
39.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
40.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
40.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
40.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
40.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
40.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
40.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
40.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
40.7,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
40.8,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
40.9,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
41.0,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
41.1,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
41.2,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
41.3,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
41.4,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
41.5,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,0.0,0.0,0.2617,nav
41.6,0.3,0.0,0.3,0.0,0.0,0.0,,,0.3,0.0,1,PolygonStop,-3.7298,-0.005,-3.1373,-0.0,0.0001,0.2617,nav
