t,v_wheel,w_wheel,v_nav,w_nav,v_smoothed,w_smoothed,v_cmdvel,w_cmdvel,v_gated,w_gated
128.786,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
128.832,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
128.892,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
128.942,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
128.988,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.032,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.092,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.112,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.176,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.232,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.268,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.3,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.37,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.41,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.472,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.554,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.604,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.654,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.708,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.756,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.806,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.846,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.894,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.948,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
129.988,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.058,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.096,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.132,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.19,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.232,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.29,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.318,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.366,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.436,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.474,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.518,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.576,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.628,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.674,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.716,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.774,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.812,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.854,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.918,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
130.956,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.016,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.052,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.124,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.154,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.208,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.254,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.292,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.352,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.396,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.45,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.488,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.548,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.588,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.634,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.69,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.732,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.782,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.838,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.866,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.926,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
131.974,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.036,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.066,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.126,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.184,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.246,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.274,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.334,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.372,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.4,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.474,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.514,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.574,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.6,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.66,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.706,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.76,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.8,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.85,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.898,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
132.948,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.052,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.102,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.144,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.194,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.232,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.302,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.332,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.388,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.436,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.472,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.532,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.572,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.6,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.664,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.712,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.77,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.81,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.862,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.906,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
133.966,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.008,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.06,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.108,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.166,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.216,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.254,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.316,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.356,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.428,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.456,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.514,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.552,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.618,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.648,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.706,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.752,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.788,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.846,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.888,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.934,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
134.988,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.034,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.084,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.12,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.168,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.226,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.286,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.336,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.386,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.428,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.474,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.536,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.574,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.632,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.678,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.7,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.754,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.814,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.846,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
135.9,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
135.952,0.0,0.33999999999999997,0.0,0.0,0.0,0.33999999999999997,0.0,0.33999999999999997,0.0,0.33999999999999997
135.992,0.0,0.17999999999999997,0.0,0.0,0.0,0.17999999999999997,0.0,0.17999999999999997,0.0,0.17999999999999997
136.04,0.0,0.019999999999999962,0.0,0.0,0.0,0.019999999999999962,0.0,0.019999999999999962,0.0,0.019999999999999962
136.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.928,0.125,0.0,0.3,0.0,0.125,0.0,0.125,0.0,0.125,0.0
137.974,0.25,0.0,0.3,0.0,0.25,0.0,0.25,0.0,0.25,0.0
138.008,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.068,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.108,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.182,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.204,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.254,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.316,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.352,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.406,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.432,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.488,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.548,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.586,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.634,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.682,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.732,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.778,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.83,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.886,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.914,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.918,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.928,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
138.976,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.076,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.078,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.114,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.144,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.2,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.25,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.298,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.344,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.392,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.412,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.47,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.53,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.57,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.632,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.666,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.708,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.756,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.8,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.85,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.912,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
139.96,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.054,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.096,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.164,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.196,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.252,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.29,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.358,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.392,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.448,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.488,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.548,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.586,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.648,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.688,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.748,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.786,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
