t_rel,x,y,yaw,v_act,w_act,v_nav,w_nav,v_smoothed,v_cmdvel,v_wheel,cm_action,cm_polygon,scan_min,dwb_n,dwb_illegal,dwb_best_vx,dwb_best_total
42.6,-3.3502,1.6638,2.5813,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,94,0.0,44.6
42.7,-3.3502,1.6638,2.5824,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,94,0.0,44.6
42.8,-3.3502,1.6638,2.5836,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,94,0.0,44.6
42.9,-3.3502,1.6637,2.5871,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,94,0.0,44.6
43.0,-3.3502,1.6636,2.5891,-0.0003,0.0196,0.0,-0.0256,0.0,0.0,0.0,0,,0.574,819,95,0.0,44.6
43.1,-3.3502,1.6636,2.5895,-0.0003,0.0196,0.0,-0.0256,0.0,0.0,0.0,0,,0.574,819,415,0.0,44.6
43.2,-3.3502,1.6637,2.5868,0.0003,-0.0196,0.0,-0.0256,0.0,0.0,0.0,0,,0.574,819,415,0.0,44.6
43.3,-3.3502,1.6637,2.5861,0.0003,-0.0196,0.0,-0.0256,0.0,0.0,0.0,0,,0.574,819,414,0.0,44.6
43.4,-3.3502,1.6637,2.5857,0.0003,-0.0196,0.0,-0.3333,0.0,0.0,0.0,0,,0.574,819,413,0.0,44.8
43.5,-3.3502,1.6637,2.5853,0.0003,-0.0196,0.0,-0.3333,0.0,0.0,0.0,0,,0.573,819,408,0.0,44.8
43.6,-3.349,1.6639,2.5394,-0.0037,-0.2189,0.0,-0.3333,0.0,0.0,0.0,0,,0.57,819,81,0.0,44.6
43.7,-3.3487,1.664,2.5198,0.0009,-0.1411,0.0,0.0769,0.0,0.0,0.0,0,,0.568,819,77,0.0,44.6
43.8,-3.3487,1.664,2.5173,0.0006,-0.1255,0.0,0.0769,0.0,0.0,0.0,0,,0.566,819,77,0.0,44.6
43.9,-3.3488,1.664,2.522,0.0004,0.0526,0.0,0.0769,0.0,0.0,0.0,0,,0.566,819,77,0.0,44.6
44.0,-3.3488,1.664,2.523,0.0003,0.0531,0.0,0.0769,0.0,0.0,0.0,0,,0.567,819,78,0.0,44.6
44.1,-3.3488,1.6639,2.5331,-0.0005,0.0567,0.0,0.0769,0.0,0.0,0.0,0,,0.567,819,79,0.0,44.6
44.2,-3.3488,1.6638,2.5419,-0.0004,0.0422,0.0,0.0769,0.0,0.0,0.0,0,,0.569,819,79,0.0,44.6
44.3,-3.3488,1.6637,2.5426,-0.0002,0.019,0.0,0.0256,0.0,0.0,0.0,0,,0.569,819,81,0.0,44.6
44.4,-3.3488,1.6637,2.543,-0.0002,0.019,0.0,0.0256,0.0,0.0,0.0,0,,0.569,819,80,0.0,44.6
44.5,-3.3488,1.6637,2.5438,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.57,819,80,0.0,44.6
44.6,-3.3488,1.6637,2.5438,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.57,819,80,0.0,44.6
44.7,-3.3488,1.6637,2.5446,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.57,819,82,0.0,44.6
44.8,-3.3488,1.6637,2.5453,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.57,819,82,0.0,44.6
44.9,-3.3488,1.6637,2.5472,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.57,819,84,0.0,44.6
45.0,-3.3488,1.6636,2.5488,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.571,819,84,0.0,44.6
45.1,-3.3488,1.6636,2.5507,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.571,819,82,0.0,44.6
45.2,-3.3488,1.6636,2.5526,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.571,819,84,0.0,44.6
45.3,-3.3488,1.6635,2.5537,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.571,819,84,0.0,44.6
45.4,-3.3488,1.6635,2.556,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.572,819,85,0.0,44.6
45.5,-3.3488,1.6635,2.558,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.572,819,85,0.0,44.6
45.6,-3.3488,1.6634,2.5607,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.572,819,86,0.0,44.6
45.7,-3.3488,1.6632,2.5707,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,86,0.0,44.6
45.8,-3.3488,1.6632,2.5711,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,86,0.0,44.6
45.9,-3.3488,1.6632,2.5711,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,86,0.0,44.6
46.0,-3.3488,1.6632,2.5715,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,87,0.0,44.6
46.1,-3.3488,1.6632,2.5719,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,87,0.0,44.6
46.2,-3.3488,1.6631,2.5723,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,89,0.0,44.6
46.3,-3.3488,1.6631,2.573,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,90,0.0,44.6
46.4,-3.3488,1.663,2.5769,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,92,0.0,44.6
46.5,-3.3488,1.663,2.5789,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,93,0.0,44.6
46.6,-3.3488,1.6629,2.5808,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,94,0.0,44.6
46.7,-3.3488,1.6629,2.5824,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,92,0.0,44.6
46.8,-3.3488,1.6628,2.5843,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,93,0.0,44.6
46.9,-3.3488,1.6628,2.5843,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,93,0.0,44.6
47.0,-3.3488,1.6627,2.5886,-0.0003,0.0196,0.0,-0.0256,0.0,0.0,0.0,0,,0.576,819,414,0.0,44.6
47.1,-3.3488,1.6627,2.5886,-0.0003,0.0196,0.0,-0.0256,0.0,0.0,0.0,0,,0.576,819,414,0.0,44.6
47.2,-3.3488,1.6627,2.5906,-0.0003,0.0196,0.0,-0.3333,0.0,0.0,0.0,0,,0.575,819,414,0.0,44.8
47.3,-3.3488,1.6626,2.5926,-0.0003,0.0197,0.0,-0.3333,0.0,0.0,0.0,0,,0.574,819,413,0.0,44.8
47.4,-3.3488,1.6627,2.5903,0.0003,-0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.569,819,79,0.0,44.6
47.5,-3.3487,1.6628,2.5847,-0.002,-0.1214,0.0,0.0769,0.0,0.0,0.0,0,,0.568,819,77,0.0,44.6
47.6,-3.3483,1.6628,2.5698,-0.0047,-0.2151,0.0,0.0769,0.0,0.0,0.0,0,,0.568,819,77,0.0,44.6
47.7,-3.3477,1.663,2.5433,-0.003,-0.2222,0.0,0.0769,0.0,0.0,0.0,0,,0.569,819,78,0.0,44.6
47.8,-3.3475,1.6631,2.5267,0.0002,0.0533,0.0,0.0769,0.0,0.0,0.0,0,,0.57,819,80,0.0,44.6
47.9,-3.3475,1.6631,2.5278,0.0,0.0543,0.0,0.0256,0.0,0.0,0.0,0,,0.57,819,79,0.0,44.6
48.0,-3.3475,1.663,2.5312,-0.0005,0.0567,0.0,0.0256,0.0,0.0,0.0,0,,0.571,819,80,0.0,44.6
48.1,-3.3475,1.663,2.5357,-0.0005,0.0568,0.0,0.0256,0.0,0.0,0.0,0,,0.571,819,80,0.0,44.6
48.2,-3.3475,1.6629,2.5414,-0.0005,0.0571,0.0,0.0256,0.0,0.0,0.0,0,,0.571,819,80,0.0,44.6
48.3,-3.3475,1.6628,2.5453,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.572,819,81,0.0,44.6
48.4,-3.3475,1.6628,2.5468,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.572,819,82,0.0,44.6
48.5,-3.3475,1.6627,2.5487,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.572,819,82,0.0,44.6
48.6,-3.3475,1.6627,2.5507,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.572,819,82,0.0,44.6
48.7,-3.3475,1.6626,2.5541,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,82,0.0,44.6
48.8,-3.3475,1.6626,2.5545,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,82,0.0,44.6
48.9,-3.3475,1.6625,2.5591,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,84,0.0,44.6
49.0,-3.3475,1.6624,2.5672,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,84,0.0,44.6
49.1,-3.3475,1.6624,2.5676,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,84,0.0,44.6
49.2,-3.3475,1.6623,2.568,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,85,0.0,44.6
49.3,-3.3475,1.6623,2.5687,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,86,0.0,44.6
49.4,-3.3475,1.6623,2.5691,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,85,0.0,44.6
49.5,-3.3475,1.6623,2.5695,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,85,0.0,44.6
49.6,-3.3475,1.6623,2.5711,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,87,0.0,44.6
49.7,-3.3475,1.6623,2.5711,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,87,0.0,44.6
49.8,-3.3475,1.6621,2.5773,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,87,0.0,44.6
49.9,-3.3475,1.662,2.5812,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,90,0.0,44.6
50.0,-3.3475,1.662,2.5816,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,92,0.0,44.6
50.1,-3.3475,1.662,2.582,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,91,0.0,44.6
50.2,-3.3475,1.662,2.5824,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,91,0.0,44.6
50.3,-3.3475,1.662,2.5835,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,91,0.0,44.6
50.4,-3.3475,1.6619,2.5855,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,91,0.0,44.6
50.5,-3.3475,1.6619,2.5874,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,92,0.0,44.6
50.6,-3.3475,1.6618,2.5894,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,92,0.0,44.6
50.7,-3.3475,1.6618,2.5914,-0.0003,0.0196,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,93,0.0,44.6
50.8,-3.3475,1.6617,2.5929,-0.0003,0.0197,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,92,0.0,44.6
50.9,-3.3475,1.6616,2.5962,0.0003,-0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,482,0.0,44.6
51.0,-3.3475,1.6616,2.5985,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,482,0.0,44.6
51.1,-3.3475,1.6616,2.5989,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,483,0.0,44.6
51.2,-3.3475,1.6615,2.5992,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,483,0.0,44.6
51.3,-3.3475,1.6615,2.5996,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,483,0.0,44.6
51.4,-3.3475,1.6615,2.6,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,483,0.0,44.6
51.5,-3.3475,1.6615,2.6004,-0.0003,0.0198,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,484,0.0,44.6
51.6,-3.3475,1.6613,2.6093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.579,819,484,0.0,44.6
51.7,-3.3475,1.6613,2.6093,0.0,0.0,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,96,0.0,44.6
51.8,-3.3475,1.6613,2.6093,0.0,0.0,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,96,0.0,44.6
51.9,-3.3475,1.6613,2.6093,0.0,0.0,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,96,0.0,44.6
52.0,-3.3475,1.6613,2.6093,0.0,0.0,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,95,0.0,44.6
52.1,-3.3475,1.6613,2.6092,0.0001,-0.0092,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,94,0.0,44.6
52.2,-3.3475,1.6613,2.608,0.0003,-0.0199,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,94,0.0,44.6
52.3,-3.3475,1.6613,2.606,0.0003,-0.0198,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,94,0.0,44.6
52.4,-3.3475,1.6614,2.6036,0.0003,-0.0198,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,92,0.0,44.6
52.5,-3.3475,1.6615,2.602,0.0003,-0.0198,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,92,0.0,44.6
52.6,-3.3475,1.6615,2.6001,0.0003,-0.0198,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,482,0.0,44.6
52.7,-3.3475,1.6616,2.5981,0.0003,-0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,92,0.0,44.6
52.8,-3.3475,1.6616,2.5961,0.0003,-0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,94,0.0,44.6
52.9,-3.3475,1.6617,2.5941,0.0003,-0.0197,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,415,0.0,44.6
53.0,-3.3475,1.6617,2.5941,0.0003,-0.0197,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,415,0.0,44.6
53.1,-3.3475,1.6617,2.5949,0.0003,-0.0197,0.0,-0.0256,0.0,0.0,0.0,0,,0.578,819,414,0.0,44.6
53.2,-3.3475,1.6617,2.5945,0.0003,-0.0197,0.0,-0.0256,0.0,0.0,0.0,0,,0.577,819,414,0.0,44.8
53.3,-3.3475,1.6617,2.5941,0.0003,-0.0197,0.0,-0.3333,0.0,0.0,0.0,0,,0.577,819,414,0.0,44.8
53.4,-3.3475,1.6617,2.5937,0.0003,-0.0197,0.0,-0.3333,0.0,0.0,0.0,0,,0.575,819,408,0.0,44.8
53.5,-3.3475,1.6617,2.5931,0.0001,-0.032,0.0,-0.3333,0.0,0.0,0.0,0,,0.572,819,80,0.0,44.6
53.6,-3.3475,1.6617,2.5915,-0.0009,-0.0811,0.0,0.0256,0.0,0.0,0.0,0,,0.57,819,76,0.0,44.6
53.7,-3.3469,1.6618,2.5724,-0.0041,-0.2181,0.0,0.0769,0.0,0.0,0.0,0,,0.57,819,75,0.0,44.6
53.8,-3.3465,1.662,2.55,-0.0021,-0.2265,0.0,0.0769,0.0,0.0,0.0,0,,0.571,819,76,0.0,44.6
53.9,-3.3463,1.6622,2.5284,0.0009,-0.1129,0.0,0.0769,0.0,0.0,0.0,0,,0.571,819,78,0.0,44.6
54.0,-3.3463,1.6622,2.5305,0.0001,0.0539,0.0,0.0769,0.0,0.0,0.0,0,,0.572,819,79,0.0,44.6
54.1,-3.3463,1.6621,2.5362,-0.0005,0.0569,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,79,0.0,44.6
54.2,-3.3463,1.662,2.5419,-0.0005,0.0571,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,80,0.0,44.6
54.3,-3.3463,1.662,2.5464,-0.0006,0.0572,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,80,0.0,44.6
54.4,-3.3463,1.6619,2.5504,-0.0002,0.0191,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,81,0.0,44.6
54.5,-3.3463,1.6618,2.5527,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,80,0.0,44.6
54.6,-3.3463,1.6618,2.5542,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,80,0.0,44.6
54.7,-3.3463,1.6618,2.5557,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,82,0.0,44.6
54.8,-3.3463,1.6617,2.558,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,82,0.0,44.6
54.9,-3.3463,1.6616,2.5627,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,84,0.0,44.6
55.0,-3.3463,1.6616,2.563,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,84,0.0,44.6
55.1,-3.3463,1.6616,2.5638,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,85,0.0,44.6
55.2,-3.3463,1.6616,2.5657,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,85,0.0,44.6
55.3,-3.3463,1.6613,2.5762,-0.0002,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,85,0.0,44.6
55.4,-3.3463,1.6613,2.577,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,85,0.0,44.6
55.5,-3.3463,1.6613,2.5785,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,85,0.0,44.6
55.6,-3.3463,1.6613,2.5789,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,87,0.0,44.6
55.7,-3.3463,1.6613,2.5793,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,86,0.0,44.6
55.8,-3.3463,1.6612,2.5817,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,88,0.0,44.6
55.9,-3.3463,1.6612,2.5821,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,89,0.0,44.6
56.0,-3.3463,1.6612,2.5824,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,90,0.0,44.6
56.1,-3.3463,1.6612,2.5832,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,89,0.0,44.6
56.2,-3.3463,1.6611,2.5856,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,90,0.0,44.6
56.3,-3.3463,1.661,2.5875,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,91,0.0,44.6
56.4,-3.3463,1.6608,2.5978,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,91,0.0,44.6
56.5,-3.3463,1.6608,2.5978,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,91,0.0,44.6
56.6,-3.3463,1.6608,2.5982,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,92,0.0,44.6
56.7,-3.3463,1.6607,2.5985,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,94,0.0,44.6
56.8,-3.3463,1.6607,2.6006,0.0003,-0.0198,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,94,0.0,44.6
56.9,-3.3463,1.6607,2.6006,0.0003,-0.0198,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,94,0.0,44.6
57.0,-3.3463,1.6607,2.5998,0.0003,-0.0198,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,92,0.0,44.6
57.1,-3.3463,1.6607,2.5994,0.0003,-0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,482,0.0,44.6
57.2,-3.3463,1.6607,2.599,0.0003,-0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,482,0.0,44.6
57.3,-3.3463,1.6607,2.5986,0.0003,-0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.58,819,483,0.0,44.6
57.4,-3.3463,1.6608,2.5974,0.0001,-0.0047,0.0,0.0256,0.0,0.0,0.0,0,,0.58,819,483,0.0,44.6
57.5,-3.3463,1.6607,2.5993,-0.0003,0.0197,0.0,0.0256,0.0,0.0,0.0,0,,0.58,819,483,0.0,44.6
57.6,-3.3463,1.6607,2.6009,-0.0003,0.0198,0.0,0.0256,0.0,0.0,0.0,0,,0.58,819,483,0.0,44.6
57.7,-3.3463,1.6606,2.6029,-0.0003,0.0198,0.0,0.0256,0.0,0.0,0.0,0,,0.58,819,483,0.0,44.6
57.8,-3.3463,1.6606,2.6053,-0.0003,0.0198,0.0,-0.0256,0.0,0.0,0.0,0,,0.581,819,95,0.0,44.6
57.9,-3.3463,1.6605,2.6076,-0.0003,0.0198,0.0,-0.0256,0.0,0.0,0.0,0,,0.581,819,95,0.0,44.6
58.0,-3.3463,1.6604,2.6092,-0.0003,0.0199,0.0,-0.0256,0.0,0.0,0.0,0,,0.581,819,95,0.0,44.6
58.1,-3.3463,1.6604,2.6112,-0.0003,0.0199,0.0,-0.0256,0.0,0.0,0.0,0,,0.58,819,94,0.0,44.6
58.2,-3.3463,1.6603,2.6125,-0.0001,0.0047,0.0,-0.0256,0.0,0.0,0.0,0,,0.58,819,94,0.0,44.6
58.3,-3.3463,1.6604,2.6101,0.0003,-0.0199,0.0,-0.0256,0.0,0.0,0.0,0,,0.58,819,94,0.0,44.6
58.4,-3.3463,1.6605,2.6085,0.0003,-0.0199,0.0,-0.0256,0.0,0.0,0.0,0,,0.58,819,94,0.0,44.6
58.5,-3.3463,1.6605,2.6066,0.0003,-0.0198,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,92,0.0,44.6
58.6,-3.3463,1.6606,2.6042,0.0003,-0.0198,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,92,0.0,44.6
58.7,-3.3463,1.6606,2.6026,0.0003,-0.0198,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,481,0.0,44.6
58.8,-3.3463,1.6607,2.6006,0.0003,-0.0198,0.0,0.0256,0.0,0.0,0.0,0,,0.579,819,92,0.0,44.6
58.9,-3.3463,1.6608,2.5983,0.0003,-0.0197,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,92,0.0,44.6
59.0,-3.3463,1.6608,2.597,0.0001,-0.0047,0.0,-0.0256,0.0,0.0,0.0,0,,0.58,819,415,0.0,44.6
59.1,-3.3463,1.6607,2.5989,-0.0003,0.0197,0.0,-0.0256,0.0,0.0,0.0,0,,0.579,819,414,0.0,44.6
59.2,-3.3463,1.6607,2.6009,-0.0003,0.0198,0.0,-0.3333,0.0,0.0,0.0,0,,0.579,819,414,0.0,44.8
59.3,-3.3463,1.6606,2.6026,-0.0001,0.0047,0.0,-0.3333,0.0,0.0,0.0,0,,0.579,819,414,0.0,44.8
59.4,-3.3463,1.6607,2.6006,0.0003,-0.0198,0.0,-0.3333,0.0,0.0,0.0,0,,0.577,819,408,0.0,44.8
59.5,-3.3451,1.6614,2.5335,0.0011,-0.1281,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,78,0.0,44.6
59.6,-3.3451,1.6614,2.5312,0.001,-0.1131,0.0,0.0769,0.0,0.0,0.0,0,,0.572,819,76,0.0,44.6
59.7,-3.3451,1.6614,2.5302,0.0005,-0.054,0.0,0.0769,0.0,0.0,0.0,0,,0.571,819,74,0.0,44.6
59.8,-3.3451,1.6614,2.5298,0.0001,-0.0157,0.0,0.0769,0.0,0.0,0.0,0,,0.572,819,76,0.0,44.6
59.9,-3.3451,1.6614,2.5299,0.0001,0.0042,0.0,0.0769,0.0,0.0,0.0,0,,0.573,819,78,0.0,44.6
60.0,-3.3451,1.6614,2.5309,0.0005,0.0482,0.0,0.0256,0.0,0.0,0.0,0,,0.573,819,79,0.0,44.6
60.1,-3.3452,1.6614,2.5353,-0.0005,0.0568,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,79,0.0,44.6
60.2,-3.3452,1.6613,2.541,-0.0005,0.057,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,79,0.0,44.6
60.3,-3.3452,1.6612,2.5478,-0.0006,0.0573,0.0,0.0256,0.0,0.0,0.0,0,,0.574,819,80,0.0,44.6
60.4,-3.3452,1.6609,2.5594,-0.0002,0.0192,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,79,0.0,44.6
60.5,-3.3452,1.6609,2.5598,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.575,819,80,0.0,44.6
60.6,-3.3452,1.6609,2.5602,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,80,0.0,44.6
60.7,-3.3452,1.6609,2.5606,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,82,0.0,44.6
60.8,-3.3452,1.6609,2.561,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,82,0.0,44.6
60.9,-3.3452,1.6609,2.5637,-0.0002,0.0193,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,82,0.0,44.6
61.0,-3.3452,1.6607,2.5706,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.576,819,82,0.0,44.6
61.1,-3.3452,1.6607,2.571,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,84,0.0,44.6
61.2,-3.3452,1.6607,2.5714,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,84,0.0,44.6
61.3,-3.3452,1.6607,2.5718,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,85,0.0,44.6
61.4,-3.3452,1.6607,2.5722,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.577,819,84,0.0,44.6
61.5,-3.3452,1.6607,2.5726,-0.0002,0.0194,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,85,0.0,44.6
61.6,-3.3452,1.6604,2.5819,-0.0003,0.0195,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,84,0.0,44.6
61.7,-3.3452,1.6603,2.5851,-0.0003,0.0196,0.0,0.0256,0.0,0.0,0.0,0,,0.578,819,84,0.0,44.6
61.8,-3.3452,1.6603,2.5858,-0.0003,0.0196,0.0,0.0,0.0,0.0,0.0,0,,0.578,819,86,0.0,44.6
61.9,-3.3453,1.6603,2.5997,0.0019,0.2157,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.579,819,86,0.0,44.6
62.0,-3.3456,1.6601,2.629,0.0011,0.3384,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.582,819,86,0.0,44.6
