t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
114.701,0.0632,-0.5897,497.2,819,789,7,0.0,0.0,0.0,0.0,0.0,57.0,456.0,32.0,19.2,3.0,2.4,2.0,1.6,30.0,18.0,-2.2486,2.7739,2.3211,0.0488,-0.2341,1.2142
114.799,0.0632,-0.5897,497.2,819,791,7,0.0,0.0,0.0,0.0,0.0,57.0,456.0,32.0,19.2,3.0,2.4,2.0,1.6,30.0,18.0,-2.2507,2.7764,2.3012,0.0338,-0.2109,1.2118
115.828,0.0632,-0.5897,497.2,819,794,7,0.0,0.0,0.0,0.0,0.0,57.0,456.0,32.0,19.2,3.0,2.4,2.0,1.6,30.0,18.0,-2.2652,2.7947,2.2248,0.0162,-0.1471,1.1949
115.933,0.0316,-0.2821,496.4,819,811,7,0.05,0.0,0.0,0.0,0.0,57.0,456.0,32.0,19.2,2.0,1.6,2.0,1.6,30.0,18.0,-2.2668,2.7968,2.2206,0.0158,0.0,1.1931
116.035,0.0316,-0.2821,496.4,819,805,7,0.15,0.0,0.0,0.0,0.0,57.0,456.0,32.0,19.2,2.0,1.6,2.0,1.6,30.0,18.0,-2.2679,2.7983,2.2206,0.0158,0.0,1.1918
116.129,0.0316,0.0,495.0,819,799,7,0.25,0.0,0.0,0.0,0.0,57.0,456.0,31.0,18.6,1.0,0.8,2.0,1.6,30.0,18.0,-2.269,2.7999,2.2071,0.0173,-0.156,1.1905
116.22,0.0316,0.0256,495.0,819,797,7,0.34,0.0,0.0,0.0,0.0,57.0,456.0,31.0,18.6,1.0,0.8,2.0,1.6,30.0,18.0,-2.2703,2.802,2.1855,0.018,-0.1531,1.1889
116.323,0.0316,0.0256,511.0,819,796,7,0.44,0.0,0.0,0.0,0.0,59.0,472.0,31.0,18.6,1.0,0.8,2.0,1.6,30.0,18.0,-2.2715,2.8042,2.1636,0.0162,-0.1619,1.1875
116.408,0.0158,-0.1795,512.4,819,793,7,0.53,0.0,0.0,0.0,0.0,59.0,472.0,32.0,19.2,2.0,1.6,2.0,1.6,30.0,18.0,-2.2719,2.805,2.1578,0.0154,-0.038,1.187
116.525,0.0158,-0.2308,512.4,819,389,7,0.64,0.0,0.0,0.0,0.0,59.0,472.0,32.0,19.2,2.0,1.6,2.0,1.6,30.0,18.0,-2.2731,2.8063,2.1765,0.0106,0.2655,1.1856
116.617,0.0158,-0.0256,511.0,819,387,7,0.74,0.0,0.0,0.0,0.0,59.0,472.0,31.0,18.6,1.0,0.8,2.0,1.6,30.0,18.0,-2.2739,2.8069,2.1993,0.012,0.2905,1.1848
116.716,0.0158,0.0,511.0,819,385,7,0.83,0.0,0.0,0.0,0.0,59.0,472.0,31.0,18.6,1.0,0.8,2.0,1.6,30.0,18.0,-2.2746,2.8077,2.2229,0.0138,0.2984,1.184
116.804,0.0158,0.0,511.0,819,383,7,0.92,0.0,0.0,0.0,0.0,59.0,472.0,31.0,18.6,1.0,0.8,2.0,1.6,30.0,18.0,-2.2758,2.8091,2.2517,0.0157,0.1245,1.1826
117.847,0.0158,-0.2308,512.4,819,381,7,1.97,0.0,0.0,0.0,0.0,59.0,472.0,32.0,19.2,2.0,1.6,2.0,1.6,30.0,18.0,-2.2786,2.8131,2.1853,-0.0048,0.2857,1.1794
117.937,0.0158,-0.3846,511.8,819,374,7,2.06,0.0,0.0,0.0,0.0,59.0,472.0,31.0,18.6,2.0,1.6,2.0,1.6,30.0,18.0,-2.2786,2.8125,2.2351,-0.0009,0.2669,1.1795
118.022,0.0158,-0.3846,513.2,819,371,7,2.14,0.0,0.0,0.0,0.0,59.0,472.0,32.0,19.2,3.0,2.4,2.0,1.6,30.0,18.0,-2.2786,2.8125,2.262,-0.0007,0.2605,1.1795
118.107,0.0,-0.1795,511.8,819,364,7,2.23,0.0,0.0,0.0,0.0,59.0,472.0,31.0,18.6,2.0,1.6,2.0,1.6,30.0,18.0,-2.2786,2.8122,2.2911,-0.0021,0.2455,1.1795
118.212,0.0,-0.1795,511.8,819,361,7,2.33,0.0,0.0,0.0,0.0,59.0,472.0,31.0,18.6,2.0,1.6,2.0,1.6,30.0,18.0,-2.2786,2.8119,2.3188,-0.0017,0.2136,1.1795
118.308,0.0,-0.1795,511.8,819,362,7,2.43,0.0,0.0,0.0,0.0,59.0,472.0,31.0,18.6,2.0,1.6,2.0,1.6,30.0,18.0,-2.2786,2.8117,2.3448,-0.0006,0.2191,1.1796
118.397,0.0,0.4359,509.0,819,756,7,2.52,0.0,0.0,0.0,0.0,59.0,472.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2786,2.8117,2.3625,-0.0002,0.2211,1.1796
118.484,0.0,0.4359,509.0,819,755,7,2.6,0.0,0.0,0.0,0.0,59.0,472.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2785,2.8117,2.3781,-0.0007,0.1782,1.1796
118.57,0.0,0.4359,509.0,819,755,7,2.69,0.0,0.0,0.0,0.0,59.0,472.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2784,2.8117,2.3922,-0.0012,0.1758,1.1797
118.654,0.0,0.3846,509.0,819,757,7,2.77,0.0,0.0,0.0,0.0,59.0,472.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2782,2.8117,2.4061,-0.0016,0.1734,1.1799
119.677,0.0,0.3846,509.0,819,761,7,3.8,0.0,0.0,0.0,0.0,59.0,472.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.278,2.8117,2.5021,0.0008,0.0869,1.1802
119.775,0.0,0.1795,491.6,819,800,7,3.89,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,29.0,17.4,-2.2785,2.8117,2.558,0.0022,0.3094,1.1796
119.88,0.0,0.1795,491.6,819,800,7,4.0,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,29.0,17.4,-2.2788,2.8112,2.5973,-0.0029,0.1973,1.1794
119.967,0.0,0.1795,491.6,819,802,7,4.09,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,29.0,17.4,-2.2788,2.8109,2.6054,-0.0013,0.0891,1.1795
120.065,0.0,0.1282,491.6,819,801,7,4.18,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,29.0,17.4,-2.2788,2.8107,2.6143,-0.0014,0.0896,1.1795
120.156,0.0,0.1282,491.6,819,800,7,4.27,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,29.0,17.4,-2.2788,2.8104,2.6214,-0.0014,0.084,1.1795
120.257,0.0,0.1282,491.6,819,800,7,4.38,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,29.0,17.4,-2.2788,2.8101,2.6308,-0.0013,0.0785,1.1796
120.357,0.0,0.1282,491.6,819,797,7,4.48,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,29.0,17.4,-2.2788,2.8099,2.6371,-0.0013,0.0788,1.1796
120.455,0.0,0.4872,492.4,819,797,7,4.57,0.0,0.0,0.0,0.0,57.0,456.0,28.0,16.8,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8096,2.645,-0.0014,0.0792,1.1796
120.547,0.0,0.4872,492.4,819,797,7,4.67,0.0,0.0,0.0,0.0,57.0,456.0,28.0,16.8,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8094,2.6513,-0.0014,0.0795,1.1796
121.466,0.0,0.4359,492.4,819,792,7,5.58,0.0,0.0,0.0,0.0,57.0,456.0,28.0,16.8,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8094,2.6503,0.0001,-0.0061,1.1796
121.586,0.0,-0.0256,493.0,819,777,7,5.7,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8095,2.6492,0.0001,-0.0061,1.1796
121.671,0.0,-0.0256,493.0,819,777,7,5.79,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8095,2.6484,0.0001,-0.0061,1.1796
121.764,0.0,-0.0256,493.0,819,777,7,5.88,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8095,2.6475,0.0001,-0.0061,1.1796
121.851,0.0,-0.0256,493.0,819,778,7,5.97,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8095,2.6471,0.0001,-0.0061,1.1796
121.945,0.0,-0.0256,493.0,819,778,7,6.06,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8096,2.6466,0.0001,-0.0061,1.1796
122.055,0.0,-0.0256,493.0,819,777,7,6.17,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8096,2.6457,0.0001,-0.0061,1.1796
122.137,0.0,-0.0256,493.0,819,777,7,6.26,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8096,2.6454,0.0001,-0.0061,1.1796
122.23,0.0,-0.0256,493.0,819,777,7,6.35,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8096,2.6448,0.0001,-0.0061,1.1796
122.319,0.0,-0.0256,493.0,819,777,7,6.44,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8097,2.6442,0.0001,-0.0061,1.1796
122.41,0.0,-0.0256,493.0,819,777,7,6.53,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8097,2.6437,0.0001,-0.0061,1.1796
123.294,0.0,-0.0256,493.0,819,777,7,7.41,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8098,2.6392,0.0001,-0.0061,1.1796
123.381,0.0,-0.0256,493.0,819,779,7,7.5,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8099,2.6382,0.0001,-0.0061,1.1796
123.495,0.0,-0.0256,493.0,819,779,7,7.61,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8099,2.6372,0.0001,-0.0061,1.1796
123.592,0.0,-0.0256,493.0,819,779,7,7.71,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8099,2.6364,0.0001,-0.0061,1.1796
123.699,0.0,-0.0256,493.0,819,779,7,7.82,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.81,2.6359,0.0001,-0.0061,1.1796
123.785,0.0,-0.0256,493.0,819,780,7,7.9,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.81,2.6353,0.0001,-0.0061,1.1796
123.867,0.0,-0.0256,493.0,819,769,7,7.99,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.81,2.6348,0.0001,-0.0061,1.1796
123.961,0.0,-0.0256,493.0,819,769,7,8.08,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.81,2.6343,0.0001,-0.0061,1.1796
124.066,0.0,-0.0256,493.0,819,780,7,8.18,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.81,2.6337,0.0001,-0.0061,1.1796
124.155,0.0,-0.0256,493.0,819,781,7,8.27,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8101,2.6331,0.0001,-0.006,1.1796
125.105,0.0,-0.0256,493.0,819,781,7,9.22,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8102,2.6287,0.0001,-0.006,1.1795
125.213,0.0,-0.0256,493.0,819,769,7,9.33,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8102,2.6277,0.0001,-0.006,1.1795
125.315,0.0,-0.0256,493.0,819,781,7,9.43,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8103,2.627,0.0001,-0.006,1.1795
125.411,0.0,-0.0256,493.0,819,781,7,9.53,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8103,2.6259,0.0001,-0.006,1.1795
125.495,0.0,-0.0256,493.0,819,784,7,9.61,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8103,2.6254,0.0001,-0.006,1.1795
125.596,0.0,-0.0256,493.0,819,784,7,9.71,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8103,2.6248,0.0001,-0.006,1.1795
125.707,0.0,-0.0256,493.0,819,784,7,9.83,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6241,0.0001,-0.006,1.1795
125.817,0.0,-0.0256,493.0,819,784,7,9.94,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6234,0.0001,-0.006,1.1795
125.9,0.0,-0.0256,493.0,819,784,7,10.02,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.623,0.0001,-0.006,1.1795
126.006,0.0,-0.0256,493.0,819,784,7,10.12,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6224,0.0001,-0.006,1.1795
127.038,0.0,-0.0256,493.0,819,784,7,11.16,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8105,2.6187,-0.0001,0.006,1.1795
127.133,0.0,-0.0256,493.0,819,783,7,11.25,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8105,2.6194,-0.0001,0.006,1.1795
127.226,0.0,-0.0256,493.0,819,783,7,11.34,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8105,2.6203,-0.0001,0.006,1.1795
127.317,0.0,-0.0256,493.0,819,783,7,11.44,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6213,-0.0001,0.006,1.1795
127.415,0.0,-0.0256,493.0,819,783,7,11.53,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6219,-0.0001,0.006,1.1795
127.511,0.0,-0.0256,493.0,819,783,7,11.63,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6224,-0.0001,0.006,1.1795
127.625,0.0,-0.0256,493.0,819,784,7,11.74,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6231,-0.0001,0.006,1.1795
127.71,0.0,0.0256,493.0,819,784,7,11.83,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.623,0.0001,-0.006,1.1795
127.793,0.0,0.0256,493.0,819,384,7,11.91,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6225,0.0001,-0.006,1.1795
127.88,0.0,0.0256,493.0,819,384,7,12.0,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6219,0.0001,-0.006,1.1795
127.971,0.0,0.0256,493.0,819,383,7,12.09,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8104,2.6214,0.0001,-0.006,1.1795
128.951,0.0,0.0256,493.0,819,383,7,13.07,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8105,2.6188,0.0001,-0.006,1.1795
129.041,0.0,-0.0256,493.0,819,783,7,13.16,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8106,2.6168,0.0007,-0.0433,1.1795
129.131,0.0,-0.0256,493.0,819,783,7,13.25,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8107,2.6111,0.0012,-0.0776,1.1795
129.214,0.0,-0.0256,493.0,819,783,7,13.33,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.811,2.6018,0.0012,-0.0772,1.1795
129.305,0.0,-0.0256,493.0,819,783,7,13.42,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8113,2.5926,0.0011,-0.0767,1.1794
129.391,0.0,-0.0256,493.0,819,784,7,13.51,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8114,2.5864,0.0011,-0.0764,1.1794
129.483,0.0,0.0256,493.0,819,784,7,13.6,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2788,2.8116,2.5788,0.001,-0.076,1.1794
129.573,0.0,0.0256,493.0,819,784,7,13.69,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2787,2.8118,2.5722,-0.0005,-0.1041,1.1794
129.663,0.0,-0.0256,493.0,819,784,7,13.78,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2782,2.8118,2.5527,-0.0015,-0.1873,1.1799
129.758,0.0,-0.0256,493.0,819,419,7,13.88,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.812,2.5457,0.0002,0.0317,1.1798
130.745,0.0,-0.3333,494.4,819,419,7,14.86,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2783,2.8119,2.5513,-0.0006,0.0574,1.1798
130.851,0.0,0.0256,493.0,819,795,7,14.97,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8113,2.5763,-0.0001,0.0058,1.1799
130.934,0.0,0.0769,493.0,819,799,7,15.05,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8113,2.578,-0.0003,0.0195,1.1799
131.024,0.0,0.0769,493.0,819,799,7,15.14,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8112,2.5811,-0.0003,0.0195,1.1799
131.108,0.0,0.0769,493.0,819,788,7,15.23,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8112,2.5838,-0.0003,0.0195,1.1799
131.191,0.0,0.0256,493.0,819,787,7,15.31,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8111,2.5846,-0.0001,0.0059,1.1799
131.286,0.0,0.0256,493.0,819,783,7,15.4,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8111,2.5852,-0.0001,0.0059,1.1799
131.383,0.0,0.0256,493.0,819,784,7,15.5,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8111,2.5856,-0.0001,0.0059,1.1799
131.484,0.0,0.0256,493.0,819,784,7,15.6,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8111,2.5862,-0.0001,0.0059,1.1799
131.579,0.0,0.0256,493.0,819,783,7,15.7,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8111,2.5868,-0.0001,0.0059,1.1799
131.685,0.0,0.0256,493.0,819,783,7,15.8,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8111,2.5875,-0.0001,0.0059,1.1799
132.705,0.0,0.0256,493.0,819,784,7,16.82,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.811,2.5911,0.0,0.0,1.1799
132.802,0.0,0.0256,493.0,819,793,7,16.92,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.811,2.5919,-0.0001,0.0059,1.1799
132.908,0.0,0.0256,493.0,819,793,7,17.03,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8109,2.5929,-0.0001,0.0059,1.18
133.009,0.0,0.0256,493.0,819,782,7,17.13,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8109,2.5939,-0.0001,0.0059,1.18
133.094,0.0,0.0256,493.0,819,782,7,17.21,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8109,2.5942,-0.0001,0.0059,1.18
133.184,0.0,0.0256,493.0,819,782,7,17.3,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8109,2.5948,-0.0001,0.0059,1.18
133.277,0.0,0.0256,493.0,819,780,7,17.4,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8109,2.5953,-0.0001,0.0059,1.18
133.365,0.0,0.0256,493.0,819,779,7,17.48,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8108,2.5959,-0.0001,0.0059,1.18
133.464,0.0,0.0256,493.0,819,791,7,17.58,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8108,2.5965,-0.0001,0.0059,1.18
133.563,0.0,0.0256,493.0,819,791,7,17.68,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8108,2.5971,-0.0001,0.0059,1.18
133.679,0.0,0.0256,493.0,819,791,7,17.8,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8108,2.5978,-0.0001,0.0059,1.18
134.688,0.0,0.0256,493.0,819,791,7,18.81,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8106,2.6027,-0.0001,0.0059,1.18
134.782,0.0,0.0256,493.0,819,789,7,18.9,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8106,2.6034,-0.0001,0.0059,1.18
134.885,0.0,0.0256,493.0,819,789,7,19.0,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8106,2.6045,-0.0001,0.0059,1.18
134.979,0.0,0.0256,493.0,819,779,7,19.1,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8106,2.6053,-0.0001,0.0059,1.18
135.087,0.0,0.0256,493.0,819,779,7,19.21,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8106,2.606,-0.0001,0.0059,1.18
135.178,0.0,0.0256,493.0,819,779,7,19.3,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8105,2.6064,-0.0001,0.0059,1.18
135.271,0.0,0.0256,493.0,819,779,7,19.39,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8105,2.607,-0.0001,0.006,1.18
135.36,0.0,0.0256,493.0,819,789,7,19.48,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8105,2.6074,-0.0001,0.006,1.18
135.457,0.0,0.0256,493.0,819,788,7,19.58,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8105,2.608,-0.0001,0.006,1.18
135.547,0.0,0.0256,493.0,819,789,7,19.67,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8105,2.6085,-0.0001,0.006,1.18
136.49,0.0,0.0256,493.0,819,789,7,20.61,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8103,2.613,-0.0001,0.006,1.18
136.614,0.0,0.0256,493.0,819,789,7,20.73,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8103,2.6141,-0.0001,0.006,1.18
136.705,0.0,0.0256,493.0,819,789,7,20.82,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8103,2.615,-0.0001,0.006,1.18
