t_rel,x,y,yaw,v_act,w_act,v_nav,w_nav,v_smoothed,v_cmdvel,v_wheel,cm_action,cm_polygon,scan_min,dwb_n,dwb_illegal,dwb_best_vx,dwb_best_total
4.2,-1.9574,-2.7749,-2.0507,0.0959,-0.0616,0.0789,-0.0769,0.0789,0.0789,0.0789,,,0.639,819,33,0.0789,3.2
4.3,-1.9584,-2.7766,-2.0519,0.0959,-0.0615,0.0632,-0.0256,0.0789,0.0789,0.0789,,,0.632,819,44,0.0632,3.0
4.4,-1.9629,-2.7849,-2.0578,0.0881,-0.0467,0.0632,-0.0256,0.0789,0.0789,0.0789,,,0.625,819,52,0.0632,3.0
4.5,-1.9667,-2.7918,-2.0598,0.0793,-0.0204,0.0632,-0.0256,0.0789,0.0789,0.0789,,,0.619,819,55,0.0632,3.0
4.6,-1.9697,-2.7974,-2.0616,0.0787,-0.0312,0.0474,0.0,0.0789,0.0789,0.0789,,,0.613,819,60,0.0474,3.0
4.7,-1.9736,-2.8042,-2.0673,0.0723,-0.0465,0.0474,-0.0256,0.0789,0.0789,0.0789,,,0.608,819,65,0.0474,3.0
4.8,-1.9767,-2.8097,-2.0694,0.0635,-0.0203,0.0474,-0.0256,0.0632,0.0632,0.0632,,,0.604,819,68,0.0474,3.0
4.9,-1.9804,-2.8164,-2.0718,0.0635,-0.0203,0.0474,-0.0256,0.0632,0.0632,0.0632,,,0.6,819,79,0.0474,3.0
5.0,-1.9833,-2.8215,-2.0732,0.0474,0.0,0.0474,-0.0769,0.0632,0.0632,0.0632,,,0.595,819,83,0.0474,3.2
5.1,-1.9846,-2.824,-2.0732,0.0474,0.0,0.0316,0.0,0.0632,0.0632,0.0632,,,0.591,819,87,0.0316,3.0
5.2,-1.987,-2.8281,-2.075,0.0477,-0.0202,0.0316,0.0,0.0632,0.0632,0.0632,,,0.587,819,91,0.0316,3.0
5.3,-1.9894,-2.8323,-2.077,0.0477,-0.0202,0.0316,-0.0256,0.0632,0.0632,0.0632,,,0.584,819,93,0.0316,3.0
5.4,-1.9942,-2.8405,-2.0844,0.0484,-0.0603,0.0158,0.0769,0.0474,0.0474,0.0474,,,0.579,819,497,0.0158,4.4
5.5,-1.9994,-2.8496,-2.0863,0.0148,0.0483,0.0158,0.0769,0.0158,0.0158,0.0158,,,0.579,819,498,0.0158,4.4
5.6,-2.0007,-2.8526,-2.073,0.0147,0.0607,0.0158,0.0256,0.0158,0.0158,0.0158,,,0.578,819,500,0.0158,4.4
5.7,-2.0013,-2.854,-2.0689,0.0154,0.0203,0.0158,0.0256,0.0158,0.0158,0.0158,,,0.577,819,503,0.0158,4.4
5.8,-2.0019,-2.8554,-2.0668,0.0154,0.0203,0.0158,0.0,0.0158,0.0158,0.0158,,,0.576,819,506,0.0158,4.4
5.9,-2.0022,-2.856,-2.066,0.0154,0.0203,0.0158,0.0,0.0158,0.0158,0.0158,,,0.575,819,507,0.0158,4.4
6.0,-2.0023,-2.8562,-2.0658,0.0156,0.0102,0.0158,0.1282,0.0158,0.0158,0.0158,,,0.574,819,508,0.0158,4.4
6.1,-2.0033,-2.8582,-2.0621,0.014,0.1016,0.0,0.0256,0.0158,0.0158,0.0158,,,0.574,819,510,0.0,5.8
6.2,-2.0034,-2.8587,-2.058,0.014,0.1021,0.0,0.0256,0.0,0.0,0.0,,,0.575,819,135,0.0,5.8
6.3,-2.0034,-2.8587,-2.058,0.014,0.1021,0.0,0.0256,0.0,0.0,0.0,,,0.575,819,135,0.0,5.8
6.4,-2.0036,-2.8596,-2.05,0.0132,0.1435,0.0,-0.2821,0.0,0.0,0.0,,,0.572,819,132,0.0,5.8
6.5,-2.005,-2.8602,-2.0791,0.0038,-0.2221,0.0,0.1282,0.0,0.0,0.0,,,0.569,819,132,0.0,5.8
6.6,-2.0057,-2.8603,-2.1012,0.0015,-0.0948,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.567,819,126,0.0,4.4
6.7,-2.0058,-2.8603,-2.1027,-0.0003,0.0199,0.0,0.0256,0.0,0.0,0.0,0,,0.567,819,126,0.0,4.4
6.8,-2.0058,-2.8603,-2.1017,-0.0001,0.006,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.567,819,508,0.0,5.8
6.9,-2.0058,-2.8603,-2.1016,-0.0001,0.006,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.567,819,509,0.0,5.8
7.0,-2.0057,-2.8603,-2.1015,-0.0001,0.006,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.567,819,509,0.0,5.8
7.1,-2.0057,-2.8603,-2.1013,-0.0001,0.006,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.567,819,510,0.0,5.8
7.2,-2.0057,-2.8603,-2.1012,-0.0001,0.006,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.567,819,510,0.0,5.8
7.3,-2.0057,-2.8603,-2.101,-0.0001,0.006,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.567,819,125,0.0,5.8
7.4,-2.0057,-2.8603,-2.0994,-0.0001,0.006,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.567,819,122,0.0,5.8
7.5,-2.0057,-2.8603,-2.0994,0.0,-0.0085,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.565,819,120,0.0,5.8
7.6,-2.0057,-2.8603,-2.1,0.0005,-0.0312,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.565,819,118,0.0,5.8
7.7,-2.0058,-2.8602,-2.1031,0.0004,-0.0632,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.564,819,118,0.0,5.8
7.8,-2.006,-2.8601,-2.1134,0.0015,-0.1012,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,115,0.0,5.8
7.9,-2.0067,-2.8601,-2.1409,0.0007,-0.0524,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,115,0.0,5.8
8.0,-2.0067,-2.8601,-2.142,0.0001,-0.0014,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,503,0.0,4.4
8.1,-2.0066,-2.8601,-2.1398,-0.0005,0.0406,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,504,0.0,4.4
8.2,-2.0066,-2.8601,-2.139,-0.0005,0.0408,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,504,0.0,4.4
8.3,-2.0064,-2.8601,-2.1317,-0.0005,0.041,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,116,0.0,5.8
8.4,-2.0064,-2.8601,-2.1286,-0.0001,0.0045,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,117,0.0,5.8
8.5,-2.0064,-2.8601,-2.1288,-0.0,-0.0097,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,115,0.0,5.8
8.6,-2.0066,-2.8601,-2.1372,0.0007,-0.0525,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,114,0.0,4.4
8.7,-2.0067,-2.8601,-2.1405,-0.0003,0.0203,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,114,0.0,4.4
8.8,-2.0066,-2.8601,-2.1392,-0.0005,0.0406,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,504,0.0,4.4
8.9,-2.0066,-2.8601,-2.1383,-0.0005,0.0408,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,505,0.0,4.4
9.0,-2.0066,-2.8601,-2.1375,-0.0005,0.0408,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,504,0.0,5.8
9.1,-2.0066,-2.8601,-2.1367,-0.0005,0.0408,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
9.2,-2.0064,-2.8601,-2.1315,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
9.3,-2.0064,-2.8601,-2.1301,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
9.4,-2.0064,-2.8601,-2.13,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,117,0.0,5.8
9.5,-2.0064,-2.8601,-2.1299,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,116,0.0,5.8
9.6,-2.0064,-2.8601,-2.13,-0.0,-0.0084,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,113,0.0,4.4
9.7,-2.0064,-2.8601,-2.1307,0.0004,-0.0305,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,505,0.0,4.4
9.8,-2.0064,-2.8601,-2.1314,0.0002,-0.0387,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.563,819,505,0.0,4.4
9.9,-2.0065,-2.8601,-2.1346,0.0007,-0.0526,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
10.0,-2.0066,-2.8601,-2.1374,-0.0005,0.0407,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
10.1,-2.0065,-2.8601,-2.1349,-0.0005,0.0409,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
10.2,-2.0063,-2.8601,-2.1279,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
10.3,-2.0063,-2.8601,-2.1277,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
10.4,-2.0063,-2.8601,-2.1275,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.564,819,118,0.0,5.8
10.5,-2.0063,-2.8601,-2.1274,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,118,0.0,5.8
10.6,-2.0063,-2.8601,-2.1276,-0.0,-0.0084,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.562,819,115,0.0,5.8
10.7,-2.0064,-2.8601,-2.1282,0.0004,-0.0305,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,114,0.0,4.4
10.8,-2.0064,-2.8601,-2.129,0.0002,-0.0387,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,503,0.0,4.4
10.9,-2.0065,-2.8601,-2.1342,0.0007,-0.0526,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,505,0.0,4.4
11.0,-2.0067,-2.8601,-2.1416,0.0002,-0.0161,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
11.1,-2.0066,-2.8601,-2.1402,-0.0005,0.0406,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
11.2,-2.0066,-2.8601,-2.1369,-0.0005,0.0408,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
11.3,-2.0065,-2.8601,-2.1331,-0.0003,0.0258,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,116,0.0,5.8
11.4,-2.0065,-2.8601,-2.1325,-0.0001,0.0058,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,115,0.0,5.8
11.5,-2.0064,-2.8601,-2.1321,-0.0001,0.0059,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,114,0.0,4.4
11.6,-2.0064,-2.8601,-2.1315,-0.0001,0.0059,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,504,0.0,4.4
11.7,-2.0065,-2.8601,-2.1362,0.0007,-0.0526,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,505,0.0,4.4
11.8,-2.0066,-2.8601,-2.1404,-0.0002,0.02,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.562,819,505,0.0,5.8
11.9,-2.0066,-2.8601,-2.1398,-0.0001,0.0285,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
12.0,-2.0064,-2.8601,-2.1307,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
12.1,-2.0064,-2.8601,-2.1305,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
12.2,-2.0064,-2.8601,-2.1304,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
12.3,-2.0064,-2.8601,-2.1302,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
12.4,-2.0064,-2.8601,-2.1301,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,117,0.0,5.8
12.5,-2.0064,-2.8601,-2.1301,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,117,0.0,5.8
12.6,-2.0064,-2.8601,-2.1298,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,117,0.0,5.8
12.7,-2.0064,-2.8601,-2.1292,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.562,819,114,0.0,5.8
12.8,-2.0064,-2.8601,-2.1287,-0.0001,0.0059,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.561,819,114,0.0,4.4
12.9,-2.0064,-2.8601,-2.13,0.0002,-0.0387,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.561,819,504,0.0,4.4
13.0,-2.0065,-2.8601,-2.1353,0.0007,-0.0526,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,504,0.0,4.4
13.1,-2.0067,-2.8601,-2.1437,0.0002,-0.016,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,505,0.0,5.8
13.2,-2.0067,-2.8601,-2.1431,-0.0001,0.0285,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
13.3,-2.0064,-2.8601,-2.1296,-0.0001,0.0059,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
13.4,-2.0064,-2.8601,-2.1292,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,117,0.0,5.8
13.5,-2.0064,-2.8601,-2.1291,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.563,819,117,0.0,5.8
13.6,-2.0064,-2.8601,-2.129,-0.0001,0.0059,0.0,-0.2308,0.0,0.0,0.0,2,PolygonSlow,0.562,819,113,0.0,5.8
13.7,-2.0067,-2.8601,-2.1438,0.0002,-0.016,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.561,819,113,0.0,5.8
13.8,-2.0067,-2.8601,-2.1438,0.0002,-0.016,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.561,819,113,0.0,4.4
13.9,-2.0067,-2.8601,-2.1438,0.0001,-0.0014,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,503,0.0,4.4
14.0,-2.0067,-2.8601,-2.1434,-0.0002,0.0199,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.562,819,505,0.0,4.4
14.1,-2.0067,-2.8601,-2.143,-0.0002,0.0202,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.563,819,506,0.0,5.8
14.2,-2.0064,-2.8601,-2.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.563,819,107,0.0158,3.0
14.3,-2.0064,-2.8601,-2.1308,0.0,0.0,0.0158,0.0769,0.0158,0.0047,0.0047,2,PolygonSlow,0.563,819,107,0.0158,3.0
14.4,-2.0064,-2.8601,-2.1306,0.0021,0.0079,0.0158,0.0769,0.0158,0.0047,0.0047,2,PolygonSlow,0.563,819,109,0.0158,3.0
14.5,-2.0064,-2.8601,-2.1306,0.0021,0.0079,0.0158,0.0769,0.0158,0.0047,0.0047,2,PolygonSlow,0.563,819,109,0.0158,3.0
14.6,-2.0065,-2.8603,-2.1299,0.0045,0.0176,0.0158,0.0769,0.0158,0.0047,0.0047,2,PolygonSlow,0.563,819,110,0.0158,3.0
