t_wall,t_sim,rtf,state,tag,amcl_x,amcl_y,amcl_yaw,amcl_cxx,amcl_cyy,amcl_caa,amcl_age,amcl_n,mo_x,mo_y,mo_yaw,mo_age,mo_step,odom_x,odom_y,odom_yaw,odom_vx,odom_wz,odom_age,lik_mean_d,lik_p90_d,lik_frac_near,lik_n,scan_age,hz_cmd_nav,hz_cmd_smoothed,hz_cmd_out,hz_cmd_wheels,wheel_vx,wheel_wz,hz_scan,hz_amcl,hz_odom,cm_action,cm_polygon,hz_cm,nav_status,plan_n,plan_len,goal_x,goal_y,gt_x,gt_y,gt_yaw,gt_age
0.226,0.000,nan,--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142751.914,1,0.0006,-0.0000,-0.0000,1788142725.514,nan,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.004,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,1.00,1.00,46.60,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142725.994
0.326,0.100,1.000,--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.014,1,0.0006,-0.0000,-0.0000,1788142725.514,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.004,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,9.86,1.00,46.94,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.014
0.426,0.200,1.000,--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.114,1,0.0006,-0.0000,-0.0000,1788142725.514,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.004,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,9.75,1.00,47.59,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.014
0.526,0.300,1.000,--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.214,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.024,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,9.82,1.00,48.21,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.014
0.626,0.401,1.000,state=IDLE prev=-- event=run elapsed=36.2 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.314,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.024,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,9.66,1.00,47.87,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.014
0.726,0.500,1.000,state=IDLE prev=-- event=run elapsed=36.2 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.414,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.024,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,9.66,1.00,48.31,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.014
0.826,0.600,1.000,state=IDLE prev=-- event=run elapsed=36.2 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.513,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.029,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.51,1.00,48.26,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.013
0.927,0.701,1.000,state=IDLE prev=-- event=run elapsed=36.2 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.615,1,0.0006,-0.0000,-0.0000,1788142725.615,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.025,0.0158,0.0500,1.0000,60,1788142726.116,0.00,0.00,0.00,0.00,nan,nan,9.69,1.00,48.45,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.015
1.027,0.801,1.000,state=IDLE prev=-- event=run elapsed=36.2 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.714,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.024,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.60,1.00,48.49,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.014
1.127,0.901,1.000,state=IDLE prev=-- event=run elapsed=36.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.815,1,0.0006,-0.0000,-0.0000,1788142725.615,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.025,0.0158,0.0500,1.0000,60,1788142726.116,0.00,0.00,0.00,0.00,nan,nan,9.69,1.00,48.65,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.015
1.226,1.000,1.000,state=IDLE prev=-- event=run elapsed=36.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142752.914,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.024,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.70,0.00,48.46,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.034
1.326,1.100,1.000,state=IDLE prev=-- event=run elapsed=36.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.013,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.023,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.68,0.00,48.92,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.033
1.426,1.200,1.000,state=IDLE prev=-- event=run elapsed=36.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.113,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.043,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.66,0.00,48.44,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.033
1.526,1.300,1.000,state=IDLE prev=-- event=run elapsed=36.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.214,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.71,0.00,48.92,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.034
1.626,1.400,1.000,state=IDLE prev=-- event=run elapsed=37.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.314,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.86,0.00,48.80,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.034
1.726,1.500,1.000,state=IDLE prev=-- event=run elapsed=37.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.413,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.043,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.87,0.00,48.80,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.033
1.827,1.601,1.000,state=IDLE prev=-- event=run elapsed=37.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.514,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.046,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.80,0.00,48.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.034
1.926,1.700,1.000,state=IDLE prev=-- event=run elapsed=37.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.613,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.043,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.84,0.00,48.85,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.053
2.026,1.800,1.000,state=IDLE prev=-- event=run elapsed=37.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.714,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.046,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.83,0.00,48.92,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
2.127,1.901,1.000,state=IDLE prev=-- event=run elapsed=37.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.815,1,0.0006,-0.0000,-0.0000,1788142725.615,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.045,0.0158,0.0500,1.0000,60,1788142726.116,0.00,0.00,0.00,0.00,nan,nan,9.83,0.00,49.41,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.055
2.226,2.000,1.000,state=IDLE prev=-- event=run elapsed=37.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142753.914,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.050,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.88,0.00,49.44,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
2.326,2.101,1.000,state=IDLE prev=-- event=run elapsed=37.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.014,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.85,0.00,49.81,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
2.426,2.200,1.000,state=IDLE prev=-- event=run elapsed=37.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.113,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.043,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.99,0.00,49.73,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.053
2.526,2.300,1.000,state=IDLE prev=-- event=run elapsed=37.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.214,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.92,0.00,49.79,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
2.626,2.400,1.000,state=IDLE prev=-- event=run elapsed=38.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.314,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,49.81,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
2.726,2.500,1.000,state=IDLE prev=-- event=run elapsed=38.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.414,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.94,0.00,49.75,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
2.826,2.600,1.000,state=IDLE prev=-- event=run elapsed=38.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.514,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
2.926,2.700,1.000,state=IDLE prev=-- event=run elapsed=38.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.614,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
3.026,2.800,1.000,state=IDLE prev=-- event=run elapsed=38.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.714,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.99,0.00,49.95,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
3.126,2.900,1.000,state=IDLE prev=-- event=run elapsed=38.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.814,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.03,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
3.226,3.000,1.000,state=IDLE prev=-- event=run elapsed=38.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142754.914,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,49.98,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
3.326,3.100,1.000,state=IDLE prev=-- event=run elapsed=38.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.014,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.94,0.00,49.98,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
3.426,3.200,1.000,state=IDLE prev=-- event=run elapsed=38.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.113,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.043,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,10.01,0.00,50.08,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.053
3.526,3.300,1.000,state=IDLE prev=-- event=run elapsed=38.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.213,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.043,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.99,0.00,49.96,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.053
3.626,3.400,1.000,state=IDLE prev=-- event=run elapsed=39.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.313,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.043,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.05,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.053
3.726,3.501,1.000,state=IDLE prev=-- event=run elapsed=39.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.414,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,49.88,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
3.826,3.600,1.000,state=IDLE prev=-- event=run elapsed=39.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.514,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.044,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.92,0.00,49.80,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
3.926,3.700,1.000,state=IDLE prev=-- event=run elapsed=39.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.614,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.064,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,49.36,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
4.026,3.800,1.000,state=IDLE prev=-- event=run elapsed=39.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.714,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.064,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.83,0.00,49.36,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
4.126,3.900,1.000,state=IDLE prev=-- event=run elapsed=39.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.814,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.064,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.75,0.00,49.37,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
4.227,4.001,1.000,state=IDLE prev=-- event=run elapsed=39.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142755.915,1,0.0006,-0.0000,-0.0000,1788142725.615,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.065,0.0158,0.0500,1.0000,60,1788142726.116,0.00,0.00,0.00,0.00,nan,nan,9.83,0.00,49.32,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.055
4.326,4.100,1.000,state=IDLE prev=-- event=run elapsed=39.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142756.014,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.064,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.74,0.00,49.36,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
4.426,4.200,1.000,state=IDLE prev=-- event=run elapsed=39.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142756.114,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.064,0.0158,0.0500,1.0000,60,1788142726.115,0.00,0.00,0.00,0.00,nan,nan,9.89,0.00,49.30,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
4.526,4.300,1.000,state=IDLE prev=-- event=run elapsed=39.6 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142756.213,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.065,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.81,0.00,49.11,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.053
4.626,4.400,1.000,state=IDLE prev=-- event=run elapsed=40.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142756.314,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.064,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.81,0.00,49.14,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.054
4.726,4.500,1.000,state=IDLE prev=-- event=run elapsed=40.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142756.414,1,0.0006,-0.0000,-0.0000,1788142725.614,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.064,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.81,0.00,48.98,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.074
4.826,4.600,1.000,state=IDLE prev=-- event=run elapsed=40.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142756.513,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.083,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.81,0.00,48.87,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.073
4.926,4.700,1.000,state=IDLE prev=-- event=run elapsed=40.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142756.613,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.083,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.67,0.00,48.58,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.093
5.026,4.800,1.000,state=IDLE prev=-- event=run elapsed=40.1 timeout=-- attempt=1 retries=0 owner=nobody mode=idle reason=-- result=--,healthy1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1788142756.713,1,0.0006,-0.0000,-0.0000,1788142725.613,0.00000,-0.0006,-0.0000,0.0000,-0.0000,-0.0000,1788142726.083,0.0158,0.0500,1.0000,60,1788142726.114,0.00,0.00,0.00,0.00,nan,nan,9.80,0.00,48.58,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,1788142726.093
