t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
16.284,0.2842,0.4872,13.8,819,709,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,0.0,0.0,12.0,7.2,-2.6977,3.0121,2.8385,0.0885,0.0751,0.7549
16.374,0.3,0.4872,14.0,819,705,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,1.0,0.8,11.0,6.6,-2.7045,3.0139,2.8439,0.0888,0.0617,0.7482
16.459,0.3,0.5385,12.6,819,705,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,0.0,0.0,10.0,6.0,-2.7131,3.0161,2.85,0.0888,0.0619,0.7398
16.558,0.2842,0.5385,12.6,819,702,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,0.0,0.0,10.0,6.0,-2.7215,3.0182,2.8562,0.0841,0.0621,0.7316
16.648,0.3,0.4359,12.8,819,701,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.8,0.0,0.0,10.0,6.0,-2.7281,3.0198,2.8612,0.0841,0.0623,0.7253
16.735,0.3,0.4359,12.2,819,706,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.8,0.0,0.0,9.0,5.4,-2.7347,3.0213,2.8659,0.0844,0.0486,0.7189
16.819,0.3,0.2821,12.2,819,706,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,1.0,0.8,10.0,6.0,-2.743,3.0234,2.8704,0.0894,0.0348,0.7108
17.446,0.3,0.3333,10.8,819,703,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,9.0,5.4,-2.783,3.0318,2.9002,0.0889,0.0637,0.672
17.531,0.2842,0.2308,9.6,819,697,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.0,0.0,0.0,0.0,8.0,4.8,-2.7952,3.0341,2.9091,0.0844,0.0635,0.6602
17.615,0.2842,0.1795,9.6,819,701,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.0,0.0,0.0,0.0,8.0,4.8,-2.8068,3.0362,2.9171,0.0844,0.0501,0.6489
17.707,0.3,0.1282,9.2,819,694,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,0.0,0.0,1.0,0.8,7.0,4.2,-2.8173,3.0382,2.9217,0.0894,0.0359,0.6389
17.793,0.3,0.2821,8.6,819,695,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,1.0,0.8,0.0,0.0,6.0,3.6,-2.8243,3.0393,2.9279,0.0887,0.0791,0.6321
17.877,0.3,0.2821,8.6,819,693,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,1.0,0.8,0.0,0.0,6.0,3.6,-2.8313,3.0403,2.9343,0.0888,0.0794,0.6252
17.961,0.3,0.2308,8.0,819,689,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,1.0,0.8,0.0,0.0,6.0,3.6,-2.8384,3.0414,2.9399,0.089,0.0652,0.6184
18.04,0.3,0.2308,8.0,819,693,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,1.0,0.8,0.0,0.0,6.0,3.6,-2.8454,3.0424,2.9452,0.089,0.0654,0.6116
18.13,0.3,0.2308,7.8,819,697,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,0.0,0.0,0.0,0.0,7.0,4.2,-2.8543,3.0436,2.9513,0.0892,0.0511,0.603
18.222,0.2842,0.2308,7.8,819,689,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,0.0,0.0,0.0,0.0,7.0,4.2,-2.8613,3.0447,2.9554,0.0893,0.0512,0.5962
18.762,0.2842,0.1795,7.8,819,694,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,0.0,0.0,0.0,0.0,7.0,4.2,-2.8932,3.0492,2.9711,0.0895,0.0369,0.5655
18.854,0.3,0.2308,6.2,819,701,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,1.0,0.8,0.0,0.0,5.0,3.0,-2.9034,3.0505,2.9755,0.0848,0.037,0.5558
18.938,0.3,0.2308,6.2,819,697,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,1.0,0.8,0.0,0.0,5.0,3.0,-2.9118,3.0516,2.9792,0.0848,0.0371,0.5477
19.026,0.3,0.1795,5.6,819,696,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,1.0,0.8,0.0,0.0,4.0,2.4,-2.9217,3.0529,2.9837,0.0801,0.0372,0.5382
19.124,0.3,0.1795,5.6,819,700,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,1.0,0.8,0.0,0.0,4.0,2.4,-2.9353,3.0544,2.9909,0.0894,0.0523,0.5252
19.211,0.3,0.1795,5.6,819,698,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,1.0,0.8,0.0,0.0,4.0,2.4,-2.946,3.0555,2.997,0.0895,0.045,0.5149
19.293,0.3,0.1282,4.2,819,693,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.9531,3.0563,3.0,0.0896,0.0375,0.5081
19.374,0.3,0.1282,4.2,819,700,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.9585,3.0569,3.0023,0.0896,0.0376,0.503
19.473,0.2842,0.1282,4.2,819,699,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.9705,3.0581,3.0076,0.0848,0.0377,0.4915
19.557,0.2842,0.1282,4.2,819,694,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.9773,3.0588,3.0106,0.0849,0.0378,0.4851
19.637,0.2842,0.1282,4.2,819,695,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.984,3.0594,3.0136,0.0849,0.0379,0.4786
20.207,0.2684,0.1282,4.2,819,696,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-3.016,3.062,3.0288,0.0754,0.0382,0.4482
20.288,0.3,0.1795,4.0,819,692,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,1.0,0.8,2.0,1.2,-3.0236,3.0626,3.0319,0.0756,0.023,0.441
20.374,0.3,0.1282,3.4,819,693,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.8,2.0,1.2,-3.0356,3.0636,3.0357,0.0755,0.0307,0.4297
20.461,0.3,0.1282,3.4,819,687,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.8,2.0,1.2,-3.0445,3.0641,3.0399,0.0709,0.0231,0.4212
20.54,0.2842,0.1282,3.4,819,690,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.8,2.0,1.2,-3.0516,3.0647,3.0422,0.0709,0.0231,0.4146
20.62,0.2842,0.1282,3.4,819,694,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.8,2.0,1.2,-3.0587,3.0651,3.0449,0.0707,0.0386,0.4079
20.708,0.2842,0.1282,3.4,819,693,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.8,2.0,1.2,-3.0645,3.0654,3.0478,0.0775,0.0283,0.4025
