t,x,y,z,true_grade_deg,grade_deg,camber_deg,grade_conf,roughness_deg,calibrated,disagreement_deg,est_stamp,tau,mu_lower,mu_sched_input,established,saturated,grade_level,traction_level,grade_msg,traction_msg,withdrawn,b3_engaged,b3_throttle,b3_lateral,b3_fallback_rate
27.6,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,45.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
27.7,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,45.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
27.8,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,45.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
27.9,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,45.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.0,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.1,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.2,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.3,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.4,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.5,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.6,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.7,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.8,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
28.9,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,46.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.0,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.1,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.2,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.3,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.4,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.5,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.6,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.7,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.8,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
29.9,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.0,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,47.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.1,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.2,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.3,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.4,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.5,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.6,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.7,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.8,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
30.9,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.0,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,48.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.1,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.2,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.3,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.4,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.5,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.6,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.7,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.8,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
31.9,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.0,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,49.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.1,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.2,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.3,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.4,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.5,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.6,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.7,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.8,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
32.9,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.0,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,50.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.1,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,51.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.2,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,51.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.3,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,51.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.4,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,51.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.5,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,51.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.6,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,51.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.7,2.9517,0.0,0.6253,18.0,12.480,-0.002,1.000,0.000,True,0.013,51.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.8,2.9517,0.0,0.6253,18.0,12.478,-0.002,0.999,0.002,True,0.012,51.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
33.9,2.9517,0.0,0.6253,18.0,12.477,-0.002,1.000,0.003,True,0.012,51.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
34.0,2.9517,0.0,0.6253,18.0,12.477,-0.002,1.000,0.002,True,0.012,51.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
34.1,2.9517,0.0,0.6253,18.0,12.477,-0.003,1.000,0.002,True,0.013,52.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
34.2,2.9517,0.0,0.6253,18.0,12.477,-0.003,1.000,0.002,True,0.013,52.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
34.3,2.9517,0.0,0.6253,18.0,12.477,-0.003,1.000,0.002,True,0.013,52.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
34.4,2.9517,0.0,0.6253,18.0,12.477,-0.003,1.000,0.002,True,0.013,52.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
34.5,2.9517,0.0,0.6253,18.0,12.478,-0.003,1.000,0.002,True,0.013,52.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
34.6,2.9517,0.0,0.6253,18.0,12.478,-0.003,1.000,0.002,True,0.013,52.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
34.7,2.9517,0.0,0.6253,18.0,12.479,-0.003,1.000,0.002,True,0.013,52.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
34.8,2.9517,0.0,0.6253,18.0,12.479,-0.003,1.000,0.002,True,0.013,52.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
34.9,2.9517,0.0,0.6253,18.0,12.479,-0.003,1.000,0.002,True,0.013,52.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.0,2.9517,0.0,0.6253,18.0,12.479,-0.003,1.000,0.002,True,0.013,52.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.1,2.9517,0.0,0.6253,18.0,12.479,-0.003,1.000,0.002,True,0.013,52.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.2,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.3,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.4,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.5,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.6,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.7,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.8,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
35.9,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.0,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.001,True,0.013,53.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.1,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,53.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.2,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.3,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.4,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.5,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.6,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.7,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.8,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
36.9,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.0,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,54.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.1,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.000,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.2,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.3,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.4,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.5,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.6,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.7,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.8,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
37.9,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.0,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.1,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,55.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.2,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.080,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.3,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.180,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.4,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.280,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.5,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.380,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.6,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.480,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.7,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.580,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.8,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.680,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
38.9,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.780,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
39.0,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.880,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
39.1,2.9517,0.0,0.6253,18.0,12.480,-0.003,1.000,0.000,True,0.013,56.980,0.2213,0.3342,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,1,0,0.5,3.0,0.0
