t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
1.429,94.5,-1.9936,-0.0204,-0.3682,-0.019,-2.21,480,0,0,0,0.8055,0.9215,,,0.0,-1.0,0.0,0.0,0.0
1.528,94.6,-1.9933,-0.0248,-0.4504,-0.019,-2.21,480,0,0,0,0.8016,0.9121,,,0.0158,-1.0,0.0158,0.0158,0.0158
1.628,94.7,-1.9924,-0.0281,-0.5268,-0.019,-2.21,480,0,0,0,0.7996,0.9041,,,0.0,-0.8462,0.0,0.0,0.0
1.727,94.8,-1.992,-0.0303,-0.5896,-0.019,-2.21,480,0,0,0,0.7964,0.8961,,,0.2526,-1.0,0.25,0.125,0.125
1.828,94.9,-1.9825,-0.0399,-0.6512,-0.019,-2.21,480,0,0,0,0.784,0.8783,,,0.2053,-1.0,0.2053,0.2053,0.2053
1.928,95.0,-1.9673,-0.054,-0.7202,-0.019,-2.21,480,0,0,0,0.7672,0.854,,,0.3,-1.0,0.3,0.3,0.3
2.028,95.1,-1.9466,-0.074,-0.7923,-0.019,-2.21,480,0,0,0,0.7362,0.8159,,,0.2842,-0.8974,0.2842,0.2842,0.2842
2.129,95.2,-1.927,-0.0951,-0.8623,-0.019,-2.21,480,0,0,0,0.7063,0.7774,,,0.3,-1.0,0.3,0.3,0.3
2.23,95.3,-1.9083,-0.1182,-0.9313,-0.019,-2.21,480,0,0,0,0.6793,0.7425,,,0.3,-0.9487,0.3,0.3,0.3
2.334,95.4,-1.8912,-0.1416,-0.9942,-0.019,-2.21,480,0,0,0,0.649,0.7039,,,0.3,-0.9487,0.3,0.3,0.3
2.434,95.5,-1.8767,-0.1658,-1.0597,-0.019,-2.21,480,0,0,1,0.6257,0.6698,,,0.3,-1.0,0.3,0.3,0.3
2.543,95.6,-1.8648,-0.1902,-1.1306,-0.019,-2.21,480,0,0,20,0.6046,0.6377,LIMIT,PolygonLimit,0.3,-0.8974,0.3,0.1671,0.1671
2.651,95.7,-1.8554,-0.2066,-1.1824,-0.019,-2.21,480,0,0,33,0.5846,0.61,LIMIT,PolygonLimit,0.3,-0.8974,0.3,0.1671,0.1671
2.74,95.8,-1.8477,-0.2222,-1.2252,-0.019,-2.21,480,0,0,36,0.5701,0.5879,LIMIT,PolygonLimit,0.3,-0.8974,0.3,0.1671,0.1671
2.855,95.9,-1.8411,-0.2426,-1.2759,-0.019,-2.21,480,0,2,38,0.5571,0.5673,LIMIT,PolygonLimit,0.3,-0.7436,0.3,0.2017,0.2017
2.94,96.0,-1.8385,-0.2574,-1.3115,-0.019,-2.21,480,0,0,41,0.5466,0.548,LIMIT,PolygonLimit,0.3,-0.8462,0.3,0.1773,0.1773
3.049,96.1,-1.8366,-0.2754,-1.3571,-0.019,-2.21,480,0,0,44,0.536,0.5275,LIMIT,PolygonLimit,0.3,-0.7436,0.3,0.2017,0.2017
3.15,96.2,-1.8362,-0.296,-1.4045,-0.019,-2.21,480,0,0,48,0.528,0.5085,LIMIT,PolygonLimit,0.3,-0.6923,0.3,0.2167,0.2167
3.258,96.3,-1.8369,-0.3194,-1.4529,-0.019,-2.21,480,0,0,52,0.5192,0.4879,LIMIT,PolygonLimit,0.2842,-0.5385,0.3,0.2543,0.2543
3.361,96.4,-1.8388,-0.3452,-1.5031,-0.019,-2.21,480,0,0,58,0.514,0.4703,LIMIT,PolygonLimit,0.2842,-0.5385,0.2842,0.2639,0.2639
3.461,96.5,-1.842,-0.3734,-1.5536,-0.019,-2.21,480,0,0,65,0.5086,0.4509,DO_NOTHING,,0.3,-0.4872,0.3,0.3,0.3
3.561,96.6,-1.8468,-0.4034,-1.605,-0.019,-2.21,480,0,0,73,0.5061,0.4345,DO_NOTHING,,0.3,-0.3846,0.3,0.3,0.3
3.666,96.7,-1.8524,-0.4333,-1.6498,-0.019,-2.21,480,0,0,80,0.5078,0.4245,DO_NOTHING,,0.3,-0.4359,0.3,0.3,0.3
3.766,96.8,-1.8587,-0.4632,-1.6917,-0.019,-2.21,480,0,0,69,0.5101,0.4147,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
3.866,96.9,-1.8659,-0.4929,-1.7282,-0.019,-2.21,480,0,0,59,0.5158,0.4112,DO_NOTHING,,0.3,-0.2308,0.3,0.3,0.3
3.966,97.0,-1.8731,-0.5224,-1.7542,-0.019,-2.21,480,0,0,54,0.5229,0.4111,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
4.065,97.1,-1.8798,-0.5519,-1.7675,-0.019,-2.21,480,0,0,52,0.5296,0.4146,DO_NOTHING,,0.2842,0.0769,0.3,0.3,0.3
4.165,97.2,-1.8851,-0.5803,-1.7622,-0.019,-2.21,480,0,0,52,0.5349,0.4198,DO_NOTHING,,0.2684,0.0769,0.2842,0.2842,0.2842
4.266,97.3,-1.8897,-0.6071,-1.7551,-0.019,-2.21,480,0,0,55,0.5395,0.4249,DO_NOTHING,,0.3,-0.0256,0.3,0.2684,0.2684
4.367,97.4,-1.8949,-0.6356,-1.7538,-0.019,-2.21,480,0,0,54,0.5447,0.4302,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
4.464,97.5,-1.9003,-0.6651,-1.7531,-0.019,-2.21,480,0,0,55,0.5501,0.4356,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
4.565,97.6,-1.9058,-0.6946,-1.754,-0.019,-2.21,480,0,0,54,0.5556,0.4411,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
4.666,97.7,-1.9112,-0.7241,-1.7531,-0.019,-2.21,480,0,0,53,0.561,0.4465,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
4.764,97.8,-1.9167,-0.7536,-1.754,-0.019,-2.21,480,0,0,47,0.5665,0.452,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
4.866,97.9,-1.9219,-0.7831,-1.7505,-0.019,-2.21,480,0,0,40,0.5717,0.4575,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
4.966,98.0,-1.927,-0.8126,-1.7479,-0.019,-2.21,480,0,0,33,0.5768,0.4627,DO_NOTHING,,0.2842,0.2308,0.2842,0.3,0.3
5.064,98.1,-1.9318,-0.841,-1.7394,-0.019,-2.21,480,0,0,25,0.5815,0.4681,DO_NOTHING,,0.3,0.1795,0.2842,0.2842,0.2842
5.166,98.2,-1.9351,-0.8702,-1.7206,-0.019,-2.21,480,0,0,16,0.585,0.4728,DO_NOTHING,,0.2842,0.1795,0.2842,0.3,0.3
5.266,98.3,-1.9379,-0.8988,-1.7032,-0.019,-2.21,480,0,0,6,0.5878,0.4769,DO_NOTHING,,0.3,0.1282,0.3,0.2842,0.2842
5.368,98.4,-1.9404,-0.9281,-1.6889,-0.019,-2.21,480,0,0,0,0.5901,0.4805,DO_NOTHING,,0.2842,0.1282,0.2842,0.3,0.3
5.469,98.5,-1.9426,-0.9567,-1.6764,-0.019,-2.21,480,0,0,0,0.5923,0.4837,DO_NOTHING,,0.3,0.1795,0.3,0.2842,0.2842
5.569,98.6,-1.9441,-0.9861,-1.66,-0.019,-2.21,480,0,0,0,0.5939,0.4865,DO_NOTHING,,0.2684,0.1795,0.2684,0.3,0.3
5.671,98.7,-1.945,-1.0138,-1.6423,-0.019,-2.21,480,0,0,0,0.5949,0.4888,DO_NOTHING,,0.3,0.1282,0.3,0.2684,0.2684
5.772,98.8,-1.9456,-1.043,-1.6281,-0.019,-2.21,480,0,0,0,0.5975,0.4906,DO_NOTHING,,0.3,0.1795,0.3,0.3,0.3
5.875,98.9,-1.9456,-1.0729,-1.6107,-0.019,-2.21,480,0,0,0,0.6002,0.4921,DO_NOTHING,,0.2842,0.1282,0.2842,0.3,0.3
5.987,99.0,-1.9453,-1.1016,-1.5962,-0.019,-2.21,480,0,0,0,0.6044,0.4933,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.2842
6.075,99.1,-1.945,-1.1313,-1.5869,-0.019,-2.21,480,0,0,0,0.6095,0.4956,DO_NOTHING,,0.2842,0.0,0.2842,0.3,0.3
6.188,99.2,-1.9453,-1.1601,-1.5849,-0.019,-2.21,480,0,0,0,0.6164,0.4992,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
6.276,99.3,-1.9457,-1.1897,-1.5849,-0.019,-2.21,480,0,0,0,0.6256,0.505,DO_NOTHING,,0.2842,-0.0256,0.2842,0.3,0.3
6.387,99.4,-1.9463,-1.2185,-1.587,-0.019,-2.21,480,0,0,0,0.6359,0.5123,DO_NOTHING,,0.3,-0.0256,0.3,0.2842,0.2842
6.484,99.5,-1.947,-1.248,-1.5895,-0.019,-2.21,480,0,0,0,0.6471,0.5212,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.592,99.6,-1.9478,-1.2764,-1.5921,-0.019,-2.21,480,0,0,0,0.6598,0.5315,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
6.691,99.7,-1.9485,-1.3062,-1.5924,-0.019,-2.21,480,0,0,0,0.6733,0.5435,DO_NOTHING,,0.2842,0.0256,0.2842,0.2842,0.2842
6.797,99.8,-1.9489,-1.3347,-1.5898,-0.019,-2.21,480,0,0,0,0.6863,0.5553,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
6.895,99.9,-1.9497,-1.3646,-1.5923,-0.019,-2.21,480,0,0,0,0.7098,0.5776,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.998,100.0,-1.9505,-1.3931,-1.5949,-0.019,-2.21,480,0,0,0,0.7727,0.6406,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
7.097,100.1,-1.951,-1.423,-1.5924,-0.019,-2.21,480,0,0,0,0.8317,0.6997,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
7.199,100.2,-1.9514,-1.453,-1.5897,-0.019,-2.21,480,0,0,0,0.89,0.758,DO_NOTHING,,0.2842,0.0,0.2842,0.2842,0.2842
7.297,100.3,-1.9519,-1.4815,-1.5897,-0.019,-2.21,480,0,0,0,0.949,0.817,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
7.401,100.4,-1.9525,-1.5114,-1.5897,-0.019,-2.21,480,0,0,0,1.0112,0.8793,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
7.497,100.5,-1.9533,-1.5399,-1.5923,-0.019,-2.21,480,0,0,0,1.0753,0.9433,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
7.597,100.6,-1.9537,-1.5698,-1.5898,-0.019,-2.21,480,0,0,0,1.1327,1.0008,DO_NOTHING,,0.2842,0.0256,0.2842,0.2842,0.2842
7.697,100.7,-1.9539,-1.5983,-1.5872,-0.019,-2.21,480,0,0,0,1.1862,1.0542,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
7.797,100.8,-1.9547,-1.6283,-1.5897,-0.019,-2.21,480,0,0,0,1.2538,1.1219,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
7.897,100.9,-1.9558,-1.6567,-1.5971,-0.019,-2.21,480,0,0,0,1.7429,1.8306,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
7.997,101.0,-1.9569,-1.6867,-1.5999,-0.019,-2.21,480,0,0,0,1.713,1.8003,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
8.099,101.1,-1.9575,-1.7167,-1.5973,-0.019,-2.21,480,0,0,0,1.683,1.7706,DO_NOTHING,,0.2842,0.0256,0.2842,0.2842,0.2842
8.197,101.2,-1.958,-1.7451,-1.5947,-0.019,-2.21,480,0,0,0,1.6546,1.7425,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.297,101.3,-1.959,-1.7751,-1.5972,-0.019,-2.21,480,0,0,0,1.6246,1.7122,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
8.397,101.4,-1.9604,-1.8036,-1.6046,-0.019,-2.21,480,0,0,0,1.5961,1.683,DO_NOTHING,,0.2684,-0.0769,0.2684,0.2684,0.2684
8.498,101.5,-1.962,-1.8305,-1.6124,-0.019,-2.21,480,0,0,0,1.5693,1.6553,DO_NOTHING,,0.2526,-0.0769,0.2526,0.2526,0.2526
8.598,101.6,-1.9638,-1.8557,-1.6201,-0.019,-2.21,480,0,0,0,1.5441,1.6292,DO_NOTHING,,0.2211,0.0769,0.2211,0.2211,0.2211
8.698,101.7,-1.9644,-1.8779,-1.6142,-0.019,-2.21,480,0,0,0,1.5218,1.6077,DO_NOTHING,,0.2053,0.0769,0.2053,0.2053,0.2053
8.797,101.8,-1.9646,-1.8985,-1.6064,-0.019,-2.21,480,0,0,0,1.5012,1.588,DO_NOTHING,,0.1895,0.1282,0.1895,0.2053,0.2053
8.898,101.9,-1.9643,-1.9176,-1.5941,-0.019,-2.21,480,0,0,0,1.4822,1.57,DO_NOTHING,,0.1895,-0.0769,0.1895,0.1895,0.1895
8.999,102.0,-1.9648,-1.9366,-1.5974,-0.019,-2.21,480,0,0,0,1.4632,1.5507,DO_NOTHING,,0.1737,-0.1282,0.1737,0.1737,0.1737
9.099,102.1,-1.9664,-1.954,-1.6101,-0.019,-2.21,480,0,0,0,1.4457,1.532,DO_NOTHING,,0.1579,0.0256,0.1579,0.1579,0.1579
9.203,102.2,-1.967,-1.9698,-1.6095,-0.019,-2.21,480,0,0,0,1.4299,1.5163,DO_NOTHING,,0.1579,0.0769,0.1579,0.1579,0.1579
9.315,102.3,-1.9669,-1.9854,-1.602,-0.019,-2.21,480,0,0,0,1.4143,1.5014,DO_NOTHING,,0.1421,-0.1282,0.1421,0.1421,0.1421
9.403,102.4,-1.968,-1.9995,-1.6111,-0.019,-2.21,480,0,0,0,1.4002,1.4864,DO_NOTHING,,0.1263,-0.0256,0.1263,0.1263,0.1263
9.516,102.5,-1.9688,-2.0121,-1.6142,-0.019,-2.21,480,0,0,0,1.3876,1.4735,DO_NOTHING,,0.1263,-0.1282,0.1263,0.1263,0.1263
9.604,102.6,-1.9703,-2.0246,-1.6268,-0.019,-2.21,480,0,0,0,1.3752,1.4597,DO_NOTHING,,0.1105,-0.0256,0.1105,0.1105,0.1105
9.715,102.7,-1.9712,-2.0356,-1.63,-0.019,-2.21,480,0,0,0,1.3642,1.4483,DO_NOTHING,,0.1105,-0.1282,0.1105,0.1105,0.1105
9.812,102.8,-1.9727,-2.0463,-1.6416,-0.019,-2.21,480,0,0,0,1.3536,1.4364,DO_NOTHING,,0.0947,-0.0256,0.0947,0.0947,0.0947
9.921,102.9,-1.9737,-2.0558,-1.6454,-0.019,-2.21,480,0,0,0,1.3442,1.4265,DO_NOTHING,,0.0947,-0.1282,0.0947,0.0947,0.0947
10.02,103.0,-1.9753,-2.0647,-1.657,-0.019,-2.21,480,0,0,0,1.3354,1.4164,DO_NOTHING,,0.0474,0.0,0.0474,0.0474,0.0474
10.129,103.1,-1.9757,-2.0698,-1.6576,-0.019,-2.21,480,0,0,0,1.3303,1.4112,DO_NOTHING,,0.0789,-0.0769,0.0789,0.0789,0.0789
10.228,103.2,-1.9772,-2.0777,-1.6673,-0.019,-2.21,480,0,0,0,1.3224,1.4023,DO_NOTHING,,0.0789,-0.1282,0.0789,0.0789,0.0789
10.338,103.3,-1.9789,-2.0855,-1.6782,-0.019,-2.21,480,0,0,0,1.3142,1.3933,DO_NOTHING,,0.0789,-0.0769,0.0789,0.0789,0.0789
10.436,103.4,-1.9802,-2.0929,-1.6836,-0.019,-2.21,480,0,0,0,1.3067,1.3852,DO_NOTHING,,0.0632,0.1282,0.0632,0.0632,0.0632
10.539,103.5,-1.9803,-2.0992,-1.6737,-0.019,-2.21,480,0,0,0,1.3007,1.3801,DO_NOTHING,,0.0632,-0.0769,0.0632,0.0632,0.0632
10.637,103.6,-1.9815,-2.1055,-1.6808,-0.019,-2.21,480,0,0,0,1.2942,1.373,DO_NOTHING,,0.0632,-0.0769,0.0632,0.0632,0.0632
10.737,103.7,-1.9827,-2.1111,-1.6887,-0.019,-2.21,480,0,0,0,1.2885,1.3665,DO_NOTHING,,0.0316,-0.1282,0.0316,0.0316,0.0316
10.834,103.8,-1.9839,-2.1147,-1.699,-0.019,-2.21,480,0,0,0,1.2849,1.3618,DO_NOTHING,,0.0474,0.0,0.0474,0.0474,0.0474
10.936,103.9,-1.9846,-2.1194,-1.7009,-0.019,-2.21,480,0,0,0,1.2802,1.3569,DO_NOTHING,,0.0474,-0.0769,0.0474,0.0474,0.0474
11.034,104.0,-1.9858,-2.1241,-1.7084,-0.019,-2.21,480,0,0,0,1.2756,1.3513,DO_NOTHING,,0.0474,-0.0769,0.0474,0.0474,0.0474
11.138,104.1,-1.9871,-2.1288,-1.7159,-0.019,-2.21,480,0,0,0,1.271,1.3458,DO_NOTHING,,0.0474,-0.0769,0.0474,0.0474,0.0474
11.234,104.2,-1.9882,-2.1328,-1.7237,-0.019,-2.21,480,0,0,0,1.2671,1.3409,DO_NOTHING,,0.0158,-0.1282,0.0158,0.0158,0.0158
11.335,104.3,-1.9894,-2.1344,-1.7361,-0.019,-2.21,480,0,0,0,1.2657,1.338,DO_NOTHING,,0.0158,-0.1282,0.0158,0.0158,0.0158
11.433,104.4,-1.9905,-2.1364,-1.7456,-0.019,-2.21,480,0,0,0,1.2636,1.3349,DO_NOTHING,,0.0316,0.1282,0.0316,0.0316,0.0316
11.534,104.5,-1.9906,-2.1395,-1.7373,-0.019,-2.21,480,0,0,0,1.2606,1.3327,DO_NOTHING,,0.0316,0.0,0.0316,0.0316,0.0316
11.636,104.6,-1.9911,-2.1426,-1.7373,-0.019,-2.21,480,0,0,0,1.2575,1.3296,DO_NOTHING,,0.0316,0.0,0.0316,0.0316,0.0316
11.735,104.7,-1.9916,-2.1457,-1.7373,-0.019,-2.21,480,0,0,0,1.2544,1.3265,DO_NOTHING,,0.0316,0.0,0.0316,0.0316,0.0316
11.833,104.8,-1.992,-2.1481,-1.7355,-0.019,-2.21,480,0,0,0,1.252,1.3243,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
11.935,104.9,-1.9914,-2.1481,-1.7063,-0.019,-2.21,480,0,0,0,1.2516,1.3276,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.035,105.0,-1.9892,-2.1481,-1.6445,-0.019,-2.21,480,0,0,0,1.2518,1.3343,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.134,105.1,-1.9856,-2.1481,-1.5475,-0.005,-2.166,480,0,0,0,1.2516,1.3442,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.235,105.2,-1.9804,-2.1481,-1.4457,-0.005,-2.166,480,0,0,0,1.2519,1.3537,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.34,105.3,-1.9738,-2.1481,-1.3498,-0.005,-2.166,480,0,0,0,1.2518,1.3617,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.439,105.4,-1.9675,-2.1481,-1.259,-0.005,-2.166,480,0,0,0,1.2518,1.3683,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.548,105.5,-1.9625,-2.1481,-1.1748,-0.005,-2.166,480,0,0,0,1.2519,1.293,DO_NOTHING,,0.0,0.9487,0.0,0.0,0.0
12.663,105.6,-1.9584,-2.1481,-1.0867,-0.005,-2.166,480,0,0,0,1.2518,1.2217,DO_NOTHING,,0.0,0.7949,0.0,0.0,0.0
12.745,105.7,-1.9567,-2.1481,-1.0354,-0.005,-2.166,480,0,0,0,1.2518,1.1711,DO_NOTHING,,0.0,0.7949,0.0,0.0,0.0
12.857,105.8,-1.9551,-2.148,-0.9662,-0.005,-2.166,480,0,0,0,1.2519,1.1702,DO_NOTHING,,0.0,0.641,0.0,0.0,0.0
12.949,105.9,-1.9548,-2.1478,-0.9271,-0.005,-2.166,480,0,0,0,1.2522,1.1692,DO_NOTHING,,0.0,0.641,0.0,0.0,0.0
13.055,106.0,-1.9548,-2.1477,-0.8841,-0.005,-2.166,480,0,0,0,1.2523,1.1751,DO_NOTHING,,0.0,0.5897,0.0,0.0,0.0
13.155,106.1,-1.9548,-2.1473,-0.8411,-0.019,-2.21,480,0,0,0,1.2527,1.173,DO_NOTHING,,0.0,0.5385,0.0,0.0,0.0
13.266,106.2,-1.9548,-2.1469,-0.7985,-0.019,-2.21,480,0,0,0,1.2531,1.1773,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.366,106.3,-1.9548,-2.1469,-0.7655,-0.019,-2.21,480,0,0,0,1.2531,1.1796,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.475,106.4,-1.9549,-2.1469,-0.7573,-0.019,-2.21,480,0,0,0,1.2532,1.1791,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.574,106.5,-1.9548,-2.1469,-0.7736,-0.019,-2.21,480,0,0,0,1.2531,1.1802,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.681,106.6,-1.9548,-2.147,-0.8149,-0.019,-2.21,480,0,0,0,1.253,1.1747,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.78,106.7,-1.9548,-2.1476,-0.8795,-0.019,-2.21,480,0,0,0,1.2523,1.1719,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.883,106.8,-1.9548,-2.1479,-0.9485,-0.019,-2.21,480,0,0,0,1.2521,1.1712,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.979,106.9,-1.9548,-2.1483,-1.0125,-0.019,-2.21,480,0,0,0,1.2517,1.1669,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.082,107.0,-1.9547,-2.1488,-1.0737,-0.019,-2.21,480,0,0,0,1.2512,1.2005,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.179,107.1,-1.9543,-2.1493,-1.1427,-0.019,-2.21,480,0,0,0,1.2507,1.2618,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.278,107.2,-1.9541,-2.1495,-1.2259,-0.019,-2.21,480,0,0,0,1.2504,1.3532,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.379,107.3,-1.9551,-2.1495,-1.3148,-0.019,-2.21,480,0,0,0,1.2505,1.3629,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.479,107.4,-1.9576,-2.1495,-1.4086,-0.019,-2.21,480,0,0,0,1.2504,1.3555,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.577,107.5,-1.9616,-2.1495,-1.5079,-0.019,-2.21,480,0,0,0,1.2506,1.3467,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.677,107.6,-1.9669,-2.1495,-1.6125,-0.019,-2.21,480,0,0,0,1.2503,1.3363,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.778,107.7,-1.9737,-2.1495,-1.7132,-0.019,-2.21,480,0,0,0,1.2503,1.3254,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.879,107.8,-1.9811,-2.1495,-1.8081,-0.019,-2.21,480,0,0,0,1.2506,1.3145,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.978,107.9,-1.9872,-2.1495,-1.8981,-0.019,-2.21,480,0,0,0,1.2501,1.3036,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.081,108.0,-1.9921,-2.1495,-1.9835,-0.019,-2.21,480,0,0,0,1.2502,1.2929,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.179,108.1,-1.9956,-2.1495,-2.0649,-0.019,-2.21,480,0,0,0,1.2503,1.2824,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.282,108.2,-1.998,-2.1495,-2.1423,-0.019,-2.21,480,0,0,0,1.2503,1.2722,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.379,108.3,-1.9989,-2.1492,-2.2146,-0.019,-2.21,480,0,0,0,1.2507,1.2628,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.48,108.4,-1.9989,-2.1491,-2.2853,-0.019,-2.21,480,0,0,0,1.2506,1.2534,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.579,108.5,-1.9989,-2.1493,-2.3615,-0.019,-2.21,480,0,0,0,1.2504,1.2429,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.684,108.6,-1.9996,-2.1493,-2.437,-0.019,-2.21,480,0,0,0,1.2506,1.2328,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.783,108.7,-1.9998,-2.1493,-2.507,-0.019,-2.21,480,0,0,0,1.2504,1.2235,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.887,108.8,-2.0002,-2.1493,-2.5719,-0.019,-2.21,480,0,0,0,1.2507,1.215,DO_NOTHING,,0.0316,-1.0,0.0316,0.0316,0.0
15.999,108.9,-2.0028,-2.1492,-2.6568,-0.019,-2.21,480,0,0,0,1.2506,1.206,DO_NOTHING,,0.0316,-1.0,0.0316,0.0316,0.0316
16.089,109.0,-2.0051,-2.1482,-2.7199,-0.019,-2.21,480,0,0,0,1.2517,1.1974,DO_NOTHING,,0.0316,-1.0,0.0316,0.0316,0.0316
16.2,109.1,-2.0084,-2.1453,-2.8213,-0.019,-2.21,480,0,0,0,1.2538,1.1896,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
16.288,109.2,-2.0086,-2.1433,-2.8921,-0.019,-2.21,480,0,0,0,1.2565,1.1821,DO_NOTHING,,0.0316,-1.0,0.0316,0.0316,0.0316
16.397,109.3,-2.0113,-2.1387,-2.9852,-0.019,-2.21,480,0,0,0,1.2611,1.1766,DO_NOTHING,,0.0158,-0.8974,0.0158,0.0158,0.0158
