t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
2.2,134.3,-2.0,0.0003,0.0081,-1.569,2.94,480,0,0,0,0.8243,0.9573,,,0.0,0.7949,0.0,0.0,0.0
2.299,134.4,-2.0,0.0019,0.0499,-1.569,2.94,480,0,0,0,0.8242,0.9579,,,0.0,0.7436,0.0,0.0,0.0
2.396,134.5,-2.0,0.005,0.1202,-1.569,2.94,480,0,0,0,0.825,0.9594,,,0.0,0.6923,0.0,0.0,0.0
2.496,134.6,-2.0,0.0096,0.1894,-1.569,2.94,480,0,0,0,0.8276,0.9621,,,0.0,0.641,0.0,0.0,0.0
2.596,134.7,-2.0,0.0142,0.2508,-1.569,2.94,480,0,0,0,0.833,0.9672,,,0.0,1.0,0.0,0.0,0.0
2.697,134.8,-2.0,0.0186,0.3172,-1.569,2.94,480,0,0,0,0.836,0.9693,,,0.0,0.9487,0.0,0.0,0.0
2.795,134.9,-2.0,0.0233,0.3987,-1.569,2.94,480,0,0,0,0.8346,0.9658,,,0.0,0.8974,0.0,0.0,0.0
2.9,135.0,-2.0,0.0269,0.4739,-1.569,2.94,480,0,0,0,0.8405,0.9691,,,0.0,0.8462,0.0,0.0,0.0
2.996,135.1,-2.0,0.0292,0.5417,-1.569,2.94,480,0,0,0,0.8402,0.966,,,0.0,0.7436,0.0,0.0,0.0
3.098,135.2,-2.0001,0.0306,0.6007,-1.569,2.94,480,0,0,0,0.842,0.9653,,,0.0,0.6923,0.0,0.0,0.0
3.216,135.3,-2.0004,0.0309,0.6505,-1.569,2.94,480,0,0,0,0.8421,0.9622,,,0.0,0.641,0.0,0.0,0.0
3.303,135.4,-2.0006,0.0309,0.6967,-1.569,2.94,480,0,0,0,0.8409,0.9587,,,0.0,1.0,0.0,0.0,0.0
3.411,135.5,-2.0011,0.0309,0.7511,-1.569,2.94,480,0,0,0,0.8427,0.9567,,,0.0,0.9487,0.0,0.0,0.0
3.497,135.6,-2.0013,0.0309,0.8244,-1.569,2.94,480,0,0,0,0.841,0.95,,,0.0,0.8462,0.0,0.0,0.0
3.603,135.7,-2.0013,0.0305,0.8894,-1.569,2.94,480,0,0,0,0.843,0.9466,,,0.0,0.7949,0.0,0.0,0.0
3.704,135.8,-2.0013,0.0307,0.9446,-1.569,2.94,480,0,0,0,0.841,0.9406,,,0.2526,1.0,0.125,0.0,0.0
3.813,135.9,-1.9986,0.0351,1.0083,-1.569,2.94,480,0,0,0,0.8417,0.9352,,,0.2368,1.0,0.2368,0.2368,0.2368
3.906,136.0,-1.9902,0.0529,1.0825,-1.569,2.94,480,0,0,0,0.8464,0.9307,,,0.3,1.0,0.3,0.2368,0.2368
4.013,136.1,-1.9809,0.077,1.1577,-1.569,2.94,480,0,0,0,0.8605,0.9338,,,0.2368,1.0,0.2368,0.2368,0.2368
4.112,136.2,-1.9726,0.1003,1.2402,-1.569,2.94,480,0,0,0,0.8679,0.9285,,,0.2842,1.0,0.2842,0.2842,0.2842
4.22,136.3,-1.9686,0.1253,1.3212,-1.569,2.94,480,0,0,0,0.8798,0.9282,,,0.3,0.6923,0.3,0.2842,0.2842
4.313,136.4,-1.9683,0.154,1.4002,-1.569,2.94,480,0,0,0,0.8953,0.9371,,,0.3,0.5897,0.3,0.3,0.3
4.413,136.5,-1.9688,0.1837,1.4596,-1.569,2.94,480,0,0,0,0.8771,1.0101,,,0.3,0.5897,0.3,0.3,0.3
4.512,136.6,-1.9706,0.2136,1.5193,-1.569,2.94,480,0,0,0,0.857,0.9912,,,0.3,0.4872,0.3,0.3,0.3
4.613,136.7,-1.9739,0.2436,1.5724,-1.569,2.94,480,0,0,0,0.8383,0.9728,,,0.2842,0.4359,0.2842,0.3,0.3
4.722,136.8,-1.9785,0.2723,1.6193,-1.569,2.94,480,0,0,0,0.8239,0.9581,,,0.3,0.3333,0.3,0.2842,0.2842
4.835,136.9,-1.9837,0.3019,1.6564,-1.569,2.94,480,0,0,0,0.8081,0.9413,,,0.3,0.2821,0.3,0.3,0.3
4.927,137.0,-1.9891,0.3317,1.6848,-1.569,2.94,480,0,0,0,0.7928,0.9248,,,0.3,0.2821,0.3,0.3,0.3
5.029,137.1,-1.9952,0.3615,1.7123,-1.569,2.94,480,0,0,0,0.7809,0.9112,,,0.3,0.1282,0.3,0.3,0.3
5.132,137.2,-2.0008,0.3912,1.7264,-1.569,2.94,480,0,0,0,0.7689,0.8974,,,0.3,0.2308,0.3,0.3,0.3
5.24,137.3,-2.0072,0.4207,1.748,-1.569,2.94,480,0,0,0,0.7602,0.8862,,,0.3,0.0,0.3,0.3,0.3
5.334,137.4,-2.013,0.4502,1.7526,-1.569,2.94,480,0,0,0,0.7502,0.8744,,,0.3,0.0769,0.3,0.3,0.3
5.435,137.5,-2.019,0.4797,1.7595,-1.569,2.94,480,0,0,0,0.7442,0.8658,,,0.3,0.0256,0.3,0.3,0.3
5.533,137.6,-2.0248,0.5092,1.7617,-1.569,2.94,480,0,0,0,0.737,0.8569,,,0.3,0.0,0.3,0.3,0.3
5.644,137.7,-2.0305,0.5386,1.7617,-1.569,2.94,480,0,0,0,0.7301,0.8476,,,0.3,-0.0256,0.3,0.3,0.3
5.747,137.8,-2.036,0.5681,1.7593,-1.569,2.94,480,0,0,0,0.7258,0.8409,,,0.2842,-0.0256,0.2842,0.2842,0.2842
5.845,137.9,-2.0412,0.5963,1.7574,-1.569,2.94,480,0,0,0,0.7211,0.8333,,,0.3,0.0,0.3,0.3,0.3
5.946,138.0,-2.0467,0.6255,1.757,-1.569,2.94,480,0,0,0,0.7194,0.8294,,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.057,138.1,-2.0517,0.6535,1.7538,-1.569,2.94,480,0,0,0,0.7183,0.8253,,,0.2842,-0.0769,0.2842,0.2842,0.2842
6.147,138.2,-2.0563,0.6814,1.7473,-1.569,2.94,480,0,0,0,0.7167,0.8213,,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.253,138.3,-2.0612,0.7099,1.7456,-1.569,2.94,480,0,0,0,0.7179,0.8193,,,0.3,0.0,0.3,0.3,0.3
6.348,138.4,-2.0663,0.7394,1.7434,-1.569,2.94,480,0,0,0,0.719,0.817,,,0.3,-0.1282,0.3,0.3,0.3
6.453,138.5,-2.0706,0.769,1.7324,-1.569,2.94,480,0,0,0,0.7216,0.817,,,0.3,-0.0769,0.3,0.3,0.3
6.567,138.6,-2.0747,0.7986,1.725,-1.569,2.94,480,0,0,0,0.7244,0.8171,,,0.2842,-0.0256,0.3,0.3,0.3
6.653,138.7,-2.0786,0.8278,1.719,-1.569,2.94,480,0,0,0,0.7283,0.8181,,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.765,138.8,-2.0826,0.8563,1.7155,-1.569,2.94,480,0,0,0,0.7323,0.8206,,,0.2842,-0.0769,0.3,0.3,0.3
6.856,138.9,-2.0862,0.8856,1.7083,-1.569,2.94,480,0,0,0,0.7359,0.8232,,,0.2842,-0.0769,0.2842,0.2842,0.2842
6.963,139.0,-2.0894,0.9142,1.7009,-1.569,2.94,480,0,0,0,0.7392,0.8269,,,0.2842,-0.0769,0.3,0.3,0.3
7.064,139.1,-2.0926,0.9435,1.6936,-1.569,2.94,480,0,0,0,0.7424,0.8308,,,0.3,0.0256,0.2842,0.2842,0.2842
7.176,139.2,-2.0958,0.9725,1.6904,-1.569,2.94,480,0,0,0,0.7457,0.8344,,,0.2842,0.0256,0.3,0.3,0.3
7.275,139.3,-2.0995,1.0015,1.6929,-1.569,2.94,480,0,0,0,0.7494,0.8378,,,0.3,-0.0256,0.2842,0.2842,0.2842
7.38,139.4,-2.1032,1.0304,1.6935,-1.569,2.94,480,0,0,0,0.753,0.8414,,,0.2842,-0.0256,0.3,0.3,0.3
7.477,139.5,-2.1065,1.0594,1.6911,-1.569,2.94,480,0,0,0,0.7564,0.845,,,0.3,-0.0256,0.2842,0.2842,0.2842
7.589,139.6,-2.1098,1.0883,1.6887,-1.569,2.94,480,0,0,0,0.7597,0.8485,,,0.3,-0.0769,0.3,0.3,0.3
7.688,139.7,-2.1128,1.1181,1.6832,-1.569,2.94,480,0,0,0,0.7628,0.8521,,,0.2842,-0.0769,0.3,0.3,0.3
7.795,139.8,-2.1154,1.1471,1.6758,-1.569,2.94,480,0,0,0,0.7655,0.8554,,,0.3,-0.0256,0.2842,0.2842,0.2842
7.892,139.9,-2.1181,1.1764,1.6716,-1.569,2.94,480,0,0,0,0.7682,0.8585,,,0.3,-0.0769,0.3,0.3,0.3
7.991,140.0,-2.1206,1.2063,1.6656,-1.569,2.94,480,0,0,0,0.7706,0.8616,,,0.3,-0.0769,0.3,0.3,0.3
8.092,140.1,-2.1226,1.2362,1.6579,-1.569,2.94,480,0,0,0,0.7726,0.8644,,,0.2842,-0.0256,0.3,0.3,0.3
8.201,140.2,-2.1247,1.265,1.6537,-1.569,2.94,480,0,0,0,0.7746,0.8669,,,0.3,-0.0769,0.3,0.2842,0.2842
8.293,140.3,-2.1266,1.2945,1.6475,-1.569,2.94,480,0,0,0,0.7765,0.8694,,,0.2842,-0.0769,0.3,0.3,0.3
8.393,140.4,-2.1281,1.3235,1.6399,-1.569,2.94,480,0,0,0,0.7787,0.8716,,,0.3,-0.0256,0.2842,0.2842,0.2842
8.499,140.5,-2.1296,1.3528,1.6351,-1.569,2.94,480,0,0,0,0.7814,0.8736,,,0.3,-0.0769,0.3,0.3,0.3
8.609,140.6,-2.131,1.3827,1.6295,-1.569,2.94,480,0,0,0,0.7861,0.8756,,,0.2842,-0.0769,0.2842,0.2842,0.2842
8.706,140.7,-2.1319,1.4113,1.6218,-1.569,2.94,480,0,0,0,0.7908,0.8775,,,0.3,-0.1282,0.3,0.2842,0.2842
8.807,140.8,-2.1323,1.4409,1.6103,-1.569,2.94,480,0,0,0,0.7953,0.8801,,,0.3,-0.0256,0.3,0.3,0.3
8.908,140.9,-2.1329,1.4709,1.6046,-1.569,2.94,480,0,0,0,0.8028,0.8837,,,0.3,-0.0256,0.3,0.3,0.3
9.006,141.0,-2.1336,1.5008,1.6019,-1.569,2.94,480,0,0,0,0.81,0.888,,,0.2842,-0.0769,0.2842,0.3,0.3
9.107,141.1,-2.1339,1.5295,1.595,-1.569,2.94,480,0,0,0,0.8177,0.8852,,,0.3,-0.0256,0.3,0.2842,0.2842
9.215,141.2,-2.1343,1.5593,1.5917,-1.569,2.94,480,0,0,0,0.8267,0.8591,,,0.2842,-0.0256,0.2842,0.2842,0.2842
9.308,141.3,-2.1346,1.5879,1.5891,-1.569,2.94,480,0,0,0,0.8337,0.8338,,,0.3,-0.0256,0.3,0.2842,0.2842
9.412,141.4,-2.1349,1.6177,1.5865,-1.569,2.94,480,0,0,0,0.8164,0.8127,,,0.2842,-0.0256,0.2842,0.2842,0.2842
9.512,141.5,-2.1351,1.6463,1.5839,-1.569,2.94,480,0,0,0,0.7964,0.7888,,,0.2842,-0.0256,0.2842,0.2842,0.2842
9.612,141.6,-2.1352,1.6747,1.5812,-1.569,2.94,480,0,0,0,0.7784,0.767,,,0.3,0.0,0.3,0.3,0.3
9.71,141.7,-2.1355,1.7046,1.5809,-1.569,2.94,480,0,0,0,0.7592,0.744,,,0.2842,0.0,0.2842,0.2842,0.2842
9.811,141.8,-2.1358,1.7331,1.5809,-1.569,2.94,480,0,0,0,0.7431,0.7242,,,0.3,0.0,0.3,0.3,0.3
9.929,141.9,-2.1361,1.763,1.5809,-1.569,2.94,480,0,0,0,0.7285,0.7058,,,0.2842,0.0,0.2842,0.2842,0.2842
10.015,142.0,-2.1364,1.7916,1.5809,-1.569,2.94,480,0,0,0,0.7129,0.6853,,,0.3,-0.0256,0.3,0.3,0.3
10.121,142.1,-2.1364,1.8214,1.5786,-1.569,2.94,480,0,0,0,0.6971,0.6647,,,0.3,0.0256,0.3,0.3,0.3
10.21,142.2,-2.1368,1.8514,1.5806,-1.569,2.94,480,0,0,0,0.6842,0.6471,,,0.3,0.0769,0.3,0.3,0.3
10.322,142.3,-2.1378,1.8814,1.588,-1.569,2.94,480,0,0,0,0.6691,0.6284,,,0.2842,0.0769,0.2842,0.2842,0.2842
10.416,142.4,-2.1391,1.91,1.5959,-1.569,2.94,480,0,0,0,0.6577,0.6134,,,0.3,0.0,0.3,0.2842,0.2842
10.521,142.5,-2.14,1.9398,1.5971,-1.569,2.94,480,0,0,0,0.6456,0.5957,,,0.3,-0.0256,0.3,0.3,0.3
10.62,142.6,-2.1406,1.9698,1.5947,-1.569,2.94,480,0,0,0,0.6357,0.5803,,,0.3,0.0769,0.3,0.3,0.3
10.724,142.7,-2.1418,1.9998,1.6007,-1.569,2.94,480,0,0,0,0.627,0.5673,,,0.3,0.0769,0.3,0.3,0.3
10.826,142.8,-2.1435,2.0297,1.6085,-1.569,2.94,480,0,0,0,0.618,0.5531,,,0.2842,0.0256,0.2842,0.2842,0.2842
10.925,142.9,-2.1448,2.0581,1.6112,-1.569,2.94,480,0,0,0,0.6127,0.5428,,,0.3,0.0769,0.3,0.3,0.3
11.037,143.0,-2.1467,2.0878,1.6179,-1.569,2.94,480,0,0,0,0.6064,0.5316,,,0.2842,0.0769,0.2842,0.2842,0.2842
11.145,143.1,-2.1488,2.1162,1.6257,-1.569,2.94,480,0,0,0,0.6022,0.5228,,,0.3,0.0769,0.3,0.3,0.3
11.235,143.2,-2.1512,2.1461,1.6333,-1.569,2.94,480,0,0,0,0.5987,0.515,,,0.2842,0.0769,0.2842,0.2842,0.2842
11.338,143.3,-2.1537,2.1744,1.641,-1.569,2.94,480,0,0,0,0.5961,0.5085,,,0.2684,0.1282,0.2684,0.2684,0.2684
11.436,143.4,-2.1567,2.2012,1.654,-1.569,2.94,480,0,0,0,0.593,0.5036,,,0.2526,0.1282,0.2526,0.2526,0.2526
11.541,143.5,-2.16,2.2262,1.6663,-1.569,2.94,480,0,0,3,0.5898,0.4997,,,0.2211,0.0,0.2211,0.2211,0.2211
11.635,143.6,-2.1622,2.2482,1.6671,-1.569,2.94,480,0,0,3,0.5876,0.497,,,0.2053,0.0,0.2053,0.2053,0.2053
11.734,143.7,-2.1641,2.2685,1.6671,-1.569,2.94,480,0,0,4,0.5856,0.495,,,0.1895,0.0,0.1895,0.1895,0.1895
11.837,143.8,-2.166,2.2875,1.6672,-1.569,2.94,480,0,0,4,0.5838,0.4932,,,0.3,0.5385,0.3,0.3,0.3
11.933,143.9,-2.1694,2.3138,1.6774,-1.569,2.94,480,0,0,12,0.5803,0.4907,,,0.3,0.4872,0.3,0.3,0.3
12.033,144.0,-2.1766,2.343,1.7198,-1.569,2.94,480,0,0,32,0.5732,0.4879,,,0.3,0.4359,0.3,0.3,0.3
12.135,144.1,-2.185,2.3726,1.7615,-1.569,2.94,480,0,0,46,0.5647,0.4839,,,0.3,0.3333,0.3,0.3,0.3
12.236,144.2,-2.1935,2.402,1.7934,-1.569,2.94,480,0,0,55,0.5561,0.4788,,,0.3,0.6923,0.3,0.3,0.3
12.338,144.3,-2.2025,2.4278,1.8355,-1.569,2.94,480,0,0,63,0.5472,0.4745,DO_NOTHING,,0.3,0.4872,0.3,0.3,0.3
12.437,144.4,-2.2121,2.4535,1.8659,-1.569,2.94,480,0,0,68,0.5377,0.4684,DO_NOTHING,,0.2842,0.4359,0.2842,0.2842,0.2842
12.533,144.5,-2.223,2.4802,1.9017,-1.569,2.94,480,0,0,74,0.5267,0.4616,DO_NOTHING,,0.3,0.4872,0.3,0.3,0.3
12.644,144.6,-2.2349,2.5073,1.9366,-1.569,2.94,480,0,0,78,0.5149,0.4539,DO_NOTHING,,0.3,0.1282,0.3,0.3,0.3
12.752,144.7,-2.2471,2.5349,1.9579,-1.569,2.94,480,0,0,81,0.5026,0.4443,DO_NOTHING,,0.3,0.4359,0.3,0.3,0.3
12.851,144.8,-2.2594,2.5613,1.9801,-1.569,2.94,480,0,0,84,0.4904,0.4347,DO_NOTHING,,0.3,0.2821,0.3,0.3,0.3
12.949,144.9,-2.2718,2.5873,1.997,-1.569,2.94,480,0,0,87,0.478,0.4244,DO_NOTHING,,0.3,0.4359,0.3,0.3,0.3
13.05,145.0,-2.2845,2.6123,2.0182,-1.569,2.94,480,0,0,88,0.4653,0.4143,DO_NOTHING,,0.3,0.2821,0.3,0.3,0.3
13.153,145.1,-2.2976,2.6378,2.0342,-1.569,2.94,480,0,1,91,0.4521,0.4031,DO_NOTHING,,0.3,0.2821,0.3,0.3,0.3
13.266,145.2,-2.3113,2.663,2.0539,-1.569,2.94,480,0,4,92,0.4388,0.3919,SLOWDOWN,PolygonSlow,0.3,0.3846,0.3,0.09,0.09
13.353,145.3,-2.3224,2.6831,2.0657,-1.569,2.94,480,0,5,101,0.4288,0.3824,SLOWDOWN,PolygonSlow,0.3,0.3846,0.3,0.09,0.09
13.462,145.4,-2.3271,2.6913,2.0754,-1.569,2.94,480,0,6,104,0.4248,0.3789,SLOWDOWN,PolygonSlow,0.3,0.5897,0.2842,0.0853,0.0853
13.551,145.5,-2.3317,2.6988,2.0869,-1.569,2.94,480,0,7,106,0.4213,0.3758,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
13.664,145.6,-2.3364,2.7062,2.0989,-1.569,2.94,480,0,9,109,0.4174,0.3726,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
13.759,145.7,-2.3411,2.7136,2.1113,-1.569,2.94,480,0,10,110,0.4141,0.3695,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.3,0.09,0.09
13.869,145.8,-2.3457,2.7207,2.1232,-1.569,2.94,480,0,11,113,0.4104,0.3664,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.2842,0.0853,0.0853
13.966,145.9,-2.3503,2.7276,2.1345,-1.569,2.94,480,0,12,115,0.4074,0.3633,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.2842,0.0853,0.0853
14.072,146.0,-2.3549,2.7344,2.1455,-1.569,2.94,480,0,14,118,0.4039,0.3601,SLOWDOWN,PolygonSlow,0.3,0.5897,0.2842,0.0853,0.0853
14.174,146.1,-2.3597,2.7413,2.1567,-1.569,2.94,480,0,14,119,0.4011,0.3567,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
14.278,146.2,-2.3647,2.7485,2.168,-1.569,2.94,480,0,15,122,0.3981,0.3532,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
14.374,146.3,-2.3698,2.7556,2.1795,-1.569,2.94,480,0,16,123,0.3952,0.3496,SLOWDOWN,PolygonSlow,0.2842,0.5385,0.3,0.09,0.09
14.475,146.4,-2.3749,2.7626,2.1908,-1.569,2.94,480,0,16,126,0.3925,0.346,SLOWDOWN,PolygonSlow,0.2842,0.5385,0.2842,0.0853,0.0853
14.574,146.5,-2.3799,2.7694,2.2016,-1.569,2.94,480,0,18,128,0.389,0.3424,SLOWDOWN,PolygonSlow,0.2842,0.5385,0.2842,0.0853,0.0853
14.69,146.6,-2.385,2.7761,2.2125,-1.569,2.94,480,0,18,130,0.3864,0.3388,SLOWDOWN,PolygonSlow,0.2842,0.641,0.2842,0.0853,0.0853
14.775,146.7,-2.3901,2.7828,2.2246,-1.569,2.94,480,0,19,132,0.3841,0.3352,SLOWDOWN,PolygonSlow,0.3,0.5897,0.2842,0.0853,0.0853
14.884,146.8,-2.3955,2.7896,2.2374,-1.569,2.94,480,0,20,134,0.3817,0.3317,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
14.976,146.9,-2.4011,2.7967,2.2504,-1.569,2.94,480,0,21,137,0.3793,0.3281,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
15.08,147.0,-2.4068,2.8036,2.2641,-1.569,2.94,480,0,21,140,0.3771,0.3247,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.3,0.09,0.09
15.178,147.1,-2.4125,2.8102,2.2775,-1.569,2.94,480,0,22,143,0.3738,0.3211,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.2842,0.0853,0.0853
15.277,147.2,-2.4181,2.8166,2.2905,-1.569,2.94,480,0,23,146,0.3717,0.3178,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.2842,0.0853,0.0853
15.381,147.3,-2.4237,2.8228,2.3037,-1.569,2.94,480,0,24,148,0.3698,0.3147,SLOWDOWN,PolygonSlow,0.3,0.5385,0.2842,0.0853,0.0853
15.476,147.4,-2.4296,2.8291,2.3164,-1.569,2.94,480,0,25,151,0.3678,0.3115,SLOWDOWN,PolygonSlow,0.3,0.5385,0.3,0.09,0.09
15.574,147.5,-2.4358,2.8355,2.3287,-1.569,2.94,480,0,26,154,0.3653,0.3079,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
15.68,147.6,-2.442,2.842,2.3428,-1.569,2.94,480,0,28,156,0.3635,0.3049,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
15.778,147.7,-2.4483,2.8483,2.3579,-1.569,2.94,480,0,31,159,0.3619,0.3021,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
15.879,147.8,-2.4547,2.8546,2.3729,-1.569,2.94,480,0,34,161,0.36,0.2991,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
15.978,147.9,-2.4611,2.8608,2.3871,-1.569,2.94,480,0,38,164,0.3584,0.2964,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
16.078,148.0,-2.4676,2.867,2.4005,-1.569,2.94,480,0,40,167,0.3563,0.2931,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
16.179,148.1,-2.4741,2.873,2.4138,-1.569,2.94,480,0,44,170,0.3547,0.2904,SLOWDOWN,PolygonSlow,0.3,0.5385,0.3,0.09,0.09
16.281,148.2,-2.4807,2.8789,2.4263,-1.569,2.94,480,0,46,172,0.3544,0.2882,SLOWDOWN,PolygonSlow,0.3,0.5385,0.3,0.09,0.09
16.391,148.3,-2.4874,2.8848,2.4381,-1.569,2.89,480,0,48,175,0.3537,0.2858,SLOWDOWN,PolygonSlow,0.3,0.4872,0.3,0.09,0.09
16.495,148.4,-2.4942,2.8906,2.4491,-1.569,2.89,480,0,52,180,0.3514,0.282,SLOWDOWN,PolygonSlow,0.2842,0.4872,0.3,0.09,0.09
16.602,148.5,-2.501,2.8961,2.4595,-1.569,2.89,480,0,54,182,0.351,0.2797,SLOWDOWN,PolygonSlow,0.2842,0.4872,0.2842,0.0853,0.0853
16.699,148.6,-2.5076,2.9015,2.4698,-1.569,2.89,480,0,57,186,0.3508,0.2776,SLOWDOWN,PolygonSlow,0.2684,0.4872,0.2684,0.0853,0.0853
16.805,148.7,-2.514,2.9066,2.48,-1.569,2.89,480,0,60,187,0.3491,0.2749,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.0805,0.0805
16.894,148.8,-2.5208,2.9118,2.4919,-1.569,2.89,480,0,62,191,0.3486,0.2728,SLOWDOWN,PolygonSlow,0.3,0.5385,0.3,0.09,0.09
17.005,148.9,-2.5279,2.9172,2.5039,-1.569,2.89,480,0,64,194,0.3491,0.2713,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.2842,0.0853,0.0853
17.099,149.0,-2.5347,2.9222,2.5161,-1.569,2.89,480,0,68,198,0.3471,0.2683,SLOWDOWN,PolygonSlow,0.3,0.5385,0.3,0.09,0.09
17.208,149.1,-2.5419,2.9273,2.5276,-1.569,2.89,480,0,70,200,0.3474,0.2668,SLOWDOWN,PolygonSlow,0.3,0.5385,0.3,0.09,0.09
17.309,149.2,-2.5492,2.9323,2.5392,-1.569,2.89,480,0,73,203,0.3466,0.2643,SLOWDOWN,PolygonSlow,0.2842,0.5385,0.2842,0.09,0.09
17.412,149.3,-2.5563,2.937,2.551,-1.569,2.89,480,0,76,207,0.3475,0.2636,SLOWDOWN,PolygonSlow,0.2842,0.4872,0.2842,0.0853,0.0853
17.509,149.4,-2.5635,2.9415,2.5621,-1.569,2.89,480,0,78,211,0.3469,0.2615,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.2842,0.0853,0.0853
17.613,149.5,-2.5706,2.9459,2.5748,-1.569,2.89,480,0,80,213,0.3471,0.2607,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
17.711,149.6,-2.5782,2.9503,2.5892,-1.569,2.89,480,0,83,217,0.3465,0.2589,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
17.808,149.7,-2.5859,2.9546,2.6029,-1.569,2.89,480,0,87,221,0.3468,0.2574,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
17.911,149.8,-2.5936,2.9587,2.6167,-1.569,2.89,480,0,89,226,0.3465,0.256,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.2842,0.0853,0.0853
18.008,149.9,-2.6011,2.9625,2.6305,-1.569,2.89,480,0,91,230,0.3467,0.2553,SLOWDOWN,PolygonSlow,0.2842,0.5385,0.2842,0.0853,0.0853
18.109,150.0,-2.6085,2.9662,2.6433,-1.569,2.89,480,0,94,234,0.3471,0.2543,SLOWDOWN,PolygonSlow,0.3,0.4872,0.3,0.0853,0.0853
18.217,150.1,-2.6164,2.97,2.6551,-1.569,2.89,480,0,96,238,0.3465,0.2522,SLOWDOWN,PolygonSlow,0.3,0.5385,0.3,0.09,0.09
