t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
1.939,99.6,-1.9992,-0.0004,-0.007,-0.019,-2.21,480,0,0,0,0.8226,0.9551,,,0.0158,-1.0,0.0158,0.0158,0.0158
2.038,99.7,-1.9976,-0.0023,-0.0452,-0.019,-2.21,480,0,0,0,0.8181,0.9496,,,0.0158,-1.0,0.0158,0.0158,0.0158
2.138,99.8,-1.996,-0.0057,-0.1147,-0.019,-2.21,480,0,0,0,0.8157,0.9451,,,0.0158,-1.0,0.0158,0.0158,0.0158
2.237,99.9,-1.9945,-0.0106,-0.2071,-0.019,-2.21,480,0,0,0,0.8134,0.9393,,,0.0158,-1.0,0.0158,0.0158,0.0158
2.339,100.0,-1.9937,-0.0166,-0.2981,-0.019,-2.21,480,0,0,0,0.8057,0.9265,,,0.0,-1.0,0.0,0.0,0.0
2.438,100.1,-1.9937,-0.0219,-0.385,-0.019,-2.21,480,0,0,0,0.802,0.9173,,,0.0,-1.0,0.0,0.0,0.0
2.538,100.2,-1.9937,-0.0257,-0.4631,-0.019,-2.21,480,0,0,0,0.7994,0.9093,,,0.0,-0.8974,0.0,0.0,0.0
2.643,100.3,-1.9937,-0.0283,-0.5319,-0.019,-2.21,480,0,0,0,0.8002,0.9048,,,0.0,-0.8462,0.0,0.0,0.0
2.736,100.4,-1.9937,-0.0298,-0.596,-0.019,-2.21,480,0,0,0,0.7974,0.8962,,,0.2526,-1.0,0.125,0.125,0.125
2.837,100.5,-1.9891,-0.0358,-0.6564,-0.019,-2.21,480,0,0,0,0.7907,0.8842,,,0.2053,-1.0,0.2053,0.2053,0.2053
2.937,100.6,-1.9734,-0.0508,-0.7219,-0.019,-2.21,480,0,0,0,0.7701,0.857,,,0.3,-1.0,0.3,0.3,0.3
3.039,100.7,-1.9521,-0.0715,-0.798,-0.019,-2.21,480,0,0,0,0.7424,0.8211,,,0.3,-1.0,0.3,0.3,0.3
3.137,100.8,-1.9326,-0.0935,-0.8729,-0.019,-2.21,480,0,0,0,0.7132,0.7834,,,0.2842,-1.0,0.2842,0.2842,0.2842
3.236,100.9,-1.9145,-0.1163,-0.9391,-0.019,-2.21,480,0,0,0,0.6823,0.7444,,,0.3,-0.8974,0.3,0.3,0.3
3.338,101.0,-1.8977,-0.1398,-0.9983,-0.019,-2.21,480,0,0,0,0.6559,0.7099,,,0.3,-0.8974,0.3,0.3,0.3
3.436,101.1,-1.8832,-0.1641,-1.0628,-0.019,-2.21,480,0,0,0,0.6333,0.6776,,,0.3,-1.0,0.3,0.3,0.3
3.538,101.2,-1.8717,-0.1897,-1.1313,-0.019,-2.21,480,0,0,18,0.6078,0.641,LIMIT,PolygonLimit,0.3,-0.8462,0.3,0.1773,0.1773
3.637,101.3,-1.8625,-0.209,-1.1812,-0.019,-2.21,480,0,0,32,0.5905,0.6149,LIMIT,PolygonLimit,0.2842,-1.0,0.2842,0.1421,0.1421
3.737,101.4,-1.8566,-0.2233,-1.2225,-0.019,-2.21,480,0,0,34,0.5786,0.5955,LIMIT,PolygonLimit,0.3,-0.8974,0.3,0.1671,0.1671
3.837,101.5,-1.8526,-0.2387,-1.2663,-0.019,-2.21,480,0,0,37,0.5691,0.5783,LIMIT,PolygonLimit,0.3,-0.9487,0.3,0.1581,0.1581
3.936,101.6,-1.8502,-0.2544,-1.3111,-0.019,-2.21,480,0,0,39,0.5576,0.5582,LIMIT,PolygonLimit,0.3,-0.8974,0.3,0.1671,0.1671
4.036,101.7,-1.8489,-0.2723,-1.3569,-0.019,-2.21,480,0,0,42,0.5485,0.5392,LIMIT,PolygonLimit,0.3,-0.7436,0.3,0.2017,0.2017
4.138,101.8,-1.8487,-0.2923,-1.4044,-0.019,-2.21,480,0,0,45,0.5412,0.521,LIMIT,PolygonLimit,0.2842,-0.6923,0.2842,0.2053,0.2053
4.236,101.9,-1.8494,-0.3155,-1.452,-0.019,-2.21,480,0,0,50,0.5331,0.5011,LIMIT,PolygonLimit,0.3,-0.5385,0.3,0.2786,0.2786
4.337,102.0,-1.8508,-0.3424,-1.5021,-0.019,-2.21,480,0,0,56,0.5258,0.4813,LIMIT,PolygonLimit,0.2842,-0.5385,0.2842,0.2639,0.2639
4.436,102.1,-1.854,-0.3696,-1.5536,-0.019,-2.21,480,0,0,63,0.522,0.4647,LIMIT,PolygonLimit,0.3,-0.5385,0.3,0.2786,0.2786
4.536,102.2,-1.859,-0.3975,-1.6064,-0.019,-2.21,480,0,0,70,0.5193,0.4481,LIMIT,PolygonLimit,0.3,-0.5385,0.3,0.2786,0.2786
4.643,102.3,-1.8651,-0.4253,-1.6577,-0.019,-2.21,480,0,0,63,0.5204,0.4366,LIMIT,PolygonLimit,0.3,-0.5385,0.3,0.2786,0.2786
4.737,102.4,-1.872,-0.4542,-1.7017,-0.019,-2.21,480,0,0,46,0.5241,0.429,DO_NOTHING,,0.3,-0.3846,0.3,0.3,0.3
4.844,102.5,-1.8791,-0.4838,-1.7341,-0.019,-2.21,480,0,0,38,0.5292,0.4255,DO_NOTHING,,0.3,-0.2821,0.3,0.3,0.3
4.937,102.6,-1.8866,-0.5133,-1.7638,-0.019,-2.21,480,0,0,36,0.5364,0.4251,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
5.042,102.7,-1.8947,-0.5427,-1.7885,-0.019,-2.21,480,0,0,33,0.5446,0.4283,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
5.138,102.8,-1.9009,-0.5709,-1.786,-0.019,-2.21,480,0,0,33,0.5508,0.434,DO_NOTHING,,0.2842,0.1282,0.2842,0.2842,0.2842
5.242,102.9,-1.9059,-0.5997,-1.7712,-0.019,-2.21,480,0,0,32,0.5558,0.44,DO_NOTHING,,0.3,0.1795,0.3,0.3,0.3
5.34,103.0,-1.9106,-0.6291,-1.7575,-0.019,-2.21,480,0,0,32,0.5604,0.4456,DO_NOTHING,,0.3,0.1282,0.3,0.3,0.3
5.441,103.1,-1.915,-0.6587,-1.7453,-0.019,-2.21,480,0,0,30,0.5648,0.4509,DO_NOTHING,,0.3,0.1282,0.3,0.3,0.3
5.54,103.2,-1.919,-0.6872,-1.7331,-0.019,-2.21,480,0,0,28,0.5688,0.4558,DO_NOTHING,,0.2842,0.1282,0.2842,0.2842,0.2842
5.642,103.3,-1.9223,-0.7163,-1.7179,-0.019,-2.21,480,0,0,25,0.5723,0.4602,DO_NOTHING,,0.3,0.1795,0.3,0.3,0.3
5.74,103.4,-1.925,-0.746,-1.7003,-0.019,-2.21,480,0,0,21,0.5749,0.4643,DO_NOTHING,,0.3,0.1795,0.3,0.3,0.3
5.839,103.5,-1.9274,-0.7747,-1.6861,-0.019,-2.21,480,0,0,15,0.5771,0.4677,DO_NOTHING,,0.2842,0.1282,0.2842,0.2842,0.2842
5.941,103.6,-1.9298,-0.804,-1.6767,-0.019,-2.21,480,0,0,8,0.5795,0.4709,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
6.04,103.7,-1.9322,-0.8328,-1.6693,-0.019,-2.21,480,0,0,1,0.5819,0.4738,DO_NOTHING,,0.2842,0.0769,0.2842,0.2842,0.2842
6.14,103.8,-1.9344,-0.8622,-1.6617,-0.019,-2.21,480,0,0,0,0.5841,0.4766,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
6.239,103.9,-1.9366,-0.8909,-1.6575,-0.019,-2.21,480,0,0,0,0.5864,0.4791,DO_NOTHING,,0.2842,0.0256,0.2842,0.2842,0.2842
6.34,104.0,-1.9386,-0.9203,-1.6519,-0.019,-2.21,480,0,0,0,0.5884,0.4816,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
6.44,104.1,-1.9402,-0.9491,-1.6443,-0.019,-2.21,480,0,0,0,0.5901,0.4839,DO_NOTHING,,0.2842,0.0769,0.2842,0.2842,0.2842
6.54,104.2,-1.9416,-0.9786,-1.6366,-0.019,-2.21,480,0,0,0,0.5914,0.4859,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
6.64,104.3,-1.9425,-1.0085,-1.6252,-0.019,-2.21,480,0,0,0,0.5926,0.4877,DO_NOTHING,,0.3,0.1282,0.3,0.3,0.3
6.739,104.4,-1.9431,-1.0374,-1.6156,-0.019,-2.21,480,0,0,0,0.5941,0.4891,DO_NOTHING,,0.2842,0.0769,0.2842,0.2842,0.2842
6.84,104.5,-1.9433,-1.0668,-1.6044,-0.019,-2.21,480,0,0,0,0.5974,0.4903,DO_NOTHING,,0.3,0.1282,0.3,0.3,0.3
6.939,104.6,-1.9435,-1.0957,-1.5977,-0.019,-2.21,480,0,0,0,0.6017,0.4913,DO_NOTHING,,0.2842,0.0256,0.2842,0.2842,0.2842
7.04,104.7,-1.944,-1.1252,-1.5951,-0.019,-2.21,480,0,0,0,0.6074,0.4935,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
7.139,104.8,-1.9446,-1.1541,-1.5943,-0.019,-2.21,480,0,0,0,0.6143,0.4971,DO_NOTHING,,0.2842,0.0,0.2842,0.2842,0.2842
7.24,104.9,-1.9449,-1.1836,-1.5893,-0.019,-2.21,480,0,0,0,0.6227,0.5026,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
7.342,105.0,-1.9446,-1.2125,-1.5814,-0.019,-2.21,480,0,0,0,0.6313,0.5089,DO_NOTHING,,0.2842,0.0769,0.2842,0.2842,0.2842
7.441,105.1,-1.9441,-1.241,-1.5737,-0.019,-2.21,480,0,0,0,0.6424,0.5175,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
7.539,105.2,-1.9445,-1.27,-1.5762,-0.019,-2.21,480,0,0,0,0.6534,0.5264,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
7.639,105.3,-1.9443,-1.2995,-1.5723,-0.019,-2.21,480,0,0,0,0.6656,0.537,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
7.739,105.4,-1.9441,-1.3295,-1.5694,-0.019,-2.21,480,0,0,0,0.6807,0.5503,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
7.845,105.5,-1.944,-1.3584,-1.5694,-0.019,-2.21,480,0,0,0,0.6942,0.5627,DO_NOTHING,,0.2842,0.0,0.2842,0.2842,0.2842
7.952,105.6,-1.944,-1.3879,-1.5694,-0.019,-2.21,480,0,0,0,0.7287,0.5965,DO_NOTHING,,0.2842,0.0,0.3,0.3,0.3
8.043,105.7,-1.9439,-1.4168,-1.5694,-0.019,-2.21,480,0,0,0,0.7865,0.6544,DO_NOTHING,,0.2842,0.0,0.2842,0.2842,0.2842
8.154,105.8,-1.9439,-1.4463,-1.5694,-0.019,-2.21,480,0,0,0,0.8456,0.7136,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
8.242,105.9,-1.9439,-1.4761,-1.5693,-0.019,-2.21,480,0,0,0,0.9051,0.7731,DO_NOTHING,,0.2842,0.0256,0.2842,0.2842,0.2842
8.347,106.0,-1.9437,-1.5057,-1.5684,-0.019,-2.21,480,0,0,0,0.9629,0.8309,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
8.442,106.1,-1.9437,-1.5346,-1.5684,-0.019,-2.21,480,0,0,0,1.0206,0.8887,DO_NOTHING,,0.2842,0.0,0.2842,0.2842,0.2842
8.546,106.2,-1.9438,-1.5641,-1.5702,-0.019,-2.21,480,0,0,0,1.0829,0.951,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.642,106.3,-1.9437,-1.5941,-1.5693,-0.019,-2.21,480,0,0,0,1.1412,1.0093,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
8.744,106.4,-1.9439,-1.6241,-1.5755,-0.019,-2.21,480,0,0,0,1.2142,1.0823,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
8.841,106.5,-1.9454,-1.6541,-1.5886,-0.019,-2.21,480,0,0,0,1.7457,1.8342,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.943,106.6,-1.9466,-1.6841,-1.5981,-0.019,-2.21,480,0,0,0,1.7156,1.8032,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
9.042,106.7,-1.9485,-1.714,-1.6078,-0.019,-2.21,480,0,0,0,1.6857,1.7722,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
9.143,106.8,-1.9505,-1.743,-1.6189,-0.019,-2.21,480,0,0,0,1.6568,1.7421,DO_NOTHING,,0.2842,-0.1282,0.2842,0.2842,0.2842
9.244,106.9,-1.9531,-1.7703,-1.6319,-0.019,-2.21,480,0,0,0,1.6297,1.7134,DO_NOTHING,,0.2684,-0.1282,0.2684,0.2684,0.2684
9.343,107.0,-1.9563,-1.7989,-1.6467,-0.019,-2.21,480,0,0,0,1.6012,1.6833,DO_NOTHING,,0.3,-0.1795,0.3,0.3,0.3
9.444,107.1,-1.9596,-1.8267,-1.6585,-0.019,-2.21,480,0,0,0,1.5732,1.6542,DO_NOTHING,,0.2684,-0.0769,0.2684,0.2684,0.2684
9.541,107.2,-1.9628,-1.8525,-1.6692,-0.019,-2.21,480,0,0,0,1.5473,1.6273,DO_NOTHING,,0.2526,-0.1282,0.2526,0.2526,0.2526
9.642,107.3,-1.9663,-1.8765,-1.6818,-0.019,-2.21,480,0,0,0,1.5231,1.6019,DO_NOTHING,,0.2368,-0.1282,0.2368,0.2368,0.2368
9.743,107.4,-1.9702,-1.899,-1.6975,-0.019,-2.21,480,0,0,0,1.5007,1.5776,DO_NOTHING,,0.2211,-0.1795,0.2211,0.2211,0.2211
9.842,107.5,-1.9745,-1.9208,-1.715,-0.019,-2.21,480,0,0,0,1.4791,1.5539,DO_NOTHING,,0.1737,-0.2308,0.1737,0.1737,0.1737
9.947,107.6,-1.9784,-1.9372,-1.7325,-0.019,-2.21,480,0,0,0,1.4629,1.5355,DO_NOTHING,,0.1579,-0.1795,0.1579,0.1579,0.1579
10.046,107.7,-1.9823,-1.9527,-1.7494,-0.019,-2.21,480,0,0,0,1.447,1.5182,DO_NOTHING,,0.1421,-0.1282,0.1421,0.1421,0.1421
10.143,107.8,-1.9859,-1.9666,-1.7619,-0.019,-2.21,480,0,0,0,1.433,1.5027,DO_NOTHING,,0.1421,-0.1795,0.1421,0.1421,0.1421
10.241,107.9,-1.9898,-1.9795,-1.7787,-0.019,-2.21,480,0,0,0,1.4203,1.4879,DO_NOTHING,,0.1263,-0.1795,0.1263,0.1263,0.1263
10.343,108.0,-1.9937,-1.9919,-1.7955,-0.019,-2.21,480,0,0,0,1.4082,1.4736,DO_NOTHING,,0.1263,-0.1795,0.1263,0.1263,0.1263
10.442,108.1,-1.9976,-2.0031,-1.812,-0.019,-2.21,480,0,0,0,1.3966,1.4604,DO_NOTHING,,0.1105,-0.1795,0.1105,0.1105,0.1105
10.542,108.2,-2.0006,-2.0128,-1.8208,-0.019,-2.21,480,0,0,0,1.3869,1.4497,DO_NOTHING,,0.0947,-0.0256,0.0947,0.0947,0.0947
10.643,108.3,-2.0035,-2.0219,-1.8288,-0.019,-2.21,480,0,0,0,1.3777,1.4396,DO_NOTHING,,0.0947,-0.1282,0.0947,0.0947,0.0947
10.742,108.4,-2.0068,-2.0311,-1.8408,-0.019,-2.21,480,0,0,0,1.3686,1.429,DO_NOTHING,,0.0947,-0.1795,0.0947,0.0947,0.0947
10.843,108.5,-2.0096,-2.0391,-1.8488,-0.019,-2.21,480,0,0,0,1.3607,1.42,DO_NOTHING,,0.0789,0.0769,0.0789,0.0789,0.0789
10.942,108.6,-2.0119,-2.0467,-1.8501,-0.019,-2.21,480,0,0,0,1.3531,1.4122,DO_NOTHING,,0.0789,-0.1795,0.0789,0.0789,0.0789
11.044,108.7,-2.0149,-2.0543,-1.8629,-0.019,-2.21,480,0,0,0,1.3456,1.4031,DO_NOTHING,,0.0789,-0.1282,0.0789,0.0789,0.0789
11.143,108.8,-2.0171,-2.0608,-1.8664,-0.019,-2.21,480,0,0,0,1.339,1.3962,DO_NOTHING,,0.0632,0.1282,0.0632,0.0632,0.0632
11.256,108.9,-2.0188,-2.0668,-1.8631,-0.019,-2.21,480,0,0,0,1.3331,1.3905,DO_NOTHING,,0.0632,-0.1282,0.0632,0.0632,0.0632
11.342,109.0,-2.0213,-2.0729,-1.875,-0.019,-2.21,480,0,0,0,1.3268,1.3831,DO_NOTHING,,0.0632,-0.1282,0.0632,0.0632,0.0632
11.449,109.1,-2.0232,-2.0778,-1.8784,-0.019,-2.21,480,0,0,0,1.3218,1.3777,DO_NOTHING,,0.0474,0.1282,0.0474,0.0474,0.0474
11.541,109.2,-2.0239,-2.0824,-1.8672,-0.019,-2.21,480,0,0,0,1.3175,1.3745,DO_NOTHING,,0.0474,0.1282,0.0474,0.0474,0.0474
11.646,109.3,-2.025,-2.0869,-1.8638,-0.019,-2.21,480,0,0,0,1.313,1.3704,DO_NOTHING,,0.0474,-0.1795,0.0474,0.0474,0.0474
11.741,109.4,-2.0275,-2.0914,-1.8843,-0.019,-2.21,480,0,0,0,1.3082,1.3634,DO_NOTHING,,0.0474,-0.2821,0.0474,0.0474,0.0474
11.844,109.5,-2.0306,-2.0959,-1.909,-0.019,-2.21,480,0,0,0,1.304,1.3558,DO_NOTHING,,0.0474,-0.2821,0.0474,0.0474,0.0474
11.943,109.6,-2.0336,-2.1003,-1.9334,-0.019,-2.21,480,0,0,0,1.2994,1.3484,DO_NOTHING,,0.0474,-0.2821,0.0474,0.0474,0.0474
12.043,109.7,-2.0367,-2.1047,-1.9574,-0.019,-2.21,480,0,0,0,1.2951,1.3409,DO_NOTHING,,0.0474,-0.2821,0.0474,0.0474,0.0474
12.143,109.8,-2.0398,-2.1091,-1.9811,-0.019,-2.21,480,0,0,0,1.2905,1.3335,DO_NOTHING,,0.0474,-0.2821,0.0474,0.0474,0.0474
12.243,109.9,-2.0422,-2.1125,-1.9994,-0.019,-2.21,480,0,0,0,1.2873,1.3279,DO_NOTHING,,0.0316,-0.1795,0.0316,0.0316,0.0316
12.343,110.0,-2.0442,-2.1153,-2.0141,-0.019,-2.21,480,0,0,0,1.2843,1.3231,DO_NOTHING,,0.0316,-0.1795,0.0316,0.0316,0.0316
12.443,110.1,-2.0462,-2.1182,-2.0288,-0.019,-2.21,480,0,0,0,1.2815,1.3184,DO_NOTHING,,0.0316,-0.1795,0.0316,0.0316,0.0316
12.541,110.2,-2.0483,-2.121,-2.0432,-0.019,-2.21,480,0,0,0,1.2788,1.3137,DO_NOTHING,,0.0316,-0.1795,0.0316,0.0316,0.0316
12.642,110.3,-2.0503,-2.1238,-2.0576,-0.019,-2.21,480,0,0,0,1.2759,1.309,DO_NOTHING,,0.0316,-0.1795,0.0316,0.0316,0.0316
12.743,110.4,-2.0523,-2.1266,-2.0719,-0.019,-2.21,480,0,0,0,1.2731,1.3043,DO_NOTHING,,0.0316,-0.1795,0.0316,0.0316,0.0316
12.842,110.5,-2.0537,-2.1284,-2.0811,-0.019,-2.21,480,0,0,0,1.2713,1.3013,DO_NOTHING,,0.0158,-0.0769,0.0158,0.0158,0.0158
12.943,110.6,-2.0546,-2.1298,-2.0871,-0.019,-2.21,480,0,0,0,1.2699,1.2991,DO_NOTHING,,0.0158,-0.0769,0.0158,0.0158,0.0158
13.043,110.7,-2.0556,-2.1312,-2.0931,-0.019,-2.21,480,0,0,0,1.2686,1.297,DO_NOTHING,,0.0158,-0.0769,0.0158,0.0158,0.0158
13.143,110.8,-2.0566,-2.1325,-2.0991,0.011,-2.169,480,0,0,0,1.2672,1.2948,DO_NOTHING,,0.0158,-0.0769,0.0158,0.0158,0.0158
13.244,110.9,-2.0568,-2.1329,-2.0982,0.011,-2.169,480,0,0,0,1.2668,1.2945,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.346,111.0,-2.0568,-2.1331,-2.0785,0.011,-2.169,480,0,0,0,1.2665,1.2969,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.443,111.1,-2.0567,-2.1334,-2.0411,0.011,-2.169,480,0,0,0,1.2664,1.3015,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.543,111.2,-2.0562,-2.1337,-1.986,0.011,-2.169,480,0,0,0,1.266,1.3084,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.642,111.3,-2.0552,-2.1339,-1.9085,0.011,-2.169,480,0,0,0,1.2659,1.318,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.742,111.4,-2.0529,-2.1339,-1.8192,0.011,-2.169,480,0,0,0,1.2659,1.3288,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.842,111.5,-2.0491,-2.1339,-1.725,0.011,-2.169,480,0,0,0,1.2661,1.3397,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.943,111.6,-2.0438,-2.1339,-1.6252,0.011,-2.169,480,0,0,0,1.2658,1.3506,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
14.043,111.7,-2.037,-2.1339,-1.5204,0.011,-2.169,480,0,0,0,1.2662,1.3611,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
14.142,111.8,-2.029,-2.1339,-1.4203,0.011,-2.169,480,0,0,0,1.2659,1.3701,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
14.243,111.9,-2.0218,-2.1339,-1.3258,0.012,-2.2,480,0,0,0,1.266,1.3777,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
14.346,112.0,-2.0161,-2.1338,-1.2417,0.012,-2.2,480,0,0,0,1.266,1.3524,DO_NOTHING,,0.0,0.8974,0.0,0.0,0.0
14.444,112.1,-2.0117,-2.1338,-1.1649,0.012,-2.2,480,0,0,0,1.266,1.2648,DO_NOTHING,,0.0,0.8974,0.0,0.0,0.0
14.559,112.2,-2.0085,-2.1338,-1.0964,0.012,-2.2,480,0,0,0,1.2661,1.2015,DO_NOTHING,,0.0,0.7436,0.0,0.0,0.0
14.644,112.3,-2.0064,-2.1338,-1.0365,0.012,-2.2,480,0,0,0,1.2661,1.1848,DO_NOTHING,,0.0,0.7436,0.0,0.0,0.0
14.754,112.4,-2.0051,-2.1338,-0.9827,0.012,-2.2,480,0,0,0,1.2661,1.1819,DO_NOTHING,,0.0,0.641,0.0,0.0,0.0
14.847,112.5,-2.0045,-2.1336,-0.9355,0.012,-2.2,480,0,0,0,1.2664,1.1822,DO_NOTHING,,0.0,0.641,0.0,0.0,0.0
14.948,112.6,-2.0045,-2.1334,-0.8936,0.012,-2.2,480,0,0,0,1.2666,1.1908,DO_NOTHING,,0.0,0.5385,0.0,0.0,0.0
15.045,112.7,-2.0045,-2.1331,-0.8536,0.012,-2.2,480,0,0,0,1.2669,1.1862,DO_NOTHING,,0.0,0.5385,0.0,0.0,0.0
15.165,112.8,-2.0045,-2.1327,-0.8131,0.012,-2.2,480,0,0,0,1.2673,1.1895,DO_NOTHING,,0.0,0.4872,0.0,0.0,0.0
15.272,112.9,-2.0045,-2.1326,-0.7747,-0.019,-2.21,480,0,0,0,1.2674,1.1918,DO_NOTHING,,0.0,0.4359,0.0,0.0,0.0
15.357,113.0,-2.0048,-2.1326,-0.7401,-0.019,-2.21,480,0,0,0,1.2675,1.1941,DO_NOTHING,,0.0,0.4359,0.0,0.0,0.0
15.454,113.1,-2.0052,-2.1326,-0.7078,-0.019,-2.21,480,0,0,0,1.2674,1.1989,DO_NOTHING,,0.0,0.3846,0.0,0.0,0.0
15.554,113.2,-2.0053,-2.1326,-0.6789,-0.019,-2.21,480,0,0,0,1.2674,1.2007,DO_NOTHING,,0.0,0.3846,0.0,0.0,0.0
15.653,113.3,-2.0052,-2.1326,-0.6521,-0.019,-2.21,480,0,0,0,1.2674,1.2045,DO_NOTHING,,0.0,0.3333,0.0,0.0,0.0
15.758,113.4,-2.005,-2.1326,-0.6281,-0.019,-2.21,480,0,0,0,1.2675,1.2044,DO_NOTHING,,0.0,0.3333,0.0,0.0,0.0
15.855,113.5,-2.0048,-2.1326,-0.6061,-0.019,-2.21,480,0,0,0,1.2674,1.2124,DO_NOTHING,,0.0,0.3333,0.0,0.0,0.0
15.956,113.6,-2.0045,-2.1325,-0.5845,-0.019,-2.21,480,0,0,0,1.2675,1.2079,DO_NOTHING,,0.0,0.3333,0.0,0.0,0.0
16.053,113.7,-2.0042,-2.1323,-0.5617,-0.019,-2.21,480,0,0,0,1.2677,1.2087,DO_NOTHING,,0.0,0.2821,0.0,0.0,0.0
16.154,113.8,-2.0042,-2.1317,-0.5392,-0.019,-2.21,480,0,0,0,1.2683,1.2094,DO_NOTHING,,0.0,0.2821,0.0,0.0,0.0
16.255,113.9,-2.0042,-2.131,-0.5173,-0.019,-2.21,480,0,0,0,1.269,1.211,DO_NOTHING,,0.0,0.2308,0.0,0.0,0.0
16.353,114.0,-2.0042,-2.1304,-0.4979,-0.019,-2.21,480,0,0,0,1.2696,1.2135,DO_NOTHING,,0.0,0.2308,0.0,0.0,0.0
16.453,114.1,-2.0042,-2.1297,-0.4795,-0.019,-2.21,480,0,0,0,1.2703,1.2182,DO_NOTHING,,0.0,0.2308,0.0,0.0,0.0
16.555,114.2,-2.0042,-2.1289,-0.4609,-0.019,-2.21,480,0,0,0,1.2711,1.2146,DO_NOTHING,,0.0,0.1795,0.0,0.0,0.0
16.654,114.3,-2.0042,-2.1282,-0.445,-0.019,-2.21,480,0,0,0,1.2718,1.2194,DO_NOTHING,,0.0,0.2308,0.0,0.0,0.0
