t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
3.008,0.3,0.8462,31.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,26.0,15.6,-1.9058,0.4411,1.768,0.3059,0.3955,2.9461
3.092,0.3,0.641,33.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,1.0,0.8,27.0,16.2,-1.9168,0.4762,1.811,0.3061,0.3552,2.9104
3.185,0.3,0.5385,32.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,1.0,0.8,26.0,15.6,-1.9347,0.5283,1.862,0.304,0.2067,2.8568
3.269,0.2842,0.4872,33.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,1.0,0.8,28.0,16.8,-1.942,0.5512,1.866,0.299,-0.0513,2.8334
3.355,0.3,0.4359,32.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,1.0,0.8,26.0,15.6,-1.9484,0.5733,1.8607,0.2829,-0.0688,2.8113
3.728,0.3,0.3846,33.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,1.0,0.8,27.0,16.2,-1.9616,0.623,1.8437,0.2987,-0.0695,2.7623
3.818,0.3,0.2308,31.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,26.0,15.6,-1.9739,0.6693,1.8371,0.2996,-0.0233,2.7167
3.912,0.3,-0.0769,30.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,1.0,0.8,25.0,15.0,-1.9863,0.7156,1.8348,0.2996,-0.0233,2.6711
4.048,0.2842,-0.0769,32.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,1.0,0.8,27.0,16.2,-1.9976,0.7601,1.8248,0.2672,-0.0703,2.6278
4.14,0.2842,-0.1282,32.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,27.0,16.2,-2.0045,0.788,1.821,0.2996,-0.0235,2.6007
4.233,0.3,-0.0769,31.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,1.0,0.8,26.0,15.6,-2.0115,0.8171,1.8156,0.2988,-0.0707,2.5726
4.75,0.3,-0.0256,31.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,26.0,15.6,-2.0319,0.9134,1.7834,0.2898,-0.0982,2.4817
4.84,0.3,0.0,30.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,1.0,0.8,25.0,15.0,-2.0409,0.9602,1.7723,0.2924,-0.0483,2.4382
4.926,0.3,-0.0256,30.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,25.0,15.0,-2.0474,0.995,1.7655,0.2989,-0.0728,2.4061
5.016,0.2684,-0.0769,31.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,27.0,16.2,-2.0544,1.0347,1.757,0.2996,-0.0244,2.3698
5.103,0.3,-0.0256,30.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,26.0,15.6,-2.0597,1.0637,1.7546,0.2839,-0.0244,2.3433
5.21,0.3,-0.0769,29.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,0.0,0.0,25.0,15.0,-2.0637,1.0862,1.753,0.2912,-0.0087,2.3228
5.315,0.2842,-0.0769,31.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,26.0,15.6,-2.0694,1.1157,1.755,0.3001,0.0064,2.2958
5.403,0.3,-0.1282,30.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,25.0,15.0,-2.0746,1.1452,1.7526,0.2997,-0.0244,2.2691
5.884,0.2842,-0.1282,31.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,26.0,15.6,-2.0897,1.2382,1.7353,0.2997,-0.0247,2.1864
5.984,0.2842,-0.0769,32.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,27.0,16.2,-2.0944,1.2678,1.7328,0.2997,-0.0247,2.1604
6.072,0.3,-0.0256,30.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,1.0,0.8,0.0,0.0,25.0,15.0,-2.1004,1.3093,1.724,0.2991,-0.0746,2.1245
6.181,0.2842,-0.0256,32.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,27.0,16.2,-2.106,1.3492,1.719,0.2891,-0.0233,2.0902
6.282,0.3,0.0256,31.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,1.0,0.8,0.0,0.0,25.0,15.0,-2.1097,1.3788,1.7121,0.2923,-0.0516,2.0652
6.375,0.3,-0.0256,32.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,27.0,16.2,-2.1161,1.4248,1.7104,0.2997,-0.0251,2.0262
6.467,0.3,-0.0256,30.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,26.0,15.6,-2.12,1.4536,1.708,0.2839,-0.0251,2.002
6.557,0.3,-0.0769,31.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,26.0,15.6,-2.1235,1.4827,1.703,0.2992,-0.0755,1.978
6.654,0.2842,-0.0769,33.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,28.0,16.8,-2.126,1.5064,1.6951,0.2988,-0.1264,1.9588
6.761,0.3,-0.0256,32.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.1292,1.5422,1.6828,0.2993,-0.0764,1.9304
7.24,0.3,-0.0769,32.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,1.0,0.8,0.0,0.0,26.0,15.6,-2.1367,1.6306,1.6638,0.2994,-0.0773,1.8617
7.333,0.2842,0.0,33.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,1.0,0.8,0.0,0.0,27.0,16.2,-2.1386,1.6591,1.6564,0.2836,-0.0776,1.8402
7.43,0.2842,-0.0256,34.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,0.0,0.0,29.0,17.4,-2.14,1.6888,1.6445,0.2992,-0.1303,1.8185
7.516,0.3,-0.0769,33.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,28.0,16.8,-2.1412,1.7291,1.6278,0.2996,-0.079,1.7898
7.61,0.3,-0.1282,36.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,30.0,18.0,-2.1425,1.7771,1.6151,0.2997,-0.0796,1.7565
7.696,0.3,-0.0769,36.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,30.0,18.0,-2.1437,1.813,1.6109,0.2998,-0.045,1.7318
7.791,0.3,-0.0769,36.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,1.0,0.8,0.0,0.0,30.0,18.0,-2.144,1.837,1.6045,0.2998,-0.0802,1.7159
7.886,0.3,-0.0769,36.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,30.0,18.0,-2.1443,1.8714,1.5955,0.2914,-0.0595,1.6936
7.981,0.2842,-0.0769,37.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,0.0,0.0,0.0,0.0,31.0,18.6,-2.1447,1.9013,1.593,0.2928,-0.0219,1.6744
8.081,0.3,-0.1282,37.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,0.0,0.0,0.0,0.0,31.0,18.6,-2.145,1.924,1.5908,0.2842,-0.027,1.66
8.632,0.2842,-0.1282,37.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,0.0,0.0,0.0,0.0,32.0,19.2,-2.1452,2.0482,1.5748,0.3,-0.0272,1.5861
8.717,0.2842,-0.0769,35.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,0.0,0.0,30.0,18.0,-2.1457,2.0842,1.5779,0.3,0.0272,1.5655
8.818,0.3,-0.0256,33.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,28.0,16.8,-2.1466,2.1251,1.5849,0.2843,0.0812,1.5425
8.909,0.2842,-0.0256,34.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,0.0,0.0,28.0,16.8,-2.1484,2.1715,1.5954,0.252,-0.007,1.5166
8.998,0.3,-0.0256,33.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,28.0,16.8,-2.1487,2.1903,1.5935,0.2291,-0.0135,1.5068
9.091,0.2842,-0.0256,33.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,28.0,16.8,-2.1492,2.2121,1.5937,0.2091,0.0063,1.4955
9.2,0.3,-0.0769,30.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,0.0,0.0,27.0,16.2,-2.1498,2.2294,1.596,0.166,0.0134,1.4865
9.29,0.3,-0.0256,29.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,0.0,0.0,25.0,15.0,-2.1501,2.242,1.596,0.1579,0.0,1.4802
9.378,0.3,0.0256,30.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,0.0,0.0,26.0,15.6,-2.15,2.2564,1.5893,0.142,-0.0809,1.4735
9.469,0.3,0.0256,29.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,0.0,0.0,25.0,15.0,-2.1505,2.2706,1.5933,0.1423,0.0808,1.4664
9.986,0.2842,0.0769,30.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,26.0,15.6,-2.1527,2.3117,1.6102,0.1106,0.1004,1.4458
10.105,0.1737,0.0256,31.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,27.0,16.2,-2.154,2.3241,1.6205,0.0947,-0.0253,1.4392
10.202,0.1579,0.0,31.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,27.0,16.2,-2.1548,2.3355,1.6239,0.0951,0.0793,1.4336
10.297,0.1421,-0.0769,33.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,27.0,16.2,-2.1553,2.3496,1.6204,0.1235,0.0051,1.4271
10.386,0.1421,0.0769,33.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,1.0,0.8,0.0,0.0,27.0,16.2,-2.1574,2.3763,1.6279,0.2744,0.163,1.4142
10.485,0.1263,0.0,33.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,27.0,16.2,-2.1649,2.4176,1.6911,0.3035,0.6269,1.391
10.582,0.1263,0.1282,33.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,1.0,0.8,0.0,0.0,27.0,16.2,-2.1693,2.4354,1.7232,0.3046,0.5242,1.3802
10.669,0.1105,0.0,33.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,27.0,16.2,-2.1769,2.461,1.7705,0.2174,0.4673,1.3638
10.767,0.1105,0.1282,33.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,1.0,0.8,0.0,0.0,27.0,16.2,-2.1866,2.4879,1.817,0.265,0.3411,1.3452
10.86,0.0947,-0.0256,33.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,28.0,16.8,-2.1936,2.5057,1.8511,0.2101,0.4514,1.3327
11.372,0.0947,0.0769,33.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,1.0,0.8,0.0,0.0,28.0,16.8,-2.2008,2.5221,1.8818,0.2384,0.3093,1.3205
11.475,0.3,0.6923,33.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,2.0,1.6,2.0,1.6,26.0,15.6,-2.2418,2.6185,1.9728,0.2714,0.3412,1.2529
11.566,0.3,0.5385,32.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,1.0,0.8,1.0,0.8,27.0,16.2,-2.2589,2.6522,2.0124,0.2673,0.2395,1.2277
11.703,0.3,0.5385,31.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,1.0,0.8,1.0,0.8,26.0,15.6,-2.2758,2.6824,2.0572,0.2344,0.3324,1.2043
11.837,0.3,0.7436,31.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.2,3.0,2.4,3.0,2.4,22.0,13.2,-2.2897,2.7052,2.0952,0.2109,0.3322,1.1858
11.929,0.3,0.3846,30.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,1.0,0.8,24.0,14.4,-2.3076,2.7321,2.1375,0.2538,0.3088,1.163
12.018,0.3,0.4872,29.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.8,1.0,0.8,1.0,0.8,23.0,13.8,-2.3245,2.7565,2.1759,0.2479,0.3239,1.142
12.107,0.3,0.3846,29.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,1.0,0.8,23.0,13.8,-2.3424,2.7807,2.2159,0.2514,0.3393,1.1205
12.2,0.3,0.5385,28.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.8,0.0,0.0,1.0,0.8,23.0,13.8,-2.3549,2.7966,2.2434,0.2582,0.344,1.1058
12.294,0.2842,0.4359,28.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.8,0.0,0.0,1.0,0.8,23.0,13.8,-2.3726,2.8177,2.2792,0.2729,0.3642,1.0855
12.387,0.3,0.5897,25.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.6,0.0,0.0,0.0,0.0,21.0,12.6,-2.3873,2.8346,2.316,0.2138,0.3613,1.0689
12.929,0.2842,0.5897,25.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.2,0.0,0.0,0.0,0.0,21.0,12.6,-2.412,2.8598,2.3778,0.0894,0.1485,1.0419
13.016,0.3,0.5897,23.4,819,817,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,19.0,11.4,-2.4197,2.8672,2.3954,0.0889,0.146,1.0336
13.117,0.3,0.5897,22.2,819,814,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.8,0.0,0.0,0.0,0.0,19.0,11.4,-2.4275,2.8745,2.4115,0.0886,0.1321,1.0253
13.213,0.3,0.5897,21.6,819,816,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.8,0.0,0.0,0.0,0.0,18.0,10.8,-2.4367,2.8828,2.4293,0.0891,0.1185,1.0155
13.303,0.2842,0.641,21.0,819,800,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.2,0.0,0.0,0.0,0.0,18.0,10.8,-2.4459,2.8907,2.4457,0.0847,0.1165,1.0058
13.394,0.3,0.5897,19.8,819,789,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.6,0.0,0.0,0.0,0.0,17.0,10.2,-2.4538,2.8972,2.4594,0.0851,0.1093,0.9976
13.477,0.3,0.6923,18.6,819,779,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,16.0,9.6,-2.4591,2.9015,2.4677,0.0852,0.103,0.9921
13.57,0.3,0.6923,18.6,819,774,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,16.0,9.6,-2.4654,2.9065,2.478,0.0803,0.1018,0.9855
13.663,0.3,0.641,18.6,819,772,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,16.0,9.6,-2.471,2.9108,2.4882,0.0893,0.1325,0.9798
13.781,0.3,0.5897,18.0,819,758,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,15.0,9.0,-2.4795,2.9173,2.5021,0.089,0.1096,0.9711
14.378,0.3,0.5897,18.0,819,752,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,15.0,9.0,-2.5085,2.9377,2.5474,0.0889,0.1087,0.9415
14.477,0.2842,0.5385,18.0,819,751,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,15.0,9.0,-2.5188,2.9443,2.5627,0.084,0.1099,0.9312
14.567,0.2842,0.4872,18.0,819,737,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,15.0,9.0,-2.5261,2.9488,2.5754,0.088,0.144,0.9239
14.652,0.2684,0.4872,18.0,819,732,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,15.0,9.0,-2.5353,2.9541,2.593,0.0879,0.1473,0.9147
14.765,0.3,0.641,17.0,819,726,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.4,1.0,0.8,0.0,0.0,13.0,7.8,-2.5492,2.9618,2.6145,0.088,0.1255,0.9009
14.879,0.3,0.5385,17.0,819,724,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.8,0.0,0.0,1.0,0.8,14.0,8.4,-2.557,2.9658,2.6271,0.0879,0.1264,0.8931
14.967,0.3,0.5385,17.0,819,718,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.8,0.0,0.0,1.0,0.8,14.0,8.4,-2.5649,2.9698,2.6389,0.088,0.1152,0.8853
15.074,0.3,0.5897,15.6,819,716,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.8,0.0,0.0,0.0,0.0,13.0,7.8,-2.5744,2.9744,2.6528,0.0879,0.1162,0.876
15.157,0.3,0.5385,15.6,819,720,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.8,0.0,0.0,0.0,0.0,13.0,7.8,-2.5804,2.9773,2.6621,0.0831,0.1169,0.87
15.254,0.3,0.4872,15.0,819,719,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.8,0.0,0.0,0.0,0.0,12.0,7.2,-2.5867,2.9802,2.67,0.0883,0.0927,0.8638
15.875,0.3,0.641,15.8,819,703,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.8,1.0,0.8,0.0,0.0,12.0,7.2,-2.6231,2.9957,2.7162,0.0876,0.1207,0.8281
15.972,0.3,0.4872,12.0,819,707,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,-2.6363,3.0006,2.7354,0.0878,0.1093,0.8153
16.054,0.2842,0.4872,12.0,819,701,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,-2.6512,3.0059,2.7531,0.088,0.0974,0.8007
16.141,0.3,0.3846,11.4,819,697,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,10.0,6.0,-2.6596,3.0088,2.7629,0.088,0.098,0.7926
16.238,0.3,0.3846,11.4,819,692,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,10.0,6.0,-2.668,3.0116,2.7718,0.0882,0.0854,0.7844
16.329,0.2842,0.3846,11.4,819,690,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,10.0,6.0,-2.6747,3.0138,2.778,0.0885,0.0725,0.7779
16.425,0.2842,0.3846,11.4,819,690,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,10.0,6.0,-2.6831,3.0165,2.7852,0.0885,0.0728,0.7698
16.516,0.3,0.4872,10.4,819,685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,1.0,0.8,0.0,0.0,8.0,4.8,-2.6899,3.0186,2.7922,0.0877,0.1146,0.7632
16.603,0.3,0.4872,10.4,819,687,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,1.0,0.8,0.0,0.0,8.0,4.8,-2.6966,3.0205,2.8021,0.0876,0.1203,0.7566
