t_wall,t_sim,rtf,state,tag,amcl_x,amcl_y,amcl_yaw,amcl_cxx,amcl_cyy,amcl_caa,amcl_age,amcl_n,mo_x,mo_y,mo_yaw,mo_age,mo_step,odom_x,odom_y,odom_yaw,odom_vx,odom_wz,odom_age,lik_mean_d,lik_p90_d,lik_frac_near,lik_n,scan_age,hz_cmd_nav,hz_cmd_smoothed,hz_cmd_out,hz_cmd_wheels,wheel_vx,wheel_wz,hz_scan,hz_amcl,hz_odom,cm_action,cm_polygon,hz_cm,nav_status,plan_n,plan_len,goal_x,goal_y,gt_x,gt_y,gt_yaw,gt_age
0.236,0.000,nan,--,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,26.214,1,0.0006,-0.0000,-0.0000,-0.486,nan,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.004,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,11.90,1.00,54.35,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.014
0.335,0.100,1.008,--,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,26.314,1,0.0006,-0.0000,-0.0000,-0.486,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.004,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,10.53,1.00,52.63,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.014
0.435,0.196,0.984,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,26.410,1,0.0006,-0.0000,-0.0000,-0.390,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,10.64,1.00,51.85,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
0.535,0.296,0.990,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,26.510,1,0.0006,-0.0000,-0.0000,-0.490,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.000,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,10.31,1.00,51.28,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
0.635,0.396,0.992,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,26.610,1,0.0006,-0.0000,-0.0000,-0.390,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,nan,nan,nan,0,nan,0.00,0.00,0.00,0.00,nan,nan,10.31,1.00,51.06,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
0.736,0.496,0.993,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,26.710,1,0.0006,-0.0000,-0.0000,-0.390,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.000,0.0158,0.0500,1.0000,60,0.110,0.00,0.00,0.00,0.00,nan,nan,10.04,1.00,50.85,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
0.836,0.596,0.994,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,26.810,1,0.0006,-0.0000,-0.0000,-0.390,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,0.0158,0.0500,1.0000,60,0.110,0.00,0.00,0.00,0.00,nan,nan,10.10,1.00,50.75,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
0.936,0.696,0.994,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,26.910,1,0.0006,-0.0000,-0.0000,-0.390,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,0.0158,0.0500,1.0000,60,0.110,0.00,0.00,0.00,0.00,nan,nan,10.00,1.00,50.52,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
1.035,0.786,0.983,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.000,1,0.0006,-0.0000,-0.0000,-0.400,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.100,0.00,0.00,0.00,0.00,nan,nan,10.13,1.00,50.57,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.000
1.136,0.886,0.985,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.100,1,0.0006,-0.0000,-0.0000,-0.400,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.100,0.00,0.00,0.00,0.00,nan,nan,10.16,1.00,50.52,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.020
1.236,0.986,0.986,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.200,1,0.0006,-0.0000,-0.0000,-0.400,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.100,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.020
1.336,1.082,0.984,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.296,1,0.0006,-0.0000,-0.0000,-0.404,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.006,0.0158,0.0500,1.0000,60,0.096,0.00,0.00,0.00,0.00,nan,nan,10.07,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.016
1.436,1.182,0.984,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.396,1,0.0006,-0.0000,-0.0000,-0.404,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.096,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.016
1.535,1.276,0.978,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.490,1,0.0006,-0.0000,-0.0000,-0.410,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,0.0158,0.0500,1.0000,60,0.090,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.62,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
1.636,1.376,0.978,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.590,1,0.0006,-0.0000,-0.0000,-0.410,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,0.0158,0.0500,1.0000,60,0.090,0.00,0.00,0.00,0.00,nan,nan,10.11,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
1.735,1.472,0.976,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.686,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.018,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,10.09,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
1.835,1.572,0.976,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.786,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.018,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,10.14,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
1.935,1.672,0.977,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.886,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
2.035,1.772,0.986,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.986,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
2.136,1.872,0.986,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.086,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
2.236,1.972,0.986,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.186,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
2.335,2.072,0.991,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.286,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.006,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,49.49,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
2.436,2.172,0.990,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.386,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
2.535,2.270,0.994,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.484,1,0.0006,-0.0000,-0.0000,-0.416,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.084,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.004
2.636,2.368,0.995,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.582,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.736,2.470,0.997,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.684,1,0.0006,-0.0000,-0.0000,-0.416,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.084,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.004
2.836,2.570,0.997,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.784,1,0.0006,-0.0000,-0.0000,-0.416,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.084,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.004
2.935,2.666,0.993,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.880,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.000
3.037,2.768,0.994,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.982,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.135,2.870,0.998,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.084,1,0.0006,-0.0000,-0.0000,-0.416,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.084,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.004
3.236,2.966,0.993,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.180,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.000
3.336,3.068,0.995,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.282,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.435,3.166,0.995,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.380,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.000
3.535,3.268,1.001,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.482,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.636,3.364,0.997,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.578,1,0.0006,-0.0000,-0.0000,-0.422,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.078,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
3.736,3.464,0.993,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.678,1,0.0006,-0.0000,-0.0000,-0.422,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.078,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
3.836,3.560,0.993,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.774,1,0.0006,-0.0000,-0.0000,-0.426,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.004,0.0158,0.0500,1.0000,60,0.074,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.014
3.936,3.658,0.990,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.872,1,0.0006,-0.0000,-0.0000,-0.428,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.002,0.0158,0.0500,1.0000,60,0.072,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.012
4.036,3.756,0.989,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.970,1,0.0006,-0.0000,-0.0000,-0.430,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.000,0.0158,0.0500,1.0000,60,0.070,0.00,0.00,0.00,0.00,nan,nan,9.83,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
4.137,3.856,0.988,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.070,1,0.0006,-0.0000,-0.0000,-0.430,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.000,0.0158,0.0500,1.0000,60,0.070,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
4.235,3.956,0.991,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.170,1,0.0006,-0.0000,-0.0000,-0.430,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,0.0158,0.0500,1.0000,60,0.070,0.00,0.00,0.00,0.00,nan,nan,9.87,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
4.336,4.056,0.988,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.270,1,0.0006,-0.0000,-0.0000,-0.430,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.000,0.0158,0.0500,1.0000,60,0.070,0.00,0.00,0.00,0.00,nan,nan,9.93,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
4.435,4.152,0.982,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.366,1,0.0006,-0.0000,-0.0000,-0.434,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.018,0.0158,0.0500,1.0000,60,0.066,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
4.535,4.236,0.968,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.450,1,0.0006,-0.0000,-0.0000,-0.450,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.000,0.0158,0.0500,1.0000,60,0.050,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
4.636,4.292,0.920,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.506,1,0.0006,-0.0000,-0.0000,-0.394,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.006,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
4.736,4.392,0.925,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.606,1,0.0006,-0.0000,-0.0000,-0.394,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.106,0.00,0.00,0.00,0.00,nan,nan,9.95,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
4.839,4.474,0.903,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.688,1,0.0006,-0.0000,-0.0000,-0.412,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,0.0158,0.0500,1.0000,60,0.088,0.00,0.00,0.00,0.00,nan,nan,9.87,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.008
4.936,4.554,0.886,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.768,1,0.0006,-0.0000,-0.0000,-0.432,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.018,0.0158,0.0500,1.0000,60,0.068,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.008
5.037,4.634,0.864,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.848,1,0.0006,-0.0000,-0.0000,-0.452,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.018,0.0158,0.0500,1.0000,60,0.048,0.00,0.00,0.00,0.00,nan,nan,10.23,0.00,50.52,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.008
5.136,4.718,0.863,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.932,1,0.0006,-0.0000,-0.0000,-0.468,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.002,0.0158,0.0500,1.0000,60,0.032,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.012
5.236,4.816,0.845,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.030,1,0.0006,-0.0000,-0.0000,-0.470,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.020,0.0158,0.0500,1.0000,60,0.030,0.00,0.00,0.00,0.00,nan,nan,10.07,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
5.336,4.912,0.844,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.126,1,0.0006,-0.0000,-0.0000,-0.474,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.026,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
5.436,5.008,0.857,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.222,1,0.0006,-0.0000,-0.0000,-0.478,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.022,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
5.536,5.104,0.902,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.318,1,0.0006,-0.0000,-0.0000,-0.482,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.018,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
5.636,5.200,0.909,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.414,1,0.0006,-0.0000,-0.0000,-0.486,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.004,0.0158,0.0500,1.0000,60,0.014,0.00,0.00,0.00,0.00,nan,nan,9.93,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.014
5.736,5.292,0.900,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.506,1,0.0006,-0.0000,-0.0000,-0.394,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.106,0.00,0.00,0.00,0.00,nan,nan,9.93,0.00,50.20,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
5.835,5.372,0.901,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.586,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,10.07,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
5.936,5.444,0.890,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.658,1,0.0006,-0.0000,-0.0000,-0.442,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.058,0.00,0.00,0.00,0.00,nan,nan,10.11,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
6.036,5.540,0.907,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.754,1,0.0006,-0.0000,-0.0000,-0.446,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.004,0.0158,0.0500,1.0000,60,0.054,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.014
6.136,5.634,0.916,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.848,1,0.0006,-0.0000,-0.0000,-0.452,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.018,0.0158,0.0500,1.0000,60,0.048,0.00,0.00,0.00,0.00,nan,nan,9.93,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.008
6.235,5.726,0.910,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.940,1,0.0006,-0.0000,-0.0000,-0.460,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.040,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.000
6.336,5.822,0.910,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,32.036,1,0.0006,-0.0000,-0.0000,-0.464,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.026,0.0158,0.0500,1.0000,60,0.036,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.42,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.016
6.435,5.918,0.911,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,32.132,1,0.0006,-0.0000,-0.0000,-0.468,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.002,0.0158,0.0500,1.0000,60,0.032,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.012
6.535,6.018,0.914,IDLE,diverged2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,32.232,1,0.0006,-0.0000,-0.0000,-0.468,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.002,0.0158,0.0500,1.0000,60,0.032,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.012
