t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
82.844,0.0316,-0.9487,11.2,819,507,7,0.68,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.4552,2.978,-3.061,0.0029,-0.2567,0.0285
82.954,0.0316,-0.9487,11.2,819,501,7,0.79,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.4557,2.9802,-3.0863,0.0035,-0.2449,0.0307
83.118,0.0316,-0.9487,11.2,819,495,7,0.95,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.4564,2.9837,-3.1261,0.0043,-0.251,0.0343
84.329,0.0158,-0.9487,11.4,819,488,7,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,1.0,0.8,1.0,0.8,1.0,0.6,-3.4654,2.9992,2.9858,0.0112,-0.1416,0.0515
84.435,0.0316,-0.5897,10.6,819,458,7,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.4665,3.0007,2.9689,0.0114,-0.1402,0.0533
84.572,0.0316,-0.5385,10.6,819,458,7,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.468,3.0027,2.9466,0.0115,-0.1384,0.0557
84.662,0.0316,-0.5385,10.6,819,459,7,0.09,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.4693,3.0043,2.9298,0.011,-0.0937,0.0576
84.77,0.0316,-0.5385,10.6,819,455,7,0.19,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.4704,3.0058,2.9125,0.0063,-0.0928,0.0594
84.858,0.0316,-0.5385,10.6,819,455,7,0.28,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.4708,3.0064,2.9051,0.0063,-0.0924,0.0601
84.96,0.0316,-0.4872,10.6,819,454,7,0.38,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.4712,3.0072,2.8959,0.0063,-0.0919,0.061
85.061,0.0316,-0.4872,10.6,819,454,7,0.48,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.4717,3.008,2.8874,0.0061,-0.0774,0.0619
85.191,0.0316,-0.4872,10.6,819,453,7,0.62,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.4722,3.0087,2.8781,0.0061,-0.077,0.0628
85.29,0.0316,-0.4872,10.6,819,452,7,0.71,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.4728,3.0095,2.8689,0.0062,-0.0765,0.0638
86.429,0.0316,-0.4872,10.6,819,454,7,1.85,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.6,0.0,0.0,1.0,0.8,2.0,1.2,-3.477,3.0155,2.7985,0.0062,-0.0735,0.0708
86.54,0.0158,-0.2821,10.4,819,440,7,1.96,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4778,3.0165,2.7853,0.0062,-0.0729,0.0721
86.646,0.0158,-0.2821,10.4,819,436,7,2.07,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4785,3.0175,2.7737,0.0062,-0.0724,0.0733
86.741,0.0158,-0.2821,10.4,819,435,7,2.17,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4791,3.0181,2.7665,0.0059,-0.059,0.074
86.847,0.0158,-0.2821,10.4,819,433,7,2.27,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4796,3.0187,2.7594,0.0059,-0.0587,0.0748
86.962,0.0158,-0.2821,10.4,819,432,7,2.39,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.48,3.0192,2.7535,0.0059,-0.0585,0.0754
87.054,0.0158,-0.2821,10.4,819,430,7,2.48,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4804,3.0197,2.7467,0.0017,-0.098,0.076
87.2,0.0158,-0.2821,10.4,819,418,7,2.62,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4804,3.0208,2.7242,0.0043,-0.2173,0.077
87.326,0.0158,-0.2821,10.4,819,417,7,2.75,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4804,3.0219,2.7003,0.0026,-0.1687,0.078
87.452,0.0158,-0.2821,10.4,819,416,7,2.88,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4804,3.023,2.6755,0.0046,-0.2424,0.079
88.658,0.0158,-0.2821,10.4,819,417,7,4.08,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.2,0.0,0.0,0.0,0.0,2.0,1.2,-3.4799,3.0273,2.4527,0.0005,-0.2139,0.0829
88.754,0.0,-1.0,103.864,819,40,7,4.18,1.127,36.064,0.0,0.0,8.0,64.0,4.0,2.4,0.0,0.0,1.0,0.8,1.0,0.6,-3.4802,3.0273,2.4222,0.0019,-0.2208,0.083
88.855,0.0,-1.0,102.904,819,40,7,4.28,1.097,35.104,0.0,0.0,8.0,64.0,4.0,2.4,0.0,0.0,1.0,0.8,1.0,0.6,-3.4805,3.0273,2.3952,0.0018,-0.2268,0.0831
88.971,0.0,-1.0,101.0,819,40,7,4.39,1.1,35.1997,0.0,0.0,8.0,64.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-3.4807,3.0273,2.3488,0.0002,-0.235,0.0832
89.056,0.0,-1.0,100.04,819,40,7,4.48,1.07,34.2397,0.0,0.0,8.0,64.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-3.4807,3.0274,2.3256,0.0012,-0.2298,0.0833
89.149,0.0,-1.0,99.081,819,40,7,4.57,1.04,33.2809,0.0,0.0,8.0,64.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-3.4807,3.0277,2.2985,0.0024,-0.2238,0.0836
89.25,0.0,-1.0,98.139,819,40,7,4.67,1.0106,32.3386,0.0,0.0,8.0,64.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-3.4807,3.028,2.2764,0.0015,-0.2188,0.0838
89.386,0.0,-1.0,97.808,819,40,7,4.81,0.9815,31.4079,0.0,0.0,8.0,64.0,4.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-3.4807,3.0281,2.2463,0.0001,-0.212,0.0839
89.481,0.0,-1.0,96.86,819,40,7,4.91,0.9519,30.4603,0.0,0.0,8.0,64.0,4.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-3.4807,3.0282,2.2254,0.001,-0.2072,0.084
89.579,0.0,-1.0,95.901,819,40,7,5.0,0.9219,29.5007,0.0,0.0,8.0,64.0,4.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-3.4807,3.0284,2.205,0.002,-0.2025,0.0842
89.686,0.0,-1.0,97.477,819,40,7,5.11,0.9086,29.0765,0.0,0.0,8.0,64.0,5.0,3.0,0.0,0.0,1.0,0.8,1.0,0.6,-3.4807,3.0287,2.185,0.0031,-0.1978,0.0845
90.769,0.0,-1.0,96.709,819,40,7,6.19,0.8846,28.3085,0.0,0.0,8.0,64.0,5.0,3.0,0.0,0.0,1.0,0.8,1.0,0.6,-3.4758,3.0298,1.9954,-0.005,-0.2477,0.0839
90.981,0.0,-1.0,94.781,819,40,7,6.41,0.5744,18.3808,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,1.0,0.6,-3.4729,3.0298,1.9399,-0.0053,-0.256,0.083
91.094,0.0,-1.0,92.413,819,40,7,6.52,0.5004,16.0133,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,1.0,0.6,-3.4701,3.0298,1.8931,-0.0053,-0.2631,0.0823
91.252,0.0,-1.0,92.26,819,40,7,6.68,0.4956,15.8603,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,1.0,0.6,-3.4661,3.0298,1.8342,-0.005,-0.2723,0.0814
91.416,0.0,-1.0,91.301,819,40,7,6.84,0.4657,14.901,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,1.0,0.6,-3.4625,3.0298,1.7844,-0.0045,-0.2803,0.0808
91.548,0.0,-1.0,88.373,819,40,7,6.97,0.4117,13.173,0.0,0.0,9.0,72.0,3.0,1.8,0.0,0.0,1.0,0.8,1.0,0.6,-3.4596,3.0298,1.7462,-0.0038,-0.2719,0.0804
91.738,0.0,-1.0,87.413,819,40,7,7.16,0.3817,12.213,0.0,0.0,9.0,72.0,3.0,1.8,0.0,0.0,1.0,0.8,1.0,0.6,-3.4557,3.0298,1.6991,-0.0028,-0.2645,0.08
91.848,0.0,-1.0,85.493,819,40,7,7.27,0.3217,10.293,0.0,0.0,9.0,72.0,3.0,1.8,0.0,0.0,1.0,0.8,1.0,0.6,-3.4532,3.0298,1.6684,-0.0021,-0.2541,0.0799
91.963,0.0,-1.0,86.143,819,40,7,7.39,0.2607,8.3425,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,2.0,1.6,2.0,1.2,-3.451,3.0298,1.6427,-0.0017,-0.2581,0.0798
92.08,0.0,-1.0,85.183,819,40,7,7.5,0.2307,7.3825,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,2.0,1.6,2.0,1.2,-3.4484,3.0298,1.6131,-0.001,-0.2469,0.0798
93.269,0.0,-1.0,82.663,819,40,7,8.69,0.1707,5.4625,0.0,0.0,9.0,72.0,4.0,2.4,0.0,0.0,2.0,1.6,2.0,1.2,-3.4266,3.0307,1.3573,0.0139,-0.2813,0.084
93.353,0.0,-0.6923,77.6,819,288,7,0.0,0.0,0.0,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,3.0,1.8,-3.4235,3.032,1.3184,0.0143,-0.275,0.0862
93.488,0.0,-1.0,77.6,819,289,7,0.0,0.0,0.0,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,3.0,1.8,-3.4197,3.0336,1.2701,0.0144,-0.2536,0.089
93.582,0.0,-1.0,77.6,819,289,7,0.0,0.0,0.0,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,3.0,1.8,-3.4168,3.0351,1.2313,0.0142,-0.2345,0.0913
93.667,0.0,-1.0,77.6,819,289,7,0.0,0.0,0.0,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,3.0,1.8,-3.4148,3.0361,1.2049,0.0139,-0.2177,0.0931
93.771,0.0,-1.0,77.6,819,292,7,0.0,0.0,0.0,0.0,0.0,9.0,72.0,5.0,3.0,0.0,0.0,1.0,0.8,3.0,1.8,-3.4133,3.037,1.1834,0.0138,-0.2084,0.0945
93.871,0.0316,-1.0,46.4,819,293,7,0.0,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,0.0,0.0,2.0,1.6,2.0,1.2,-3.4118,3.0379,1.1634,0.0135,-0.1995,0.0958
93.968,0.0316,-1.0,46.4,819,293,7,0.0,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,0.0,0.0,2.0,1.6,2.0,1.2,-3.4107,3.0386,1.1475,0.0135,-0.1977,0.0969
94.065,0.0316,-1.0,46.4,819,296,7,0.0,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,0.0,0.0,2.0,1.6,2.0,1.2,-3.4094,3.0395,1.129,0.0131,-0.1829,0.0982
94.162,0.0316,-1.0,46.4,819,298,7,0.0,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,0.0,0.0,2.0,1.6,2.0,1.2,-3.4083,3.0403,1.1119,0.0127,-0.1685,0.0995
95.246,0.0316,-0.9487,46.4,819,299,7,0.02,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,0.0,0.0,2.0,1.6,2.0,1.2,-3.4005,3.0454,0.9273,0.003,-0.2036,0.1075
95.38,0.0316,-0.6923,51.8,819,312,7,0.16,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,5.0,4.0,3.0,2.4,3.0,1.8,-3.3999,3.046,0.8855,0.0051,-0.2131,0.1083
95.488,0.0316,-1.0,51.8,819,317,7,0.27,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,5.0,4.0,3.0,2.4,3.0,1.8,-3.3996,3.0465,0.8639,0.0061,-0.218,0.1088
95.585,0.0158,-1.0,50.2,819,328,7,0.36,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,4.0,3.2,2.0,1.6,3.0,1.8,-3.3992,3.0473,0.8329,0.007,-0.225,0.1098
95.708,0.0158,-0.8462,48.8,819,330,7,0.49,0.0,0.0,0.0,0.0,5.0,40.0,5.0,3.0,3.0,2.4,2.0,1.6,3.0,1.8,-3.3986,3.0483,0.7933,0.0052,-0.2218,0.1109
95.817,0.0158,-0.7949,49.4,819,336,7,0.59,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,3.0,2.4,2.0,1.6,3.0,1.8,-3.3982,3.0486,0.7704,0.0053,-0.2333,0.1114
95.917,0.0158,-0.7949,49.4,819,341,7,0.0,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,3.0,2.4,2.0,1.6,3.0,1.8,-3.3977,3.0489,0.7474,0.0063,-0.2282,0.1119
96.012,0.0158,-1.0,50.8,819,350,7,0.0,0.0,0.0,0.0,0.0,5.0,40.0,7.0,4.2,4.0,3.2,2.0,1.6,3.0,1.8,-3.3967,3.0497,0.7249,0.0208,-0.2231,0.1131
96.127,0.0158,-1.0,50.8,819,356,7,0.0,0.0,0.0,0.0,0.0,5.0,40.0,7.0,4.2,4.0,3.2,2.0,1.6,3.0,1.8,-3.3947,3.0512,0.6985,0.0201,-0.2172,0.1153
96.227,0.0158,-1.0,50.8,819,366,7,0.0,0.0,0.0,0.0,0.0,5.0,40.0,7.0,4.2,4.0,3.2,2.0,1.6,3.0,1.8,-3.3936,3.052,0.6819,0.0146,-0.2024,0.1165
96.35,0.0158,-1.0,50.8,819,346,7,0.04,0.0,0.0,0.0,0.0,5.0,40.0,7.0,4.2,4.0,3.2,2.0,1.6,3.0,1.8,-3.392,3.0532,0.655,0.0151,-0.186,0.1184
97.308,0.0158,-1.0,50.8,819,365,7,1.0,0.0,0.0,0.0,0.0,5.0,40.0,7.0,4.2,4.0,3.2,2.0,1.6,3.0,1.8,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
97.406,0.0158,-0.9487,46.4,819,380,7,1.09,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,2.0,1.6,0.0,0.0,2.0,1.2,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
97.494,0.0158,-0.9487,46.4,819,394,7,1.18,0.0,0.0,0.0,0.0,5.0,40.0,6.0,3.6,2.0,1.6,0.0,0.0,2.0,1.2,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
97.588,0.0158,-1.0,45.2,819,405,7,1.28,0.0,0.0,0.0,0.0,5.0,40.0,4.0,2.4,2.0,1.6,0.0,0.0,2.0,1.2,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
97.684,0.0632,-1.0,33.2,819,432,7,1.37,0.0,0.0,0.0,0.0,3.0,24.0,7.0,4.2,3.0,2.4,1.0,0.8,3.0,1.8,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
97.778,0.0632,-1.0,33.2,819,443,7,1.47,0.0,0.0,0.0,0.0,3.0,24.0,7.0,4.2,3.0,2.4,1.0,0.8,3.0,1.8,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
97.873,0.0474,-0.9487,31.8,819,423,7,1.56,0.0,0.0,0.0,0.0,3.0,24.0,6.0,3.6,2.0,1.6,1.0,0.8,3.0,1.8,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
97.983,0.0474,-0.8974,33.0,819,438,7,1.67,0.0,0.0,0.0,0.0,3.0,24.0,7.0,4.2,2.0,1.6,1.0,0.8,4.0,2.4,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
98.07,0.0474,-0.8974,33.0,819,449,7,1.76,0.0,0.0,0.0,0.0,3.0,24.0,7.0,4.2,2.0,1.6,1.0,0.8,4.0,2.4,-3.3917,3.0533,0.6319,0.0,0.0,0.1186
