t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
0.046,97.0,-2.0,0.0,-0.0,,,480,0,0,0,0.8217,0.9543,,,,,,,
0.151,97.1,-2.0,0.0,-0.0,,,480,0,0,0,0.8217,0.9543,,,,,,,
0.243,97.2,-2.0,0.0,-0.0,,,480,0,0,0,0.8217,0.9543,,,,,,,
0.343,97.3,-2.0,0.0,-0.0,,,480,0,0,0,0.8217,0.9543,,,,,,,
0.443,97.4,-2.0,0.0,-0.0,,,480,0,0,0,0.8217,0.9543,,,,,,,
0.543,97.5,-2.0,0.0,-0.0,,,480,0,0,0,0.8217,0.9543,,,,,,,
0.644,97.6,-2.0,0.0,-0.0,,,480,0,0,0,0.8217,0.9543,,,,,,,
0.744,97.7,-2.0,0.0,-0.0,,,480,0,0,0,0.8217,0.9543,,,,,,,
0.843,97.8,-2.0,0.0,-0.0,-0.019,-2.21,480,0,0,0,0.8217,0.9543,,,,,,,
0.954,97.9,-1.9992,-0.0002,-0.006,-0.019,-2.21,480,0,0,0,0.822,0.9546,,,0.0158,-1.0,0.0158,0.0158,0.0158
1.046,98.0,-1.9977,-0.0019,-0.0443,-0.019,-2.21,480,0,0,0,0.8197,0.9512,,,0.0158,-1.0,0.0158,0.0158,0.0158
1.144,98.1,-1.9961,-0.005,-0.1137,-0.019,-2.21,480,0,0,0,0.8152,0.9446,,,0.0158,-1.0,0.0158,0.0158,0.0158
1.249,98.2,-1.9945,-0.0097,-0.207,-0.019,-2.21,480,0,0,0,0.8135,0.9393,,,0.0,-1.0,0.0158,0.0158,0.0158
1.349,98.3,-1.9938,-0.0154,-0.2981,-0.019,-2.21,480,0,0,0,0.8058,0.9266,,,0.0,-1.0,0.0,0.0,0.0
1.449,98.4,-1.9938,-0.0207,-0.385,-0.019,-2.21,480,0,0,0,0.8038,0.9192,,,0.0474,-1.0,0.0,0.0,0.0
1.549,98.5,-1.9925,-0.0252,-0.4609,-0.019,-2.21,480,0,0,0,0.8024,0.9123,,,0.0,-0.8974,0.0474,0.0474,0.0474
1.649,98.6,-1.9905,-0.0277,-0.5281,-0.019,-2.21,480,0,0,0,0.7988,0.9035,,,0.0474,-1.0,0.0,0.0,0.0
1.754,98.7,-1.9887,-0.0291,-0.589,-0.019,-2.21,480,0,0,0,0.796,0.8957,,,0.2053,-1.0,0.0474,0.0474,0.0474
1.854,98.8,-1.9837,-0.0348,-0.6519,-0.019,-2.21,480,0,0,0,0.786,0.8804,,,0.3,-1.0,0.2053,0.2053,0.2053
1.964,98.9,-1.968,-0.05,-0.7164,-0.019,-2.21,480,0,0,0,0.7674,0.8552,,,0.3,-1.0,0.3,0.3,0.3
2.079,99.0,-1.9425,-0.0748,-0.8078,-0.019,-2.21,480,0,0,0,0.7363,0.816,,,0.3,-1.0,0.3,0.3,0.3
2.164,99.1,-1.9264,-0.0926,-0.8677,-0.019,-2.21,480,0,0,0,0.7069,0.778,,,0.2842,-0.9487,0.2842,0.3,0.3
2.285,99.2,-1.905,-0.1196,-0.9487,-0.019,-2.21,480,0,0,0,0.6819,0.7452,,,0.3,-1.0,0.3,0.3,0.3
2.364,99.3,-1.8919,-0.138,-1.0005,-0.019,-2.21,480,0,0,0,0.653,0.708,,,0.3,-1.0,0.3,0.3,0.3
2.472,99.4,-1.8777,-0.1624,-1.0691,-0.019,-2.21,480,0,0,0,0.6289,0.6732,LIMIT,PolygonLimit,0.2842,-1.0,0.2842,0.1421,0.1421
2.572,99.5,-1.8665,-0.1822,-1.1336,-0.019,-2.21,480,0,0,17,0.6086,0.643,LIMIT,PolygonLimit,0.2842,-0.9487,0.2842,0.1421,0.1421
2.683,99.6,-1.859,-0.1957,-1.1767,-0.019,-2.21,480,0,0,30,0.5948,0.6217,LIMIT,PolygonLimit,0.3,-0.7949,0.3,0.1887,0.1887
2.779,99.7,-1.8539,-0.2122,-1.2166,-0.019,-2.21,480,0,0,34,0.5824,0.603,LIMIT,PolygonLimit,0.2842,-0.7949,0.2842,0.1887,0.1887
2.887,99.8,-1.8504,-0.2293,-1.2602,-0.019,-2.21,480,0,0,35,0.5705,0.5823,LIMIT,PolygonLimit,0.3,-0.8974,0.3,0.1671,0.1671
2.985,99.9,-1.8482,-0.2456,-1.3047,-0.019,-2.21,480,0,0,38,0.5608,0.5638,LIMIT,PolygonLimit,0.3,-0.6923,0.3,0.2034,0.2034
3.1,100.0,-1.8465,-0.2658,-1.3506,-0.019,-2.21,480,0,0,41,0.5495,0.5426,LIMIT,PolygonLimit,0.3,-0.6923,0.3,0.2167,0.2167
3.196,100.1,-1.8459,-0.2872,-1.3978,-0.019,-2.21,480,0,0,45,0.5402,0.5224,LIMIT,PolygonLimit,0.3,-0.5897,0.3,0.2543,0.2543
3.303,100.2,-1.8461,-0.3123,-1.4462,-0.019,-2.21,480,0,0,50,0.5304,0.5006,LIMIT,PolygonLimit,0.2842,-0.5385,0.2842,0.2639,0.2639
3.395,100.3,-1.8476,-0.3384,-1.4959,-0.019,-2.21,480,0,0,56,0.5232,0.4809,LIMIT,PolygonLimit,0.3,-0.641,0.3,0.234,0.234
3.498,100.4,-1.8502,-0.362,-1.5467,-0.019,-2.21,480,0,0,61,0.5191,0.4638,DO_NOTHING,,0.3,-0.4872,0.3,0.3,0.3
3.594,100.5,-1.8544,-0.3911,-1.5956,-0.019,-2.21,480,0,0,69,0.5163,0.4482,DO_NOTHING,,0.2842,-0.4359,0.2842,0.2842,0.2842
3.696,100.6,-1.8597,-0.4195,-1.641,-0.019,-2.21,480,0,0,76,0.5166,0.4362,LIMIT,PolygonLimit,0.3,-0.5385,0.3,0.2786,0.2786
3.796,100.7,-1.8663,-0.4473,-1.6907,-0.019,-2.21,480,0,0,54,0.5195,0.4274,DO_NOTHING,,0.3,-0.3846,0.3,0.3,0.3
3.9,100.8,-1.8735,-0.477,-1.7283,-0.019,-2.21,480,0,0,44,0.5243,0.4219,DO_NOTHING,,0.3,-0.2821,0.3,0.3,0.3
3.999,100.9,-1.8807,-0.5066,-1.7553,-0.019,-2.21,480,0,0,41,0.5305,0.4211,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
4.098,101.0,-1.8871,-0.5359,-1.7642,-0.019,-2.21,480,0,0,40,0.5369,0.423,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
4.195,101.1,-1.8928,-0.5639,-1.7664,-0.019,-2.21,480,0,0,40,0.5426,0.4272,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
4.297,101.2,-1.8986,-0.5932,-1.7666,-0.019,-2.21,480,0,0,39,0.5484,0.433,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
4.397,101.3,-1.9043,-0.6212,-1.7688,-0.019,-2.21,480,0,0,40,0.5542,0.4386,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
4.497,101.4,-1.9102,-0.6505,-1.7685,-0.019,-2.21,480,0,0,39,0.5601,0.4445,DO_NOTHING,,0.2684,0.0769,0.2684,0.2684,0.2684
4.596,101.5,-1.915,-0.6771,-1.762,-0.019,-2.21,480,0,0,38,0.5649,0.4498,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
4.697,101.6,-1.9207,-0.7064,-1.7621,-0.019,-2.21,480,0,0,37,0.5706,0.4554,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
4.796,101.7,-1.9263,-0.7345,-1.7643,-0.019,-2.21,480,0,0,35,0.5762,0.4609,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
4.896,101.8,-1.9321,-0.7639,-1.7641,-0.019,-2.21,480,0,0,28,0.582,0.4667,DO_NOTHING,,0.3,0.1282,0.3,0.3,0.3
4.996,101.9,-1.937,-0.7933,-1.753,-0.019,-2.21,480,0,0,20,0.5868,0.4724,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
5.1,102.0,-1.9418,-0.8229,-1.7457,-0.019,-2.21,480,0,0,13,0.5915,0.4776,DO_NOTHING,,0.2842,0.2821,0.2842,0.2842,0.2842
5.199,102.1,-1.9458,-0.851,-1.7231,-0.019,-2.21,480,0,0,2,0.5956,0.4833,DO_NOTHING,,0.3,0.2308,0.3,0.3,0.3
5.304,102.2,-1.9482,-0.8805,-1.7007,-0.019,-2.21,480,0,0,0,0.5982,0.4874,DO_NOTHING,,0.2842,0.2308,0.2842,0.2842,0.2842
5.42,102.3,-1.95,-0.9148,-1.6734,-0.019,-2.21,480,0,0,0,0.5995,0.4907,DO_NOTHING,,0.3,0.2308,0.3,0.3,0.3
5.504,102.4,-1.9507,-0.9386,-1.655,-0.019,-2.21,480,0,0,0,0.6005,0.4935,DO_NOTHING,,0.2842,0.2308,0.2842,0.2842,0.2842
5.614,102.5,-1.9508,-0.967,-1.6317,-0.019,-2.21,480,0,0,0,0.6006,0.4955,DO_NOTHING,,0.3,0.2308,0.3,0.3,0.3
5.704,102.6,-1.9502,-0.9969,-1.6083,-0.019,-2.21,480,0,0,0,0.6,0.4969,DO_NOTHING,,0.2684,0.2308,0.2684,0.2684,0.2684
5.815,102.7,-1.949,-1.0239,-1.5847,-0.019,-2.21,480,0,0,0,0.5994,0.4978,DO_NOTHING,,0.2842,0.1795,0.2842,0.2842,0.2842
5.913,102.8,-1.9475,-1.0527,-1.5659,-0.019,-2.21,480,0,0,0,0.6004,0.4979,DO_NOTHING,,0.3,0.1795,0.3,0.3,0.3
6.019,102.9,-1.9455,-1.0822,-1.5484,-0.019,-2.21,480,0,0,0,0.6016,0.4976,DO_NOTHING,,0.2842,0.1282,0.2842,0.2842,0.2842
6.119,103.0,-1.9436,-1.1107,-1.5363,-0.019,-2.21,480,0,0,0,0.6045,0.4972,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.224,103.1,-1.9428,-1.1394,-1.538,-0.019,-2.21,480,0,0,0,0.6099,0.4982,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
6.324,103.2,-1.9417,-1.1693,-1.5362,-0.019,-2.21,480,0,0,0,0.6159,0.5009,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
6.43,103.3,-1.9401,-1.1989,-1.5302,-0.019,-2.21,480,0,0,0,0.6236,0.5054,DO_NOTHING,,0.2842,0.0,0.2842,0.2842,0.2842
6.528,103.4,-1.939,-1.228,-1.5314,-0.019,-2.21,480,0,0,0,0.6316,0.5106,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
6.629,103.5,-1.9381,-1.2572,-1.534,-0.019,-2.21,480,0,0,0,0.6421,0.5181,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.727,103.6,-1.9373,-1.2864,-1.5365,-0.019,-2.21,480,0,0,0,0.6536,0.5273,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
6.831,103.7,-1.9366,-1.3156,-1.5391,-0.019,-2.21,480,0,0,0,0.6682,0.5395,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.926,103.8,-1.9357,-1.3448,-1.5393,-0.019,-2.21,480,0,0,0,0.6807,0.5507,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
7.026,103.9,-1.9348,-1.3748,-1.541,-0.019,-2.21,480,0,0,0,0.6957,0.5641,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.128,104.0,-1.9349,-1.4048,-1.5516,-0.019,-2.21,480,0,0,0,0.7402,0.608,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
7.226,104.1,-1.9357,-1.434,-1.5649,-0.019,-2.21,480,0,0,0,0.8147,0.6826,DO_NOTHING,,0.2842,-0.1282,0.2842,0.2842,0.2842
7.336,104.2,-1.9367,-1.4632,-1.5759,-0.019,-2.21,480,0,0,0,0.8893,0.7572,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
7.426,104.3,-1.9373,-1.4932,-1.5804,-0.019,-2.21,480,0,0,0,0.9574,0.8254,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
7.531,104.4,-1.9377,-1.5232,-1.5817,-0.019,-2.21,480,0,0,0,1.0211,0.8891,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
7.627,104.5,-1.9385,-1.5532,-1.587,-0.019,-2.21,480,0,0,0,1.0926,0.9606,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.726,104.6,-1.9396,-1.5824,-1.5924,-0.019,-2.21,480,0,0,0,1.1643,1.0324,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
7.826,104.7,-1.9405,-1.6116,-1.595,-0.019,-2.21,480,0,0,0,1.2309,1.099,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
7.925,104.8,-1.9414,-1.6408,-1.5976,-0.019,-2.21,480,0,0,0,1.7589,1.8465,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
8.027,104.9,-1.9426,-1.6699,-1.6022,-0.019,-2.21,480,0,0,0,1.7298,1.8169,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
8.125,105.0,-1.9443,-1.6991,-1.61,-0.019,-2.21,480,0,0,0,1.7006,1.7869,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
8.227,105.1,-1.9463,-1.7283,-1.6177,-0.019,-2.21,480,0,0,0,1.6715,1.757,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
8.336,105.2,-1.9484,-1.7575,-1.6254,-0.019,-2.21,480,0,0,0,1.6424,1.7269,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
8.438,105.3,-1.9506,-1.7859,-1.6314,-0.019,-2.21,480,0,0,0,1.6141,1.6979,DO_NOTHING,,0.2842,-0.1282,0.2842,0.2842,0.2842
8.539,105.4,-1.9527,-1.8142,-1.6372,-0.019,-2.21,480,0,0,0,1.5858,1.6689,DO_NOTHING,,0.2842,0.0256,0.2842,0.2842,0.2842
8.649,105.5,-1.9553,-1.8426,-1.6447,-0.019,-2.21,480,0,0,0,1.5575,1.6398,DO_NOTHING,,0.2684,0.0256,0.2842,0.2842,0.2842
8.755,105.6,-1.9571,-1.8702,-1.6422,-0.019,-2.21,480,0,0,0,1.5299,1.6125,DO_NOTHING,,0.2526,-0.0256,0.2684,0.2684,0.2684
8.846,105.7,-1.959,-1.8962,-1.642,-0.019,-2.21,480,0,0,0,1.5038,1.5865,DO_NOTHING,,0.2053,-0.1282,0.2526,0.2526,0.2526
8.955,105.8,-1.9608,-1.9197,-1.6468,-0.019,-2.21,480,0,0,0,1.4804,1.5624,DO_NOTHING,,0.1895,-0.1282,0.2053,0.2053,0.2053
9.044,105.9,-1.9633,-1.9394,-1.6596,-0.019,-2.21,480,0,0,0,1.4607,1.5414,DO_NOTHING,,0.1737,-0.1282,0.1895,0.1895,0.1895
9.153,106.0,-1.9661,-1.9575,-1.6723,-0.019,-2.21,480,0,0,0,1.4422,1.5219,DO_NOTHING,,0.1579,0.0,0.1737,0.1737,0.1737
9.252,106.1,-1.9683,-1.9737,-1.6776,-0.019,-2.21,480,0,0,0,1.426,1.5051,DO_NOTHING,,0.1579,-0.1282,0.1579,0.1579,0.1579
9.361,106.2,-1.9704,-1.9894,-1.6849,-0.019,-2.21,480,0,0,0,1.4102,1.4886,DO_NOTHING,,0.1421,-0.1282,0.1421,0.1579,0.1579
9.46,106.3,-1.9731,-2.0042,-1.6975,-0.019,-2.21,480,0,0,0,1.3955,1.4725,DO_NOTHING,,0.1263,0.0256,0.1263,0.1421,0.1421
9.571,106.4,-1.9754,-2.0174,-1.7033,-0.019,-2.21,480,0,0,0,1.3824,1.4587,DO_NOTHING,,0.1263,-0.1282,0.1263,0.1263,0.1263
9.669,106.5,-1.9776,-2.0299,-1.712,-0.019,-2.21,480,0,0,0,1.37,1.4452,DO_NOTHING,,0.1105,0.0769,0.1105,0.1263,0.1263
9.783,106.6,-1.9794,-2.0411,-1.7137,-0.019,-2.21,480,0,0,0,1.3587,1.4337,DO_NOTHING,,0.1105,-0.1282,0.1105,0.1105,0.1105
9.873,106.7,-1.9813,-2.0521,-1.7189,-0.019,-2.21,480,0,0,0,1.3478,1.4222,DO_NOTHING,,0.0947,0.0769,0.0947,0.0947,0.0947
9.976,106.8,-1.9828,-2.0616,-1.7187,-0.019,-2.21,480,0,0,0,1.3383,1.4127,DO_NOTHING,,0.0947,-0.1282,0.0947,0.0947,0.0947
10.075,106.9,-1.9845,-2.071,-1.7238,-0.019,-2.21,480,0,0,0,1.329,1.4028,DO_NOTHING,,0.0789,0.1795,0.0789,0.0789,0.0789
10.175,107.0,-1.9857,-2.0789,-1.7224,-0.019,-2.21,480,0,0,0,1.321,1.3949,DO_NOTHING,,0.0789,-0.0769,0.0789,0.0789,0.0789
10.275,107.1,-1.9866,-2.0867,-1.7189,-0.019,-2.21,480,0,0,0,1.3131,1.3875,DO_NOTHING,,0.0789,-0.1282,0.0789,0.0789,0.0789
10.379,107.2,-1.9887,-2.0945,-1.7306,-0.019,-2.21,480,0,0,0,1.3055,1.3784,DO_NOTHING,,0.0632,0.1795,0.0632,0.0632,0.0632
10.475,107.3,-1.9898,-2.1009,-1.7293,-0.019,-2.21,480,0,0,0,1.2991,1.3722,DO_NOTHING,,0.0632,-0.0256,0.0632,0.0632,0.0632
10.586,107.4,-1.9904,-2.1072,-1.7246,-0.019,-2.21,480,0,0,0,1.2928,1.3664,DO_NOTHING,,0.0632,-0.1795,0.0632,0.0632,0.0632
10.685,107.5,-1.9922,-2.1134,-1.7382,-0.019,-2.21,480,0,0,0,1.2867,1.3587,DO_NOTHING,,0.0632,-0.1282,0.0632,0.0632,0.0632
10.78,107.6,-1.9944,-2.1196,-1.7511,-0.019,-2.21,480,0,0,0,1.2802,1.351,DO_NOTHING,,0.0474,0.1282,0.0474,0.0474,0.0474
10.878,107.7,-1.9951,-2.1245,-1.7476,-0.019,-2.21,480,0,0,0,1.2755,1.3466,DO_NOTHING,,0.0632,-0.0769,0.0632,0.0632,0.0632
10.978,107.8,-1.9962,-2.1305,-1.7488,-0.019,-2.21,480,0,0,0,1.2694,1.3404,DO_NOTHING,,0.0474,0.0769,0.0474,0.0474,0.0474
11.077,107.9,-1.9968,-2.1353,-1.7451,-0.019,-2.21,480,0,0,0,1.2647,1.336,DO_NOTHING,,0.0474,0.0256,0.0474,0.0474,0.0474
11.179,108.0,-1.9974,-2.14,-1.742,-0.019,-2.21,480,0,0,0,1.2601,1.3317,DO_NOTHING,,0.0474,-0.0256,0.0474,0.0474,0.0474
11.278,108.1,-1.9983,-2.1447,-1.7439,-0.019,-2.21,480,0,0,0,1.2554,1.3268,DO_NOTHING,,0.0474,-0.0769,0.0474,0.0474,0.0474
11.381,108.2,-1.9997,-2.1493,-1.7506,-0.019,-2.21,480,0,0,0,1.2506,1.3214,DO_NOTHING,,0.0474,-0.0769,0.0474,0.0474,0.0474
11.479,108.3,-2.0011,-2.154,-1.7579,-0.019,-2.21,480,0,0,0,1.2457,1.3159,DO_NOTHING,,0.0474,-1.0,0.0474,0.0474,0.0474
11.595,108.4,-2.0038,-2.1595,-1.7891,-0.019,-2.21,480,0,0,0,1.241,1.3085,DO_NOTHING,,0.0474,-1.0,0.0474,0.0474,0.0474
11.689,108.5,-2.0068,-2.1632,-1.8338,-0.019,-2.21,480,0,0,0,1.2364,1.2977,DO_NOTHING,,0.0474,-1.0,0.0474,0.0474,0.0474
11.792,108.6,-2.012,-2.1677,-1.9119,-0.019,-2.21,480,0,0,0,1.2321,1.2837,DO_NOTHING,,0.0474,-1.0,0.0474,0.0474,0.0474
11.893,108.7,-2.0182,-2.1721,-1.9965,-0.019,-2.21,480,0,0,0,1.2277,1.2686,DO_NOTHING,,0.0316,-0.7949,0.0316,0.0316,0.0316
11.999,108.8,-2.0225,-2.1749,-2.0629,-0.019,-2.21,480,0,0,0,1.2248,1.2572,DO_NOTHING,,0.0474,-1.0,0.0474,0.0474,0.0474
12.109,108.9,-2.026,-2.1774,-2.1292,-0.019,-2.21,480,0,0,0,1.2224,1.2459,DO_NOTHING,,0.0474,-1.0,0.0474,0.0474,0.0474
12.199,109.0,-2.0287,-2.1797,-2.1941,-0.019,-2.21,480,0,0,0,1.2202,1.235,DO_NOTHING,,0.0316,-0.7949,0.0316,0.0316,0.0316
12.312,109.1,-2.0312,-2.1826,-2.265,-0.019,-2.21,480,0,0,0,1.2177,1.2248,DO_NOTHING,,0.0316,-1.0,0.0316,0.0316,0.0316
12.4,109.2,-2.0329,-2.1847,-2.3238,-0.019,-2.21,480,0,0,0,1.2151,1.2126,DO_NOTHING,,0.0316,-1.0,0.0316,0.0316,0.0316
12.512,109.3,-2.0354,-2.187,-2.4011,-0.019,-2.21,480,0,0,0,1.213,1.1999,DO_NOTHING,,0.0316,-1.0,0.0316,0.0316,0.0316
12.611,109.4,-2.038,-2.1888,-2.4738,-0.019,-2.21,480,0,0,0,1.2111,1.1884,DO_NOTHING,,0.0158,-1.0,0.0158,0.0158,0.0158
12.731,109.5,-2.0395,-2.1898,-2.5411,-0.019,-2.21,480,0,0,0,1.21,1.1786,DO_NOTHING,,0.0158,-1.0,0.0158,0.0158,0.0158
12.829,109.6,-2.0412,-2.1906,-2.6035,-0.019,-2.21,480,0,0,0,1.2091,1.1697,DO_NOTHING,,0.0158,-1.0,0.0158,0.0158,0.0158
12.946,109.7,-2.0433,-2.1913,-2.6795,-0.019,-2.21,480,0,0,0,1.2086,1.1611,DO_NOTHING,,0.0,-1.0,0.0158,0.0158,0.0158
13.032,109.8,-2.0443,-2.1921,-2.7392,-0.019,-2.21,480,0,0,0,1.2077,1.1511,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.144,109.9,-2.0444,-2.1934,-2.8242,-0.019,-2.21,480,0,0,0,1.2063,1.1397,DO_NOTHING,,0.0158,-1.0,0.0,0.0,0.0
13.239,110.0,-2.0451,-2.1932,-2.9143,-0.019,-2.21,480,0,0,0,1.2067,1.1297,DO_NOTHING,,0.0,-1.0,0.0158,0.0158,0.0158
13.341,110.1,-2.0461,-2.1914,-3.0095,-0.019,-2.21,480,0,0,0,1.2084,1.1214,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
13.44,110.2,-2.0461,-2.1884,-3.1107,-0.019,-2.21,480,0,0,0,1.2114,1.1145,DO_NOTHING,,0.0,-0.9487,0.0,0.0,0.0
13.537,110.3,-2.0461,-2.1839,3.0705,-0.019,-2.21,480,0,0,0,1.2161,1.11,DO_NOTHING,,0.0,-0.8462,0.0,0.0,0.0
13.638,110.4,-2.0461,-2.1781,2.9794,-0.019,-2.21,480,0,0,0,1.2217,1.1087,DO_NOTHING,,0.0,-0.7949,0.0,0.0,0.0
13.741,110.5,-2.0461,-2.1721,2.9019,-0.019,-2.21,480,0,0,0,1.2279,1.1094,DO_NOTHING,,0.0,-0.6923,0.0,0.0,0.0
13.838,110.6,-2.0461,-2.1674,2.833,-0.019,-2.21,480,0,0,0,1.2325,1.11,DO_NOTHING,,0.0789,-1.0,0.0,0.0,0.0
13.948,110.7,-2.0467,-2.1635,2.7749,-0.019,-2.21,480,0,0,0,1.2365,1.1109,DO_NOTHING,,0.0789,-1.0,0.0789,0.0789,0.0789
14.039,110.8,-2.0501,-2.1589,2.7164,-0.019,-2.21,480,0,0,0,1.2411,1.1129,DO_NOTHING,,0.0632,-0.7949,0.0789,0.0789,0.0789
14.141,110.9,-2.0544,-2.154,2.6521,-0.019,-2.21,480,0,0,0,1.246,1.1154,DO_NOTHING,,0.0474,-0.8462,0.0632,0.0632,0.0632
14.24,111.0,-2.0593,-2.1497,2.5921,-0.019,-2.21,480,0,0,0,1.2503,1.1184,DO_NOTHING,,0.0316,-0.5897,0.0474,0.0474,0.0474
14.343,111.1,-2.0638,-2.1474,2.5398,-0.019,-2.21,480,0,0,0,1.2548,1.1229,DO_NOTHING,,0.0316,-0.5897,0.0316,0.0316,0.0316
14.443,111.2,-2.067,-2.1455,2.5001,-0.019,-2.21,480,0,0,0,1.2606,1.1286,DO_NOTHING,,0.0316,-0.5897,0.0316,0.0316,0.0316
14.546,111.3,-2.0696,-2.1436,2.4592,-0.019,-2.21,480,0,0,0,1.2687,1.1368,DO_NOTHING,,0.0316,-0.5897,0.0316,0.0316,0.0316
14.644,111.4,-2.0723,-2.1416,2.4164,-0.019,-2.21,480,0,0,0,1.2796,1.1477,DO_NOTHING,,0.0316,-0.5385,0.0316,0.0316,0.0316
14.745,111.5,-2.0751,-2.1394,2.3735,-0.019,-2.21,480,0,0,0,1.2932,1.1613,DO_NOTHING,,0.0158,-0.3333,0.0316,0.0316,0.0316
14.844,111.6,-2.0768,-2.1377,2.3364,-0.019,-2.21,480,0,0,0,1.3071,1.1752,DO_NOTHING,,0.0,-1.0,0.0158,0.0158,0.0158
14.946,111.7,-2.0774,-2.1368,2.3068,-0.019,-2.21,480,0,0,0,1.3192,1.1873,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.048,111.8,-2.0774,-2.1363,2.2556,-0.019,-2.21,480,0,0,0,1.3423,1.2104,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.151,111.9,-2.0774,-2.1361,2.1883,-0.019,-2.21,480,0,0,0,1.3543,1.2473,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.251,112.0,-2.0774,-2.1356,2.1247,-0.019,-2.21,480,0,0,0,1.349,1.2905,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.358,112.1,-2.0775,-2.1352,2.0634,-0.019,-2.21,480,0,0,0,1.3497,1.3409,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.472,112.2,-2.078,-2.1346,1.9773,-0.019,-2.21,480,0,0,0,1.3509,1.4106,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.558,112.3,-2.0781,-2.1345,1.9095,-0.019,-2.21,480,0,0,0,1.3503,1.4845,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.671,112.4,-2.0765,-2.1345,1.8018,-0.019,-2.21,480,0,0,0,1.3504,1.4849,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.755,112.5,-2.0743,-2.1345,1.7261,-0.019,-2.21,480,0,0,0,1.3503,1.4841,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.865,112.6,-2.0703,-2.1345,1.6264,-0.019,-2.21,480,0,0,0,1.3439,1.4756,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
15.966,112.7,-2.0648,-2.1345,1.5216,-0.019,-2.21,480,0,0,0,1.3428,1.4711,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
16.08,112.8,-2.0579,-2.1345,1.4214,-0.019,-2.21,480,0,0,0,1.3381,1.4617,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
16.18,112.9,-2.0506,-2.1345,1.3269,-0.019,-2.21,480,0,0,0,1.3352,1.4528,DO_NOTHING,,0.0,-0.9487,0.0,0.0,0.0
16.292,113.0,-2.0448,-2.1345,1.2408,-0.019,-2.21,480,0,0,0,1.3344,1.4463,DO_NOTHING,,0.0,-0.8974,0.0,0.0,0.0
16.385,113.1,-2.0404,-2.1345,1.1635,-0.019,-2.21,480,0,0,0,1.332,1.4381,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
16.487,113.2,-2.0368,-2.1345,1.0838,-0.019,-2.21,480,0,0,0,1.3303,1.4294,DO_NOTHING,,0.0,-0.9487,0.0,0.0,0.0
16.588,113.3,-2.0345,-2.1345,1.0094,-0.019,-2.21,480,0,0,0,1.33,1.4068,DO_NOTHING,,0.0,-0.8974,0.0,0.0,0.0
