t_wall,t_sim,tag,state,verdict,reason,degraded,healthy,held,d,near,beams,mapped,sigma,mo_age,arb_mode,arb_active,wheel_vx,wheel_wz,gt_x,gt_y,gt_yaw
22969.708,3.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.000,-0.40,nav,nav,0.3000,0.0769,-1.9058,-0.0022,-0.0115
22969.869,3.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.012,0.983,60,1,0.000,-0.40,nav,nav,0.2842,0.0256,-1.8769,-0.0021,-0.0079
22970.017,3.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.012,0.967,60,1,0.000,-0.40,nav,nav,0.2684,0.0256,-1.8485,-0.0021,-0.0051
22970.157,3.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.000,-0.40,nav,nav,0.3000,0.0256,-1.8212,-0.0020,-0.0027
22970.266,3.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.007,1.000,60,1,0.000,-0.40,nav,nav,0.3000,0.0256,-1.7912,-0.0018,-0.0001
22970.398,3.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.000,-0.40,nav,nav,0.3000,0.0256,-1.7614,-0.0015,0.0024
22970.541,3.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.000,-0.40,nav,nav,0.2368,0.0256,-1.7343,-0.0013,0.0048
22970.711,3.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.000,-0.40,nav,nav,0.2368,0.0256,-1.7108,-0.0009,0.0072
22970.843,3.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.119,-0.40,nav,nav,0.3000,0.1795,-1.6871,-0.0005,0.0099
22970.987,3.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.009,0.983,60,1,0.119,-0.40,nav,nav,0.3000,0.1795,-1.6585,0.0009,0.0215
22971.139,4.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.014,0.967,60,1,0.119,-0.40,nav,nav,0.3000,0.1282,-1.6285,0.0035,0.0403
22971.297,4.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.017,0.983,60,1,0.119,-0.40,nav,nav,0.3000,0.1282,-1.5928,0.0066,0.0564
22971.434,4.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.011,1.000,60,1,0.119,-0.40,nav,nav,0.3000,0.0769,-1.5697,0.0089,0.0667
22971.595,4.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.011,1.000,60,1,0.119,-0.40,nav,nav,0.2842,0.0769,-1.5407,0.0117,0.0751
22971.742,4.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.013,0.983,60,1,0.119,-0.40,nav,nav,0.3000,0.0769,-1.5115,0.0147,0.0827
22971.912,4.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.013,0.983,60,1,0.119,-0.40,nav,nav,0.3000,-0.0769,-1.4818,0.0178,0.0899
22972.087,4.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.015,0.983,60,1,0.119,-0.40,nav,nav,0.3000,-0.0769,-1.4520,0.0204,0.0877
22972.256,4.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.006,1.000,60,1,0.168,-0.40,nav,nav,0.3000,-0.0769,-1.4221,0.0223,0.0800
22972.427,4.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,1.000,60,1,0.168,-0.40,nav,nav,0.2842,-0.0769,-1.3926,0.0240,0.0729
22972.558,4.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.005,1.000,60,1,0.168,-0.40,nav,nav,0.2842,-0.0769,-1.3641,0.0254,0.0655
22972.679,5.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,1.000,60,1,0.168,-0.40,nav,nav,0.2684,-0.0769,-1.3363,0.0264,0.0579
22972.814,5.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,0.983,60,1,0.168,-0.40,nav,nav,0.2842,-0.1282,-1.3094,0.0272,0.0501
22972.997,5.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,0.983,60,1,0.168,-0.40,nav,nav,0.3000,-0.1282,-1.2768,0.0279,0.0408
22973.139,5.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,0.983,60,1,0.168,-0.39,nav,nav,0.2842,-0.1795,-1.2528,0.0278,0.0302
22973.324,5.422,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,0.983,60,1,0.168,-0.40,nav,nav,0.2842,-0.0769,-1.2235,0.0274,0.0162
22973.480,5.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,0.983,60,1,0.168,-0.40,nav,nav,0.2842,-0.0769,-1.1947,0.0271,0.0083
22973.628,5.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,0.983,60,1,0.212,-0.40,nav,nav,0.2842,-0.1282,-1.1655,0.0263,-0.0025
22973.762,5.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,0.983,60,1,0.212,-0.40,nav,nav,0.2842,-0.1282,-1.1368,0.0248,-0.0158
22973.911,5.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,0.983,60,1,0.212,-0.40,nav,nav,0.2842,-0.1795,-1.1077,0.0228,-0.0312
22974.052,5.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,0.983,60,1,0.212,-0.40,nav,nav,0.3000,-0.1282,-1.0788,0.0201,-0.0491
22974.201,6.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,1.000,60,1,0.212,-0.40,nav,nav,0.3000,-0.1282,-1.0489,0.0173,-0.0623
22974.351,6.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.212,-0.40,nav,nav,0.3000,-0.0769,-1.0189,0.0142,-0.0750
22974.492,6.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.212,-0.40,nav,nav,0.2842,-0.0769,-0.9841,0.0106,-0.0842
22974.600,6.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.002,0.983,60,1,0.212,-0.40,nav,nav,0.3000,-0.1282,-0.9606,0.0078,-0.0926
22974.713,6.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.212,-0.40,nav,nav,0.3000,-0.1282,-0.9308,0.0038,-0.1054
22974.824,6.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.247,-0.40,nav,nav,0.3000,-0.1282,-0.9010,-0.0006,-0.1182
22974.951,6.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.247,-0.40,nav,nav,0.3000,-0.1282,-0.8713,-0.0053,-0.1307
22975.073,6.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.001,1.000,60,1,0.247,-0.40,nav,nav,0.3000,-0.1282,-0.8420,-0.0104,-0.1432
22975.240,6.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.247,-0.40,nav,nav,0.3000,-0.0769,-0.8125,-0.0156,-0.1532
22975.357,6.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.247,-0.40,nav,nav,0.2842,-0.1282,-0.7831,-0.0209,-0.1617
22975.506,7.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.247,-0.40,nav,nav,0.3000,-0.0769,-0.7547,-0.0264,-0.1720
22975.618,7.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,1.000,60,1,0.247,-0.40,nav,nav,0.3000,-0.0256,-0.7256,-0.0321,-0.1792
22975.771,7.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.247,-0.40,nav,nav,0.2842,-0.0256,-0.6965,-0.0376,-0.1820
22975.911,7.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.007,1.000,60,1,0.247,-0.40,nav,nav,0.3000,-0.0256,-0.6678,-0.0431,-0.1843
22976.054,7.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.006,1.000,60,1,0.291,-0.40,nav,nav,0.2842,-0.0256,-0.6385,-0.0488,-0.1867
22976.192,7.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.005,1.000,60,1,0.291,-0.40,nav,nav,0.2842,-0.0256,-0.6106,-0.0542,-0.1891
22976.369,7.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.007,1.000,60,1,0.291,-0.40,nav,nav,0.3000,0.0256,-0.5825,-0.0597,-0.1902
22976.534,7.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.007,1.000,60,1,0.291,-0.40,nav,nav,0.2842,0.0256,-0.5531,-0.0652,-0.1878
