t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
2.803,0.3,0.9487,30.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.6,1.0,0.8,3.0,2.4,25.0,15.0,-1.8915,0.3756,1.6746,0.3041,0.5021,3.0093
2.95,0.3,0.9487,31.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.6,2.0,1.6,3.0,2.4,24.0,14.4,-1.9084,0.4349,1.7728,0.3062,0.4119,2.95
3.071,0.3,0.9487,29.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.6,0.0,0.0,2.0,1.6,26.0,15.6,-1.9214,0.4758,1.8204,0.3046,0.2589,2.9083
3.435,0.2526,1.0,32.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,1.0,0.8,28.0,16.8,-1.9409,0.5335,1.8666,0.3006,0.0341,2.849
3.559,0.3,0.6923,30.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,1.0,0.8,26.0,15.6,-1.9527,0.5737,1.8599,0.2992,-0.0394,2.8087
3.672,0.3,0.4872,31.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,2.0,1.6,25.0,15.0,-1.9677,0.6255,1.8557,0.2996,-0.023,2.7569
3.783,0.3,0.5385,32.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,1.0,0.8,1.0,0.8,25.0,15.0,-1.9818,0.6759,1.8488,0.3,0.0,2.7069
3.906,0.3,0.4359,29.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.6,0.0,0.0,2.0,1.6,26.0,15.6,-1.9912,0.709,1.8488,0.2842,0.0,2.674
3.997,0.3,0.2821,31.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,2.0,1.6,25.0,15.0,-1.9974,0.7321,1.844,0.2987,-0.0695,2.6513
4.429,0.3,0.3333,29.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.2,0.0,0.0,1.0,0.8,25.0,15.0,-2.021,0.8232,1.8266,0.2987,-0.0702,2.5623
4.545,0.2842,-0.0769,31.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,27.0,16.2,-2.0324,0.8756,1.8019,0.2972,-0.1661,2.5125
4.647,0.3,0.0,30.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,1.0,0.8,0.0,0.0,25.0,15.0,-2.0427,0.9224,1.7959,0.2996,-0.0238,2.4681
4.737,0.2842,0.0,30.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,26.0,15.6,-2.0466,0.9399,1.7937,0.2991,-0.0634,2.4515
4.832,0.3,-0.0769,29.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,0.0,0.0,0.0,0.0,25.0,15.0,-2.0537,0.9745,1.7853,0.2834,-0.0719,2.4191
4.94,0.2842,-0.0769,31.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,26.0,15.6,-2.0582,0.997,1.7804,0.2988,-0.0294,2.3982
5.429,0.3,-0.0256,30.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,1.0,0.8,0.0,0.0,24.0,14.4,-2.076,1.0911,1.7612,0.2989,-0.0729,2.3116
5.539,0.3,-0.1795,30.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,25.0,15.0,-2.0837,1.1368,1.7502,0.2907,-0.0544,2.2704
5.625,0.3,-0.0769,28.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.2,0.0,0.0,0.0,0.0,26.0,15.6,-2.0898,1.1722,1.7459,0.2992,-0.0736,2.2385
5.728,0.2842,-0.0769,31.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,26.0,15.6,-2.0961,1.2136,1.7356,0.299,-0.0741,2.2019
5.835,0.3,-0.0256,28.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.2,0.0,0.0,0.0,0.0,26.0,15.6,-2.101,1.2478,1.727,0.2833,-0.0744,2.172
5.942,0.3,-0.0769,31.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,1.0,0.8,0.0,0.0,25.0,15.0,-2.1045,1.2771,1.7154,0.2858,-0.1102,2.1468
6.049,0.3,-0.0769,30.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,25.0,15.0,-2.1082,1.3115,1.7022,0.2992,-0.0755,2.1178
6.161,0.3,-0.0769,30.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,25.0,15.0,-2.112,1.3472,1.6931,0.2992,-0.0759,2.0879
6.916,0.2842,-0.0769,31.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,27.0,16.2,-2.1256,1.5095,1.658,0.2998,-0.0259,1.9568
7.03,0.3,-0.0769,33.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,27.0,16.2,-2.1299,1.5677,1.6514,0.2995,-0.0779,1.9114
7.137,0.2842,-0.1282,34.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,0.0,0.0,28.0,16.8,-2.1327,1.6199,1.6377,0.2966,-0.0733,1.872
7.247,0.3,-0.0769,32.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,27.0,16.2,-2.1341,1.6559,1.6282,0.2996,-0.079,1.8457
7.347,0.2842,-0.0769,33.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,28.0,16.8,-2.1352,1.6858,1.6223,0.2999,-0.0264,1.824
7.443,0.3,-0.0256,34.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,0.0,0.0,29.0,17.4,-2.1363,1.7158,1.6177,0.2997,-0.0795,1.8025
7.535,0.2842,-0.0256,34.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,0.0,0.0,29.0,17.4,-2.1369,1.7397,1.6125,0.2999,-0.0194,1.7858
7.639,0.3,-0.0256,34.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,29.0,17.4,-2.1383,1.7757,1.6115,0.2999,-0.0266,1.7605
7.772,0.2842,-0.0256,36.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,30.0,18.0,-2.1396,1.8107,1.6099,0.2842,0.0,1.7364
7.861,0.3,-0.0769,36.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,30.0,18.0,-2.1404,1.8341,1.6089,0.2999,-0.0267,1.7206
8.39,0.2842,-0.0769,37.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,0.0,0.0,0.0,0.0,31.0,18.6,-2.1458,1.9508,1.6194,0.2999,-0.0261,1.6429
8.509,0.3,0.0,37.2,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,0.0,0.0,0.0,0.0,31.0,18.6,-2.1477,1.9972,1.6152,0.2841,-0.0266,1.6137
8.6,0.3,-0.0256,37.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,1.0,0.8,0.0,0.0,30.0,18.0,-2.1497,2.0392,1.6167,0.2999,-0.0265,1.5876
8.712,0.2842,0.0,36.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,31.0,18.6,-2.1512,2.0799,1.613,0.2841,-0.0266,1.5633
8.803,0.3,-0.0256,36.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,30.0,18.0,-2.1524,2.1155,1.61,0.2999,-0.0266,1.5428
8.892,0.2842,-0.0256,36.0,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,30.0,18.0,-2.1528,2.1319,1.6063,0.2682,-0.0801,1.5336
9.009,0.3,0.0769,34.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,0.0,0.0,29.0,17.4,-2.154,2.1664,1.6072,0.3002,0.0801,1.5145
9.115,0.2842,0.0769,34.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,0.0,0.0,29.0,17.4,-2.157,2.2024,1.6263,0.3009,0.1849,1.4936
9.215,0.3,-0.0256,31.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,28.0,16.8,-2.1607,2.2383,1.6433,0.3006,0.1868,1.4727
9.334,0.2842,-0.0256,32.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,29.0,17.4,-2.1649,2.2677,1.67,0.2756,0.2148,1.455
9.913,0.3,0.0256,32.4,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,27.0,16.2,-2.1843,2.3736,1.7336,0.3024,0.2204,1.3908
10.013,0.3,0.0769,29.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.8,1.0,0.8,1.0,0.8,24.0,14.4,-2.1952,2.4188,1.7687,0.2734,0.2137,1.3626
10.13,0.3,0.1282,30.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,1.0,0.8,25.0,15.0,-2.205,2.4546,1.7962,0.2554,0.167,1.34
10.228,0.2211,0.1795,31.6,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,1.0,0.8,1.0,0.8,26.0,15.6,-2.2153,2.4895,1.8223,0.2096,0.1604,1.3178
10.329,0.1895,0.1795,32.8,819,819,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,1.0,0.8,1.0,0.8,26.0,15.6,-2.2216,2.5093,1.8378,0.2075,0.1227,1.305
10.425,0.2684,0.1282,32.4,819,819,7,0.09,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,27.0,16.2,-2.2278,2.5287,1.8496,0.1856,0.1237,1.2928
10.527,0.2684,0.1282,32.4,819,819,7,0.19,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,0.0,0.0,0.0,0.0,27.0,16.2,-2.2296,2.5374,1.8675,0.0287,0.2047,1.2882
10.621,0.3,0.2308,31.8,819,819,7,0.28,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,27.0,16.2,-2.2281,2.5383,1.9008,-0.0047,0.3821,1.2894
10.733,0.2842,0.2308,32.4,819,819,7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,28.0,16.8,-2.2275,2.5383,1.9438,0.0008,0.3287,1.29
10.823,0.2684,0.2308,32.4,819,819,7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,28.0,16.8,-2.2283,2.5383,1.9699,0.0053,0.3237,1.2892
11.414,0.2526,0.1795,32.4,819,819,7,1.08,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,28.0,16.8,-2.2331,2.5383,2.0801,0.0038,0.222,1.2847
11.511,0.2053,0.1282,32.4,819,819,7,1.17,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,0.0,0.0,0.0,0.0,28.0,16.8,-2.2339,2.5383,2.1055,0.0026,0.1721,1.2839
11.613,0.0,0.4359,32.2,819,819,7,1.28,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.4,2.0,1.6,0.0,0.0,27.0,16.2,-2.2342,2.5383,2.1143,0.0008,0.0533,1.2836
11.721,0.0,0.4359,34.0,819,819,7,1.38,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,2.0,1.6,0.0,0.0,27.0,16.2,-2.2345,2.5383,2.1238,0.0007,0.053,1.2834
11.852,0.0,0.3846,34.0,819,819,7,1.51,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,2.0,1.6,0.0,0.0,27.0,16.2,-2.2346,2.5383,2.1312,0.0007,0.0527,1.2832
11.951,0.0,0.3333,34.0,819,814,7,1.61,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,2.0,1.6,0.0,0.0,27.0,16.2,-2.2348,2.5383,2.1365,0.0007,0.0525,1.2831
12.061,0.0,0.2821,34.0,819,811,7,1.72,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.2,2.0,1.6,0.0,0.0,27.0,16.2,-2.2349,2.5383,2.1417,0.0006,0.0524,1.283
12.152,0.0,0.2821,32.8,819,807,7,1.81,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,2.0,1.6,0.0,0.0,26.0,15.6,-2.235,2.5383,2.1472,0.0005,0.0406,1.2829
12.254,0.0,0.2821,32.8,819,803,7,1.92,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,2.0,1.6,0.0,0.0,26.0,15.6,-2.2351,2.5383,2.1504,0.0005,0.0405,1.2828
12.358,0.0,0.2308,32.8,819,801,7,2.02,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,2.0,1.6,0.0,0.0,26.0,15.6,-2.2352,2.5383,2.1545,0.0005,0.0404,1.2827
12.479,0.0,0.2308,32.8,819,799,7,2.14,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,2.0,1.6,0.0,0.0,26.0,15.6,-2.2353,2.5383,2.1593,0.0004,0.0403,1.2826
13.203,0.0,0.2308,32.8,819,796,7,2.87,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,2.0,1.6,0.0,0.0,26.0,15.6,-2.2348,2.5383,2.1358,-0.0007,-0.0525,1.2831
13.295,0.0,0.1795,32.8,819,787,7,2.96,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,2.0,1.6,0.0,0.0,26.0,15.6,-2.2346,2.5383,2.1295,-0.0007,-0.0527,1.2832
13.408,0.0,0.1795,32.8,819,785,7,3.07,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,2.0,1.6,0.0,0.0,26.0,15.6,-2.2343,2.5383,2.1189,-0.0008,-0.0531,1.2835
13.509,0.0,0.1795,32.8,819,785,7,3.17,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.6,2.0,1.6,0.0,0.0,26.0,15.6,-2.2342,2.5383,2.1128,-0.0006,-0.0415,1.2837
13.627,0.0,-0.2308,32.4,819,782,7,3.29,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.234,2.5383,2.1078,-0.0006,-0.0416,1.2838
13.716,0.0,-0.2308,32.4,819,782,7,3.38,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2339,2.5383,2.1045,-0.0006,-0.0417,1.2839
13.828,0.0,-0.2308,32.4,819,785,7,3.49,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2338,2.5383,2.1003,-0.0006,-0.0418,1.284
13.916,0.0,-0.2308,32.4,819,787,7,3.58,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2337,2.5383,2.0961,-0.0007,-0.0419,1.2841
14.057,0.0,-0.2308,32.4,819,789,7,3.72,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2335,2.5384,2.0872,0.0005,-0.1271,1.2843
14.179,0.0,-0.2308,32.4,819,792,7,3.84,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2329,2.5384,2.0704,-0.0025,-0.1418,1.2848
14.818,0.0,-0.2308,32.4,819,794,7,4.48,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2305,2.5384,2.0133,-0.0021,-0.1048,1.2871
14.935,0.0,-0.1795,32.4,819,799,7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2299,2.5384,1.9986,-0.0021,-0.1058,1.2877
15.035,0.0,-0.1795,32.4,819,802,7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2291,2.5384,1.984,-0.0013,-0.064,1.2884
15.145,0.0,-0.1795,32.4,819,803,7,4.81,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2285,2.5384,1.9725,-0.0013,-0.0645,1.289
15.242,0.0,-0.1795,32.4,819,807,7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2282,2.5384,1.966,-0.0013,-0.0647,1.2893
15.332,0.0,-0.1282,32.4,819,810,7,4.99,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2279,2.5384,1.9608,-0.0013,-0.0649,1.2895
15.453,0.0,-0.1282,32.4,819,811,7,5.12,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2275,2.5384,1.953,-0.0013,-0.0652,1.2899
15.572,0.0,-0.1282,32.4,819,812,7,5.23,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2271,2.5384,1.9452,-0.0013,-0.0655,1.2904
15.672,0.0,-0.1282,32.4,819,813,7,5.33,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2267,2.5384,1.9386,-0.0014,-0.0658,1.2907
15.795,0.0,-0.1282,32.4,819,813,7,5.46,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2262,2.5384,1.9307,-0.0014,-0.0661,1.2911
16.665,0.0,-0.0769,32.4,819,815,7,6.33,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2251,2.5384,1.9111,-0.0005,-0.0223,1.2923
16.776,0.0,-0.0769,32.4,819,819,7,6.44,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2249,2.5384,1.9079,-0.0005,-0.0223,1.2924
16.887,0.0,-0.0256,32.4,819,819,7,6.55,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2247,2.5384,1.9048,-0.0005,-0.0224,1.2926
16.979,0.0,-0.0256,32.4,819,819,7,6.64,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2244,2.5384,1.9008,-0.0005,-0.0224,1.2929
17.073,0.0,-0.0256,32.4,819,819,7,6.74,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2243,2.5384,1.8985,-0.0005,-0.0224,1.293
17.173,0.0,-0.0256,32.4,819,819,7,6.84,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2241,2.5384,1.8963,-0.0005,-0.0225,1.2931
17.265,0.0,-0.0256,32.4,819,819,7,6.93,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.224,2.5384,1.894,-0.0005,-0.0225,1.2933
17.356,0.0,-0.0256,32.4,819,819,7,7.02,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2239,2.5384,1.8922,-0.0005,-0.0225,1.2934
17.471,0.0,-0.0256,32.4,819,819,7,7.13,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2237,2.5384,1.8895,-0.0004,-0.0226,1.2935
17.566,0.0,-0.0256,32.4,819,819,7,7.23,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2236,2.5384,1.8877,-0.0004,-0.0226,1.2936
17.665,0.0,-0.0256,32.4,819,819,7,7.33,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2235,2.5384,1.8855,-0.0004,-0.0226,1.2938
18.347,0.0,-0.0256,32.4,819,819,7,8.01,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2227,2.5384,1.8741,-0.0004,-0.0228,1.2945
18.451,0.0,-0.0256,32.4,819,819,7,8.11,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2225,2.5384,1.8709,-0.0004,-0.0228,1.2947
18.539,0.0,-0.0256,32.4,819,819,7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2224,2.5384,1.8686,-0.0004,-0.0228,1.2948
18.638,0.0,-0.0256,32.4,819,819,7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2221,2.5384,1.8654,-0.0004,-0.0229,1.295
18.777,0.0,-0.0256,32.4,819,819,7,8.44,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2238,2.5384,1.892,0.0032,0.1579,1.2935
18.896,0.0,-0.0256,32.4,819,819,7,8.56,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2245,2.5384,1.9033,0.0023,0.112,1.2928
19.014,0.0,-0.0256,32.4,819,819,7,8.68,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,0.0,0.0,0.0,0.0,26.0,15.6,-2.2253,2.5384,1.9167,0.0023,0.1112,1.292
