t_wall,t_sim,rtf,state,tag,amcl_x,amcl_y,amcl_yaw,amcl_cxx,amcl_cyy,amcl_caa,amcl_age,amcl_n,mo_x,mo_y,mo_yaw,mo_age,mo_step,odom_x,odom_y,odom_yaw,odom_vx,odom_wz,odom_age,lik_mean_d,lik_p90_d,lik_frac_near,lik_n,scan_age,hz_cmd_nav,hz_cmd_smoothed,hz_cmd_out,hz_cmd_wheels,wheel_vx,wheel_wz,hz_scan,hz_amcl,hz_odom,cm_action,cm_polygon,hz_cm,nav_status,plan_n,plan_len,goal_x,goal_y,gt_x,gt_y,gt_yaw,gt_age
1.244,0.968,0.968,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.194,1,0.0006,-0.0000,-0.0000,-0.406,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.004,0.0158,0.0500,1.0000,60,0.094,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.014
1.344,1.068,0.973,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.294,1,0.0006,-0.0000,-0.0000,-0.406,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.004,0.0158,0.0500,1.0000,60,0.094,0.00,0.00,0.00,0.00,nan,nan,9.91,0.00,50.20,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.014
1.444,1.158,0.966,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.384,1,0.0006,-0.0000,-0.0000,-0.416,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.084,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,49.80,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.004
1.544,1.260,0.964,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.486,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
1.644,1.360,0.969,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.586,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
1.744,1.458,0.970,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.684,1,0.0006,-0.0000,-0.0000,-0.416,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.084,0.00,0.00,0.00,0.00,nan,nan,10.07,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.004
1.844,1.558,0.978,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.784,1,0.0006,-0.0000,-0.0000,-0.416,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.084,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.20,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.004
1.944,1.660,0.982,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.886,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
2.044,1.756,0.983,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,27.982,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.07,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.144,1.856,0.982,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.082,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.244,1.956,0.987,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.182,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.344,2.056,0.998,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.282,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.444,2.156,0.999,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.382,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.07,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.545,2.256,0.995,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.482,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.644,2.356,0.996,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.582,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.744,2.456,0.998,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.682,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.844,2.556,0.999,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.782,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
2.944,2.656,0.996,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.882,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,9.93,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.044,2.756,1.000,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,28.982,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.144,2.856,1.000,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.082,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.243,2.954,0.998,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.180,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.000
3.344,3.056,1.000,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.282,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.444,3.156,1.000,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.382,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.544,3.254,0.998,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.480,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,10.07,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.000
3.644,3.356,1.000,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.582,1,0.0006,-0.0000,-0.0000,-0.418,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.082,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
3.744,3.454,0.998,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.680,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.020
3.844,3.554,0.998,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.780,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.020
3.944,3.652,0.996,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.878,1,0.0006,-0.0000,-0.0000,-0.422,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.078,0.00,0.00,0.00,0.00,nan,nan,9.91,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
4.044,3.754,0.998,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,29.980,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.020
4.145,3.854,0.999,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.080,1,0.0006,-0.0000,-0.0000,-0.420,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.080,0.00,0.00,0.00,0.00,nan,nan,9.91,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.020
4.244,3.952,0.996,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.178,1,0.0006,-0.0000,-0.0000,-0.422,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.078,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
4.344,4.044,0.988,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.270,1,0.0006,-0.0000,-0.0000,-0.430,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.000,0.0158,0.0500,1.0000,60,0.070,0.00,0.00,0.00,0.00,nan,nan,10.02,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
4.444,4.144,0.989,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.370,1,0.0006,-0.0000,-0.0000,-0.430,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.022,0.0158,0.0500,1.0000,60,0.070,0.00,0.00,0.00,0.00,nan,nan,9.89,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.010
4.544,4.236,0.982,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.462,1,0.0006,-0.0000,-0.0000,-0.438,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.062,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.002
4.644,4.334,0.979,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.560,1,0.0006,-0.0000,-0.0000,-0.440,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.060,0.00,0.00,0.00,0.00,nan,nan,9.93,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.000
4.744,4.428,0.974,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.654,1,0.0006,-0.0000,-0.0000,-0.446,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.004,0.0158,0.0500,1.0000,60,0.054,0.00,0.00,0.00,0.00,nan,nan,10.00,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.014
4.844,4.522,0.967,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.748,1,0.0006,-0.0000,-0.0000,-0.452,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.018,0.0158,0.0500,1.0000,60,0.048,0.00,0.00,0.00,0.00,nan,nan,10.14,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.008
4.944,4.612,0.953,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.838,1,0.0006,-0.0000,-0.0000,-0.462,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.012,0.0158,0.0500,1.0000,60,0.038,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
5.044,4.672,0.918,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.898,1,0.0006,-0.0000,-0.0000,-0.402,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.098,0.00,0.00,0.00,0.00,nan,nan,10.04,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
5.147,4.760,0.894,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,30.986,1,0.0006,-0.0000,-0.0000,-0.414,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.016,0.0158,0.0500,1.0000,60,0.086,0.00,0.00,0.00,0.00,nan,nan,10.14,0.00,49.90,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.006
5.244,4.850,0.895,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.076,1,0.0006,-0.0000,-0.0000,-0.424,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.010,0.0158,0.0500,1.0000,60,0.076,0.00,0.00,0.00,0.00,nan,nan,9.98,0.00,50.20,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.016
5.344,4.946,0.891,IDLE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.172,1,0.0006,-0.0000,-0.0000,-0.428,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.002,0.0158,0.0500,1.0000,60,0.072,0.00,0.00,0.00,0.00,nan,nan,9.93,0.00,50.10,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.012
5.444,5.038,0.894,LOCALIZE,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.264,1,0.0006,-0.0000,-0.0000,-0.436,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.014,0.0158,0.0500,1.0000,60,0.064,0.00,0.00,0.00,0.00,nan,nan,10.07,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.004
5.544,5.132,0.886,NAVIGATE_TO_RAMP,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.358,1,0.0006,-0.0000,-0.0000,-0.442,0.00000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.008,0.0158,0.0500,1.0000,60,0.058,0.00,0.00,0.00,0.00,nan,nan,9.96,0.00,50.00,--,--,0.00,--,0,nan,nan,nan,-2.0000,0.0000,0.0000,0.018
5.644,5.218,0.884,NAVIGATE_TO_RAMP,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.444,1,0.0006,-0.0000,-0.0000,-0.456,0.00000,0.0005,-0.0000,-0.0011,0.0103,-0.0113,0.014,0.0158,0.0500,1.0000,60,0.044,20.83,1.00,1.00,41.67,0.1250,-0.0769,9.98,0.00,49.90,--,--,0.00,EXECUTING,52,2.663,2.4810,0.2400,-1.9984,-0.0001,-0.0008,0.004
5.744,5.306,0.878,NAVIGATE_TO_RAMP,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.532,1,0.0006,-0.0000,-0.0000,-0.468,0.00000,0.0124,-0.0000,-0.0075,0.1233,-0.0651,0.002,0.0175,0.0500,0.9833,60,0.032,34.09,22.22,25.00,36.23,0.1250,-0.0769,9.98,0.00,50.10,--,--,0.00,EXECUTING,52,2.663,2.4810,0.2400,-1.9885,-0.0003,-0.0044,0.012
5.844,5.408,0.886,NAVIGATE_TO_RAMP,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.634,1,0.0006,-0.0000,-0.0000,-0.466,0.00000,0.0257,-0.0002,-0.0148,0.1494,-0.0834,0.004,0.0167,0.0500,0.9833,60,0.034,32.26,21.28,21.43,38.14,0.1250,-0.0769,10.00,0.00,50.00,--,--,0.00,EXECUTING,52,2.663,2.4810,0.2400,-1.9752,-0.0009,-0.0108,0.014
5.945,5.502,0.921,NAVIGATE_TO_RAMP,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.728,1,0.0006,-0.0000,-0.0000,-0.472,0.00000,0.0389,-0.0004,-0.0209,0.1359,-0.0629,0.000,0.0153,0.0500,0.9833,60,0.028,31.25,20.98,21.90,40.37,0.1250,-0.0769,9.98,0.00,50.10,--,--,0.00,EXECUTING,52,2.663,2.4810,0.2400,-1.9618,-0.0015,-0.0163,0.008
6.044,5.606,0.944,NAVIGATE_TO_RAMP,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.832,1,0.0006,-0.0000,-0.0000,-0.468,0.00000,0.0516,-0.0007,-0.0285,0.1288,-0.0767,0.004,0.0168,0.0500,0.9833,60,0.032,30.23,20.83,20.94,37.04,0.1250,-0.0769,10.04,0.00,50.10,--,--,0.00,EXECUTING,52,2.663,2.4810,0.2400,-1.9490,-0.0023,-0.0237,0.012
6.144,5.706,0.949,NAVIGATE_TO_RAMP,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,31.932,1,0.0006,-0.0000,-0.0000,-0.468,0.00000,0.0643,-0.0012,-0.0357,0.1248,-0.0714,0.002,0.0175,0.0500,0.9833,60,0.032,30.77,20.58,21.10,36.40,0.1250,-0.0769,10.00,0.00,49.80,--,--,0.00,EXECUTING,52,2.663,2.4810,0.2400,-1.9363,-0.0031,-0.0306,0.012
6.244,5.806,0.956,NAVIGATE_TO_RAMP,healthy2,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,32.032,1,0.0006,-0.0000,-0.0000,-0.468,0.00000,0.0770,-0.0017,-0.0430,0.1269,-0.0727,0.002,0.0170,0.0500,0.9833,60,0.032,30.16,20.48,20.55,34.92,0.1250,-0.0769,10.04,0.00,50.00,--,--,0.00,EXECUTING,52,2.663,2.4810,0.2400,-1.9235,-0.0040,-0.0374,0.012
