t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
2.881,101.1,-1.9846,-0.0283,-0.6015,-0.019,-2.21,480,0,0,0,0.7937,0.8925,,,0.2842,-1.0,0.2513,0.1263,0.1263
2.986,101.2,-1.9734,-0.0395,-0.6635,-0.019,-2.21,480,0,0,0,0.7762,0.8696,,,0.2368,-1.0,0.2368,0.2368,0.2368
3.081,101.3,-1.9552,-0.055,-0.7349,-0.019,-2.21,480,0,0,0,0.7525,0.8392,,,0.3,-1.0,0.3,0.2368,0.2368
3.181,101.4,-1.9355,-0.0742,-0.8096,-0.019,-2.21,480,0,0,0,0.7285,0.8072,,,0.3,-1.0,0.3,0.3,0.3
3.28,101.5,-1.9156,-0.0965,-0.8838,-0.019,-2.21,480,0,0,0,0.6999,0.7699,,,0.3,-1.0,0.3,0.3,0.3
3.38,101.6,-1.8974,-0.1198,-0.9525,-0.019,-2.21,480,0,0,0,0.6664,0.7283,,,0.3,-1.0,0.3,0.3,0.3
3.482,101.7,-1.8812,-0.1434,-1.019,-0.019,-2.21,480,0,0,0,0.6397,0.6922,,,0.3,-1.0,0.3,0.3,0.3
3.581,101.8,-1.8679,-0.1681,-1.0889,-0.019,-2.21,480,0,0,6,0.6167,0.6591,,,0.2842,-1.0,0.2842,0.3,0.3
3.683,101.9,-1.8571,-0.1896,-1.1551,-0.019,-2.21,480,0,0,25,0.5954,0.6271,LIMIT,PolygonLimit,0.2842,-1.0,0.2842,0.1421,0.1421
3.781,102.0,-1.8495,-0.2027,-1.2002,-0.019,-2.21,480,0,0,34,0.5825,0.6067,LIMIT,PolygonLimit,0.3,-0.8974,0.3,0.1421,0.1421
3.88,102.1,-1.8441,-0.2177,-1.2421,-0.019,-2.21,480,0,0,36,0.5695,0.5861,LIMIT,PolygonLimit,0.3,-1.0,0.3,0.1671,0.1671
3.983,102.2,-1.8403,-0.2324,-1.2861,-0.019,-2.21,480,0,1,38,0.56,0.5691,LIMIT,PolygonLimit,0.3,-0.8462,0.3,0.15,0.15
4.089,102.3,-1.8384,-0.2487,-1.3307,-0.019,-2.21,480,0,0,40,0.5491,0.5495,LIMIT,PolygonLimit,0.2842,-0.7949,0.2842,0.1773,0.1773
4.18,102.4,-1.8381,-0.2661,-1.3774,-0.019,-2.21,480,0,0,43,0.5411,0.5316,LIMIT,PolygonLimit,0.3,-0.6923,0.3,0.1788,0.1788
4.287,102.5,-1.8385,-0.2864,-1.4253,-0.019,-2.21,480,0,0,46,0.5341,0.5137,LIMIT,PolygonLimit,0.2842,-0.641,0.2842,0.2167,0.2167
4.381,102.6,-1.8399,-0.3083,-1.4747,-0.019,-2.21,480,0,0,50,0.5264,0.4942,LIMIT,PolygonLimit,0.3,-0.6923,0.3,0.2217,0.2217
4.485,102.7,-1.8427,-0.33,-1.5257,-0.019,-2.21,480,0,0,55,0.5229,0.4784,LIMIT,PolygonLimit,0.3,-0.5897,0.3,0.2167,0.2167
4.582,102.8,-1.8468,-0.3543,-1.5774,-0.019,-2.21,480,0,0,61,0.5181,0.4618,LIMIT,PolygonLimit,0.3,-0.5897,0.3,0.2543,0.2543
4.687,102.9,-1.8522,-0.3797,-1.6296,-0.019,-2.21,480,0,0,68,0.5172,0.4479,LIMIT,PolygonLimit,0.3,-0.5897,0.3,0.2543,0.2543
4.787,103.0,-1.8586,-0.405,-1.6802,-0.019,-2.21,480,0,0,56,0.5179,0.4366,DO_NOTHING,,0.3,-0.4359,0.3,0.3,0.3
4.888,103.1,-1.8659,-0.4337,-1.7227,-0.019,-2.21,480,0,0,44,0.521,0.4281,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
4.984,103.2,-1.8736,-0.4633,-1.7565,-0.019,-2.21,480,0,0,38,0.5253,0.4229,DO_NOTHING,,0.3,-0.1795,0.3,0.3,0.3
5.086,103.3,-1.8811,-0.4927,-1.7771,-0.019,-2.21,480,0,0,36,0.531,0.4215,DO_NOTHING,,0.2684,0.0256,0.2684,0.2684,0.2684
5.184,103.4,-1.8871,-0.5194,-1.7809,-0.019,-2.21,480,0,0,35,0.537,0.4236,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
5.283,103.5,-1.8934,-0.5482,-1.7825,-0.019,-2.21,480,0,0,35,0.5434,0.4271,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
5.385,103.6,-1.8995,-0.5776,-1.7807,-0.019,-2.21,480,0,0,35,0.5495,0.433,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
5.488,103.7,-1.9057,-0.6069,-1.7804,-0.019,-2.21,480,0,0,35,0.5557,0.4392,DO_NOTHING,,0.2684,0.0256,0.2684,0.2684,0.2684
5.585,103.8,-1.9112,-0.6335,-1.7784,-0.019,-2.21,480,0,0,35,0.5612,0.4448,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
5.685,103.9,-1.9175,-0.6624,-1.78,-0.019,-2.21,480,0,0,35,0.5674,0.451,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
5.785,104.0,-1.9233,-0.6918,-1.7746,-0.019,-2.21,480,0,0,33,0.5733,0.4571,DO_NOTHING,,0.2842,0.0769,0.2842,0.2842,0.2842
5.886,104.1,-1.9285,-0.7198,-1.7676,-0.019,-2.21,480,0,0,31,0.5784,0.4628,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
5.983,104.2,-1.9342,-0.7491,-1.7665,-0.019,-2.21,480,0,0,26,0.5842,0.4686,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
6.085,104.3,-1.9396,-0.7785,-1.7604,-0.019,-2.21,480,0,0,18,0.5895,0.4744,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
6.184,104.4,-1.9446,-0.808,-1.7531,-0.019,-2.21,480,0,0,11,0.5944,0.4799,DO_NOTHING,,0.3,0.2308,0.3,0.3,0.3
6.285,104.5,-1.9487,-0.8375,-1.7348,-0.019,-2.21,480,0,0,2,0.5985,0.4854,DO_NOTHING,,0.2842,0.2821,0.2842,0.2842,0.2842
6.385,104.6,-1.9516,-0.8658,-1.7084,-0.019,-2.21,480,0,0,0,0.6016,0.4902,DO_NOTHING,,0.3,0.2821,0.3,0.3,0.3
6.484,104.7,-1.9531,-0.8955,-1.6809,-0.019,-2.21,480,0,0,0,0.6028,0.4938,DO_NOTHING,,0.2684,0.2308,0.2684,0.2684,0.2684
6.584,104.8,-1.9538,-0.9227,-1.6573,-0.019,-2.21,480,0,0,0,0.6036,0.4964,DO_NOTHING,,0.2842,0.2308,0.2842,0.2842,0.2842
6.684,104.9,-1.9539,-0.951,-1.634,-0.019,-2.21,480,0,0,0,0.6037,0.4985,DO_NOTHING,,0.3,0.1795,0.3,0.3,0.3
6.786,105.0,-1.9538,-0.9808,-1.6148,-0.019,-2.21,480,0,0,0,0.6036,0.5,DO_NOTHING,,0.2842,0.1282,0.2842,0.2842,0.2842
6.885,105.1,-1.9537,-1.0094,-1.6008,-0.019,-2.21,480,0,0,0,0.6035,0.501,DO_NOTHING,,0.3,0.1795,0.3,0.3,0.3
6.986,105.2,-1.9528,-1.0392,-1.5832,-0.019,-2.21,480,0,0,0,0.6044,0.5017,DO_NOTHING,,0.2842,0.1795,0.2842,0.2842,0.2842
7.086,105.3,-1.9512,-1.0678,-1.5643,-0.019,-2.21,480,0,0,0,0.6049,0.5018,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
7.185,105.4,-1.9499,-1.0976,-1.5542,-0.019,-2.21,480,0,0,0,0.6081,0.5015,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.285,105.5,-1.9497,-1.1276,-1.5582,-0.019,-2.21,480,0,0,0,0.614,0.5024,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.392,105.6,-1.9502,-1.1576,-1.5663,-0.019,-2.21,480,0,0,0,0.6216,0.5055,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
7.485,105.7,-1.9504,-1.1862,-1.5698,-0.019,-2.21,480,0,0,0,0.6288,0.5097,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.592,105.8,-1.9511,-1.216,-1.5768,-0.019,-2.21,480,0,0,0,0.6389,0.5166,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
7.686,105.9,-1.952,-1.2446,-1.5848,-0.019,-2.21,480,0,0,0,0.6509,0.5253,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
7.79,106.0,-1.9528,-1.2744,-1.5881,-0.019,-2.21,480,0,0,0,0.663,0.5353,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
7.888,106.1,-1.9528,-1.3044,-1.5821,-0.019,-2.21,480,0,0,0,0.6771,0.5478,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
8.002,106.2,-1.9531,-1.3344,-1.5817,-0.019,-2.21,480,0,0,0,0.6918,0.561,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.098,106.3,-1.9537,-1.3644,-1.5844,-0.019,-2.21,480,0,0,0,0.7054,0.5734,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
8.198,106.4,-1.9548,-1.3944,-1.5918,-0.019,-2.21,480,0,0,0,0.7712,0.6391,DO_NOTHING,,0.3,0.0256,0.3,0.3,0.3
8.296,106.5,-1.9554,-1.4244,-1.5909,-0.019,-2.21,480,0,0,0,0.8323,0.7003,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.398,106.6,-1.9562,-1.4544,-1.5929,-0.019,-2.21,480,0,0,0,0.898,0.766,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.495,106.7,-1.9571,-1.4844,-1.5956,-0.019,-2.21,480,0,0,0,0.9653,0.8333,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
8.595,106.8,-1.9581,-1.513,-1.5982,-0.019,-2.21,480,0,0,0,1.0301,0.8981,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.695,106.9,-1.9592,-1.5428,-1.6007,-0.019,-2.21,480,0,0,0,1.0981,0.9662,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
8.8,107.0,-1.9603,-1.5714,-1.6033,-0.019,-2.21,480,0,0,0,1.1642,1.0323,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
8.895,107.1,-1.9619,-1.6011,-1.61,-0.019,-2.21,480,0,0,0,1.2431,1.1112,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
8.996,107.2,-1.9638,-1.6297,-1.6178,-0.019,-2.21,480,0,0,0,1.7702,1.8556,DO_NOTHING,,0.2842,0.0,0.2842,0.2842,0.2842
9.098,107.3,-1.9653,-1.6581,-1.619,-0.019,-2.21,480,0,0,0,1.7418,1.827,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
9.195,107.4,-1.9672,-1.6864,-1.6257,-0.019,-2.21,480,0,0,0,1.7135,1.798,DO_NOTHING,,0.3,-0.1795,0.3,0.3,0.3
9.296,107.5,-1.9702,-1.7161,-1.6412,-0.019,-2.21,480,0,0,0,1.684,1.7667,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
9.396,107.6,-1.9729,-1.746,-1.6466,-0.019,-2.21,480,0,0,0,1.6542,1.7362,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
9.496,107.7,-1.9759,-1.7759,-1.6566,-0.019,-2.21,480,0,0,0,1.6241,1.7052,DO_NOTHING,,0.2842,-0.1795,0.2842,0.2842,0.2842
9.596,107.8,-1.9798,-1.8044,-1.6735,-0.019,-2.21,480,0,0,0,1.5952,1.6749,DO_NOTHING,,0.2526,-0.0769,0.2526,0.2526,0.2526
9.694,107.9,-1.9834,-1.83,-1.6831,-0.019,-2.21,480,0,0,0,1.5696,1.6482,DO_NOTHING,,0.2368,-0.1282,0.2368,0.2368,0.2368
9.795,108.0,-1.987,-1.8538,-1.6947,-0.019,-2.21,480,0,0,0,1.546,1.6232,DO_NOTHING,,0.2211,-0.1282,0.2211,0.2211,0.2211
9.897,108.1,-1.9909,-1.8759,-1.7072,-0.019,-2.21,480,0,0,0,1.524,1.5997,DO_NOTHING,,0.2053,-0.1282,0.2053,0.2053,0.2053
9.996,108.2,-1.9948,-1.8964,-1.7195,-0.019,-2.21,480,0,0,0,1.5036,1.5778,DO_NOTHING,,0.1895,0.0,0.1895,0.1895,0.1895
10.096,108.3,-1.9979,-1.9153,-1.7222,-0.019,-2.21,480,0,0,0,1.4848,1.5586,DO_NOTHING,,0.1737,0.0256,0.1737,0.1737,0.1737
10.195,108.4,-2.0004,-1.9327,-1.72,-0.019,-2.21,480,0,0,0,1.4674,1.5415,DO_NOTHING,,0.1579,0.0256,0.1579,0.1579,0.1579
10.297,108.5,-2.0026,-1.9484,-1.7176,-0.019,-2.21,480,0,0,0,1.4515,1.526,DO_NOTHING,,0.1579,-0.1282,0.1579,0.1579,0.1579
10.395,108.6,-2.0054,-1.964,-1.7263,-0.019,-2.21,480,0,0,0,1.436,1.5094,DO_NOTHING,,0.1421,-0.1282,0.1421,0.1421,0.1421
10.496,108.7,-2.0087,-1.9783,-1.7385,-0.019,-2.21,480,0,0,0,1.4217,1.4938,DO_NOTHING,,0.1263,0.0256,0.1263,0.1263,0.1263
10.595,108.8,-2.011,-1.9909,-1.7397,-0.019,-2.21,480,0,0,0,1.4091,1.4811,DO_NOTHING,,0.1263,-0.1282,0.1263,0.1263,0.1263
10.712,108.9,-2.0137,-2.0033,-1.7483,-0.019,-2.21,480,0,0,0,1.3964,1.4676,DO_NOTHING,,0.1105,-0.0769,0.1105,0.1105,0.1105
10.796,109.0,-2.0163,-2.0144,-1.7562,-0.019,-2.21,480,0,0,0,1.3853,1.4557,DO_NOTHING,,0.1105,-0.1282,0.1105,0.1105,0.1105
10.906,109.1,-2.0193,-2.0252,-1.7677,-0.019,-2.21,480,0,0,0,1.3744,1.4435,DO_NOTHING,,0.0947,0.0769,0.0947,0.0947,0.0947
10.996,109.2,-2.0212,-2.0347,-1.7667,-0.019,-2.21,480,0,0,0,1.3649,1.4341,DO_NOTHING,,0.0947,-0.1282,0.0947,0.0947,0.0947
11.1,109.3,-2.0233,-2.044,-1.7725,-0.019,-2.21,480,0,0,0,1.3557,1.4242,DO_NOTHING,,0.0789,0.0769,0.0789,0.0789,0.0789
11.195,109.4,-2.0249,-2.0519,-1.7711,-0.019,-2.21,480,0,0,0,1.3478,1.4164,DO_NOTHING,,0.0789,-0.1282,0.0789,0.0789,0.0789
11.299,109.5,-2.0268,-2.0596,-1.7769,-0.019,-2.21,480,0,0,0,1.3401,1.408,DO_NOTHING,,0.0789,-0.1282,0.0789,0.0789,0.0789
11.398,109.6,-2.0294,-2.0673,-1.7889,-0.019,-2.21,480,0,0,0,1.3325,1.3989,DO_NOTHING,,0.0632,0.1282,0.0632,0.0632,0.0632
11.503,109.7,-2.0307,-2.0737,-1.7861,-0.019,-2.21,480,0,0,0,1.3262,1.3929,DO_NOTHING,,0.0789,-0.0769,0.0789,0.0789,0.0789
11.596,109.8,-2.0324,-2.0812,-1.7873,-0.019,-2.21,480,0,0,0,1.3186,1.3853,DO_NOTHING,,0.0632,0.0769,0.0632,0.0632,0.0632
11.696,109.9,-2.0335,-2.0875,-1.7836,-0.019,-2.21,480,0,0,0,1.3122,1.3793,DO_NOTHING,,0.0632,-0.0256,0.0632,0.0632,0.0632
11.797,110.0,-2.0349,-2.0937,-1.7845,-0.019,-2.21,480,0,0,0,1.3061,1.3731,DO_NOTHING,,0.0632,-0.0769,0.0632,0.0632,0.0632
11.897,110.1,-2.0368,-2.0999,-1.7911,-0.019,-2.21,480,0,0,0,1.3,1.3661,DO_NOTHING,,0.0474,0.0769,0.0474,0.0474,0.0474
11.996,110.2,-2.0376,-2.1046,-1.7875,-0.019,-2.21,480,0,0,0,1.2952,1.3618,DO_NOTHING,,0.0474,0.0256,0.0474,0.0474,0.0474
12.096,110.3,-2.0384,-2.1093,-1.7845,-0.019,-2.21,480,0,0,0,1.2905,1.3575,DO_NOTHING,,0.0474,-0.0256,0.0474,0.0474,0.0474
12.194,110.4,-2.0395,-2.1139,-1.7863,-0.019,-2.21,480,0,0,0,1.2859,1.3527,DO_NOTHING,,0.0474,-0.0256,0.0474,0.0474,0.0474
12.299,110.5,-2.0407,-2.1185,-1.7887,-0.019,-2.21,480,0,0,0,1.2813,1.3478,DO_NOTHING,,0.0474,-0.0769,0.0474,0.0474,0.0474
12.395,110.6,-2.0422,-2.1231,-1.7952,-0.019,-2.21,480,0,0,0,1.2768,1.3424,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.496,110.7,-2.0422,-2.124,-1.7864,-0.019,-2.21,480,0,0,0,1.2758,1.3426,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.595,110.8,-2.0405,-2.124,-1.7472,-0.019,-2.21,480,0,0,0,1.2759,1.3471,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.695,110.9,-2.0373,-2.124,-1.6755,-0.019,-2.21,480,0,0,0,1.2759,1.3551,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.795,111.0,-2.0327,-2.124,-1.5751,-0.019,-2.21,480,0,0,0,1.276,1.3656,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.897,111.1,-2.0265,-2.124,-1.4717,-0.019,-2.21,480,0,0,0,1.2758,1.3755,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
12.997,111.2,-2.0191,-2.124,-1.3743,-0.019,-2.21,480,0,0,0,1.2758,1.3838,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.097,111.3,-2.0124,-2.124,-1.2823,-0.019,-2.21,480,0,0,0,1.2759,1.3907,DO_NOTHING,,0.0,1.0,0.0,0.0,0.0
13.195,111.4,-2.007,-2.124,-1.1949,-0.019,-2.21,480,0,0,0,1.2759,1.2841,DO_NOTHING,,0.0,0.9487,0.0,0.0,0.0
13.298,111.5,-2.003,-2.124,-1.1155,-0.016,-2.168,480,0,0,0,1.2759,1.2059,DO_NOTHING,,0.0,0.8974,0.0,0.0,0.0
13.395,111.6,-2.0003,-2.124,-1.0436,-0.016,-2.168,480,0,0,0,1.2759,1.1698,DO_NOTHING,,0.0,0.8462,0.0,0.0,0.0
13.496,111.7,-1.9987,-2.124,-0.9789,-0.016,-2.168,480,0,0,0,1.276,1.175,DO_NOTHING,,0.0,0.7949,0.0,0.0,0.0
13.596,111.8,-1.9981,-2.1237,-0.9219,-0.016,-2.168,480,0,0,0,1.2764,1.1752,DO_NOTHING,,0.0,0.6923,0.0,0.0,0.0
13.696,111.9,-1.9981,-2.1235,-0.8719,-0.016,-2.168,480,0,0,0,1.2765,1.1749,DO_NOTHING,,0.0,0.641,0.0,0.0,0.0
13.797,112.0,-1.9981,-2.123,-0.824,-0.016,-2.168,480,0,0,0,1.277,1.182,DO_NOTHING,,0.0158,-1.0,0.0158,0.0158,0.0158
13.895,112.1,-1.9972,-2.1237,-0.7883,-0.016,-2.168,480,0,0,0,1.2763,1.1803,DO_NOTHING,,0.0158,-1.0,0.0158,0.0158,0.0158
14.016,112.2,-1.9959,-2.125,-0.777,-0.016,-2.168,480,0,0,0,1.2752,1.1843,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.105,112.3,-1.9959,-2.125,-0.7903,-0.016,-2.168,480,0,0,0,1.275,1.1804,DO_NOTHING,,0.0,-0.7949,0.0,0.0,0.0
14.211,112.4,-1.9959,-2.1252,-0.8283,-0.016,-2.168,480,0,0,0,1.2748,1.1792,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.296,112.5,-1.9959,-2.1258,-0.8879,-0.019,-2.21,480,0,0,0,1.2742,1.1773,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
14.404,112.6,-1.9959,-2.126,-0.9561,-0.019,-2.21,480,0,0,0,1.2739,1.172,DO_NOTHING,,0.0,0.5897,0.0,0.0,0.0
14.5,112.7,-1.996,-2.1263,-1.0147,-0.019,-2.21,480,0,0,0,1.2737,1.1726,DO_NOTHING,,0.0,0.641,0.0,0.0,0.0
14.602,112.8,-1.9968,-2.1263,-1.0512,-0.019,-2.21,480,0,0,0,1.2736,1.1697,DO_NOTHING,,0.0,0.7436,0.0,0.0,0.0
14.699,112.9,-1.9972,-2.1263,-1.0633,-0.019,-2.21,480,0,0,0,1.2736,1.1699,DO_NOTHING,,0.0,0.7949,0.0,0.0,0.0
14.801,113.0,-1.997,-2.1261,-1.0522,-0.019,-2.21,480,0,0,0,1.2739,1.1702,DO_NOTHING,,0.0,0.7949,0.0,0.0,0.0
14.899,113.1,-1.9967,-2.1251,-1.0208,-0.019,-2.21,480,0,0,0,1.2749,1.1683,DO_NOTHING,,0.0,0.7949,0.0,0.0,0.0
15.0,113.2,-1.9966,-2.1235,-0.9733,-0.019,-2.21,480,0,0,0,1.2765,1.1701,DO_NOTHING,,0.0,0.7436,0.0,0.0,0.0
15.098,113.3,-1.9966,-2.1226,-0.9239,-0.019,-2.21,480,0,0,0,1.2774,1.1755,DO_NOTHING,,0.0,0.6923,0.0,0.0,0.0
15.202,113.4,-1.9966,-2.1224,-0.8753,-0.019,-2.21,480,0,0,0,1.2776,1.1742,DO_NOTHING,,0.0,0.641,0.0,0.0,0.0
15.299,113.5,-1.9966,-2.1219,-0.8279,-0.019,-2.21,480,0,0,0,1.2781,1.1749,DO_NOTHING,,0.0,0.5897,0.0,0.0,0.0
15.4,113.6,-1.9966,-2.1217,-0.7823,-0.019,-2.21,480,0,0,0,1.2783,1.1847,DO_NOTHING,,0.0,0.5385,0.0,0.0,0.0
15.501,113.7,-1.9969,-2.1217,-0.7408,-0.019,-2.21,480,0,0,0,1.2783,1.1816,DO_NOTHING,,0.0,0.4872,0.0,0.0,0.0
15.599,113.8,-1.9973,-2.1217,-0.7046,-0.019,-2.21,480,0,0,0,1.2783,1.1834,DO_NOTHING,,0.0,0.4359,0.0,0.0,0.0
15.7,113.9,-1.9974,-2.1217,-0.6733,-0.019,-2.21,480,0,0,0,1.2784,1.1892,DO_NOTHING,,0.0,0.4359,0.0,0.0,0.0
15.8,114.0,-1.9973,-2.1217,-0.6432,-0.019,-2.21,480,0,0,0,1.2783,1.1906,DO_NOTHING,,0.0,0.3846,0.0,0.0,0.0
15.899,114.1,-1.997,-2.1217,-0.6172,-0.019,-2.21,480,0,0,0,1.2784,1.1911,DO_NOTHING,,0.0,0.3846,0.0,0.0,0.0
15.999,114.2,-1.9968,-2.1217,-0.5922,-0.019,-2.21,480,0,0,0,1.2784,1.1945,DO_NOTHING,,0.0,0.3333,0.0,0.0,0.0
16.1,114.3,-1.9965,-2.1214,-0.5686,-0.019,-2.21,480,0,0,0,1.2786,1.1946,DO_NOTHING,,0.0,0.3333,0.0,0.0,0.0
16.199,114.4,-1.9965,-2.1208,-0.5437,-0.019,-2.21,480,0,0,0,1.2792,1.1995,DO_NOTHING,,0.0,0.2821,0.0,0.0,0.0
16.3,114.5,-1.9965,-2.1201,-0.5217,-0.019,-2.21,480,0,0,0,1.2799,1.2008,DO_NOTHING,,0.0,0.2821,0.0,0.0,0.0
16.4,114.6,-1.9965,-2.1194,-0.4996,-0.019,-2.21,480,0,0,0,1.2806,1.2015,DO_NOTHING,,0.0,0.2821,0.0,0.0,0.0
16.502,114.7,-1.9965,-2.1185,-0.4771,-0.019,-2.21,480,0,0,0,1.2814,1.2084,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
16.6,114.8,-1.9965,-2.1183,-0.4711,-0.019,-2.21,480,0,0,0,1.2817,1.2033,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
16.7,114.9,-1.9967,-2.1187,-0.4885,-0.019,-2.21,480,0,0,0,1.2812,1.2007,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
16.799,115.0,-1.9975,-2.1196,-0.5277,-0.019,-2.21,480,0,0,0,1.2803,1.1985,DO_NOTHING,,0.0,-1.0,0.0,0.0,0.0
