t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
43.705,139.0,-3.489,3.0182,-2.4536,-1.469,2.94,480,0,118,279,0.3814,0.365,SLOWDOWN,PolygonSlow,0.0,1.0,0.0474,0.0142,0.0142
43.803,139.1,-3.4893,3.018,-2.4636,-1.469,2.94,480,0,119,280,0.3817,0.363,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
43.906,139.2,-3.4894,3.018,-2.4667,-1.428,2.966,480,0,118,280,0.3817,0.3622,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.01,139.3,-3.4893,3.018,-2.463,-1.428,2.966,480,0,119,280,0.3817,0.3631,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.103,139.4,-3.4893,3.018,-2.4525,-1.428,2.966,480,0,118,280,0.3817,0.365,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.205,139.5,-3.4892,3.018,-2.4349,-1.428,2.966,480,0,116,276,0.3817,0.3664,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.305,139.6,-3.489,3.018,-2.4128,-1.428,2.966,480,0,115,272,0.3819,0.3691,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.405,139.7,-3.4887,3.018,-2.3902,-1.428,2.966,480,0,114,272,0.3818,0.3726,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.504,139.8,-3.4886,3.018,-2.3671,-1.428,2.966,480,0,113,268,0.3816,0.3743,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.605,139.9,-3.4885,3.018,-2.3437,-1.428,2.966,480,0,111,263,0.3817,0.3776,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.709,140.0,-3.4885,3.0181,-2.3206,-1.428,2.966,480,0,110,263,0.3815,0.3809,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.823,140.1,-3.4885,3.0184,-2.298,-1.428,2.966,480,0,108,261,0.3813,0.3837,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
44.919,140.2,-3.4885,3.0186,-2.276,-1.428,2.966,480,0,107,258,0.3812,0.3871,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.027,140.3,-3.4885,3.0188,-2.2544,-1.428,2.966,480,0,107,257,0.3814,0.3897,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.123,140.4,-3.4885,3.0187,-2.2333,-1.428,2.966,480,0,104,256,0.3817,0.3932,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.218,140.5,-3.4885,3.0186,-2.2127,-1.428,2.966,480,0,104,254,0.3824,0.3955,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.318,140.6,-3.4885,3.0183,-2.1925,-1.428,2.966,480,0,102,254,0.3833,0.3981,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.418,140.7,-3.4885,3.0181,-2.1728,-1.428,2.966,480,0,100,253,0.3844,0.4001,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.519,140.8,-3.4885,3.0178,-2.1532,-1.428,2.966,480,0,99,253,0.3857,0.4027,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.622,140.9,-3.4882,3.0176,-2.132,-1.428,2.966,480,0,99,252,0.3872,0.4049,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.717,141.0,-3.4876,3.0175,-2.1091,-1.428,2.966,480,0,99,252,0.3888,0.4082,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.817,141.1,-3.4868,3.0175,-2.0858,-1.428,2.966,480,0,100,252,0.3906,0.4105,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
45.917,141.2,-3.486,3.0175,-2.0621,-1.428,2.966,480,0,100,251,0.3928,0.413,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.024,141.3,-3.485,3.0175,-2.0381,-1.434,2.969,480,0,100,250,0.3953,0.4157,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.123,141.4,-3.484,3.0175,-2.0138,-1.434,2.969,480,0,100,248,0.3982,0.4187,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.222,141.5,-3.4828,3.0175,-1.989,-1.434,2.969,480,0,101,246,0.4016,0.4222,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.323,141.6,-3.4815,3.0175,-1.964,-1.434,2.969,480,0,101,245,0.4053,0.4262,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.426,141.7,-3.4801,3.0175,-1.9385,-1.434,2.969,480,0,99,243,0.4096,0.4287,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.529,141.8,-3.4785,3.0175,-1.9126,-1.434,2.969,480,0,98,242,0.4145,0.4319,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.637,141.9,-3.4769,3.0175,-1.8864,-1.434,2.969,480,0,96,241,0.42,0.4351,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.731,142.0,-3.4752,3.0175,-1.8597,-1.434,2.969,480,0,92,240,0.4247,0.4389,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.848,142.1,-3.4729,3.0175,-1.8272,-1.434,2.969,480,0,88,238,0.4265,0.4414,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
46.937,142.2,-3.4713,3.0175,-1.8051,-1.434,2.969,480,0,84,237,0.4285,0.4451,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.05,142.3,-3.4692,3.0175,-1.7772,-1.434,2.969,480,0,78,236,0.4287,0.4475,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.147,142.4,-3.467,3.0175,-1.7487,-1.434,2.969,480,0,73,235,0.4268,0.4504,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.259,142.5,-3.4647,3.0175,-1.7198,-1.434,2.969,480,0,64,233,0.4267,0.454,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.357,142.6,-3.4623,3.0175,-1.6908,-1.434,2.969,480,0,53,233,0.4246,0.4568,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.459,142.7,-3.46,3.0175,-1.6624,-1.434,2.969,480,0,43,232,0.4242,0.46,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.557,142.8,-3.4574,3.0175,-1.6319,-1.434,2.969,480,0,42,231,0.4222,0.4628,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.662,142.9,-3.4546,3.0175,-1.6009,-1.434,2.969,480,0,43,231,0.4221,0.4663,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.76,143.0,-3.4518,3.0175,-1.5692,-1.434,2.969,480,0,43,230,0.4209,0.4699,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.862,143.1,-3.449,3.0175,-1.5376,-1.434,2.969,480,0,46,230,0.4188,0.4724,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
47.961,143.2,-3.4463,3.0175,-1.5066,-1.434,2.969,480,0,46,230,0.4184,0.4755,SLOWDOWN,PolygonSlow,0.0,1.0,0.0,0.0,0.0
48.069,143.3,-3.4437,3.0175,-1.4765,-1.469,2.94,480,0,36,232,0.4166,0.4783,SLOWDOWN,PolygonSlow,0.0,0.9487,0.0,0.0,0.0
48.161,143.4,-3.4413,3.0175,-1.4482,-1.469,2.94,480,0,21,235,0.4156,0.468,SLOWDOWN,PolygonSlow,0.0,0.9487,0.0,0.0,0.0
48.266,143.5,-3.439,3.0175,-1.4203,-1.469,2.94,480,0,12,236,0.4133,0.4475,SLOWDOWN,PolygonSlow,0.0,0.9487,0.0,0.0,0.0
48.36,143.6,-3.4368,3.0175,-1.3929,-1.469,2.94,480,0,8,229,0.4128,0.4291,SLOWDOWN,PolygonSlow,0.0,0.9487,0.0,0.0,0.0
48.461,143.7,-3.4348,3.0175,-1.3662,-1.469,2.94,480,0,6,224,0.4132,0.4128,SLOWDOWN,PolygonSlow,0.0,0.8974,0.0,0.0,0.0
48.562,143.8,-3.4329,3.0175,-1.341,-1.469,2.94,480,0,8,221,0.4107,0.3987,SLOWDOWN,PolygonSlow,0.0,0.8974,0.0,0.0,0.0
48.663,143.9,-3.4311,3.0175,-1.3165,-1.469,2.94,480,0,10,219,0.4111,0.386,SLOWDOWN,PolygonSlow,0.0,0.8462,0.0,0.0,0.0
48.763,144.0,-3.4295,3.0175,-1.2935,-1.469,2.94,480,0,12,217,0.4107,0.3749,SLOWDOWN,PolygonSlow,0.0,0.8462,0.0,0.0,0.0
48.864,144.1,-3.428,3.0175,-1.2707,-1.469,2.94,480,0,14,214,0.4092,0.3646,SLOWDOWN,PolygonSlow,0.0,0.8462,0.0,0.0,0.0
48.962,144.2,-3.4265,3.0175,-1.2486,-1.469,2.94,480,0,16,210,0.4077,0.3553,SLOWDOWN,PolygonSlow,0.0,0.7949,0.0,0.0,0.0
49.062,144.3,-3.4252,3.0175,-1.2277,-1.441,2.943,480,0,17,204,0.4087,0.3472,SLOWDOWN,PolygonSlow,0.0,0.7949,0.0,0.0,0.0
49.164,144.4,-3.424,3.0175,-1.2072,-1.441,2.943,480,0,19,201,0.4068,0.3396,SLOWDOWN,PolygonSlow,0.0,0.7949,0.0,0.0,0.0
49.265,144.5,-3.4229,3.0175,-1.1872,-1.441,2.943,480,0,22,197,0.4067,0.3327,SLOWDOWN,PolygonSlow,0.0,0.7436,0.0,0.0,0.0
49.367,144.6,-3.4219,3.0175,-1.1684,-1.441,2.943,480,0,25,193,0.4082,0.3265,SLOWDOWN,PolygonSlow,0.0,0.7436,0.0,0.0,0.0
49.469,144.7,-3.4209,3.0175,-1.1498,-1.441,2.943,480,0,26,192,0.407,0.3208,SLOWDOWN,PolygonSlow,0.0,0.7436,0.0,0.0,0.0
49.569,144.8,-3.4201,3.0175,-1.1318,-1.441,2.943,480,0,28,190,0.4057,0.3155,SLOWDOWN,PolygonSlow,0.0,0.6923,0.0,0.0,0.0
49.673,144.9,-3.4193,3.0175,-1.1149,-1.441,2.943,480,0,30,189,0.4059,0.3108,SLOWDOWN,PolygonSlow,0.0,0.6923,0.0,0.0,0.0
49.773,145.0,-3.4186,3.0175,-1.0981,-1.441,2.943,480,0,32,187,0.4061,0.3064,SLOWDOWN,PolygonSlow,0.0,0.6923,0.0,0.0,0.0
49.88,145.1,-3.4179,3.0175,-1.0815,-1.441,2.943,480,0,33,186,0.4055,0.3022,SLOWDOWN,PolygonSlow,0.0,0.6923,0.0,0.0,0.0
49.991,145.2,-3.4173,3.0175,-1.0624,-1.441,2.943,480,0,35,186,0.4047,0.2984,SLOWDOWN,PolygonSlow,0.0,0.641,0.0,0.0,0.0
50.078,145.3,-3.4168,3.0175,-1.0503,-1.469,2.94,480,0,36,185,0.4056,0.295,SLOWDOWN,PolygonSlow,0.0,0.641,0.0,0.0,0.0
50.203,145.4,-3.4163,3.0175,-1.0324,-1.469,2.94,480,0,38,185,0.4038,0.2918,SLOWDOWN,PolygonSlow,0.0,0.5897,0.0,0.0,0.0
50.285,145.5,-3.416,3.0175,-1.0209,-1.469,2.94,480,0,39,184,0.4045,0.2888,SLOWDOWN,PolygonSlow,0.0,0.5897,0.0,0.0,0.0
50.39,145.6,-3.4156,3.0175,-1.0074,-1.469,2.94,480,0,40,184,0.4051,0.2861,SLOWDOWN,PolygonSlow,0.0,0.5897,0.0,0.0,0.0
50.489,145.7,-3.4153,3.0175,-0.994,-1.469,2.94,480,0,43,183,0.404,0.2836,SLOWDOWN,PolygonSlow,0.0,0.5897,0.0,0.0,0.0
50.599,145.8,-3.415,3.0175,-0.9808,-1.469,2.94,480,0,44,184,0.4036,0.2812,SLOWDOWN,PolygonSlow,0.0,0.5385,0.0,0.0,0.0
50.696,145.9,-3.4148,3.0175,-0.9682,-1.469,2.94,480,0,45,184,0.404,0.279,SLOWDOWN,PolygonSlow,0.0,0.5385,0.0,0.0,0.0
50.801,146.0,-3.4146,3.0175,-0.9563,-1.469,2.94,480,0,47,183,0.4034,0.2771,SLOWDOWN,PolygonSlow,0.0,0.5385,0.0,0.0,0.0
50.9,146.1,-3.4146,3.0176,-0.945,-1.469,2.94,480,0,49,183,0.4038,0.2752,SLOWDOWN,PolygonSlow,0.0,0.5385,0.0,0.0,0.0
51.009,146.2,-3.4146,3.0178,-0.9342,-1.469,2.94,480,0,50,183,0.4041,0.2734,SLOWDOWN,PolygonSlow,0.0,0.5385,0.0,0.0,0.0
51.108,146.3,-3.4146,3.0179,-0.9232,-1.469,2.94,480,0,51,185,0.4042,0.2716,SLOWDOWN,PolygonSlow,0.0,0.4872,0.0,0.0,0.0
51.214,146.4,-3.4146,3.018,-0.9129,-1.469,2.94,480,0,52,184,0.4027,0.2701,SLOWDOWN,PolygonSlow,0.0,0.4872,0.0,0.0,0.0
51.316,146.5,-3.4146,3.018,-0.9027,-1.469,2.94,480,0,53,186,0.4013,0.2687,SLOWDOWN,PolygonSlow,0.0,0.4872,0.0,0.0,0.0
51.424,146.6,-3.4146,3.018,-0.8924,-1.469,2.94,480,0,55,184,0.3999,0.2674,SLOWDOWN,PolygonSlow,0.0,0.4872,0.0,0.0,0.0
51.521,146.7,-3.4146,3.018,-0.882,-1.469,2.94,480,0,55,186,0.3986,0.266,SLOWDOWN,PolygonSlow,0.0,0.4872,0.0,0.0,0.0
51.626,146.8,-3.4146,3.0181,-0.8715,-1.469,2.94,480,0,58,186,0.3973,0.2647,SLOWDOWN,PolygonSlow,0.0,0.4872,0.0,0.0,0.0
51.722,146.9,-3.4146,3.0182,-0.8609,-1.469,2.94,480,0,58,187,0.396,0.2634,SLOWDOWN,PolygonSlow,0.0,0.4872,0.0,0.0,0.0
51.823,147.0,-3.4146,3.0183,-0.8502,-1.469,2.94,480,0,60,187,0.3947,0.2621,SLOWDOWN,PolygonSlow,0.0,0.4359,0.0,0.0,0.0
51.922,147.1,-3.4146,3.0184,-0.8404,-1.469,2.94,480,0,62,187,0.3936,0.261,SLOWDOWN,PolygonSlow,0.0,0.4359,0.0,0.0,0.0
52.027,147.2,-3.4146,3.0186,-0.8305,-1.469,2.94,480,0,62,189,0.3925,0.2599,SLOWDOWN,PolygonSlow,0.0,0.4359,0.0,0.0,0.0
52.122,147.3,-3.4146,3.0187,-0.8206,-1.469,2.94,480,0,64,190,0.3914,0.2588,SLOWDOWN,PolygonSlow,0.0,0.4359,0.0,0.0,0.0
52.228,147.4,-3.4146,3.0188,-0.8107,-1.469,2.94,480,0,64,189,0.3904,0.2578,SLOWDOWN,PolygonSlow,0.0,0.4359,0.0,0.0,0.0
52.324,147.5,-3.4146,3.0188,-0.8006,-1.469,2.94,480,0,66,189,0.3895,0.2569,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
52.436,147.6,-3.4146,3.0188,-0.7896,-1.469,2.94,480,0,68,190,0.3888,0.2562,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
52.531,147.7,-3.4146,3.0188,-0.7824,-1.469,2.94,480,0,68,191,0.3881,0.2554,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
52.633,147.8,-3.4146,3.0188,-0.7734,-1.469,2.94,480,0,70,193,0.3874,0.2548,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
52.739,147.9,-3.4146,3.0188,-0.7644,-1.469,2.94,480,0,70,192,0.3868,0.2542,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
52.841,148.0,-3.4147,3.0188,-0.7556,-1.469,2.94,480,0,71,193,0.3862,0.2536,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
52.941,148.1,-3.4148,3.0188,-0.7468,-1.469,2.94,480,0,72,194,0.3857,0.253,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
53.045,148.2,-3.4149,3.0188,-0.7381,-1.469,2.94,480,0,73,195,0.3852,0.2525,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
53.143,148.3,-3.415,3.0188,-0.7294,-1.469,2.94,480,0,74,194,0.3847,0.2521,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
53.249,148.4,-3.4151,3.0188,-0.721,-1.469,2.94,480,0,76,196,0.3843,0.2516,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
53.372,148.5,-3.4152,3.0188,-0.7122,-1.469,2.94,480,0,78,198,0.3839,0.2513,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
53.452,148.6,-3.4153,3.0188,-0.7063,-1.469,2.94,480,0,77,199,0.3836,0.251,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
53.575,148.7,-3.4153,3.0188,-0.6976,-1.469,2.94,480,0,79,197,0.3833,0.2507,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
53.65,148.8,-3.4153,3.0188,-0.6919,-1.469,2.94,480,0,78,198,0.383,0.2504,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
53.777,148.9,-3.4154,3.0188,-0.6847,-1.469,2.94,480,0,80,200,0.3827,0.2501,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
53.874,149.0,-3.4154,3.0188,-0.6776,-1.469,2.94,480,0,81,200,0.3825,0.2499,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
53.998,149.1,-3.4154,3.0188,-0.6709,-1.469,2.94,480,0,83,200,0.3823,0.2497,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
54.096,149.2,-3.4154,3.0188,-0.665,-1.469,2.94,480,0,83,202,0.3821,0.2495,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
54.216,149.3,-3.4153,3.0188,-0.6591,-1.469,2.94,480,0,84,203,0.382,0.2494,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
54.309,149.4,-3.4153,3.0188,-0.6533,-1.469,2.94,480,0,85,204,0.3818,0.2492,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
54.423,149.5,-3.4153,3.0188,-0.6475,-1.469,2.94,480,0,85,205,0.3817,0.2491,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
54.53,149.6,-3.4152,3.0188,-0.6417,-1.469,2.94,480,0,86,204,0.3816,0.249,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
54.629,149.7,-3.4151,3.0188,-0.636,-1.469,2.94,480,0,86,205,0.3815,0.2489,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
54.727,149.8,-3.4151,3.0188,-0.6303,-1.469,2.94,480,0,87,207,0.3814,0.2488,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
54.84,149.9,-3.415,3.0188,-0.6246,-1.469,2.94,480,0,88,205,0.3814,0.2487,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
54.939,150.0,-3.4149,3.0189,-0.6196,-1.469,2.94,480,0,90,207,0.3813,0.2486,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.043,150.1,-3.4149,3.0189,-0.6146,-1.469,2.94,480,0,90,207,0.3811,0.2485,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.143,150.2,-3.4149,3.019,-0.6095,-1.469,2.94,480,0,89,208,0.381,0.2484,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.243,150.3,-3.4149,3.0191,-0.6044,-1.469,2.94,480,0,91,207,0.3809,0.2483,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.343,150.4,-3.4149,3.0192,-0.5992,-1.469,2.94,480,0,91,210,0.3808,0.2482,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.45,150.5,-3.4149,3.0193,-0.5941,-1.469,2.94,480,0,92,209,0.3807,0.2481,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.554,150.6,-3.4149,3.0194,-0.5889,-1.469,2.94,480,0,94,209,0.3806,0.2481,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.65,150.7,-3.4149,3.0195,-0.5837,-1.469,2.94,480,0,94,211,0.3805,0.248,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.749,150.8,-3.4149,3.0196,-0.5785,-1.469,2.94,480,0,96,211,0.3804,0.2479,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.851,150.9,-3.4149,3.0197,-0.5733,-1.469,2.94,480,0,96,212,0.3803,0.2478,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
55.949,151.0,-3.4149,3.0198,-0.5681,-1.469,2.94,480,0,96,213,0.3801,0.2477,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
56.049,151.1,-3.4149,3.0199,-0.5628,-1.469,2.94,480,0,98,214,0.38,0.2477,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
56.149,151.2,-3.4149,3.0201,-0.5576,-1.469,2.94,480,0,98,214,0.3799,0.2476,SLOWDOWN,PolygonSlow,0.0,0.2308,0.0,0.0,0.0
56.249,151.3,-3.4149,3.0202,-0.5524,-1.469,2.94,480,0,98,214,0.3797,0.2476,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
56.358,151.4,-3.4149,3.0203,-0.5483,-1.469,2.94,480,0,100,214,0.3796,0.2475,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
56.461,151.5,-3.4149,3.0204,-0.5441,-1.469,2.94,480,0,101,216,0.3795,0.2475,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
56.561,151.6,-3.4149,3.0205,-0.54,-1.469,2.94,480,0,102,215,0.3794,0.2475,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
56.674,151.7,-3.4149,3.0207,-0.5358,-1.469,2.94,480,0,101,216,0.3793,0.2474,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
56.795,151.8,-3.4149,3.0208,-0.5308,-1.469,2.94,480,0,102,218,0.3792,0.2474,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
56.867,151.9,-3.4149,3.0209,-0.5275,-1.469,2.94,480,0,103,216,0.3791,0.2474,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
56.982,152.0,-3.4149,3.0211,-0.5225,-1.469,2.94,480,0,104,217,0.3789,0.2473,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
57.075,152.1,-3.4149,3.0212,-0.5191,-1.469,2.94,480,0,103,218,0.3788,0.2473,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
57.182,152.2,-3.4149,3.0213,-0.5149,-1.469,2.94,480,0,105,217,0.3786,0.2473,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
57.28,152.3,-3.4149,3.0215,-0.5107,-1.469,2.94,480,0,106,217,0.3785,0.2473,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
57.395,152.4,-3.4149,3.0216,-0.5064,-1.469,2.94,480,0,107,219,0.3783,0.2473,SLOWDOWN,PolygonSlow,0.0,0.1795,0.0,0.0,0.0
57.494,152.5,-3.4149,3.0218,-0.5022,-1.469,2.94,480,0,107,219,0.3781,0.2473,SLOWDOWN,PolygonSlow,0.0,0.0,0.0,0.0,0.0
57.604,152.6,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
57.701,152.7,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
57.809,152.8,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
57.917,152.9,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.023,153.0,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.122,153.1,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.226,153.2,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.323,153.3,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.428,153.4,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.524,153.5,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.628,153.6,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.732,153.7,-3.4149,3.0219,-0.4999,-1.469,2.94,480,0,106,218,0.3781,0.2472,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
58.832,153.8,-3.4149,3.0219,-0.4999,-0.019,-0.01,480,0,106,218,0.3781,0.2472,SLOWDOWN,PolygonSlow,0.0316,-1.0,0.0316,0.0095,0.0095
58.928,153.9,-3.4142,3.0213,-0.504,-0.019,-0.01,480,0,106,218,0.3786,0.2476,SLOWDOWN,PolygonSlow,0.0316,-1.0,0.0316,0.0095,0.0095
59.029,154.0,-3.4134,3.0205,-0.5156,-0.019,-0.01,480,0,104,217,0.3795,0.2481,SLOWDOWN,PolygonSlow,0.0316,-1.0,0.0316,0.0095,0.0095
59.133,154.1,-3.4127,3.0195,-0.5345,-0.019,-0.01,480,0,101,215,0.3805,0.2486,SLOWDOWN,PolygonSlow,0.0316,-1.0,0.0316,0.0095,0.0095
59.244,154.2,-3.4117,3.0181,-0.562,-0.019,-0.01,480,0,97,213,0.3816,0.2493,SLOWDOWN,PolygonSlow,0.0316,-1.0,0.0316,0.0095,0.0095
59.33,154.3,-3.4111,3.0173,-0.5801,-0.019,-0.01,480,0,94,211,0.3826,0.2502,SLOWDOWN,PolygonSlow,0.0316,-1.0,0.0316,0.0095,0.0095
59.432,154.4,-3.4103,3.0164,-0.6024,-0.019,-0.01,480,0,91,208,0.3836,0.2511,SLOWDOWN,PolygonSlow,0.0316,-1.0,0.0316,0.0095,0.0095
59.531,154.5,-3.4097,3.0156,-0.6236,-0.019,-0.01,480,0,88,206,0.3846,0.252,SLOWDOWN,PolygonSlow,0.0474,-1.0,0.0474,0.0095,0.0095
