t_wall,t_sim,tag,state,verdict,reason,degraded,healthy,held,d,near,beams,mapped,sigma,mo_age,arb_mode,arb_active,wheel_vx,wheel_wz,gt_x,gt_y,gt_yaw
22543.526,0.000,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,--,--,nan,nan,-2.0003,0.0000,0.0000
22543.614,0.066,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22543.763,0.166,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22543.933,0.266,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22544.096,0.370,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22544.233,0.466,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22544.401,0.566,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22544.573,0.666,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22544.742,0.766,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22544.926,0.866,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22545.123,0.966,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22545.300,1.066,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22545.501,1.166,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22545.656,1.266,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22545.776,1.366,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22545.894,1.466,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22546.015,1.566,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22546.149,1.666,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22546.257,1.766,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22546.430,1.866,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22546.582,1.966,exp2g,IDLE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22546.713,2.066,exp2g,LOCALIZE,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22546.906,2.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0003,0.0000,0.0000
22547.099,2.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.000,-0.40,nav,nav,0.1250,-0.0769,-1.9966,-0.0001,-0.0014
22547.313,2.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.015,0.983,60,1,0.000,-0.40,nav,nav,0.1250,-0.0769,-1.9840,-0.0008,-0.0086
22547.487,2.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.018,0.983,60,1,0.000,-0.40,nav,nav,0.2500,-0.0769,-1.9696,-0.0013,-0.0135
22547.626,2.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.017,0.983,60,1,0.000,-0.40,nav,nav,0.2526,0.0256,-1.9457,-0.0018,-0.0147
22547.783,2.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,0.983,60,1,0.000,-0.40,nav,nav,0.2526,0.0256,-1.9186,-0.0019,-0.0120
22547.976,2.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.011,0.983,60,1,0.000,-0.40,nav,nav,0.2526,0.0256,-1.8877,-0.0020,-0.0090
22548.142,2.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.011,0.983,60,1,0.000,-0.40,nav,nav,0.2842,0.0256,-1.8674,-0.0020,-0.0070
22548.343,2.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.009,0.983,60,1,0.000,-0.40,nav,nav,0.3000,0.0256,-1.8419,-0.0020,-0.0046
22548.516,3.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.000,-0.40,nav,nav,0.2526,0.0256,-1.8154,-0.0020,-0.0028
22548.683,3.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.000,-0.40,nav,nav,0.2842,0.0256,-1.7880,-0.0018,-0.0004
22548.802,3.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.000,-0.40,nav,nav,0.2842,0.0256,-1.7602,-0.0016,0.0018
22548.971,3.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.009,1.000,60,1,0.000,-0.40,nav,nav,0.2842,0.0256,-1.7328,-0.0014,0.0040
22549.137,3.468,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.000,-0.40,nav,nav,0.2053,0.0256,-1.6998,-0.0010,0.0066
22549.305,3.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.119,-0.40,nav,nav,0.2842,0.0256,-1.6770,-0.0007,0.0086
22549.483,3.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,0.983,60,1,0.119,-0.40,nav,nav,0.2842,0.0256,-1.6485,-0.0002,0.0113
22549.631,3.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.009,0.983,60,1,0.119,-0.40,nav,nav,0.3000,0.1795,-1.6200,0.0004,0.0139
22549.814,3.872,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,0.983,60,1,0.119,-0.40,nav,nav,0.2842,0.0256,-1.5858,0.0012,0.0171
22549.962,3.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,0.983,60,1,0.119,-0.40,nav,nav,0.2842,0.0256,-1.5629,0.0018,0.0189
22550.146,4.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,0.983,60,1,0.119,-0.40,nav,nav,0.3000,0.0000,-1.5348,0.0025,0.0207
22550.319,4.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,0.983,60,1,0.119,-0.40,nav,nav,0.1592,0.0000,-1.5063,0.0032,0.0217
22550.545,4.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.119,-0.40,nav,nav,0.3000,-0.0256,-1.4788,0.0038,0.0217
22550.718,4.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.119,-0.40,nav,nav,0.2842,0.0000,-1.4502,0.0044,0.0215
22550.901,4.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.172,-0.40,nav,nav,0.2842,0.0000,-1.4217,0.0050,0.0214
22551.072,4.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.172,-0.40,nav,nav,0.2842,0.0000,-1.3932,0.0056,0.0211
22551.237,4.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,1.000,60,1,0.172,-0.40,nav,nav,0.2842,-0.0256,-1.3644,0.0061,0.0206
22551.414,4.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.007,1.000,60,1,0.172,-0.40,nav,nav,0.2842,0.0000,-1.3356,0.0066,0.0197
22551.576,4.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.172,-0.40,nav,nav,0.2842,0.0000,-1.3068,0.0072,0.0193
22551.743,4.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.007,0.983,60,1,0.172,-0.40,nav,nav,0.3000,-0.1282,-1.2783,0.0077,0.0187
22551.915,5.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.009,0.983,60,1,0.172,-0.40,nav,nav,0.2842,0.0000,-1.2495,0.0081,0.0166
22552.087,5.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.172,-0.40,nav,nav,0.3000,-0.0769,-1.2202,0.0082,0.0121
22552.273,5.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.172,-0.40,nav,nav,0.3000,-0.0769,-1.1904,0.0078,0.0049
22552.421,5.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.009,0.983,60,1,0.217,-0.40,nav,nav,0.3000,-0.0769,-1.1604,0.0071,-0.0038
22552.570,5.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.217,-0.40,nav,nav,0.3000,-0.0769,-1.1304,0.0061,-0.0120
22552.719,5.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.217,-0.40,nav,nav,0.3000,-0.0769,-1.1005,0.0049,-0.0202
22552.846,5.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,0.983,60,1,0.217,-0.40,nav,nav,0.3000,-0.0769,-1.0705,0.0035,-0.0283
22552.966,5.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.217,-0.40,nav,nav,0.3000,-0.0769,-1.0406,0.0018,-0.0373
22553.144,5.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.006,0.983,60,1,0.217,-0.40,nav,nav,0.2526,-0.1282,-1.0108,-0.0002,-0.0458
22553.271,5.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.005,1.000,60,1,0.217,-0.40,nav,nav,0.3000,-0.0769,-0.9819,-0.0020,-0.0517
22553.422,6.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.005,1.000,60,1,0.217,-0.40,nav,nav,0.3000,-0.0769,-0.9519,-0.0044,-0.0599
22553.574,6.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.009,0.983,60,1,0.217,-0.40,nav,nav,0.3000,-0.0769,-0.9220,-0.0070,-0.0678
22553.737,6.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.253,-0.40,nav,nav,0.3000,-0.0769,-0.8922,-0.0099,-0.0770
22553.924,6.370,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.253,-0.40,nav,nav,0.3000,-0.0769,-0.8623,-0.0130,-0.0853
22554.101,6.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.009,0.983,60,1,0.253,-0.40,nav,nav,0.2842,-0.1282,-0.8332,-0.0163,-0.0952
22554.259,6.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.008,0.983,60,1,0.253,-0.40,nav,nav,0.2842,-0.1282,-0.8048,-0.0201,-0.1077
22554.406,6.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.253,-0.40,nav,nav,0.2842,-0.1282,-0.7764,-0.0244,-0.1201
22554.613,6.772,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.005,1.000,60,1,0.253,-0.40,nav,nav,0.2842,-0.1282,-0.7424,-0.0299,-0.1347
22554.754,6.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.005,1.000,60,1,0.253,-0.40,nav,nav,0.2842,-0.1282,-0.7199,-0.0339,-0.1447
22554.891,6.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,1.000,60,1,0.253,-0.40,nav,nav,0.2842,-0.1282,-0.6918,-0.0391,-0.1563
22555.042,7.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,1.000,60,1,0.253,-0.40,nav,nav,0.2842,-0.1282,-0.6634,-0.0444,-0.1663
22555.188,7.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.280,-0.40,nav,nav,0.2842,-0.1282,-0.6352,-0.0500,-0.1772
22555.391,7.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.280,-0.40,nav,nav,0.2842,-0.1282,-0.6073,-0.0561,-0.1893
22555.555,7.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.280,-0.40,nav,nav,0.2842,0.0000,-0.5794,-0.0618,-0.1925
22555.758,7.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,1.000,60,1,0.280,-0.40,nav,nav,0.2842,0.0000,-0.5515,-0.0672,-0.1922
22555.942,7.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.006,1.000,60,1,0.280,-0.40,nav,nav,0.3000,0.1795,-0.5179,-0.0737,-0.1920
22556.105,7.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.007,1.000,60,1,0.280,-0.40,nav,nav,0.2842,0.0000,-0.4954,-0.0780,-0.1901
22556.266,7.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,1.000,60,1,0.280,-0.40,nav,nav,0.2842,0.0000,-0.4617,-0.0844,-0.1892
22556.402,7.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.004,1.000,60,1,0.280,-0.40,nav,nav,0.2842,0.0000,-0.4394,-0.0886,-0.1878
22556.568,7.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.006,1.000,60,1,0.280,-0.40,nav,nav,0.2842,0.0000,-0.4113,-0.0940,-0.1877
22556.745,8.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.007,1.000,60,1,0.281,-0.40,nav,nav,0.3000,0.3333,-0.3832,-0.0992,-0.1868
22556.931,8.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.006,1.000,60,1,0.281,-0.40,nav,nav,0.2842,0.0000,-0.3552,-0.1045,-0.1865
22557.121,8.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.006,1.000,60,1,0.281,-0.40,nav,nav,0.2842,0.0000,-0.3272,-0.1097,-0.1851
22557.271,8.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.005,1.000,60,1,0.281,-0.40,nav,nav,0.0000,0.0000,-0.3046,-0.1140,-0.1851
22557.419,8.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.003,1.000,60,1,0.281,-0.40,nav,nav,0.1250,0.1600,-0.2942,-0.1158,-0.1833
22557.626,8.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.006,0.983,60,1,0.281,-0.40,nav,nav,0.1250,0.1600,-0.2814,-0.1177,-0.1691
22557.783,8.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.014,0.967,60,1,0.281,-0.40,nav,nav,0.1250,0.1600,-0.2689,-0.1186,-0.1539
22557.945,8.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.013,0.967,60,1,0.281,-0.40,nav,nav,0.3000,0.4359,-0.2565,-0.1192,-0.1383
22558.108,8.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.013,0.967,60,1,0.281,-0.40,nav,nav,0.3000,0.4359,-0.2371,-0.1199,-0.1176
22558.303,8.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.015,0.967,60,1,0.281,-0.40,nav,nav,0.3000,0.4359,-0.2080,-0.1194,-0.0770
22558.486,9.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.018,0.967,60,1,0.281,-0.40,nav,nav,0.3000,0.4359,-0.1784,-0.1172,-0.0316
22558.677,9.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.023,0.933,60,1,0.281,-0.40,nav,nav,0.3000,0.4359,-0.1487,-0.1136,0.0137
22558.850,9.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.024,0.967,60,1,0.312,-0.40,nav,nav,0.2842,0.4872,-0.1187,-0.1085,0.0595
22559.007,9.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.024,0.950,60,1,0.312,-0.40,nav,nav,0.2842,0.4872,-0.0895,-0.1023,0.1052
22559.161,9.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.024,0.950,60,1,0.312,-0.40,nav,nav,0.3000,0.4872,-0.0610,-0.0951,0.1518
22559.284,9.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.025,0.950,60,1,0.312,-0.40,nav,nav,0.2842,0.4872,-0.0328,-0.0866,0.1973
22559.420,9.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.015,0.967,60,1,0.312,-0.40,nav,nav,0.2842,0.4872,-0.0050,-0.0771,0.2424
22559.564,9.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.018,0.967,60,1,0.291,-0.40,nav,nav,0.2842,0.4872,0.0227,-0.0669,0.2849
22559.714,9.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.015,0.967,60,1,0.291,-0.40,nav,nav,0.2842,0.4872,0.0497,-0.0556,0.3268
22559.849,9.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.013,0.967,60,1,0.291,-0.40,nav,nav,0.3000,0.3333,0.0772,-0.0435,0.3624
22559.995,10.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.017,0.933,60,1,0.291,-0.40,nav,nav,0.3000,0.3333,0.1042,-0.0316,0.3887
22560.214,10.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.019,0.933,60,1,0.291,-0.40,nav,nav,0.2684,0.3333,0.1296,-0.0197,0.4120
22560.364,10.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.028,0.950,60,1,0.289,-0.40,nav,nav,0.2684,0.3333,0.1521,-0.0087,0.4308
22560.519,10.370,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.024,0.933,60,1,0.289,-0.40,nav,nav,0.2368,0.4359,0.1784,0.0049,0.4579
22560.655,10.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.038,0.883,60,1,0.289,-0.40,nav,nav,0.2368,0.4359,0.1981,0.0161,0.4856
22560.829,10.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.039,0.850,60,1,0.289,-0.40,nav,nav,0.2368,0.4359,0.2132,0.0249,0.5058
22560.985,10.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.062,0.750,60,1,0.289,-0.40,nav,nav,0.2368,0.4359,0.2320,0.0366,0.5317
22561.131,10.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.069,0.763,59,1,0.289,-0.40,nav,nav,0.1737,0.1795,0.2501,0.0483,0.5583
22561.265,10.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.081,0.627,59,1,0.274,-0.40,nav,nav,0.1737,0.3333,0.2642,0.0578,0.5801
22561.405,10.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.078,0.678,59,1,0.274,-0.40,nav,nav,0.1737,0.3333,0.2777,0.0673,0.6013
22561.592,11.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.088,0.603,58,1,0.274,-0.40,nav,nav,0.1421,0.1282,0.2912,0.0772,0.6232
22561.779,11.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.088,0.621,58,1,0.274,-0.40,nav,nav,0.1421,0.1733,0.3023,0.0854,0.6369
22561.958,11.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.098,0.603,58,1,0.274,-0.40,nav,nav,0.1105,0.2308,0.3132,0.0936,0.6468
22562.139,11.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.107,0.586,58,1,0.274,-0.40,nav,nav,0.1105,0.0256,0.3226,0.1009,0.6616
22562.323,11.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.110,0.534,58,1,0.274,-0.40,nav,nav,0.1105,0.2308,0.3313,0.1078,0.6775
22562.516,11.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.112,0.561,57,1,0.274,-0.40,nav,nav,0.1105,0.2308,0.3398,0.1148,0.6939
22562.684,11.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.126,0.509,57,1,0.269,-0.40,nav,nav,0.0316,0.2308,0.3451,0.1192,0.7106
22562.824,11.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.126,0.474,57,1,0.269,-0.40,nav,nav,0.0316,0.2308,0.3473,0.1213,0.7276
22563.015,11.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.124,0.491,57,1,0.269,-0.40,nav,nav,0.0316,0.2308,0.3496,0.1235,0.7445
22563.190,11.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.131,0.500,56,1,0.269,-0.40,nav,nav,0.0789,0.1282,0.3539,0.1277,0.7571
22563.374,12.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.107,0.517,58,1,0.269,-0.40,nav,nav,0.0789,0.1282,0.3595,0.1331,0.7670
22563.548,12.166,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.089,0.621,58,1,0.269,-0.40,nav,nav,0.0632,0.0769,0.3647,0.1382,0.7777
22563.735,12.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.096,0.586,58,1,0.269,-0.40,nav,nav,0.0789,0.1282,0.3698,0.1433,0.7867
22563.882,12.366,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.097,0.586,58,1,0.269,-0.40,nav,nav,0.0789,0.1282,0.3750,0.1486,0.7964
22564.032,12.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.101,0.586,58,1,0.269,-0.40,nav,nav,0.0632,0.1282,0.3799,0.1536,0.8061
22564.173,12.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.109,0.559,59,1,0.269,-0.40,nav,nav,0.0789,0.1282,0.3851,0.1591,0.8158
22564.369,12.668,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.113,0.552,58,1,0.269,-0.40,nav,nav,0.0789,0.1282,0.3905,0.1648,0.8256
22564.520,12.766,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.108,0.534,58,1,0.269,-0.40,nav,nav,0.0474,0.0769,0.3952,0.1698,0.8338
22564.673,12.866,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.108,0.534,58,1,0.269,-0.40,nav,nav,0.0474,0.0769,0.3987,0.1737,0.8400
22564.798,12.966,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.112,0.517,58,1,0.240,-0.40,nav,nav,0.0474,0.0769,0.4017,0.1770,0.8462
22564.992,13.066,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.110,0.552,58,1,0.240,-0.40,nav,nav,0.0474,0.0769,0.4047,0.1804,0.8519
22565.200,13.170,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.120,0.552,58,1,0.240,-0.40,nav,nav,0.0474,0.0769,0.4085,0.1846,0.8601
22565.366,13.266,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.124,0.552,58,1,0.240,-0.40,nav,nav,0.0474,0.0769,0.4109,0.1874,0.8647
22565.548,13.368,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.104,0.576,59,1,0.240,-0.40,nav,nav,0.0316,0.0769,0.4144,0.1915,0.8714
22565.740,13.466,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.089,0.644,59,1,0.240,-0.40,nav,nav,0.0000,-0.6923,0.4168,0.1943,0.8758
22565.908,13.566,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.091,0.638,58,1,0.240,-0.40,nav,nav,0.0474,0.0769,0.4197,0.1978,0.8809
22566.072,13.666,exp2g,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.093,0.603,58,1,0.240,-0.40,nav,nav,0.0474,0.0769,0.4227,0.2014,0.8864
