t_wall,t_sim,tag,state,verdict,reason,degraded,healthy,held,d,near,beams,mapped,sigma,mo_age,arb_mode,arb_active,wheel_vx,wheel_wz,gt_x,gt_y,gt_yaw
11609.195,0.000,exp1,--,--,--,--,--,--,--,--,--,--,--,--,idle,none,nan,nan,-2.0000,0.0000,0.0000
11609.201,0.008,exp1,--,--,--,--,--,--,--,--,--,--,--,--,idle,none,nan,nan,-2.0000,0.0000,0.0000
11609.303,0.108,exp1,--,STALE,POSE_STALE,1,0,42.40,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11609.401,0.208,exp1,IDLE,STALE,POSE_STALE,1,0,42.50,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11609.511,0.314,exp1,IDLE,STALE,POSE_STALE,1,0,42.60,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11609.601,0.408,exp1,IDLE,STALE,POSE_STALE,1,0,42.70,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11609.716,0.508,exp1,IDLE,STALE,POSE_STALE,1,0,42.80,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11609.814,0.608,exp1,IDLE,STALE,POSE_STALE,1,0,42.90,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11609.928,0.708,exp1,IDLE,STALE,POSE_STALE,1,0,43.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.030,0.808,exp1,IDLE,STALE,POSE_STALE,1,0,43.10,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.146,0.908,exp1,IDLE,STALE,POSE_STALE,1,0,43.20,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.246,1.008,exp1,IDLE,STALE,POSE_STALE,1,0,43.30,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.347,1.108,exp1,IDLE,STALE,POSE_STALE,1,0,43.40,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.446,1.208,exp1,IDLE,STALE,POSE_STALE,1,0,43.50,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.546,1.308,exp1,IDLE,STALE,POSE_STALE,1,0,43.60,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.646,1.408,exp1,IDLE,STALE,POSE_STALE,1,0,43.70,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.756,1.508,exp1,IDLE,STALE,POSE_STALE,1,0,43.80,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.859,1.608,exp1,IDLE,STALE,POSE_STALE,1,0,43.90,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11610.967,1.708,exp1,IDLE,STALE,POSE_STALE,1,0,44.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.068,1.808,exp1,IDLE,STALE,POSE_STALE,1,0,44.10,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.179,1.908,exp1,IDLE,STALE,POSE_STALE,1,0,44.20,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.282,2.008,exp1,IDLE,STALE,POSE_STALE,1,0,44.30,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.392,2.108,exp1,IDLE,STALE,POSE_STALE,1,0,44.40,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.497,2.208,exp1,IDLE,STALE,POSE_STALE,1,0,44.50,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.609,2.308,exp1,IDLE,STALE,POSE_STALE,1,0,44.60,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.708,2.408,exp1,IDLE,STALE,POSE_STALE,1,0,44.70,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.829,2.510,exp1,IDLE,STALE,POSE_STALE,1,0,44.90,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11611.927,2.608,exp1,IDLE,STALE,POSE_STALE,1,0,44.90,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11612.026,2.708,exp1,IDLE,STALE,POSE_STALE,1,0,45.00,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11612.140,2.808,exp1,IDLE,STALE,POSE_STALE,1,0,45.10,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11612.277,2.908,exp1,IDLE,STALE,POSE_STALE,1,0,45.20,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11612.380,3.008,exp1,IDLE,STALE,POSE_STALE,1,0,45.30,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11612.482,3.108,exp1,LOCALIZE,STALE,POSE_STALE,1,0,45.40,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11612.582,3.208,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,45.50,0.016,0.983,60,1,0.000,-0.40,idle,none,nan,nan,-2.0000,0.0000,0.0000
11612.684,3.308,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,45.60,0.016,0.983,60,1,0.000,-0.40,idle,none,0.2684,-0.0769,-1.9991,-0.0001,-0.0010
11612.785,3.408,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,45.70,0.016,0.983,60,1,0.000,-0.40,nav,nav,0.1250,-0.0769,-1.9867,-0.0005,-0.0058
11612.884,3.508,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,45.80,0.018,0.983,60,1,0.000,-0.40,nav,nav,0.2500,-0.0769,-1.9723,-0.0009,-0.0111
11612.991,3.608,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,45.90,0.017,0.983,60,1,0.000,-0.40,nav,nav,0.2526,0.0256,-1.9484,-0.0014,-0.0132
11613.091,3.708,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,46.00,0.012,0.967,60,1,0.000,-0.40,nav,nav,0.3000,0.0769,-1.9218,-0.0015,-0.0103
11613.191,3.808,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,46.10,0.011,0.983,60,1,0.000,-0.40,nav,nav,0.2842,0.0256,-1.8925,-0.0012,-0.0042
11613.291,3.908,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,46.20,0.011,0.967,60,1,0.000,-0.40,nav,nav,0.3000,0.0256,-1.8634,-0.0010,-0.0016
11613.404,4.008,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,46.30,0.008,1.000,60,1,0.000,-0.40,nav,nav,0.3000,0.0256,-1.8339,-0.0008,0.0009
11613.503,4.108,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,46.40,0.006,1.000,60,1,0.000,-0.40,nav,nav,0.3000,0.0256,-1.8039,-0.0005,0.0036
11613.609,4.208,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,46.50,0.006,1.000,60,1,0.000,-0.40,nav,nav,0.2684,0.0256,-1.7757,-0.0002,0.0061
11613.712,4.308,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,46.60,0.006,1.000,60,1,0.000,-0.40,nav,nav,0.2526,0.0256,-1.7498,0.0002,0.0088
11613.811,4.408,exp1,NAVIGATE_TO_RAMP,STALE,POSE_STALE,1,0,46.70,0.005,1.000,60,1,0.000,-0.40,nav,nav,0.2368,0.0256,-1.7254,0.0007,0.0114
11613.911,4.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.00,0.008,0.983,60,1,0.112,-0.40,nav,nav,0.2211,0.0000,-1.7026,0.0011,0.0125
11614.011,4.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.10,0.008,0.983,60,1,0.112,-0.40,nav,nav,0.3000,0.0000,-1.6771,0.0014,0.0125
11614.114,4.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.20,0.008,0.983,60,1,0.112,-0.40,nav,nav,0.2842,0.0000,-1.6481,0.0018,0.0125
11614.229,4.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.30,0.009,0.983,60,1,0.112,-0.40,nav,nav,0.2842,0.0000,-1.6186,0.0021,0.0125
11614.328,4.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.40,0.004,0.983,60,1,0.112,-0.40,nav,nav,0.2842,0.0000,-1.5898,0.0025,0.0125
11614.447,5.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.50,0.004,0.983,60,1,0.112,-0.40,nav,nav,0.2842,0.0000,-1.5614,0.0028,0.0125
11614.547,5.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.60,0.004,0.983,60,1,0.112,-0.40,nav,nav,0.3000,0.0000,-1.5330,0.0032,0.0125
11614.654,5.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.70,0.005,0.983,60,1,0.112,-0.40,nav,nav,0.2842,0.0000,-1.5031,0.0036,0.0125
11614.757,5.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.80,0.006,0.983,60,1,0.112,-0.40,nav,nav,0.3000,0.0000,-1.4747,0.0039,0.0125
11614.861,5.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,0.90,0.006,0.983,60,1,0.112,-0.40,nav,nav,0.2842,0.0000,-1.4449,0.0043,0.0125
11614.961,5.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.00,0.004,0.983,60,1,0.172,-0.40,nav,nav,0.2842,0.0000,-1.4165,0.0046,0.0125
11615.064,5.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.10,0.003,1.000,60,1,0.172,-0.40,nav,nav,0.3000,0.0000,-1.3879,0.0050,0.0125
11615.164,5.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.20,0.002,1.000,60,1,0.172,-0.40,nav,nav,0.3000,0.0000,-1.3580,0.0054,0.0125
11615.266,5.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.30,0.002,1.000,60,1,0.172,-0.40,nav,nav,0.3000,0.0000,-1.3282,0.0057,0.0125
11615.375,5.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.40,0.013,1.000,60,1,0.172,-0.40,nav,nav,0.2842,0.0000,-1.2985,0.0061,0.0125
11615.471,6.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.50,0.016,1.000,60,1,0.172,-0.40,nav,nav,0.3000,0.0000,-1.2698,0.0065,0.0125
11615.571,6.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.60,0.017,1.000,60,1,0.172,-0.40,nav,nav,0.2684,0.0000,-1.2403,0.0068,0.0125
11615.670,6.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.70,0.017,1.000,60,1,0.172,-0.40,nav,nav,0.2684,0.0000,-1.2132,0.0072,0.0125
11615.770,6.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.80,0.018,1.000,60,1,0.172,-0.40,nav,nav,0.3000,0.0000,-1.1858,0.0075,0.0125
11615.870,6.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,1.90,0.020,1.000,60,1,0.214,-0.40,nav,nav,0.3000,0.0000,-1.1561,0.0079,0.0125
11615.975,6.510,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.00,0.020,1.000,60,1,0.214,-0.40,nav,nav,0.3000,-0.0769,-1.1261,0.0082,0.0113
11616.070,6.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.10,0.021,1.000,60,1,0.214,-0.40,nav,nav,0.2842,-0.0769,-1.0964,0.0078,0.0034
11616.174,6.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.20,0.023,1.000,60,1,0.214,-0.40,nav,nav,0.3000,-0.1282,-1.0678,0.0070,-0.0051
11616.273,6.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.30,0.026,1.000,60,1,0.214,-0.40,nav,nav,0.2842,-0.1282,-1.0381,0.0055,-0.0185
11616.381,6.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.40,0.026,0.983,60,1,0.214,-0.40,nav,nav,0.2842,-0.1282,-1.0095,0.0037,-0.0314
11616.479,7.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.50,0.028,0.983,60,1,0.214,-0.40,nav,nav,0.2684,-0.0769,-0.9815,0.0016,-0.0433
11616.591,7.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.60,0.026,1.000,60,1,0.214,-0.40,nav,nav,0.2526,-0.0769,-0.9553,-0.0003,-0.0511
11616.695,7.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.70,0.023,1.000,60,1,0.214,-0.40,nav,nav,0.2684,-0.1282,-0.9296,-0.0025,-0.0604
11616.803,7.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.80,0.024,1.000,60,1,0.231,-0.40,nav,nav,0.3000,-0.1795,-0.9016,-0.0055,-0.0741
11616.904,7.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,0,2.90,0.024,1.000,60,1,0.231,-0.40,nav,nav,0.2842,-0.1795,-0.8724,-0.0095,-0.0921
11617.010,7.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.026,0.983,60,1,0.231,-0.40,nav,nav,0.3000,-0.1795,-0.8433,-0.0139,-0.1097
11617.111,7.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.10,0.025,1.000,60,1,0.231,-0.40,nav,nav,0.3000,-0.1282,-0.8135,-0.0187,-0.1247
11617.210,7.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.20,0.021,1.000,60,1,0.231,-0.40,nav,nav,0.3000,-0.2308,-0.7838,-0.0239,-0.1422
11617.310,7.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.30,0.022,1.000,60,1,0.231,-0.40,nav,nav,0.3000,-0.1282,-0.7541,-0.0298,-0.1596
11617.410,7.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.40,0.017,1.000,60,1,0.231,-0.40,nav,nav,0.2842,-0.1282,-0.7254,-0.0355,-0.1717
11617.510,8.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.50,0.015,1.000,60,1,0.231,-0.40,nav,nav,0.3000,-0.0256,-0.6965,-0.0412,-0.1787
11617.622,8.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.60,0.012,1.000,60,1,0.231,-0.40,nav,nav,0.3000,-0.0256,-0.6670,-0.0466,-0.1797
11617.722,8.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.70,0.015,0.983,60,1,0.248,-0.40,nav,nav,0.3000,-0.0256,-0.6375,-0.0524,-0.1853
11617.837,8.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.80,0.013,1.000,60,1,0.248,-0.40,nav,nav,0.2842,-0.0769,-0.6081,-0.0580,-0.1860
11617.936,8.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.90,0.014,0.983,60,1,0.248,-0.40,nav,nav,0.3000,-0.0769,-0.5787,-0.0636,-0.1863
11618.050,8.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.10,0.009,0.983,60,1,0.248,-0.40,nav,nav,0.2842,-0.0769,-0.5436,-0.0707,-0.1930
11618.148,8.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.10,0.009,0.983,60,1,0.248,-0.40,nav,nav,0.3000,0.0769,-0.5213,-0.0756,-0.1988
11618.254,8.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.20,0.009,0.983,60,1,0.248,-0.40,nav,nav,0.2684,0.1282,-0.4921,-0.0812,-0.1951
11618.391,8.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.30,0.013,0.967,60,1,0.248,-0.40,nav,nav,0.2684,0.1282,-0.4652,-0.0862,-0.1850
11618.497,8.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.40,0.021,0.950,60,1,0.248,-0.40,nav,nav,0.2684,0.1282,-0.4386,-0.0905,-0.1737
11618.602,9.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.50,0.014,0.983,60,1,0.248,-0.40,nav,nav,0.2684,0.1282,-0.4119,-0.0942,-0.1615
11618.712,9.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.60,0.014,0.983,60,1,0.265,-0.40,nav,nav,0.2684,0.1282,-0.3854,-0.0974,-0.1491
11618.812,9.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.70,0.016,0.967,60,1,0.265,-0.40,nav,nav,0.3000,0.2821,-0.3573,-0.1000,-0.1314
11618.915,9.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.80,0.020,0.967,60,1,0.265,-0.40,nav,nav,0.2842,0.2821,-0.3284,-0.1014,-0.1036
11619.015,9.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,4.90,0.016,0.983,60,1,0.265,-0.40,nav,nav,0.3000,0.2308,-0.2992,-0.1019,-0.0782
11619.119,9.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.00,0.020,0.967,60,1,0.265,-0.40,nav,nav,0.2684,0.2308,-0.2713,-0.1019,-0.0552
11619.226,9.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.10,0.023,0.950,60,1,0.265,-0.40,nav,nav,0.3000,0.3846,-0.2426,-0.1006,-0.0243
11619.321,9.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.20,0.024,0.950,60,1,0.265,-0.40,nav,nav,0.3000,0.3846,-0.2126,-0.0973,0.0164
11619.424,9.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.30,0.026,0.933,60,1,0.265,-0.40,nav,nav,0.2842,0.2821,-0.1837,-0.0934,0.0500
11619.521,9.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.40,0.027,0.933,60,1,0.265,-0.40,nav,nav,0.3000,0.2821,-0.1543,-0.0890,0.0786
11619.633,10.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.50,0.025,0.967,60,1,0.278,-0.40,nav,nav,0.3000,0.2308,-0.1255,-0.0840,0.1068
11619.726,10.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.60,0.028,0.933,60,1,0.278,-0.40,nav,nav,0.3000,0.2308,-0.0962,-0.0784,0.1312
11619.830,10.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.70,0.024,0.967,60,1,0.278,-0.40,nav,nav,0.2842,0.4359,-0.0606,-0.0709,0.1602
11619.925,10.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.80,0.027,0.950,60,1,0.278,-0.40,nav,nav,0.2842,0.3908,-0.0380,-0.0655,0.1860
11620.029,10.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,5.90,0.029,0.917,60,1,0.278,-0.40,nav,nav,0.2842,0.3333,-0.0092,-0.0573,0.2189
11620.131,10.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.00,0.025,0.967,60,1,0.278,-0.40,nav,nav,0.2684,0.4359,0.0188,-0.0484,0.2497
11620.245,10.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.10,0.024,0.950,60,1,0.278,-0.40,nav,nav,0.3000,0.3846,0.0460,-0.0389,0.2795
11620.344,10.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.20,0.030,0.950,60,1,0.283,-0.40,nav,nav,0.2842,0.3333,0.0734,-0.0287,0.3089
11620.460,10.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.30,0.025,0.967,60,1,0.283,-0.40,nav,nav,0.2842,0.3333,0.1003,-0.0178,0.3382
11620.560,10.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.40,0.034,0.933,60,1,0.283,-0.40,nav,nav,0.2368,0.3333,0.1253,-0.0074,0.3607
11620.660,11.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.50,0.029,0.950,60,1,0.283,-0.40,nav,nav,0.2211,0.2821,0.1474,0.0026,0.3884
11620.760,11.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.60,0.037,0.933,60,1,0.283,-0.40,nav,nav,0.2211,0.2821,0.1678,0.0124,0.4121
11620.861,11.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.70,0.029,0.950,60,1,0.283,-0.40,nav,nav,0.1895,0.2821,0.1869,0.0220,0.4318
11620.960,11.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.80,0.030,0.933,60,1,0.283,-0.40,nav,nav,0.1737,0.2308,0.2039,0.0310,0.4544
11621.080,11.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,6.90,0.036,0.900,60,1,0.268,-0.40,nav,nav,0.1737,0.1795,0.2194,0.0395,0.4717
11621.181,11.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.00,0.036,0.867,60,1,0.268,-0.40,nav,nav,0.1263,0.3395,0.2341,0.0475,0.4865
11621.293,11.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.10,0.035,0.883,60,1,0.268,-0.40,nav,nav,0.1105,0.2308,0.2445,0.0540,0.5093
11621.393,11.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.20,0.045,0.833,60,1,0.268,-0.40,nav,nav,0.1105,0.3846,0.2538,0.0599,0.5286
11621.500,11.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.30,0.045,0.850,60,1,0.268,-0.40,nav,nav,0.0947,0.2308,0.2621,0.0655,0.5509
11621.601,11.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.40,0.046,0.817,60,1,0.268,-0.40,nav,nav,0.0947,0.3333,0.2696,0.0707,0.5691
11621.715,12.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.50,0.049,0.833,60,1,0.268,-0.40,nav,nav,0.0947,0.3333,0.2769,0.0759,0.5901
11621.818,12.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.70,0.056,0.767,60,1,0.243,-0.40,nav,nav,0.0789,0.1733,0.2849,0.0817,0.6104
11621.923,12.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.70,0.056,0.767,60,1,0.243,-0.40,nav,nav,0.0789,0.2821,0.2898,0.0854,0.6239
11622.022,12.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.80,0.064,0.750,60,1,0.243,-0.40,nav,nav,0.0789,0.2821,0.2959,0.0901,0.6429
11622.126,12.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,7.90,0.075,0.683,60,1,0.243,-0.40,nav,nav,0.0789,0.2821,0.3021,0.0948,0.6622
11622.226,12.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.00,0.087,0.683,60,1,0.243,-0.40,nav,nav,0.0632,0.2308,0.3074,0.0991,0.6797
11622.330,12.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.10,0.076,0.700,60,1,0.243,-0.40,nav,nav,0.0474,0.0256,0.3122,0.1031,0.6962
11622.430,12.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.20,0.082,0.667,60,1,0.243,-0.40,nav,nav,0.0474,0.0000,0.3160,0.1064,0.7054
11622.530,12.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.30,0.081,0.650,60,1,0.243,-0.40,nav,nav,0.0474,0.1795,0.3196,0.1094,0.7067
11622.633,12.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.40,0.080,0.683,60,1,0.243,-0.40,nav,nav,0.0474,0.1795,0.3232,0.1125,0.7142
11622.732,13.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.50,0.076,0.683,60,1,0.243,-0.40,nav,nav,0.0474,0.1795,0.3266,0.1157,0.7272
11622.838,13.108,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.60,0.083,0.633,60,1,0.243,-0.40,nav,nav,0.0474,0.1795,0.3299,0.1188,0.7406
11622.940,13.208,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.70,0.085,0.644,59,1,0.243,-0.40,nav,nav,0.0947,-0.0769,0.3332,0.1220,0.7542
11623.041,13.308,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.80,0.090,0.593,59,1,0.235,-0.40,nav,nav,0.0947,-0.1282,0.3372,0.1259,0.7665
11623.140,13.408,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,8.90,0.093,0.610,59,1,0.235,-0.40,nav,nav,0.0947,0.1795,0.3433,0.1318,0.7712
11623.240,13.508,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,9.00,0.077,0.661,59,1,0.235,-0.40,nav,nav,0.0947,0.1795,0.3501,0.1385,0.7820
11623.349,13.608,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,9.10,0.094,0.610,59,1,0.235,-0.40,nav,nav,0.0789,0.1282,0.3567,0.1452,0.7960
11623.461,13.708,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,9.20,0.100,0.576,59,1,0.235,-0.40,nav,nav,0.0789,0.1282,0.3622,0.1508,0.8061
11623.559,13.808,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,9.30,0.098,0.586,58,1,0.235,-0.40,nav,nav,0.0632,0.0769,0.3676,0.1564,0.8156
11623.663,13.908,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,9.40,0.101,0.569,58,1,0.235,-0.40,nav,nav,0.0632,0.0769,0.3719,0.1610,0.8215
11623.763,14.008,exp1,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,9.50,0.088,0.603,58,1,0.235,-0.40,nav,nav,0.0632,0.1282,0.3762,0.1655,0.8276
