t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
20.424,0.0316,-0.8974,36.6,819,681,7,0.38,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,0.0,0.0,0.0,0.0,30.0,18.0,-2.2234,2.5125,2.572,0.0063,-0.1224,1.3023
20.514,0.0316,-0.8974,36.6,819,689,7,0.48,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,0.0,0.0,0.0,0.0,30.0,18.0,-2.2238,2.513,2.5598,0.0061,-0.1214,1.3017
20.628,0.0316,-0.8462,36.6,819,693,7,0.59,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,0.0,0.0,0.0,0.0,30.0,18.0,-2.2242,2.5135,2.5477,0.006,-0.1205,1.3012
20.709,0.0316,-0.7949,34.8,819,698,7,0.67,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,28.0,16.8,-2.2244,2.5138,2.5405,0.0059,-0.1199,1.3009
21.36,0.0316,-0.7949,34.8,819,708,7,1.32,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,28.0,16.8,-2.226,2.5156,2.4847,0.0042,-0.1008,1.2988
21.462,0.0158,-0.5385,490.8,819,708,7,1.42,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,0.0,0.0,28.0,16.8,-2.2265,2.516,2.4705,0.0046,-0.1024,1.2982
21.554,0.0158,-0.5385,490.8,819,708,7,1.52,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,0.0,0.0,28.0,16.8,-2.2269,2.5163,2.4608,0.0048,-0.0723,1.2978
21.658,0.0158,-0.5385,492.8,819,723,7,1.62,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,1.0,0.8,30.0,18.0,-2.2275,2.5168,2.4525,0.0049,-0.0495,1.297
21.758,0.0158,-0.5385,492.8,819,727,7,1.72,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,1.0,0.8,30.0,18.0,-2.2278,2.517,2.4461,0.0051,-0.105,1.2966
21.864,0.0158,-0.5385,492.8,819,731,7,1.83,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,1.0,0.8,30.0,18.0,-2.2282,2.5173,2.4381,0.005,-0.0406,1.2961
21.957,0.0158,-0.4872,492.8,819,732,7,1.92,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,1.0,0.8,30.0,18.0,-2.2286,2.5176,2.4342,0.005,-0.0392,1.2957
22.037,0.0158,-0.4872,492.8,819,736,7,2.0,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,1.0,0.8,30.0,18.0,-2.2289,2.5179,2.4311,0.005,-0.0394,1.2953
22.13,0.0158,-0.4872,492.8,819,740,7,2.09,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,1.0,0.8,30.0,18.0,-2.2293,2.5182,2.4271,0.0051,-0.0395,1.2948
22.217,0.0158,-0.4872,492.8,819,741,7,2.18,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,1.0,0.8,30.0,18.0,-2.2296,2.5184,2.424,0.0051,-0.0396,1.2944
22.978,0.0158,-0.4872,492.8,819,744,7,2.94,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,0.0,0.0,1.0,0.8,30.0,18.0,-2.23,2.5187,2.42,0.0051,-0.0398,1.2939
23.078,0.0158,-0.1795,492.2,819,734,7,3.04,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,30.0,18.0,-2.2317,2.52,2.4005,0.0051,-0.0362,1.292
23.168,0.0158,-0.1795,492.2,819,735,7,3.13,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,30.0,18.0,-2.2322,2.5204,2.3904,0.0054,-0.0995,1.2913
23.267,0.0158,-0.1795,492.2,819,736,7,3.23,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,30.0,18.0,-2.2327,2.5208,2.3784,0.0052,-0.1006,1.2907
23.371,0.0158,-0.1795,492.2,819,736,7,3.33,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,30.0,18.0,-2.2332,2.5212,2.3642,0.0049,-0.102,1.2901
23.472,0.0158,-0.1795,492.2,819,738,7,3.43,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,30.0,18.0,-2.2338,2.5218,2.3478,0.0049,-0.1022,1.2894
23.552,0.0158,-0.1795,492.2,819,739,7,3.51,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,30.0,18.0,-2.234,2.522,2.3417,0.005,-0.1016,1.2891
23.644,0.0158,-0.1795,492.2,819,741,7,3.61,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,30.0,18.0,-2.2343,2.5223,2.3336,0.0051,-0.1008,1.2888
23.728,0.0158,-0.4359,491.0,819,741,7,3.69,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2345,2.5226,2.3256,0.0053,-0.1,1.2884
23.815,0.0158,-0.4359,35.0,819,740,7,3.78,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2348,2.523,2.3178,0.0054,-0.0876,1.2881
23.905,0.0158,-0.4359,35.0,819,740,7,3.87,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2351,2.5234,2.3091,0.0055,-0.0869,1.2876
24.592,0.0158,-0.4359,35.0,819,745,7,4.55,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2366,2.5256,2.2683,0.0051,-0.0833,1.2855
24.688,0.0158,-0.4359,35.0,819,757,7,4.65,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.237,2.5261,2.2584,0.005,-0.0825,1.285
24.816,0.0158,-0.4359,35.0,819,759,7,4.78,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2377,2.5271,2.2385,0.0049,-0.0699,1.2839
24.932,0.0158,-0.3846,35.6,819,761,7,4.89,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,1.0,0.8,28.0,16.8,-2.2381,2.5276,2.2288,0.005,-0.0692,1.2834
25.048,0.0158,-0.3846,35.6,819,763,7,5.01,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,1.0,0.8,28.0,16.8,-2.2385,2.5281,2.2205,0.0052,-0.0686,1.2829
25.14,0.0158,-0.3846,35.6,819,766,7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,1.0,0.8,28.0,16.8,-2.2388,2.5286,2.2137,0.0053,-0.068,1.2825
25.222,0.0158,-0.3846,35.6,819,767,7,5.18,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,1.0,0.8,28.0,16.8,-2.2389,2.5289,2.2096,0.0053,-0.0677,1.2822
25.308,0.0158,-0.3846,35.6,819,770,7,5.27,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,1.0,0.8,28.0,16.8,-2.2392,2.5292,2.2042,0.0054,-0.0673,1.2819
25.399,0.0158,-0.3846,35.6,819,770,7,5.36,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,1.0,0.8,28.0,16.8,-2.2394,2.5297,2.1975,0.0056,-0.0668,1.2814
25.482,0.0158,-0.3846,35.6,819,771,7,5.44,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,1.0,0.8,28.0,16.8,-2.2397,2.5301,2.1922,0.0057,-0.0664,1.2811
26.233,0.0158,-0.3333,35.0,819,774,7,6.19,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2404,2.5328,2.1342,0.0029,-0.146,1.2795
26.339,0.0158,-0.3333,35.0,819,783,7,6.3,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2402,2.5329,2.1216,-0.001,-0.0737,1.2797
26.429,0.0158,-0.3333,35.0,819,785,7,6.39,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2401,2.5329,2.1177,-0.0004,-0.0295,1.2798
26.545,0.0158,-0.3333,36.4,819,787,7,6.51,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,1.0,0.8,1.0,0.8,28.0,16.8,-2.2399,2.5329,2.1124,-0.0004,-0.0296,1.2799
26.663,0.0158,-0.3333,36.4,819,789,7,6.62,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,1.0,0.8,1.0,0.8,28.0,16.8,-2.2398,2.5329,2.1077,-0.0004,-0.0297,1.2801
26.78,0.0158,-0.6923,37.8,819,790,7,6.74,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,2.0,1.6,1.0,0.8,28.0,16.8,-2.2398,2.5329,2.1086,0.0004,0.0297,1.28
26.863,0.0158,-0.641,37.8,819,770,7,6.82,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,2.0,1.6,1.0,0.8,28.0,16.8,-2.2399,2.5329,2.111,0.0004,0.0297,1.28
26.962,0.0158,-0.641,37.8,819,774,7,6.92,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.6,2.0,1.6,1.0,0.8,28.0,16.8,-2.24,2.5329,2.1139,0.0004,0.0296,1.2799
27.054,0.0,-0.1282,35.0,819,776,7,7.02,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2401,2.5329,2.1163,0.0004,0.0296,1.2798
27.143,0.0,-0.1282,35.0,819,779,7,7.1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2401,2.5329,2.1193,0.0004,0.0295,1.2797
27.905,0.0,-0.1282,35.0,819,781,7,7.87,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.4,0.0,0.0,1.0,0.8,28.0,16.8,-2.2404,2.5329,2.1285,0.0002,0.0176,1.2795
28.001,0.0,0.1282,35.2,819,783,7,7.96,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2405,2.5329,2.1314,0.0002,0.0176,1.2794
28.081,0.0,0.1282,35.2,819,783,7,8.04,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2405,2.5329,2.1331,0.0002,0.0175,1.2794
28.179,0.0,0.0769,35.2,819,781,7,8.14,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2405,2.5329,2.1345,0.0002,0.0175,1.2794
28.267,0.0,0.0769,35.2,819,781,7,8.23,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2406,2.5329,2.1366,0.0002,0.0175,1.2793
28.368,0.0,0.0769,35.2,819,780,7,8.33,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2407,2.5329,2.1398,0.0002,0.0175,1.2793
28.479,0.0,0.0769,35.2,819,779,7,8.44,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2407,2.5329,2.1422,0.0002,0.0174,1.2792
28.641,0.0,0.0769,35.2,819,779,7,8.6,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2408,2.5329,2.1447,0.0002,0.0174,1.2792
28.779,0.0,0.0769,35.2,819,779,7,8.74,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2408,2.5329,2.1467,0.0002,0.0174,1.2791
28.865,0.0,0.0769,35.2,819,779,7,8.83,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2408,2.5329,2.1485,0.0002,0.0174,1.2791
29.591,0.0,0.0769,35.2,819,779,7,9.55,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2409,2.5329,2.1502,0.0002,0.0174,1.279
29.695,0.0,0.0769,35.2,819,776,7,9.66,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2411,2.5329,2.1609,0.0002,0.0172,1.2788
29.797,0.0,0.0769,35.2,819,775,7,9.76,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2412,2.5329,2.1637,0.0002,0.0172,1.2788
29.883,0.0,0.0769,35.2,819,774,7,9.84,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2412,2.5329,2.1658,0.0002,0.0172,1.2788
29.976,0.0,0.0769,35.2,819,774,7,9.94,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2412,2.5329,2.1675,0.0002,0.0172,1.2787
30.063,0.0,0.0769,35.2,819,774,7,10.02,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.8,1.0,0.8,1.0,0.8,28.0,16.8,-2.2412,2.5329,2.1692,0.0002,0.0171,1.2787
