t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
1.931,94.9,-2.0,0.0001,0.0039,-1.469,2.94,480,0,0,0,0.8202,0.953,,,0.0,0.7949,0.0,0.0,0.0
2.037,95.0,-2.0,0.0015,0.0389,-1.469,2.94,480,0,0,0,0.8248,0.9582,,,0.0,0.7436,0.0,0.0,0.0
2.128,95.1,-2.0,0.0043,0.1049,-1.469,2.94,480,0,0,0,0.8231,0.9573,,,0.0,0.6923,0.0,0.0,0.0
2.228,95.2,-2.0,0.0086,0.1752,-1.469,2.94,480,0,0,0,0.8282,0.9628,,,0.0,0.641,0.0,0.0,0.0
2.329,95.3,-2.0,0.0134,0.238,-1.469,2.94,480,0,0,0,0.83,0.9643,,,0.0,1.0,0.0,0.0,0.0
2.432,95.4,-2.0,0.0177,0.3009,-1.469,2.94,480,0,0,0,0.8316,0.965,,,0.0,0.9487,0.0,0.0,0.0
2.531,95.5,-2.0,0.0225,0.3802,-1.469,2.94,480,0,0,0,0.8347,0.9664,,,0.0,0.8974,0.0,0.0,0.0
2.64,95.6,-2.0,0.0263,0.4573,-1.469,2.94,480,0,0,0,0.8372,0.9665,,,0.0,0.7949,0.0,0.0,0.0
2.749,95.7,-2.0,0.0292,0.5376,-1.469,2.94,480,0,0,0,0.8408,0.9674,,,0.0,0.7436,0.0,0.0,0.0
2.837,95.8,-2.0001,0.0304,0.5841,-1.469,2.94,480,0,0,0,0.841,0.9649,,,0.0,0.6923,0.0,0.0,0.0
2.955,95.9,-2.0004,0.031,0.6452,-1.469,2.94,480,0,0,0,0.8407,0.962,,,0.2842,1.0,0.0,0.0,0.0
3.037,96.0,-1.9999,0.0321,0.685,-1.469,2.94,480,0,0,0,0.8403,0.9586,,,0.1895,1.0,0.25,0.25,0.25
3.164,96.1,-1.9901,0.0423,0.7517,-1.469,2.94,480,0,0,0,0.8403,0.9529,,,0.3,1.0,0.3,0.1895,0.1895
3.253,96.2,-1.9742,0.0585,0.8235,-1.469,2.94,480,0,0,0,0.8394,0.9454,,,0.3,0.8974,0.3,0.3,0.3
3.364,96.3,-1.9546,0.0806,0.8922,-1.469,2.94,480,0,0,0,0.8391,0.9361,,,0.3,1.0,0.3,0.3,0.3
3.472,96.4,-1.9331,0.1085,0.9708,-1.469,2.94,480,0,0,0,0.8445,0.9316,,,0.2842,0.9487,0.2842,0.3,0.3
3.567,96.5,-1.9209,0.1267,1.0224,-1.469,2.94,480,0,0,0,0.8484,0.9267,,,0.3,0.8974,0.3,0.3,0.3
3.668,96.6,-1.9075,0.1512,1.085,-1.469,2.94,480,0,0,0,0.8603,0.9302,,,0.3,1.0,0.3,0.3,0.3
3.78,96.7,-1.8968,0.1767,1.1552,-1.469,2.94,480,0,0,0,0.8344,0.9281,,,0.2842,0.8974,0.2842,0.2842,0.2842
3.875,96.8,-1.8891,0.2027,1.2297,-1.469,2.94,480,0,0,0,0.8091,0.9298,,,0.2842,0.9487,0.2842,0.2842,0.2842
3.985,96.9,-1.8849,0.2292,1.3095,-1.469,2.94,480,0,0,0,0.7845,0.9124,,,0.3,1.0,0.3,0.3,0.3
4.081,97.0,-1.8845,0.2578,1.3988,-1.469,2.94,480,0,0,0,0.7615,0.893,,,0.3,0.8462,0.3,0.3,0.3
4.186,97.1,-1.8862,0.2875,1.4861,-1.469,2.94,480,0,0,0,0.7438,0.8776,,,0.3,0.8974,0.3,0.3,0.3
4.288,97.2,-1.8891,0.3148,1.5725,-1.469,2.94,480,0,0,7,0.7274,0.8619,LIMIT,PolygonLimit,0.3,0.6923,0.3,0.2034,0.2034
4.385,97.3,-1.8928,0.3354,1.6284,-1.469,2.94,480,0,0,0,0.7161,0.8503,DO_NOTHING,,0.3,0.7949,0.3,0.3,0.3
4.48,97.4,-1.8991,0.3606,1.6796,-1.469,2.94,480,0,0,0,0.7043,0.8373,DO_NOTHING,,0.3,0.641,0.3,0.3,0.3
4.582,97.5,-1.9084,0.3898,1.7425,-1.469,2.94,480,0,0,0,0.6953,0.8258,DO_NOTHING,,0.3,0.4872,0.3,0.3,0.3
4.682,97.6,-1.9179,0.4192,1.7899,-1.469,2.94,480,0,0,0,0.6854,0.8127,DO_NOTHING,,0.3,0.5385,0.3,0.3,0.3
4.796,97.7,-1.9307,0.4541,1.8463,-1.469,2.94,480,0,0,0,0.6817,0.8047,DO_NOTHING,,0.3,0.3333,0.3,0.3,0.3
4.916,97.8,-1.9392,0.4771,1.8715,-1.469,2.94,480,0,0,0,0.6744,0.7935,DO_NOTHING,,0.3,-0.2308,0.2842,0.2842,0.2842
5.022,97.9,-1.9499,0.5047,1.8984,-1.469,2.94,480,0,0,0,0.6698,0.7844,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
5.115,98.0,-1.9599,0.533,1.9012,-1.469,2.94,480,0,0,0,0.6694,0.7813,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
5.216,98.1,-1.9688,0.5614,1.89,-1.469,2.94,480,0,0,0,0.6636,0.7725,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
5.314,98.2,-1.9773,0.5896,1.8801,-1.469,2.94,480,0,0,0,0.6636,0.7703,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
5.414,98.3,-1.9855,0.617,1.872,-1.469,2.94,480,0,0,0,0.6625,0.7667,DO_NOTHING,,0.3,-0.1795,0.3,0.3,0.3
5.515,98.4,-1.9931,0.6453,1.8563,-1.469,2.94,480,0,0,0,0.663,0.7648,DO_NOTHING,,0.2842,-0.1795,0.2842,0.2842,0.2842
5.618,98.5,-2.0001,0.6731,1.842,-1.469,2.94,480,0,0,0,0.6622,0.7615,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
5.715,98.6,-2.0075,0.702,1.8338,-1.469,2.94,480,0,0,0,0.6651,0.7609,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
5.816,98.7,-2.0143,0.7306,1.8225,-1.469,2.94,480,0,0,0,0.6689,0.762,DO_NOTHING,,0.2842,-0.1282,0.2842,0.2842,0.2842
5.914,98.8,-2.0206,0.7582,1.8127,-1.469,2.94,480,0,0,0,0.672,0.7623,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
6.014,98.9,-2.0272,0.7862,1.8095,-1.469,2.94,480,0,0,0,0.6778,0.7634,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
6.119,99.0,-2.0336,0.8153,1.8002,-1.469,2.94,480,0,0,0,0.6832,0.7666,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
6.213,99.1,-2.0395,0.8446,1.7903,-1.469,2.94,480,0,0,0,0.6892,0.7707,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
6.333,99.2,-2.0457,0.8739,1.7866,-1.469,2.94,480,0,0,0,0.6955,0.7751,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
6.413,99.3,-2.0515,0.9032,1.7794,-1.469,2.94,480,0,0,0,0.7013,0.7808,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
6.517,99.4,-2.0571,0.9326,1.7721,-1.469,2.94,480,0,0,0,0.707,0.7871,DO_NOTHING,,0.2842,-0.0769,0.3,0.3,0.3
6.615,99.5,-2.0624,0.9616,1.7651,-1.469,2.94,480,0,0,0,0.7125,0.7931,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
6.72,99.6,-2.0673,0.9899,1.7579,-1.469,2.94,480,0,0,0,0.7173,0.7988,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
6.815,99.7,-2.0722,1.019,1.7509,-1.469,2.94,480,0,0,0,0.7222,0.8045,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
6.917,99.8,-2.0769,1.0475,1.7457,-1.469,2.94,480,0,0,0,0.7268,0.8097,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
7.02,99.9,-2.0822,1.077,1.7468,-1.469,2.94,480,0,0,0,0.7322,0.8149,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
7.132,100.0,-2.0872,1.1065,1.7443,-1.469,2.94,480,0,0,0,0.7372,0.8202,DO_NOTHING,,0.2842,-0.0256,0.3,0.3,0.3
7.23,100.1,-2.0921,1.1355,1.7419,-1.469,2.94,480,0,0,0,0.742,0.8253,DO_NOTHING,,0.3,-0.0769,0.2842,0.2842,0.2842
7.324,100.2,-2.0967,1.164,1.7381,-1.469,2.94,480,0,0,0,0.7466,0.8303,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
7.419,100.3,-2.1009,1.1936,1.7289,-1.469,2.94,480,0,0,0,0.7507,0.8355,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.519,100.4,-2.1046,1.2233,1.7183,-1.469,2.94,480,0,0,0,0.7543,0.8403,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.621,100.5,-2.1083,1.253,1.7108,-1.469,2.94,480,0,0,0,0.758,0.8447,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.719,100.6,-2.1117,1.2821,1.7035,-1.469,2.94,480,0,0,0,0.7614,0.8489,DO_NOTHING,,0.3,-0.0769,0.2842,0.2842,0.2842
7.828,100.7,-2.1148,1.3109,1.6962,-1.469,2.94,480,0,0,0,0.7646,0.8528,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
7.921,100.8,-2.118,1.3407,1.6905,-1.469,2.94,480,0,0,0,0.7692,0.8566,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.02,100.9,-2.1214,1.3705,1.6879,-1.469,2.94,480,0,0,0,0.7749,0.8602,DO_NOTHING,,0.2842,-0.0256,0.3,0.3,0.3
8.122,101.0,-2.1246,1.3997,1.6855,-1.469,2.94,480,0,0,0,0.7819,0.8636,DO_NOTHING,,0.3,-0.0769,0.2842,0.2842,0.2842
8.22,101.1,-2.1275,1.4285,1.6814,-1.469,2.94,480,0,0,0,0.7888,0.8677,DO_NOTHING,,0.2842,-0.0769,0.3,0.3,0.3
8.32,101.2,-2.1301,1.4577,1.674,-1.469,2.94,480,0,0,0,0.7966,0.8724,DO_NOTHING,,0.3,-0.0256,0.2842,0.2842,0.2842
8.419,101.3,-2.1325,1.4866,1.6683,-1.469,2.94,480,0,0,0,0.8071,0.8789,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
8.519,101.4,-2.135,1.5165,1.6639,-1.469,2.94,480,0,0,0,0.8143,0.8841,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.622,101.5,-2.1372,1.5463,1.6581,-1.469,2.94,480,0,0,0,0.8249,0.8773,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
8.725,101.6,-2.1394,1.5762,1.6536,-1.469,2.94,480,0,0,0,0.8375,0.8506,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
8.819,101.7,-2.1411,1.6055,1.646,-1.469,2.94,480,0,0,0,0.8187,0.8257,DO_NOTHING,,0.3,0.0,0.2842,0.2842,0.2842
8.922,101.8,-2.1428,1.6345,1.6409,-1.469,2.94,480,0,0,0,0.7983,0.8014,DO_NOTHING,,0.2842,0.0,0.3,0.3,0.3
9.019,101.9,-2.1448,1.6638,1.6409,-1.469,2.94,480,0,0,0,0.7769,0.7762,DO_NOTHING,,0.3,-0.0256,0.2842,0.2842,0.2842
9.12,102.0,-2.1468,1.6928,1.64,-1.469,2.94,480,0,0,0,0.7595,0.7562,DO_NOTHING,,0.2842,-0.0256,0.3,0.3,0.3
9.22,102.1,-2.1486,1.7221,1.6375,-1.469,2.94,480,0,0,0,0.7388,0.7303,DO_NOTHING,,0.3,0.0,0.2842,0.2842,0.2842
9.32,102.2,-2.1503,1.7511,1.6359,-1.469,2.94,480,0,0,0,0.7208,0.7085,DO_NOTHING,,0.2842,0.0,0.3,0.3,0.3
9.426,102.3,-2.1523,1.7804,1.6359,-1.469,2.94,480,0,0,0,0.705,0.6888,DO_NOTHING,,0.3,-0.0256,0.2842,0.2842,0.2842
9.52,102.4,-2.1541,1.8093,1.635,-1.469,2.94,480,0,0,0,0.6873,0.6661,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
9.632,102.5,-2.1557,1.8393,1.6324,-1.469,2.94,480,0,0,0,0.672,0.6459,DO_NOTHING,,0.2842,-0.0256,0.3,0.3,0.3
9.72,102.6,-2.1573,1.8686,1.6298,-1.469,2.94,480,0,0,0,0.6561,0.6252,DO_NOTHING,,0.3,-0.0256,0.2842,0.2842,0.2842
9.829,102.7,-2.1587,1.8976,1.6273,-1.469,2.94,480,0,0,0,0.6449,0.6081,DO_NOTHING,,0.2842,-0.0769,0.3,0.3,0.3
9.927,102.8,-2.1601,1.9268,1.6227,-1.469,2.94,480,0,0,0,0.6326,0.5909,DO_NOTHING,,0.3,-0.0256,0.2842,0.2842,0.2842
10.03,102.9,-2.161,1.956,1.6173,-1.469,2.94,480,0,0,0,0.6206,0.5722,DO_NOTHING,,0.2842,-0.0256,0.3,0.3,0.3
10.126,103.0,-2.1621,1.9852,1.6147,-1.469,2.94,480,0,0,0,0.6111,0.5572,DO_NOTHING,,0.3,-0.0256,0.2842,0.2842,0.2842
10.23,103.1,-2.1631,2.0144,1.6122,-1.469,2.94,480,0,0,0,0.6021,0.5419,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
10.326,103.2,-2.1639,2.0443,1.607,-1.469,2.94,480,0,0,0,0.596,0.5292,DO_NOTHING,,0.2842,0.0,0.3,0.3,0.3
10.426,103.3,-2.1645,2.0735,1.6027,-1.469,2.94,480,0,0,0,0.5907,0.5175,DO_NOTHING,,0.2684,0.0256,0.2842,0.2842,0.2842
10.526,103.4,-2.1655,2.1012,1.6039,-1.469,2.94,480,0,0,0,0.5874,0.5095,DO_NOTHING,,0.2526,0.0256,0.2684,0.2684,0.2684
10.626,103.5,-2.1666,2.1272,1.6065,-1.469,2.94,480,0,0,0,0.5837,0.5004,DO_NOTHING,,0.2368,0.0256,0.2526,0.2526,0.2526
10.726,103.6,-2.1677,2.1517,1.6091,-1.469,2.94,480,0,0,0,0.582,0.4945,DO_NOTHING,,0.2211,0.0256,0.2368,0.2368,0.2368
10.827,103.7,-2.1688,2.1746,1.6117,-1.469,2.94,480,0,0,0,0.5809,0.4909,DO_NOTHING,,0.2368,0.0256,0.2211,0.2211,0.2211
10.926,103.8,-2.17,2.1974,1.6142,-1.469,2.94,480,0,0,0,0.5797,0.4864,DO_NOTHING,,0.2211,0.0,0.2368,0.2368,0.2368
11.025,103.9,-2.1712,2.2203,1.6155,-1.469,2.94,480,0,0,0,0.5785,0.4836,DO_NOTHING,,0.2053,0.0,0.2211,0.2211,0.2211
11.127,104.0,-2.1721,2.2416,1.6155,-1.469,2.94,480,0,0,0,0.5776,0.482,DO_NOTHING,,0.1263,-0.0769,0.2053,0.2053,0.2053
11.234,104.1,-2.1729,2.2596,1.614,-1.469,2.94,480,0,0,0,0.5768,0.4811,DO_NOTHING,,0.1105,-0.0769,0.1263,0.1263,0.1263
11.326,104.2,-2.1727,2.2715,1.6063,-1.469,2.94,480,0,0,0,0.577,0.4805,DO_NOTHING,,0.1105,-0.0769,0.1105,0.1105,0.1105
11.426,104.3,-2.1724,2.2826,1.5982,-1.469,2.94,480,0,0,0,0.5774,0.4801,DO_NOTHING,,0.0947,-0.0769,0.1105,0.1105,0.1105
11.526,104.4,-2.1719,2.2929,1.5904,-1.469,2.94,480,0,0,0,0.5779,0.4798,DO_NOTHING,,0.0947,-0.0769,0.0947,0.0947,0.0947
11.626,104.5,-2.1714,2.3023,1.5823,-1.469,2.94,480,0,0,0,0.5784,0.4797,DO_NOTHING,,0.0789,-0.0769,0.0947,0.0947,0.0947
11.726,104.6,-2.1708,2.3111,1.5744,-1.469,2.94,480,0,0,0,0.579,0.4796,DO_NOTHING,,0.0789,-0.0769,0.0789,0.0789,0.0789
11.829,104.7,-2.17,2.3189,1.5662,-1.469,2.94,480,0,0,0,0.5797,0.4796,DO_NOTHING,,0.0789,-0.0769,0.0789,0.0789,0.0789
11.926,104.8,-2.1692,2.3268,1.558,-1.469,2.94,480,0,0,0,0.5805,0.4797,DO_NOTHING,,0.0632,-0.0256,0.0789,0.0789,0.0789
12.029,104.9,-2.1686,2.334,1.5526,-1.469,2.94,480,0,0,0,0.5812,0.4798,DO_NOTHING,,0.0632,-0.0256,0.0632,0.0632,0.0632
12.126,105.0,-2.1682,2.3403,1.5499,-1.469,2.94,480,0,0,0,0.5816,0.4799,DO_NOTHING,,0.0474,-0.0256,0.0632,0.0632,0.0632
12.227,105.1,-2.1679,2.3458,1.5473,-1.469,2.94,480,0,0,0,0.5819,0.48,DO_NOTHING,,0.0474,0.0769,0.0474,0.0474,0.0474
12.327,105.2,-2.1678,2.3505,1.5488,-1.469,2.94,480,0,0,0,0.582,0.4803,DO_NOTHING,,0.0474,0.1282,0.0474,0.0474,0.0474
12.427,105.3,-2.1686,2.3553,1.5594,-1.469,2.94,480,0,0,0,0.5812,0.4804,DO_NOTHING,,0.0474,0.1795,0.0474,0.0474,0.0474
12.526,105.4,-2.17,2.36,1.5756,-1.469,2.94,480,0,0,0,0.5798,0.4805,DO_NOTHING,,0.0474,0.1795,0.0474,0.0474,0.0474
12.627,105.5,-2.1717,2.3647,1.5946,-1.469,2.94,480,0,0,0,0.5781,0.4805,DO_NOTHING,,0.0316,0.0,0.0474,0.0474,0.0474
12.735,105.6,-2.173,2.3687,1.6075,-1.469,2.94,480,0,0,0,0.5767,0.4804,DO_NOTHING,,0.0316,0.0,0.0316,0.0316,0.0316
12.827,105.7,-2.1731,2.3719,1.6077,-1.469,2.94,480,0,0,0,0.5766,0.4803,DO_NOTHING,,0.0316,0.0769,0.0316,0.0316,0.0316
12.936,105.8,-2.1734,2.375,1.6113,-1.469,2.94,480,0,0,0,0.5763,0.4803,DO_NOTHING,,0.0316,0.0769,0.0316,0.0316,0.0316
13.026,105.9,-2.1743,2.3782,1.6193,-1.469,2.94,480,0,0,0,0.5754,0.4802,DO_NOTHING,,0.0316,0.1282,0.0316,0.0316,0.0316
13.14,106.0,-2.1753,2.3813,1.6297,-1.469,2.94,480,0,0,0,0.5745,0.4802,DO_NOTHING,,0.0316,0.1282,0.0316,0.0316,0.0316
13.239,106.1,-2.1766,2.3845,1.6428,-1.469,2.94,480,0,0,0,0.5731,0.4801,DO_NOTHING,,0.3,0.8462,0.0316,0.0316,0.0316
13.346,106.2,-2.1781,2.3897,1.655,-1.469,2.94,480,0,0,4,0.5716,0.4798,DO_NOTHING,,0.0158,-0.1282,0.2816,0.2816,0.2816
13.445,106.3,-2.1811,2.4046,1.6752,-1.469,2.94,480,0,0,16,0.5687,0.4789,DO_NOTHING,,0.3,0.6923,0.0316,0.0316,0.0316
13.55,106.4,-2.1836,2.4159,1.6898,-1.469,2.94,480,0,0,23,0.5663,0.4778,DO_NOTHING,,0.3,0.5897,0.2816,0.2816,0.2816
13.65,106.5,-2.1876,2.4352,1.7083,-1.469,2.94,480,0,0,32,0.5622,0.4757,LIMIT,PolygonLimit,0.3,0.5385,0.3,0.2543,0.2543
13.752,106.6,-2.1944,2.4599,1.7446,-1.469,2.94,480,0,0,42,0.5553,0.4727,LIMIT,PolygonLimit,0.3,0.6923,0.3,0.2786,0.2786
13.853,106.7,-2.2024,2.4839,1.7905,-1.469,2.94,480,0,0,51,0.5473,0.4696,LIMIT,PolygonLimit,0.3,0.4872,0.3,0.2167,0.2167
13.957,106.8,-2.2111,2.507,1.8292,-1.469,2.94,480,0,0,57,0.5387,0.4653,DO_NOTHING,,0.3,0.7436,0.3,0.3,0.3
14.053,106.9,-2.2203,2.5315,1.8676,-1.469,2.94,480,0,0,62,0.5295,0.4604,LIMIT,PolygonLimit,0.3,0.4872,0.3,0.2017,0.2017
14.152,107.0,-2.2296,2.5523,1.9033,-1.469,2.94,480,0,0,66,0.5202,0.4553,DO_NOTHING,,0.3,0.3846,0.3,0.3,0.3
14.261,107.1,-2.2397,2.5774,1.9219,-1.469,2.94,480,0,0,68,0.5102,0.4474,DO_NOTHING,,0.3,0.4359,0.3,0.3,0.3
14.352,107.2,-2.2506,2.603,1.9431,-1.469,2.94,480,0,0,71,0.4991,0.439,DO_NOTHING,,0.2842,0.3846,0.3,0.3,0.3
14.452,107.3,-2.2622,2.6283,1.9677,-1.469,2.94,480,0,0,73,0.4877,0.4304,DO_NOTHING,,0.3,0.4359,0.2842,0.2842,0.2842
14.552,107.4,-2.2741,2.6533,1.9902,-1.469,2.94,480,0,0,73,0.4761,0.4212,DO_NOTHING,,0.2842,0.4359,0.3,0.3,0.3
14.652,107.5,-2.2865,2.6776,2.0145,-1.469,2.94,480,0,0,76,0.4646,0.4119,DO_NOTHING,,0.3,0.5897,0.2842,0.2842,0.2842
14.753,107.6,-2.2987,2.7,2.0443,-1.469,2.94,480,0,0,87,0.4541,0.4034,LIMIT,PolygonLimit,0.2842,0.5385,0.3,0.2543,0.2543
14.851,107.7,-2.311,2.7212,2.0731,-1.469,2.94,480,0,0,95,0.445,0.3946,LIMIT,PolygonLimit,0.3,0.5385,0.2842,0.2639,0.2639
14.959,107.8,-2.3246,2.743,2.102,-1.469,2.94,480,0,0,104,0.4355,0.3848,LIMIT,PolygonLimit,0.2842,0.4872,0.2842,0.2786,0.2786
15.062,107.9,-2.3392,2.7658,2.1317,-1.469,2.94,480,0,0,111,0.4269,0.3739,DO_NOTHING,,0.3,0.5385,0.3,0.2842,0.2842
15.16,108.0,-2.3545,2.7882,2.1629,-1.469,2.94,480,0,0,119,0.4191,0.3628,LIMIT,PolygonLimit,0.2842,0.5385,0.2842,0.2786,0.2786
15.263,108.1,-2.3699,2.8096,2.1961,-1.469,2.94,480,0,0,128,0.4125,0.3528,LIMIT,PolygonLimit,0.3,0.6923,0.3,0.2639,0.2639
15.362,108.2,-2.3841,2.8283,2.2306,-1.469,2.94,480,0,0,135,0.4086,0.3457,LIMIT,PolygonLimit,0.3,0.6923,0.3,0.2167,0.2167
15.462,108.3,-2.3976,2.8451,2.2659,-1.469,2.94,480,0,5,144,0.4032,0.339,LIMIT,PolygonLimit,0.2842,0.641,0.2842,0.2167,0.2167
15.561,108.4,-2.4083,2.8577,2.2945,-1.469,2.94,480,0,12,147,0.4002,0.3349,SLOWDOWN,PolygonSlow,0.3,0.7949,0.3,0.0853,0.0853
15.662,108.5,-2.4142,2.8641,2.3113,-1.469,2.94,480,0,15,150,0.3986,0.333,SLOWDOWN,PolygonSlow,0.2842,0.7436,0.2842,0.09,0.09
15.766,108.6,-2.4201,2.8703,2.3287,-1.469,2.94,480,0,17,152,0.3972,0.3308,SLOWDOWN,PolygonSlow,0.3,0.6923,0.3,0.0853,0.0853
15.867,108.7,-2.4263,2.8767,2.3449,-1.469,2.94,480,0,21,155,0.3968,0.3293,SLOWDOWN,PolygonSlow,0.3,0.6923,0.3,0.09,0.09
15.973,108.8,-2.4327,2.883,2.3612,-1.469,2.94,480,0,24,158,0.3942,0.3266,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
16.087,108.9,-2.4403,2.8906,2.3791,-1.469,2.94,480,0,27,161,0.393,0.3243,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
16.171,109.0,-2.4455,2.8955,2.39,-1.469,2.94,480,0,29,165,0.3914,0.3218,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
16.296,109.1,-2.4533,2.9028,2.4062,-1.469,2.89,480,0,33,167,0.3906,0.3199,SLOWDOWN,PolygonSlow,0.3,0.6923,0.3,0.09,0.09
16.38,109.2,-2.4585,2.9076,2.4186,-1.469,2.89,480,0,35,171,0.3896,0.318,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
16.494,109.3,-2.4651,2.9135,2.4329,-1.469,2.89,480,0,38,173,0.3892,0.3166,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
16.591,109.4,-2.4719,2.9193,2.4467,-1.469,2.89,480,0,40,177,0.3878,0.3141,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
16.711,109.5,-2.4787,2.925,2.4594,-1.469,2.89,480,0,44,180,0.3874,0.3128,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.2842,0.0853,0.0853
16.807,109.6,-2.4854,2.9304,2.4721,-1.469,2.89,480,0,45,182,0.3854,0.3098,SLOWDOWN,PolygonSlow,0.3,0.641,0.3,0.09,0.09
16.919,109.7,-2.4925,2.936,2.4852,-1.469,2.89,480,0,49,186,0.3857,0.3083,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
17.018,109.8,-2.4995,2.9414,2.4974,-1.469,2.89,480,0,52,190,0.3849,0.3066,SLOWDOWN,PolygonSlow,0.2842,0.5897,0.3,0.09,0.09
17.131,109.9,-2.5065,2.9467,2.5095,-1.469,2.89,480,0,53,194,0.3843,0.3051,SLOWDOWN,PolygonSlow,0.3,0.7436,0.2842,0.0853,0.0853
17.226,110.0,-2.5135,2.9517,2.5228,-1.469,2.89,480,0,57,197,0.384,0.303,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
17.339,110.1,-2.5207,2.9568,2.5374,-1.469,2.89,480,0,59,201,0.3843,0.3025,SLOWDOWN,PolygonSlow,0.3,0.5897,0.3,0.09,0.09
17.433,110.2,-2.5282,2.9616,2.5504,-1.469,2.89,480,0,62,204,0.3826,0.2998,SLOWDOWN,PolygonSlow,0.3,0.5385,0.3,0.09,0.09
