t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
13.819,0.3,0.5385,15.6,819,754,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.8,0.0,0.0,0.0,0.0,13.0,7.8,-2.5056,2.946,2.5777,0.0886,0.1109,0.9444
13.932,0.3,0.5385,15.0,819,750,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2,0.0,0.0,0.0,0.0,13.0,7.8,-2.5178,2.9531,2.5955,0.0885,0.1063,0.9322
14.047,0.2842,0.4872,15.0,819,746,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2,0.0,0.0,0.0,0.0,13.0,7.8,-2.5286,2.9592,2.6096,0.0884,0.1013,0.9214
14.143,0.2842,0.4872,15.0,819,730,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2,0.0,0.0,0.0,0.0,13.0,7.8,-2.5364,2.9634,2.619,0.0886,0.0899,0.9137
14.239,0.2842,0.4359,15.0,819,728,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2,0.0,0.0,0.0,0.0,13.0,7.8,-2.5425,2.9666,2.6262,0.0838,0.0903,0.9077
14.323,0.3,0.4872,14.0,819,718,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,0.8,12.0,7.2,-2.5469,2.969,2.6317,0.0837,0.0906,0.9033
14.418,0.3,0.4872,14.0,819,715,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,0.8,12.0,7.2,-2.5559,2.9735,2.6426,0.0837,0.0912,0.8944
15.168,0.3,0.5385,12.6,819,714,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,11.0,6.6,-2.6004,2.9935,2.7041,0.0831,0.1073,0.8508
15.282,0.3,0.4359,12.0,819,706,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,-2.6145,2.9991,2.7222,0.0878,0.1084,0.8369
15.398,0.2842,0.3846,12.0,819,697,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,-2.6294,3.0046,2.7406,0.088,0.0967,0.8224
15.519,0.2842,0.3846,12.0,819,693,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,-2.6422,3.0088,2.763,0.0864,0.1763,0.8099
15.636,0.3,0.4872,13.2,819,691,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,0.0,0.0,11.0,6.6,-2.6506,3.0111,2.7791,0.0872,0.1369,0.8017
15.736,0.3,0.4872,12.6,819,693,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,0.0,0.0,10.0,6.0,-2.6591,3.0136,2.7913,0.0877,0.1129,0.7935
15.833,0.3,0.4359,12.6,819,688,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,0.0,0.0,10.0,6.0,-2.669,3.0163,2.8057,0.0827,0.1273,0.7838
15.957,0.3,0.4359,12.6,819,684,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,0.0,0.0,10.0,6.0,-2.6774,3.0183,2.8194,0.0872,0.1418,0.7757
16.052,0.2842,0.4359,12.6,819,687,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,0.0,0.0,10.0,6.0,-2.6859,3.0202,2.8327,0.0874,0.1293,0.7673
16.157,0.3,0.4359,11.4,819,682,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,10.0,6.0,-2.6942,3.022,2.8457,0.0827,0.1303,0.7592
16.245,0.3,0.4359,11.4,819,684,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,10.0,6.0,-2.7009,3.0234,2.855,0.088,0.1034,0.7526
16.896,0.2842,0.5385,13.4,819,688,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.6,0.0,0.0,1.0,0.8,10.0,6.0,-2.7459,3.0322,2.9008,0.0889,0.0637,0.7089
17.045,0.2842,0.4872,11.6,819,694,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,1.0,0.8,9.0,5.4,-2.7634,3.0355,2.9123,0.0892,0.0499,0.6919
17.151,0.3,0.4872,10.2,819,681,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,8.0,4.8,-2.7739,3.0375,2.9186,0.089,0.0667,0.6817
17.267,0.2842,0.4872,10.2,819,687,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,8.0,4.8,-2.788,3.0395,2.9336,0.0885,0.0938,0.6681
17.366,0.3,0.3846,9.8,819,685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.0,0.0,1.0,0.8,7.0,4.2,-2.7968,3.0407,2.942,0.0888,0.0798,0.6595
17.461,0.3,0.3846,9.8,819,687,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.0,0.0,1.0,0.8,7.0,4.2,-2.8038,3.0416,2.9475,0.089,0.0655,0.6526
17.568,0.3,0.2821,9.2,819,685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,0.0,0.0,1.0,0.8,7.0,4.2,-2.8144,3.0431,2.9554,0.089,0.0658,0.6423
17.666,0.3,0.2821,7.2,819,684,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,0.0,0.0,0.0,0.0,6.0,3.6,-2.8233,3.0443,2.9607,0.0893,0.0514,0.6338
17.763,0.3,0.2308,6.6,819,686,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,0.0,0.0,0.0,0.0,5.0,3.0,-2.8304,3.0453,2.9648,0.0893,0.0515,0.6269
17.862,0.3,0.1795,6.0,819,683,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,-2.8392,3.0465,2.9689,0.0895,0.0369,0.6183
18.549,0.3,0.1795,9.2,819,686,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,0.0,0.0,1.0,0.8,7.0,4.2,-2.8833,3.0527,2.9834,0.085,0.0223,0.576
18.644,0.3,0.2308,6.8,819,681,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.8,0.0,0.0,5.0,3.0,-2.8951,3.0543,2.9865,0.085,0.0224,0.5647
18.74,0.3,0.1795,5.4,819,683,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,0.0,0.0,0.0,0.0,5.0,3.0,-2.9063,3.0558,2.9897,0.0803,0.0224,0.5539
18.834,0.3,0.1795,5.4,819,682,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,0.0,0.0,0.0,0.0,5.0,3.0,-2.9186,3.0571,2.9961,0.0896,0.0375,0.5421
18.95,0.3,0.1282,4.8,819,681,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,0.0,0.0,0.0,0.0,4.0,2.4,-2.9311,3.0585,3.0014,0.0896,0.0376,0.5301
19.072,0.3,0.1282,4.8,819,685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,0.0,0.0,0.0,0.0,4.0,2.4,-2.9418,3.0597,3.0045,0.0897,0.0226,0.5199
19.176,0.3,0.1282,4.8,819,681,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,0.0,0.0,0.0,0.0,4.0,2.4,-2.9525,3.0608,3.0088,0.0873,0.0304,0.5097
