t_wall,t_sim,tag,state,verdict,reason,degraded,healthy,held,d,near,beams,mapped,sigma,mo_age,arb_mode,arb_active,wheel_vx,wheel_wz,gt_x,gt_y,gt_yaw
13608.190,34.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.021,1.000,21,0,0.430,-0.40,approach,approach,0.1800,0.0000,2.8827,0.2358,-0.0156
13608.460,34.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,1.000,21,0,0.430,-0.40,approach,approach,0.1800,0.0000,2.8998,0.2355,-0.0156
13608.704,34.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,1.000,21,0,0.430,-0.40,approach,approach,0.1800,0.0000,2.9204,0.2352,-0.0156
13608.966,34.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,1.000,21,0,0.430,-0.40,approach,approach,0.1800,-0.0006,2.9342,0.2350,-0.0155
13609.250,34.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,1.000,21,0,0.430,-0.40,approach,approach,0.1800,-0.0018,2.9549,0.2347,-0.0153
13609.517,34.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,1.000,21,0,0.430,-0.40,approach,approach,0.1800,-0.0031,2.9687,0.2345,-0.0152
13609.787,34.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,1.000,21,0,0.430,-0.40,approach,approach,0.1800,-0.0035,2.9860,0.2342,-0.0150
13610.080,34.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,1.000,23,0,0.430,-0.40,approach,approach,0.1800,-0.0036,3.0035,0.2340,-0.0148
13610.353,34.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,1.000,23,0,0.430,-0.40,approach,approach,0.1800,-0.0031,3.0210,0.2337,-0.0147
13610.643,35.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,1.000,25,0,0.434,-0.40,approach,approach,0.1800,-0.0023,3.0384,0.2334,-0.0145
13610.895,35.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.022,0.963,27,0,0.434,-0.40,approach,approach,0.1800,-0.0014,3.0557,0.2332,-0.0143
13611.153,35.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.026,0.935,31,0,0.434,-0.40,approach,approach,0.1800,0.0004,3.0728,0.2329,-0.0142
13611.401,35.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.037,0.892,37,0,0.434,-0.40,approach,approach,0.1800,0.0007,3.0906,0.2327,-0.0140
13611.680,35.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.042,0.810,42,0,0.434,-0.40,approach,approach,0.2200,0.0527,3.1105,0.2324,-0.0140
13611.948,35.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.044,0.810,42,0,0.434,-0.40,approach,approach,0.2200,0.0527,3.1317,0.2321,-0.0140
13612.197,35.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.050,0.786,42,0,0.434,-0.40,approach,approach,0.2200,0.0553,3.1529,0.2318,-0.0140
13612.424,35.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.051,0.767,43,0,0.434,-0.40,approach,approach,0.2200,0.0552,3.1740,0.2315,-0.0140
13612.674,35.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.055,0.705,44,0,0.434,-0.40,approach,approach,0.2200,0.0578,3.1952,0.2312,-0.0140
13612.917,35.974,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.058,0.644,45,0,0.434,-0.40,approach,approach,0.2200,0.0576,3.2205,0.2309,-0.0140
13613.129,36.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.063,0.644,45,0,0.434,-0.39,approach,approach,0.2200,0.0573,3.2375,0.2306,-0.0140
13613.376,36.170,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.064,0.652,46,0,0.434,-0.40,approach,approach,0.2200,0.0599,3.2586,0.2303,-0.0140
13613.611,36.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.065,0.674,46,0,0.434,-0.40,approach,approach,0.2176,0.0624,3.2796,0.2300,-0.0140
13613.851,36.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.068,0.681,47,0,0.434,-0.40,approach,approach,0.2127,0.0622,3.3011,0.2302,-0.0091
13614.092,36.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.074,0.638,47,0,0.434,-0.40,approach,approach,0.2032,0.0505,3.3221,0.2306,-0.0031
13614.334,36.570,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.069,0.667,48,0,0.434,-0.40,approach,approach,0.1985,0.0448,3.3462,0.2312,0.0030
13614.563,36.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.072,0.638,47,0,0.434,-0.40,approach,approach,0.1891,0.0333,3.3618,0.2315,0.0064
13614.809,36.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.037,0.820,50,0,0.434,-0.40,approach,approach,0.1848,0.0331,3.3806,0.2320,0.0100
13615.064,36.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.025,0.966,59,0,0.434,-0.40,approach,approach,0.1763,0.0246,3.3989,0.2325,0.0132
13615.324,36.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.027,0.967,60,0,0.434,-0.40,approach,approach,0.1720,0.0218,3.4165,0.2330,0.0158
13615.588,37.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.027,0.966,59,0,0.434,-0.40,approach,approach,0.1641,0.0162,3.4334,0.2335,0.0179
13615.831,37.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.028,0.950,60,0,0.434,-0.40,approach,approach,0.1602,0.0161,3.4497,0.2339,0.0197
13616.089,37.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.023,0.966,59,0,0.434,-0.40,approach,approach,0.1528,0.0107,3.4655,0.2344,0.0212
13616.414,37.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.024,0.966,59,0,0.434,-0.40,approach,approach,0.1491,0.0106,3.4806,0.2348,0.0223
13616.732,37.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.025,0.949,59,0,0.434,-0.40,approach,approach,0.1423,0.0079,3.4953,0.2352,0.0232
13617.010,37.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.025,0.949,59,0,0.434,-0.40,approach,approach,0.1389,0.0078,3.5094,0.2357,0.0240
13617.252,37.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.025,0.949,59,0,0.434,-0.40,approach,approach,0.1326,0.0052,3.5230,0.2360,0.0247
13617.492,37.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.025,0.949,59,0,0.434,-0.40,approach,approach,0.1295,0.0051,3.5362,0.2364,0.0252
13617.741,37.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.027,0.933,60,0,0.431,-0.40,approach,approach,0.1233,0.0026,3.5489,0.2368,0.0256
13617.985,37.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.027,0.933,60,0,0.431,-0.40,approach,approach,0.1205,0.0050,3.5612,0.2371,0.0259
13618.287,38.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.025,0.933,60,0,0.431,-0.40,approach,approach,0.1149,0.0025,3.5730,0.2375,0.0264
13618.548,38.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.024,0.950,60,0,0.431,-0.40,approach,approach,0.1121,0.0025,3.5844,0.2378,0.0267
13618.796,38.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,0.983,60,0,0.431,-0.40,approach,approach,0.1069,0.0024,3.5954,0.2381,0.0269
13619.064,38.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.021,0.983,60,0,0.431,-0.40,approach,approach,0.1020,0.0000,3.6059,0.2384,0.0270
13619.306,38.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.021,0.983,60,0,0.431,-0.40,approach,approach,0.0996,0.0024,3.6161,0.2387,0.0270
13619.552,38.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,0.983,60,0,0.431,-0.40,approach,approach,0.0972,0.0024,3.6260,0.2390,0.0273
13619.785,38.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,0.983,60,0,0.431,-0.40,approach,approach,0.0927,0.0000,3.6355,0.2392,0.0274
13620.060,38.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,0.983,60,0,0.431,-0.40,approach,approach,0.0884,0.0000,3.6446,0.2395,0.0274
13620.335,38.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.983,60,0,0.431,-0.40,approach,approach,0.0865,0.0000,3.6535,0.2397,0.0274
13620.578,38.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.983,60,0,0.431,-0.40,approach,approach,0.0844,0.0000,3.6620,0.2400,0.0274
13620.810,39.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.983,60,0,0.431,-0.40,approach,approach,0.0805,0.0000,3.6703,0.2402,0.0274
13621.060,39.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.983,60,0,0.431,-0.40,approach,approach,0.0767,0.0000,3.6783,0.2404,0.0274
13621.296,39.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.983,60,0,0.431,-0.40,approach,approach,0.0749,-0.0000,3.6859,0.2406,0.0274
13621.552,39.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.983,60,0,0.431,-0.40,approach,approach,0.0715,0.0000,3.6933,0.2408,0.0273
13621.822,39.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.983,60,0,0.431,-0.40,approach,approach,0.0698,-0.0000,3.7018,0.2410,0.0273
13622.067,39.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,0.967,60,0,0.431,-0.40,approach,approach,0.0666,-0.0000,3.7073,0.2412,0.0273
13622.351,39.670,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,0.967,60,0,0.431,-0.40,approach,approach,0.0650,-0.0000,3.7153,0.2414,0.0273
13622.635,39.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,0.967,60,0,0.431,-0.40,approach,approach,0.0619,-0.0020,3.7204,0.2416,0.0273
13622.852,39.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.020,0.967,60,0,0.431,-0.40,approach,approach,0.0605,-0.0000,3.7266,0.2417,0.0271
13623.136,39.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.967,60,0,0.431,-0.40,approach,approach,0.0000,0.0000,3.7326,0.2419,0.0271
13623.444,40.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.019,0.967,60,0,0.431,-0.40,approach,approach,0.0000,0.0000,3.7331,0.2419,0.0271
13623.731,40.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.018,0.967,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7352,0.2419,0.0271
13624.008,40.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.018,0.967,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7382,0.2420,0.0271
13624.267,40.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.018,0.967,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7412,0.2421,0.0271
13624.533,40.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7442,0.2422,0.0271
13624.809,40.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7472,0.2423,0.0271
13625.066,40.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7502,0.2423,0.0271
13625.325,40.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7538,0.2424,0.0271
13625.571,40.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7562,0.2425,0.0271
13625.829,40.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7592,0.2426,0.0271
13626.075,41.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7622,0.2427,0.0271
13626.311,41.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7652,0.2427,0.0271
13626.555,41.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7688,0.2428,0.0271
13626.785,41.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7712,0.2429,0.0271
13627.030,41.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7742,0.2430,0.0271
13627.265,41.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7772,0.2431,0.0271
13627.523,41.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.431,-0.40,approach,approach,0.0300,-0.0000,3.7802,0.2432,0.0271
13627.772,41.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.7832,0.2432,0.0271
13628.039,41.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.017,0.983,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.7861,0.2433,0.0271
13628.302,41.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.016,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.7891,0.2434,0.0271
13628.590,42.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.7927,0.2435,0.0271
13628.837,42.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.7951,0.2436,0.0271
13629.102,42.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.7981,0.2436,0.0271
13629.415,42.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8011,0.2437,0.0271
13629.717,42.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8041,0.2438,0.0271
13630.036,42.570,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8071,0.2439,0.0271
13630.311,42.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8101,0.2440,0.0271
13630.579,42.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8131,0.2440,0.0271
13630.844,42.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8161,0.2441,0.0271
13631.103,42.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8191,0.2442,0.0271
13631.377,43.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8221,0.2443,0.0271
13631.630,43.172,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8257,0.2444,0.0271
13631.851,43.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8281,0.2445,0.0271
13632.098,43.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8311,0.2445,0.0271
13632.337,43.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8341,0.2446,0.0271
13632.602,43.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.014,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8377,0.2447,0.0271
13632.826,43.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.013,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8401,0.2448,0.0271
13633.101,43.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.013,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8431,0.2449,0.0271
13633.340,43.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.014,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8461,0.2449,0.0271
13633.623,43.970,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.014,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8497,0.2450,0.0271
13633.934,44.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.014,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8521,0.2451,0.0271
13634.207,44.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8551,0.2452,0.0271
13634.495,44.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8581,0.2453,0.0271
13634.793,44.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8611,0.2453,0.0271
13635.043,44.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8641,0.2454,0.0271
13635.276,44.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8671,0.2455,0.0271
13635.542,44.668,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8701,0.2456,0.0271
13635.890,44.768,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8731,0.2457,0.0271
13636.152,44.868,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8767,0.2458,0.0271
13636.459,44.968,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8791,0.2458,0.0271
13636.721,45.068,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8821,0.2459,0.0271
13636.956,45.168,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8851,0.2460,0.0271
13637.227,45.268,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8881,0.2461,0.0271
13637.504,45.368,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8911,0.2462,0.0271
13637.818,45.468,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,approach,approach,0.0300,-0.0000,3.8941,0.2462,0.0271
13638.047,45.568,c2nav42,APPROACH_TARGET,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.014,1.000,60,0,0.408,-0.40,approach,approach,0.0000,0.0000,3.8954,0.2463,0.0271
13638.322,45.668,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13638.570,45.768,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13638.844,45.868,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13639.080,45.968,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13639.338,46.076,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13639.559,46.168,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13639.815,46.268,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13640.062,46.368,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13640.309,46.470,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13640.521,46.568,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.40,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13640.771,46.674,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.39,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
13641.004,46.768,c2nav42,GRASP,UNKNOWN,OFF_MAPPED_GROUND,0,0,0.00,0.015,1.000,60,0,0.408,-0.39,idle,none,0.0000,0.0000,3.8954,0.2463,0.0271
